ticker,date,gap_pct,candle_color,entry_price,eod_close,eod_return,atr,price_below_entry_after_ft,a1_pullback_before_high,a2_deepest_pullback_pct,a3_pullback_bar_idx,a3_pullback_minutes,a4_recovered_above_ft_high,b1_drawdown_from_session_high,b2_multiple_hod_attempts,hod_minutes_from_open,session_high_price,e1_entry,e1_mae,e1_mfe,e1_eod_return,e2_found,e2_entry,e2_mae,e2_mfe,e2_eod_return,e2_price_improvement,e2_cheaper,e3_found,e3_entry,e3_mae,e3_mfe,e3_eod_return,e3_price_improvement,e3_cheaper,full_mfe_pct,hold_return_930,hold_return_1000,hold_return_1030,hold_return_1100,hold_return_1130,hold_return_1200,hold_mfe_pct_930,hold_mfe_pct_1000,hold_mfe_pct_1030,hold_mfe_pct_1100,hold_mfe_pct_1130,hold_mfe_pct_1200
ASTS,2026-02-03,0.0252008416220351,NEUTRAL,113.46,115.72,0.019918914154768246,12.556071428571428,True,True,-0.0457429931253305,43,220.0,True,0.0,True,385.0,116.52,113.46,-0.0457429931253305,0.026969857218402983,0.019918914154768246,True,114.43,-0.0538320370532204,0.018264441143056795,0.011273267499781456,-0.008549268464657263,False,True,108.4,-0.0011992619926200153,0.07490774907749068,0.0675276752767527,0.044597214877489764,True,0.026969857218402983,0.006433985545566755,-0.004671249779657914,0.01123744050766795,0.022871496562665374,0.015600211528292,-0.007271285034373248,23.856209150326908,-17.32026143790806,41.66666666666682,84.80392156862781,57.84313725490225,-26.9607843137251
ASTS,2026-03-04,0.0239792611795204,BULLISH,101.17,104.96,0.03746169813185719,8.256071428571433,True,True,-0.026094692102401902,1,10.0,True,-0.02269104547585562,False,320.0,106.65,101.17,-0.06296332905011372,0.05416625481862216,0.03746169813185719,True,99.21,-0.006854147767362087,0.07499244027819789,0.05795786715048887,0.01937333201541967,True,True,98.64,-0.0011151662611516568,0.08120437956204385,0.06407137064071364,0.02500741326480183,True,0.05416625481862216,0.012454284867055502,0.03578135811011174,0.025402787387565417,0.023030542650983477,0.021696154986656054,0.025353365622220004,22.992700729927083,66.05839416058397,46.897810218977945,42.51824817518242,40.054744525547285,46.80656934306562
AVGO,2024-02-22,0.0457242767828759,NEUTRAL,1304.13,1304.38,0.00019169868034628448,37.26500000000002,True,True,-0.014017007506920474,8,45.0,True,-0.008248760015261309,False,295.0,1310.5,1304.13,-0.014017007506920474,0.004884482375223245,0.00019169868034628448,True,1297.78,-0.009192621245511614,0.009801353079874885,0.005085607730123855,0.00486914648079573,True,True,1286.27,-0.00032652553507434115,0.018837413606785525,0.014079470095703178,0.01369495372393866,True,0.004884482375223245,-0.004271046598115343,-0.012544761641860955,-0.008603436773941268,-0.008733791876576798,-0.005973330879590371,0.0016562765981917864,-87.44113029827722,-256.8288854003204,-176.13814756672244,-178.80690737834058,-122.29199372057025,33.90894819466078
AVGO,2025-02-26,0.0213238560639715,NEUTRAL,210.43,213.0,0.01221308748752551,8.222142857142853,True,True,-0.00779356555624205,5,30.0,True,-0.021214817590034192,False,185.0,213.53,210.43,-0.00779356555624205,0.01473173977094518,0.01221308748752551,True,209.97,-0.005619850454826912,0.016954803067104837,0.014430632947563943,0.00218600009504352,True,True,208.8,-4.789272030660597e-05,0.022653256704980793,0.020114942528735576,0.007746043815045361,True,0.01473173977094518,-0.004680891507864913,0.004704652378463055,0.011999239652140881,0.010549826545644627,0.013710022335218319,0.005156108919830725,-31.774193548387597,31.93548387096718,81.45161290322615,71.61290322580655,93.06451612903214,34.9999999999994
AVGO,2025-06-24,0.0208292279194419,BULLISH,265.32,263.84,-0.005578169757274303,8.097857142857142,True,True,-0.01062867480777926,0,5.0,True,-0.017819844570310134,False,5.0,265.715,265.32,-0.02425373134328359,0.0014887682798129874,-0.005578169757274303,True,263.14,-0.008208558181956252,0.005586379873831524,0.0026601808923006334,0.008216493291120184,True,False,,,,,,False,0.0014887682798129874,-0.007123473541383938,-0.009874868083823325,-0.007048092868988409,-0.007764209256746579,-0.01175938489371327,-0.012758178802954889,-478.4810126582464,-663.291139240538,-473.4177215190103,-521.5189873417968,-789.8734177215566,-856.9620253164929
BA,2024-01-31,0.022753355620977,BULLISH,209.67,211.04,0.00653407735966044,7.962142857142861,True,True,-0.006128678399389501,0,5.0,True,-0.01843533595358412,False,160.0,213.72,209.67,-0.007964897219440013,0.01931606810702538,0.00653407735966044,True,209.61,-0.004317542101998956,0.01960784313725483,0.006822193597633597,0.00028616397195580607,True,True,208.74,-0.0017006802721089306,0.02385743029606204,0.011018491903803693,0.004435541565316824,True,0.01931606810702538,0.0,0.003958601612057102,0.014928220537034503,0.015977488434206242,0.01604902942719516,0.013402012686602769,0.0,20.493827160494078,77.28395061728432,82.71604938271638,83.08641975308642,69.38271604938258
BA,2024-10-21,0.0330989096070713,NEUTRAL,161.71,159.87,-0.011378393420320347,3.9671428571428575,True,False,0.0,0,0.0,True,-0.027632424492793625,False,10.0,163.395,161.71,-0.020252303506276704,0.010419887452847705,-0.011378393420320347,True,161.195,-0.01436148763919475,0.005366171407301772,-0.00821985793604013,0.0031847133757962696,True,True,163.265,-0.026858175359078744,0.0007962514929716956,-0.020794413989526122,-0.009615979222064055,False,0.010419887452847705,-0.00541092078411972,-0.008224599591862052,-0.014284830870076076,-0.011625749799022913,-0.012120462556428223,-0.012120462556428223,-51.92878338278925,-78.93175074184039,-137.09198813056375,-111.57270029673548,-116.32047477744838,-116.32047477744838
BA,2024-11-01,0.0235845896147404,NEUTRAL,154.91,154.55,-0.002323930023884741,5.024642857142859,True,True,-0.005616164224388384,2,15.0,True,-0.017179487179487224,False,130.0,156.0,154.91,-0.01026402427215805,0.00703634368342911,-0.002323930023884741,True,154.465,-0.0074126824847053395,0.009937526300456391,0.0005502864726637617,0.002872635723968712,True,True,154.08,-0.004932502596054123,0.01246105919003107,0.0030503634475597015,0.005357949777289937,True,0.00703634368342911,0.0,-0.003130850171066976,0.0038732167064746905,0.0018720547414627336,-0.006390807565683359,-0.0025498676650959284,0.0,-44.4954128440352,55.04587155963233,26.605504587155153,-90.82568807339506,-36.23853211009257
BA,2025-01-28,0.0372874586328882,BULLISH,184.83,177.78,-0.03814315857815296,5.274642857142855,True,True,-0.021154574473840962,3,20.0,True,-0.07615560154964705,False,60.0,188.43,184.83,-0.05816155386030406,0.019477357571822725,-0.03814315857815296,True,183.15,-0.049522249522249484,0.028828828828828833,-0.029320229320229343,0.009089433533517323,True,True,181.72,-0.04204270305965214,0.036924939467312394,-0.021681708122386074,0.01682627279121362,True,0.019477357571822725,0.018936319861494345,0.002759292322674841,-0.014229291781637309,-0.010063301412108497,-0.013688254071308775,-0.011632310772060842,97.22222222222237,14.166666666666433,-73.05555555555632,-51.666666666667126,-70.27777777777791,-59.72222222222246
BABA,2024-11-07,0.0262505167424554,NEUTRAL,100.46,100.15,-0.003085805295639937,2.580357142857143,True,True,-0.004578936890304537,13,70.0,True,-0.010881931048127758,False,305.0,101.085,100.46,-0.004728250049770997,0.006221381644435597,-0.003085805295639937,True,100.33,-0.0034386524469251357,0.0075251669490680306,-0.0017940795375260901,0.0012940473820425588,True,True,100.01,-0.00024997500249980683,0.010748925107489137,0.0013998600139986058,0.004479394783993516,True,0.006221381644435597,0.0,0.0,0.0,0.0,0.0,-0.00034839737208835944,0.0,0.0,0.0,0.0,0.0,-5.599999999999454
BABA,2025-07-15,0.0595029104684468,NEUTRAL,115.905,117.01,0.009533669815797454,3.025000000000001,True,True,-0.0016824123204349027,0,5.0,True,0.0,False,385.0,117.21,115.905,-0.0048746818515163085,0.011259220913679242,0.009533669815797454,True,115.95,-0.0010349288486416952,0.010866752910737309,0.009141871496334646,-0.00038824899702343907,False,True,115.83,-0.0008201674868341436,0.011914011914011875,0.010187343520676913,0.0006470816617057317,True,0.011259220913679242,0.0,0.0,0.0,0.0,0.00038824899702343907,0.005651179845563186,0.0,0.0,0.0,0.0,3.448275862069116,50.19157088122642
BAC,2024-11-06,0.0668417283361183,BULLISH,45.3,45.38,0.0017660044150111568,0.9475000000000006,True,True,-0.028697571743929298,8,45.0,True,-0.0095509935228895,False,205.0,45.545,45.3,-0.028697571743929298,0.005408388520971403,0.0017660044150111568,True,45.35,-0.029768467475192975,0.004299889746416765,0.0006615214994487572,-0.0011037527593819926,False,True,44.04,-0.0009082652134423058,0.034173478655767545,0.03042688465031797,0.0278145695364238,True,0.005408388520971403,-0.013907284768211821,-0.006732891832229575,-0.005518763796909493,-0.0005518763796909179,0.0018763796909492462,0.004415011037527657,-257.1428571428505,-124.4897959183649,-102.04081632652873,-10.204081632652292,34.69387755102011,81.63265306122413
BE,2024-01-24,0.0204935173567544,BULLISH,12.535,11.87,-0.053051455923414516,0.6932142857142859,True,False,0.0,0,0.0,False,-0.05701754385964911,False,5.0,12.54,12.535,-0.056641404068607966,0.0003988831272436382,-0.053051455923414516,True,12.145,-0.0263482914779745,0.011115685467270464,-0.022643062988884344,0.031112883925010017,True,False,,,,,,False,0.0003988831272436382,-0.0303151176705226,-0.02552852014359795,-0.029916234543278818,-0.03470283207020347,-0.039090546469884344,-0.043079377742321574,-7600.000000001528,-6400.000000001279,-7500.0000000014925,-8700.000000001743,-9800.000000001955,-10800.000000002168
BE,2024-05-30,0.0212765957446808,BULLISH,16.46,16.66,0.012150668286755728,1.3832142857142855,True,True,-0.01701093560145815,0,5.0,True,-0.02199108469539382,False,215.0,16.825,16.46,-0.01701093560145815,0.022174969623329186,0.012150668286755728,True,16.42,-0.008221680876979389,0.02466504263093773,0.014616321559074203,0.0024301336573511025,True,True,16.235,-0.0033877425315675834,0.036341238065906986,0.026178010471204233,0.013669501822600329,True,0.022174969623329186,0.0,0.0,-0.001518833535844601,0.0024301336573511025,0.010631834750911343,0.016403402187120265,0.0,0.0,-6.849315068493765,10.958904109588856,47.945205479452454,73.97260273972623
BE,2024-06-12,0.0551607445008459,BULLISH,16.165,15.3,-0.05351067120321673,1.1614285714285713,True,True,-0.003093102381688878,0,5.0,True,-0.06448626966985488,False,15.0,16.205,16.165,-0.062171357871945505,0.0024744819053510144,-0.05351067120321673,True,16.0,-0.05249999999999999,0.00374999999999992,-0.043749999999999956,0.0102072378595731,True,True,16.195,-0.063908613769682,0.0006174745291755487,-0.055263970361222575,-0.0018558614290133707,False,0.0024744819053510144,-0.012681719764924115,-0.027528611197030532,-0.03495205691308379,-0.028765852149706148,-0.02227033714815957,-0.018249304051964118,-512.5000000000067,-1112.50000000002,-1412.5000000000289,-1162.5000000000246,-900.0000000000177,-737.5000000000157
BE,2024-07-17,0.0788079470198675,NEUTRAL,17.025,15.27,-0.10308370044052859,0.9664285714285714,True,True,-0.008516886930983823,0,5.0,True,-0.11475886112725167,False,20.0,17.21,17.025,-0.10513950073421435,0.01086637298091056,-0.10308370044052859,True,16.51,-0.07722592368261672,0.013325257419745539,-0.07510599636583899,0.030249632892804527,True,False,,,,,,False,0.01086637298091056,-0.024082232011747442,-0.04229074889867835,-0.06226138032305426,-0.07694566813509537,-0.09397944199706303,-0.08751835535976496,-221.621621621619,-389.1891891891838,-572.9729729729653,-708.1081081080987,-864.864864864853,-805.4054054053946
BE,2024-11-08,0.0394366197183098,BULLISH,11.585,13.17,0.1368148467846352,0.7960714285714287,True,True,-0.007337073802330673,1,10.0,True,-0.016062756817332824,False,380.0,13.385,11.585,-0.044454035390591326,0.15537332757876554,0.1368148467846352,True,11.715,-0.013230900554844162,0.14255228339735382,0.12419974391805379,-0.011221406991799654,False,True,11.57,-0.005185825410544555,0.15687121866897144,0.13828867761452027,0.001294777729823096,True,0.15537332757876554,0.10315062580923594,0.08200258955545958,0.09840310746655147,0.11739318083728954,0.11955114372032798,0.09236081139404388,66.38888888888884,52.77777777777777,63.33333333333331,75.55555555555557,76.94444444444447,59.444444444444386
BE,2025-01-29,0.0397156165726893,BULLISH,22.38,22.375,-0.0002234137622877125,2.557142857142857,True,True,-0.03619302949061657,9,50.0,True,-0.02632733655111882,False,315.0,22.79,22.38,-0.03619302949061657,0.018319928507596075,-0.0002234137622877125,True,22.41,-0.037483266398929044,0.01695671575189643,-0.00156180276662205,-0.0013404825737265923,False,True,21.63,-0.0027739251040221325,0.05362921867776237,0.034442903374942255,0.03351206434316354,True,0.018319928507596075,-0.004691689008042915,-0.025915996425379728,-0.03150134048257365,-0.024798927613941008,-0.004021447721179619,-0.012511170688114281,-25.60975609756107,-141.46341463414586,-171.95121951219463,-135.36585365853645,-21.95121951219508,-68.29268292682866
BE,2025-02-05,0.0317426041891599,NEUTRAL,24.96,24.26,-0.028044871794871765,2.5560714285714283,True,True,-0.0038060897435898402,0,5.0,True,-0.04903123764333723,False,90.0,25.29,24.96,-0.036458333333333336,0.013221153846153777,-0.028044871794871765,True,25.105,-0.04202350129456282,0.0033857797251543855,-0.033658633738299096,-0.005809294871794855,False,True,25.01,-0.03838464614154342,0.01119552179128339,-0.029988004798080767,-0.0020032051282051567,False,0.013221153846153777,0.0,0.010817307692307675,0.0020032051282051567,0.0032051282051281365,-0.00500801282051282,-0.0018028846153846836,0.0,81.81818181818211,15.151515151515445,24.24242424242385,-37.878787878788074,-13.636363636364223
BE,2025-02-26,0.0357630979498861,BULLISH,23.61,23.38,-0.009741634900465923,1.5553571428571429,True,True,-0.01524777636594661,6,35.0,True,-0.03802758044295863,False,165.0,23.93,23.61,-0.02498941126641253,0.013553578991952574,-0.009741634900465923,True,23.68,-0.02787162162162163,0.010557432432432432,-0.012668918918918949,-0.002964845404489635,False,True,23.25,-0.009892473118279588,0.029247311827956975,0.005591397849462323,0.01524777636594661,True,0.013553578991952574,-0.009741634900465923,0.0,0.005506141465480686,0.002117746717492618,0.00592969080897927,0.0023295213892418347,-71.87500000000007,0.0,40.62499999999965,15.625000000000208,43.75000000000014,17.187499999999897
BE,2025-06-06,0.0217550721095086,BULLISH,21.375,21.78,0.018947368421052685,1.124642857142857,True,False,0.0,0,0.0,True,-0.02681026581118244,True,10.0,21.82,21.375,-0.02222222222222229,0.02081871345029241,0.018947368421052685,True,21.445,-0.00979249242247614,0.017486593611564467,0.015621356959664297,-0.003274853801169604,False,True,21.755,-0.02390255113766948,0.0029878188922087467,0.001149161112388055,-0.017777777777777733,False,0.02081871345029241,0.0109941520467836,0.012865497076023325,0.011929824561403462,0.013801169590643354,0.0109941520467836,-0.003508771929824528,52.808988764044784,61.797752808988406,57.303370786516595,66.29213483146101,52.808988764044784,-16.853932584269494
BE,2025-07-09,0.0777138157894737,BULLISH,26.98,28.705,0.06393624907338762,1.5596428571428569,True,True,-0.009451445515196404,0,5.0,True,-0.039115646258503355,False,145.0,29.4,26.98,-0.01704966641957008,0.08969607116382498,0.06393624907338762,True,27.38,-0.007487216946676344,0.07377647918188457,0.04839298758217675,-0.014825796886582601,False,True,27.205,-0.017643815475096376,0.08068369784966001,0.055136923359676536,-0.008339510748702664,False,0.08969607116382498,0.037064492216456635,0.0400296515937731,0.05726464047442543,0.08524833209785028,0.0722757598220904,0.07412898443291327,41.32231404958681,44.62809917355368,63.84297520661154,95.04132231404968,80.57851239669425,82.64462809917362
BE,2025-10-13,0.2122538293216631,NEUTRAL,110.73,109.945,-0.007089316355098084,9.29,True,True,-0.023841777296125716,2,15.0,True,-0.053008595988538715,False,300.0,115.17,110.73,-0.023841777296125716,0.04009753454348413,-0.007089316355098084,True,108.88,-0.003765613519470946,0.05777002204261578,0.0097814107274063,0.01670730605978514,True,True,108.85,-0.006982085438676996,0.058061552595314724,0.010059715204409729,0.016978235347241123,True,0.04009753454348413,0.0,-0.014991420572563991,0.013952858303982676,0.011469339835636196,0.004334868599295491,0.024338480989794933,0.0,-37.38738738738765,34.797297297297355,28.603603603603528,10.810810810810585,60.69819819819807
BE,2025-10-24,0.0450601459278248,BULLISH,110.75,110.31,-0.003972911963882598,11.176428571428572,True,True,-0.009345372460496583,1,10.0,True,-0.01100282929896254,True,355.0,111.335,110.75,-0.009345372460496583,0.005282167042889334,-0.003972911963882598,True,110.15,-0.0038129822968679225,0.010758057194734345,0.0014525646845210765,0.005417607223476247,True,True,109.73,0.0,0.014626811264011571,0.005285701266745633,0.00920993227990967,True,0.005282167042889334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2026-02-03,0.0441905859012511,BULLISH,175.79,169.0,-0.03862563285738661,13.060357142857146,True,True,-0.031998407190397635,0,5.0,True,-0.09650167262006015,False,5.0,176.37,175.79,-0.09352067808180214,0.0032993913191877383,-0.03862563285738661,True,171.82,-0.07257595157723198,0.013909905715283524,-0.01641252473518795,0.0225837647192673,True,False,,,,,,False,0.0032993913191877383,-0.041413049661527965,-0.016383184481483563,-0.03919449342966031,-0.05207918539166051,-0.057170487513510344,-0.0664429148415722,-1255.1724137930767,-496.55172413791956,-1187.9310344827306,-1578.4482758620352,-1732.758620689615,-2013.7931034482285
BE,2026-02-25,0.0202373065108714,BULLISH,177.03,174.68,-0.013274586228322852,15.882857142857148,True,True,-0.0016946280291476664,4,25.0,True,-0.037170197466674035,False,170.0,180.79,177.03,-0.01672032988758972,0.02123933796531656,-0.013274586228322852,True,177.67,-0.020262284009680838,0.017560646141723448,-0.016828952552484837,-0.0036152064621814742,False,True,176.99,-0.016498107237697134,0.021470139555907018,-0.013051584835301442,0.000225950403886302,True,0.02123933796531656,0.0,0.0,0.0053663220923006755,0.004067107269954239,0.008529627746709546,-0.00316330565440887,0.0,0.0,25.26595744680827,19.148936170212785,40.15957446808497,-14.893617021276691
BIDU,2024-03-11,0.0210729919576503,BULLISH,102.3,101.3,-0.009775171065493646,3.476785714285712,True,True,-0.01153470185728243,4,25.0,True,-0.012975609756097545,False,155.0,102.5,102.3,-0.011632453567937417,0.001955034213098757,-0.009775171065493646,True,102.05,-0.009113179813816685,0.0044096031357178135,-0.007349338559529643,0.0024437927663734115,True,True,101.41,-0.0023666305098116055,0.01074844689872797,-0.0010847056503303365,0.008699902248289352,True,0.001955034213098757,-0.00298142717497549,-0.0038123167155425276,-0.002932551319648066,0.0012707722385142685,-0.005083088954056657,-0.004105571847507348,-152.49999999999415,-194.99999999999753,-149.99999999999645,65.00000000000391,-259.9999999999943,-209.99999999999787
BIDU,2024-03-13,0.0261282660332541,BULLISH,109.55,107.88,-0.015244180739388423,3.6139285714285694,True,True,-0.005933363760839722,2,15.0,True,-0.02802559250247814,False,40.0,110.97,109.55,-0.015791875855773657,0.01296211775445004,-0.015244180739388423,True,109.18,-0.012090126396776034,0.016394944128961274,-0.011906942663491585,0.0033774532177087207,True,True,109.145,-0.011773329057675539,0.016720875899033424,-0.011590086582069729,0.003696942035600193,True,0.01296211775445004,0.009128251939753538,0.007302601551802804,0.007530807850296695,0.005568233683249653,-0.0019169329073481858,0.00036513007759019856,70.42253521126753,56.33802816901381,58.09859154929591,42.95774647887315,-14.78873239436574,2.8169014084511406
BIDU,2024-07-10,0.0345875694371658,BULLISH,100.64,97.93,-0.02692766295707466,2.469642857142856,True,True,-0.00844594594594589,0,5.0,True,-0.04572839506172835,False,10.0,101.25,100.64,-0.03994435612082667,0.006061208267090615,-0.02692766295707466,True,100.235,-0.03606524667032469,0.010126203421958404,-0.02299595949518624,0.004024244833068374,True,True,100.14,-0.035150788895546195,0.011084481725584176,-0.02206910325544232,0.004968203497615262,True,0.006061208267090615,-0.017289348171701063,-0.03671502384737686,-0.026331478537360946,-0.032442368839427665,-0.031100953895071497,-0.032094594594594635,-285.2459016393437,-605.7377049180345,-434.42622950819805,-535.2459016393448,-513.1147540983604,-529.5081967213126
BIDU,2024-07-11,0.0216991728785867,NEUTRAL,101.34,100.69,-0.006414051707124587,2.7324999999999986,True,False,0.0,0,0.0,True,-0.04254503641241853,False,25.0,104.36,101.34,-0.014012236037102839,0.029800671008486244,-0.006414051707124587,True,104.11,-0.040245893766208796,0.0024013063106329844,-0.03284987032945924,-0.027333728044207577,False,True,103.04,-0.030279503105590105,0.012810559006211112,-0.022806677018633623,-0.016775212157094956,False,0.029800671008486244,0.01065719360568382,-0.003355042431419019,0.0002960331557134511,-0.01095322676139727,-0.004045786461416978,-0.009473060982830156,35.7615894039735,-11.258278145695492,0.9933774834437475,-36.75496688741725,-13.576158940397256,-31.788079470198984
BIDU,2024-11-07,0.0255169379674438,NEUTRAL,94.38,93.51,-0.009218054672600026,2.279285714285717,True,False,0.0,0,0.0,True,-0.012693039983075976,False,305.0,94.54,94.38,-0.011019283746556391,0.0016952744225472644,-0.009218054672600026,True,94.31,-0.010285229562082481,0.001378432827907915,-0.008482663556356665,0.0007416825598643058,True,False,,,,,,False,0.0016952744225472644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIDU,2025-03-11,0.02149492330957,BULLISH,96.25,94.47,-0.018493506493506506,3.755714285714285,True,True,-0.0027012987012987543,0,5.0,True,-0.039826884435055845,False,10.0,97.045,96.25,-0.031896103896103825,0.008259740259740278,-0.018493506493506506,True,94.97,-0.018848057281246625,0.0024218174160261555,-0.005264820469621986,0.01329870129870131,True,False,,,,,,False,0.008259740259740278,-0.021610389610389594,-0.020519480519480462,-0.019116883116883154,-0.020727272727272775,-0.022961038961038897,-0.027844155844155914,-261.6352201257854,-248.4276729559736,-231.4465408805031,-250.9433962264151,-277.9874213836464,-337.1069182389938
BIDU,2025-07-15,0.0526928675400291,BULLISH,91.78,93.31,0.016670298539986937,2.067857142857141,True,True,-0.006156025277838284,3,20.0,True,-0.011769695684444909,False,280.0,94.31,91.78,-0.016670298539986937,0.027565918500762704,0.016670298539986937,True,91.885,-0.0038635250584970774,0.026391685258747313,0.01550851607988243,-0.001144040095881499,False,True,91.545,-0.0036047845321972613,0.03020372494401661,0.0192801354525097,0.0025604706907822994,True,0.027565918500762704,0.012148616256264925,0.0026149487905861284,0.004848550882545142,0.006264981477446098,0.010623229461756312,0.018359119633907194,44.07114624505907,9.486166007904933,17.588932806323832,22.727272727272833,38.53754940711438,66.60079051383406
BIDU,2025-11-06,0.0335725580829582,BULLISH,129.81,127.05,-0.021261844233880327,4.248928571428572,True,True,-0.0020029273553654643,0,5.0,True,-0.03712190650779091,False,5.0,130.92,129.81,-0.02888837531777213,0.008550959094060437,-0.021261844233880327,True,129.47,-0.02633814783347491,0.002008187224839661,-0.01869158878504674,0.0026192126954780325,True,False,,,,,,False,0.008550959094060437,-0.008705030429088633,-0.019104845543486664,-0.026885447962406665,-0.024150681765657538,-0.02434327093444262,-0.022879593251675517,-101.80180180180274,-223.42342342342673,-314.4144144144194,-282.43243243243666,-284.68468468468814,-267.567567567571
BLSH,2025-09-18,0.1185909258576171,BULLISH,62.98,65.74,0.04382343601143217,4.835357142857142,True,True,-0.005160368370911333,0,5.0,True,-0.00906481341592377,False,375.0,66.19,62.98,-0.011908542394410925,0.05096856144807877,0.04382343601143217,True,64.625,-0.003558994197292131,0.024216634429400353,0.017253384912959302,-0.026119402985074678,False,True,63.875,-0.01909980430528374,0.03624266144814087,0.02919765166340501,-0.014210860590663753,False,0.05096856144807877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLSH,2026-02-06,0.0483547351524878,BULLISH,26.9,27.42,0.019330855018587476,1.9321428571428565,True,True,-0.010408921933085413,39,205.0,True,0.0,False,385.0,27.44,26.9,-0.010408921933085413,0.020074349442379284,0.019330855018587476,True,26.76,-0.005231689088191351,0.025411061285500736,0.02466367713004485,0.00520446096654264,True,True,26.625,-0.0001877934272300096,0.030610328638497702,0.02985915492957753,0.010223048327137494,True,0.020074349442379284,0.0,0.007992565055762077,0.01115241635687735,0.006691449814126384,0.0027881040892194365,-0.002973977695167223,0.0,39.81481481481459,55.555555555555415,33.333333333333115,13.888888888889344,-14.814814814814422
BLSH,2026-02-09,0.023705324580598,BULLISH,28.99,32.11,0.10762331838565027,2.135,False,False,0.0,0,0.0,True,-0.012806665638018907,False,380.0,32.405,28.99,0.0,0.11779924111762687,0.10762331838565027,True,29.735,-0.0036993442071632564,0.08979317302841774,0.07987220447284345,-0.0256985167299069,False,True,29.47,-0.010688836104512987,0.09959280624363769,0.08958262639972855,-0.016557433597792357,False,0.11779924111762687,0.02173163159710254,0.04863746119351501,0.047602621593653076,0.0689893066574681,0.06864436012418082,0.08606416005519149,18.448023426061553,41.2884333821376,40.40995607613475,58.565153733528504,58.272327964860914,73.06002928257685
BLSH,2026-02-25,0.0221210149642161,BULLISH,32.27,32.89,0.01921289123024473,2.059285714285714,True,True,-0.008057018903006046,12,70.0,True,0.0,False,385.0,32.89,32.27,-0.008057018903006046,0.01921289123024473,0.01921289123024473,True,32.28,-0.008364312267658089,0.018897149938042115,0.018897149938042115,-0.0003098853424232417,False,True,32.03,-0.0006244146113020021,0.026849828285981873,0.026849828285981873,0.007437248218159342,True,0.01921289123024473,0.0,0.0,0.0,-0.0018593120545398905,-0.0030988534242330774,-0.007437248218159342,0.0,0.0,0.0,-9.677419354839117,-16.12903225806481,-38.709677419355316
BROS,2024-04-03,0.0224470439456213,BULLISH,32.89,32.7,-0.0057768318637883165,1.2242857142857135,True,True,-0.0004560656734569951,0,5.0,True,-0.017023199758963475,False,320.0,33.19,32.89,-0.008057160231073291,0.00912131346913947,-0.0057768318637883165,True,33.05,-0.012859304084720037,0.004236006051437234,-0.01059001512859287,-0.004864700516874326,False,True,32.93,-0.00926207105982386,0.007895535985423566,-0.006984512602490035,-0.0012161751292185815,False,0.00912131346913947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROS,2024-08-15,0.0420112471055243,NEUTRAL,32.48,32.32,-0.0049261083743841316,2.3475000000000006,True,True,-0.0055418719211822575,5,30.0,True,-0.015897279119535406,False,185.0,32.71,32.48,-0.008928571428571404,0.007081280788177463,-0.0049261083743841316,True,32.42,-0.007094386181369647,0.008945095619987636,-0.003084515731030272,0.00184729064039394,True,True,32.35,-0.00494590417310676,0.011128284389489936,-0.0009273570324575312,0.004002463054187053,True,0.007081280788177463,0.0,0.0,0.0,0.0015394088669952054,0.003386699507389364,0.0006157635467981258,0.0,0.0,0.0,21.739130434784087,47.82608695652375,8.695652173914253
BROS,2024-12-06,0.0208449138410227,BULLISH,56.01,55.11,-0.016068559185859643,1.6657142857142868,True,False,0.0,0,0.0,False,-0.02576905929558627,True,35.0,56.075,56.01,-0.024638457418318077,0.0011605070523121733,-0.016068559185859643,True,55.85,-0.021844225604297204,0.003222918531781553,-0.013249776186213105,0.002856632744152769,True,False,,,,,,False,0.0011605070523121733,-0.002856632744152769,-0.008837707552222771,-0.012587038028923376,-0.0032137118371719287,-0.0029459025174075905,-0.007677200499910725,-246.15384615382263,-761.5384615384011,-1084.6153846153013,-276.92307692305593,-253.84615384613366,-661.538461538412
BROS,2025-08-07,0.1829352717203183,NEUTRAL,69.72,70.37,0.0093230063109582,2.906428571428571,True,True,-0.0020080321285140643,0,5.0,True,-0.06627177700348426,False,60.0,71.75,69.72,-0.0390849110728628,0.02911646586345383,0.0093230063109582,True,70.835,-0.05421048916496068,0.012917343121338411,-0.006564551422319323,-0.01599254159495116,False,True,70.1,-0.04429386590584865,0.023537803138373836,0.0038516405135522146,-0.005450372920252373,False,0.02911646586345383,0.01907630522088351,-0.033706253585771576,-0.026534710269649948,-0.02524383247274821,-0.0055220883534137285,-0.015347102696500189,65.51724137931024,-115.76354679802921,-91.13300492610806,-86.69950738916276,-18.965517241379555,-52.70935960591097
