ticker,date,gap_pct,open_price,atr,candle_color,orig_entry_price,orig_entry_time,orig_eod_return,orig_mae_pct,orig_mfe_pct,orig_rr,fpb_occurred,fpb_bar_idx,fpb_entry_price,fpb_entry_time,fpb_eod_return,fpb_mae_pct,fpb_mfe_pct,fpb_rr,price_improvement,bars_until_fpb,fpb_time_minutes
CLSK,2025-01-30 05:00:00+00:00,0.0233690360272639,10.51,0.9321428571428572,BULLISH,10.94,2025-01-30 09:45:00-05:00,0.0018281535648995,-0.0374771480804387,0.0146252285191956,0.3902439024390247,True,5.0,10.89,2025-01-30 09:55:00-05:00,0.006427915518824635,-0.03305785123966953,0.019283746556473743,0.5833333333333287,0.004570383912248532,2.0,25.0
CLSK,2025-02-07 05:00:00+00:00,0.1116458132820019,11.55,1.0035714285714286,BULLISH,11.97,2025-02-07 09:30:00-05:00,-0.0534670008354219,-0.064327485380117,0.0405179615705931,0.6298701298701287,True,4.0,11.625,2025-02-07 09:50:00-05:00,-0.025376344086021498,-0.0365591397849463,0.03827956989247314,1.0470588235294107,0.028822055137844662,4.0,20.0
CLSK,2025-05-27 04:00:00+00:00,0.0213675213675214,9.56,0.8021428571428572,NEUTRAL,9.9,2025-05-27 11:40:00-04:00,-0.0045454545454545,-0.0131313131313132,0.0181818181818181,1.3846153846153713,True,35.0,9.85,2025-05-27 12:25:00-04:00,0.0005076142131980489,-0.00812182741116752,0.023350253807106643,2.8750000000000027,0.005050505050505122,9.0,175.0
CLSK,2025-06-06 04:00:00+00:00,0.0310421286031043,9.3,0.7246428571428571,BULLISH,9.74,2025-06-06 09:35:00-04:00,0.0030800821355235,-0.0318275154004107,0.030800821355236,0.9677419354838659,True,4.0,9.52,2025-06-06 09:50:00-04:00,0.026260504201680673,-0.008928571428571333,0.05462184873949576,6.11764705882359,0.0225872689938399,3.0,20.0
CLSK,2025-06-24 04:00:00+00:00,0.0208803611738149,9.045,0.6282142857142857,BULLISH,9.305,2025-06-24 09:50:00-04:00,0.0779150994089199,-0.0053734551316495,0.0784524449220849,14.60000000000041,True,17.0,9.61,2025-06-24 10:55:00-04:00,0.0437044745057232,-0.007804370447450499,0.044224765868886656,5.66666666666673,-0.03277807630306284,13.0,85.0
CLSK,2025-06-25 04:00:00+00:00,0.0229312063808574,10.26,0.6396428571428572,NEUTRAL,10.54,2025-06-25 10:25:00-04:00,0.0047438330170778,-0.0123339658444021,0.0189753320683113,1.538461538461569,True,19.0,10.535,2025-06-25 11:05:00-04:00,0.005220692928334097,-0.011865211200759373,0.01945894636924538,1.6400000000000006,0.00047438330170768557,8.0,95.0
CLSK,2025-07-02 04:00:00+00:00,0.0270758122743682,11.38,0.6896428571428574,BULLISH,11.685,2025-07-02 09:30:00-04:00,0.0671801454856654,-0.0278134360290972,0.0688917415489944,2.4769230769230695,True,4.0,11.755,2025-07-02 09:50:00-04:00,0.06082518077413865,-0.010208421948107272,0.06252658443215647,6.124999999999944,-0.005990586221651714,4.0,20.0
CLSK,2025-09-23 04:00:00+00:00,0.0695050946142649,14.695,0.8339285714285714,NEUTRAL,15.05,2025-09-23 09:50:00-04:00,-0.0757475083056478,-0.0850498338870432,0.0086378737541527,0.10156249999999853,True,5.0,14.73,2025-09-23 09:55:00-04:00,-0.055668703326544486,-0.06517311608961308,0.03054989816700606,0.4687499999999989,0.021262458471760816,1.0,25.0
CLSK,2025-09-24 04:00:00+00:00,0.0287562904385334,14.31,0.8896428571428571,BULLISH,14.795,2025-09-24 09:35:00-04:00,-0.022642784724569,-0.0557620817843865,0.0212909766813112,0.38181818181818167,True,4.0,14.38,2025-09-24 09:50:00-04:00,0.005563282336578586,-0.028511821974965237,0.03129346314325447,1.0975609756097542,0.028050016897600484,3.0,20.0
CLSK,2025-09-29 04:00:00+00:00,0.029718255499807,13.34,1.1249999999999998,NEUTRAL,13.925,2025-09-29 09:50:00-04:00,0.0671454219030519,-0.0165170556552962,0.0861759425493715,5.217391304347828,True,21.0,14.55,2025-09-29 11:15:00-04:00,0.021305841924398536,-0.002061855670103171,0.03951890034364256,19.166666666665915,-0.04488330341113106,17.0,105.0
CLSK,2025-10-03 04:00:00+00:00,0.0300131926121372,15.615,1.2535714285714283,BULLISH,16.21,2025-10-03 10:40:00-04:00,-0.0172732880937693,-0.0462677359654534,0.0203578038247994,0.4399999999999979,True,19.0,16.25,2025-10-03 11:05:00-04:00,-0.01969230769230771,-0.04861538461538456,0.010153846153846102,0.20886075949367006,-0.0024676125848241298,5.0,95.0
CLSK,2025-10-07 04:00:00+00:00,0.0329796386578722,18.01,1.382142857142857,BULLISH,18.62,2025-10-07 09:35:00-04:00,-0.0362513426423201,-0.0964017185821698,0.0131578947368419,0.13649025069637657,True,4.0,18.11,2025-10-07 09:50:00-04:00,-0.009110988404196529,-0.07095527332965214,0.023191606847045926,0.32684824902723864,0.027389903329753038,3.0,20.0
CLSK,2025-10-08 04:00:00+00:00,0.0253552521593757,18.4,1.3496428571428567,BULLISH,19.18,2025-10-08 09:50:00-04:00,-0.010948905109489,-0.0346715328467152,0.0263295099061521,0.7593984962406001,True,9.0,18.99,2025-10-08 10:15:00-04:00,-0.0010531858873090876,-0.025013164823591255,0.02790942601369148,1.115789473684218,0.009906152241918731,5.0,45.0
CLSK,2025-10-10 04:00:00+00:00,0.0483067729083666,21.05,1.548571428571428,BULLISH,21.7,2025-10-10 09:30:00-04:00,-0.1115207373271888,-0.1350230414746543,0.0191244239631336,0.14163822525597247,True,4.0,21.505,2025-10-10 09:50:00-04:00,-0.10346431062543585,-0.12717972564519878,0.02301790281329928,0.18098720292504608,0.008986175115207386,4.0,20.0
CLSK,2025-10-15 04:00:00+00:00,0.0245733788395904,22.515,1.7599999999999998,NEUTRAL,23.345,2025-10-15 14:55:00-04:00,-0.0062111801242235,-0.0128507174983935,0.0111372884986079,0.8666666666666822,True,74.0,23.385,2025-10-15 15:40:00-04:00,-0.007911054094505121,-0.014539234552063282,0.003848620910840276,0.26470588235294085,-0.0017134289997859371,9.0,370.0
CLSK,2026-02-13 05:00:00+00:00,0.0429876410531972,9.705,1.0885714285714283,NEUTRAL,10.15,2026-02-13 10:25:00-05:00,-0.0310344827586206,-0.041871921182266,0.0137931034482757,0.3294117647058786,True,15.0,9.97,2026-02-13 10:45:00-05:00,-0.013540621865596769,-0.024573721163490568,0.027081243731193538,1.1020408163265245,0.01773399014778322,4.0,75.0
COIN,2024-02-08 05:00:00+00:00,0.0429261898910462,127.31,7.988928571428568,NEUTRAL,130.7,2024-02-08 10:15:00-05:00,0.0140015302218822,-0.0045906656465187,0.0176740627390971,3.8500000000000227,True,19.0,131.83,2024-02-08 11:05:00-05:00,0.005309868770386017,-0.013122961389668649,0.008571645300766102,0.6531791907514356,-0.008645753634277154,10.0,95.0
COIN,2024-02-14 05:00:00+00:00,0.081217731885348,151.83,9.631071428571422,NEUTRAL,158.49,2024-02-14 09:45:00-05:00,0.0118619471260016,-0.0284560540097168,0.0161208909079435,0.5665188470066422,True,8.0,157.02,2024-02-14 10:10:00-05:00,0.021334861801044415,-0.019360591007515096,0.02563367723856819,1.3240131578947205,0.009275033125118296,5.0,40.0
COIN,2024-03-06 05:00:00+00:00,0.0566651291512914,229.085,18.32357142857143,BULLISH,237.355,2024-03-06 12:30:00-05:00,0.0056244865286175,-0.019527711655537,0.0103431568747235,0.5296655879180161,True,43.0,236.535,2024-03-06 13:05:00-05:00,0.00911070243304374,-0.016128691314181823,0.012535142790707521,0.7771952817824391,0.003454740789113325,7.0,215.0
COIN,2024-06-12 04:00:00+00:00,0.0316712418568444,251.8,15.627499999999998,BULLISH,258.27,2024-06-12 10:00:00-04:00,-0.0126224493746853,-0.0180818523250861,0.0190691911565416,1.0546038543897243,True,8.0,257.26,2024-06-12 10:10:00-04:00,-0.008746015703957086,-0.014226852211770181,0.02307004586799348,1.621584699453554,0.003910636155960781,2.0,40.0
COIN,2024-07-15 04:00:00+00:00,0.0534648921523635,229.55,11.003928571428574,BULLISH,235.685,2024-07-15 09:35:00-04:00,0.0304431762734158,-0.0187326304177185,0.0492818804760591,2.6308040770101995,True,4.0,235.28,2024-07-15 09:50:00-04:00,0.03221693301598101,-0.005907854471268339,0.05108806528391708,8.647482014388405,0.0017183953157816625,3.0,20.0
COIN,2024-10-16 04:00:00+00:00,0.0361488722570133,203.51,11.435714285714283,NEUTRAL,208.31,2024-10-16 11:40:00-04:00,0.0100811290864576,-0.004824540348519,0.0193941721472804,4.019900497512447,True,33.0,208.95,2024-10-16 12:15:00-04:00,0.006987317540081398,-0.006795884182818797,0.016271835367312783,2.394366197183124,-0.003072344102539419,7.0,165.0
COIN,2024-11-06 05:00:00+00:00,0.1431738502784078,221.73,16.677500000000002,BULLISH,230.05,2024-11-06 09:35:00-05:00,0.1053683981743098,-0.0364268637252772,0.1188002608128667,3.2613365155131167,True,4.0,223.42,2024-11-06 09:50:00-05:00,0.138170262286277,-0.007832781308745861,0.1520007161400054,19.405714285714286,0.02881982177787448,3.0,20.0
COIN,2025-02-13 05:00:00+00:00,0.0337977953214247,284.16,16.107500000000005,NEUTRAL,291.59,2025-02-13 10:10:00-05:00,0.0224973421585102,-0.0195822902019958,0.0367468020165301,1.8765323992994913,True,12.0,292.34,2025-02-13 10:30:00-05:00,0.019874119176301577,-0.022097557638366218,0.03408702196073077,1.5425696594427343,-0.0025721046675126033,4.0,60.0
COIN,2025-03-11 04:00:00+00:00,0.0389175617240898,186.2,19.55857142857143,NEUTRAL,195.02,2025-03-11 14:50:00-04:00,-0.0150241000922982,-0.0166136806481386,0.0028458619628754,0.17129629629628465,True,68.0,192.89,2025-03-11 15:10:00-04:00,-0.005961947223806197,-0.008061589506972775,0.007906060448960578,0.9807073954984096,0.01092195672238757,4.0,340.0
COIN,2025-06-06 04:00:00+00:00,0.0259429133052131,250.525,11.194999999999997,BULLISH,256.07,2025-06-06 09:35:00-04:00,-0.0187448744483929,-0.0238216112781661,0.0,0.0,True,4.0,253.02,2025-06-06 09:50:00-04:00,-0.006916449292546044,-0.012054383052723149,0.009248280768318722,0.7672131147540966,0.011910805639082997,3.0,20.0
COIN,2025-06-20 04:00:00+00:00,0.0283159463487332,303.6,14.771428571428569,NEUTRAL,310.13,2025-06-20 12:10:00-04:00,-0.005046270918647,-0.0293747783187695,0.0015154935027247,0.05159165751921097,True,35.0,305.81,2025-06-20 12:25:00-04:00,0.00900886171152021,-0.01566332036231654,0.014420718746934453,0.920668058455116,0.01392964240802242,3.0,175.0
COIN,2025-06-24 04:00:00+00:00,0.024126942836704,314.96,17.647499999999997,NEUTRAL,322.21,2025-06-24 09:45:00-04:00,0.0694888426802397,-0.014059153967909,0.082772105148816,5.8874172185431,True,17.0,334.23,2025-06-24 10:55:00-04:00,0.031026538611136054,-0.003605301738324031,0.043832091673398486,12.157676348547286,-0.03730486328791794,14.0,85.0
COIN,2025-10-24 04:00:00+00:00,0.0389513804964209,335.28,20.167142857142863,NEUTRAL,344.3,2025-10-24 09:50:00-04:00,0.0296108045309323,-0.0099912866686029,0.0365088585535869,3.654069767441874,True,11.0,345.445,2025-10-24 10:25:00-04:00,0.026198092315708757,-0.005109351705770778,0.033073282288063256,6.473087818696941,-0.003325588149869247,7.0,55.0
COIN,2025-10-31 04:00:00+00:00,0.0210348603759809,335.655,18.84964285714286,BULLISH,347.04,2025-10-31 09:40:00-04:00,-0.0102869986168741,-0.0143211157215307,0.0404852466574457,2.826961770623725,True,23.0,358.19,2025-10-31 11:25:00-04:00,-0.04109550797063003,-0.04109550797063003,0.008012507328512813,0.1949728260869572,-0.032128861226371534,21.0,115.0
COIN,2026-02-06 05:00:00+00:00,0.0581972544589367,154.555,11.665714285714284,NEUTRAL,159.26,2026-02-06 10:55:00-05:00,0.0362928544518397,-0.0074720582694964,0.0390556322993846,5.226890756302528,True,42.0,162.6,2026-02-06 13:00:00-05:00,0.0150061500615006,-0.013837638376383764,0.01771217712177119,1.279999999999998,-0.020971995479090816,25.0,210.0
COIN,2026-02-25 05:00:00+00:00,0.0580376427028694,171.455,14.03571428571429,BULLISH,178.36,2026-02-25 10:50:00-05:00,0.031621439784705,-0.0091948867459072,0.0416292890782685,4.527439024390203,True,39.0,183.86,2026-02-25 12:45:00-05:00,0.0007614489285325049,-0.00745132165778312,0.01046992276732287,1.4051094890510778,-0.03083651042834716,23.0,195.0
COP,2024-10-31 04:00:00+00:00,0.0372851733177978,106.83,2.091785714285711,BULLISH,107.78,2024-10-31 09:30:00-04:00,0.0167006865837817,-0.0141028020040823,0.0265355353497865,1.881578947368426,True,4.0,108.11,2024-10-31 09:50:00-04:00,0.01359726204791415,-0.0034224401072981644,0.023402090463416902,6.837837837837757,-0.0030617925403599766,4.0,20.0
COP,2024-11-06 05:00:00+00:00,0.020415636729836,111.46,2.4114285714285697,BULLISH,112.45,2024-11-06 09:40:00-05:00,0.0101378390395731,-0.0049799911071587,0.0214317474433081,4.303571428571454,True,4.0,112.36,2024-11-06 09:50:00-05:00,0.010946956212175186,-0.0023139907440370695,0.022249911000355997,9.615384615384425,0.0008003557136505416,2.0,20.0
CPNG,2025-04-08 04:00:00+00:00,0.040991902834008,20.57,0.95,NEUTRAL,21.015,2025-04-08 09:55:00-04:00,-0.0604330240304544,-0.0613847251962883,0.0111824886985486,0.1821705426356582,True,12.0,21.02,2025-04-08 10:30:00-04:00,-0.05756422454804952,-0.06826831588962887,0.0033301617507136196,0.048780487804878286,-0.0002379252914584347,7.0,60.0
CRCL,2025-07-07 04:00:00+00:00,0.0249436713055003,193.33,32.87250000000001,NEUTRAL,207.68,2025-07-07 15:55:00-04:00,0.0,-0.0071985747303544,0.0036113251155624,0.5016722408026744,False,,,,,,,,,,
CRCL,2025-07-16 04:00:00+00:00,0.0419480253734398,203.68,21.9875,BULLISH,213.0,2025-07-16 10:25:00-04:00,0.0944366197183099,-0.0157981220657277,0.1253051643192488,7.931649331352153,True,14.0,213.37,2025-07-16 10:40:00-04:00,0.09253878239677557,-0.01417725078502135,0.12335379856587146,8.700826446280974,-0.0017370892018779556,3.0,70.0
CRDO,2024-02-22 05:00:00+00:00,0.0432407828857534,22.92,1.0810714285714282,NEUTRAL,23.405,2024-02-22 13:45:00-05:00,-0.0066225165562914,-0.0072634052552874,0.0079042939542832,1.088235294117627,True,58.0,23.55,2024-02-22 14:50:00-05:00,-0.012738853503184744,-0.013375796178344003,0.0008492569002122961,0.06349206349206188,-0.006195257423627412,12.0,320.0
CRDO,2024-03-21 04:00:00+00:00,0.0289855072463768,21.3,1.108214285714286,NEUTRAL,21.77,2024-03-21 09:45:00-04:00,-0.00734956361966,-0.0130914101975195,0.0358291226458429,2.736842105263162,True,13.0,21.99,2024-03-21 10:55:00-04:00,-0.01728058208276485,-0.018190086402910352,0.025466120964074683,1.4000000000000103,-0.010105649977032562,11.0,80.0
CRDO,2024-08-23 04:00:00+00:00,0.0227079193868863,36.03,1.4832142857142865,NEUTRAL,36.7,2024-08-23 10:00:00-04:00,-0.0073569482288829,-0.0256130790190736,0.001634877384196,0.06382978723403523,True,6.0,36.15,2024-08-23 10:15:00-04:00,0.007745504840940557,-0.010788381742738605,0.015767634854771794,1.4615384615384603,0.01498637602179848,3.0,40.0
CRDO,2024-08-29 04:00:00+00:00,0.0202286719437114,34.8,1.6260714285714288,NEUTRAL,35.56,2024-08-29 10:20:00-04:00,-0.0092800899887515,-0.0188413948256468,0.0073115860517434,0.3880597014925302,True,15.0,35.36,2024-08-29 10:45:00-04:00,-0.0036764705882353665,-0.013291855203619878,0.013009049773755681,0.9787234042553233,0.0056242969628797195,5.0,75.0
CRDO,2024-11-01 04:00:00+00:00,0.0242769965508092,38.605,1.996071428571428,BULLISH,39.79,2024-11-01 10:10:00-04:00,0.0158331239004775,-0.011058054787635,0.0268911786881126,2.431818181818201,True,15.0,39.6,2024-11-01 10:45:00-04:00,0.020707070707070712,-0.006313131313131313,0.031818181818181766,5.039999999999992,0.0047750691128423655,7.0,75.0
CRDO,2024-11-07 05:00:00+00:00,0.0216459977452085,45.31,2.133214285714285,BULLISH,46.29,2024-11-07 10:35:00-05:00,0.0157701447396846,-0.007344998919853,0.0177144091596457,2.411764705882384,True,22.0,46.67,2024-11-07 11:20:00-05:00,0.007499464323976889,-0.015427469466466656,0.009427898007285145,0.6111111111111089,-0.008209116439835873,9.0,110.0
CRDO,2024-11-21 05:00:00+00:00,0.0418702023726447,44.79,2.7382142857142857,BULLISH,46.57,2024-11-21 09:45:00-05:00,-0.0064419153961777,-0.0270560446639467,0.020399398754563,0.7539682539682544,True,7.0,45.415,2024-11-21 10:05:00-05:00,0.018826378949686313,-0.0023120114499613977,0.04635032478256092,20.047619047619683,0.024801374275284543,4.0,35.0
CRDO,2024-12-03 05:00:00+00:00,0.3499372122226873,64.5,4.441785714285715,NEUTRAL,67.25,2024-12-03 09:35:00-05:00,0.0523420074349441,-0.0270631970260222,0.0736059479553903,2.719780219780229,True,12.0,68.08,2024-12-03 10:30:00-05:00,0.03951233842538187,-0.030625734430082166,0.06051703877790841,1.9760191846522863,-0.012342007434944213,11.0,60.0
CRDO,2024-12-13 05:00:00+00:00,0.0505478451424396,71.91,6.003928571428572,NEUTRAL,74.44,2024-12-13 10:20:00-05:00,0.0212251477700161,-0.0227028479312197,0.0253895754970446,1.118343195266276,True,15.0,73.89,2024-12-13 10:45:00-05:00,0.02882663418595203,-0.015428339423467325,0.033022059818649314,2.1403508771929793,0.007388500806018231,5.0,75.0
CRDO,2025-02-18 05:00:00+00:00,0.0320938781280926,73.0,6.252142857142856,NEUTRAL,75.6,2025-02-18 13:15:00-05:00,-0.0046296296296295,-0.0075396825396824,0.0154761904761905,2.0526315789474094,True,48.0,75.09,2025-02-18 13:30:00-05:00,0.002130776401651306,-0.0007990411506192871,0.022373152217339095,27.999999999998817,0.006746031746031627,3.0,240.0
CRDO,2025-02-26 05:00:00+00:00,0.043859649122807,59.5,5.898214285714284,NEUTRAL,62.07,2025-02-26 09:40:00-05:00,-0.0132108909295956,-0.0457547929756726,0.0248106975994844,0.5422535211267597,True,7.0,61.53,2025-02-26 10:05:00-05:00,-0.004550625711035285,-0.037380139769218335,0.017877458150495715,0.47826086956521713,0.008699855002416613,5.0,35.0
CRDO,2025-03-24 04:00:00+00:00,0.0295640914976261,47.71,4.480357142857144,BULLISH,49.595,2025-03-24 10:40:00-04:00,0.0188527069261014,-0.0081661457808247,0.0230870047383809,2.8271604938271553,True,24.0,49.89,2025-03-24 11:30:00-04:00,0.01282822208859492,-0.014030867909400738,0.017037482461415142,1.2142857142857115,-0.0059481802601069,10.0,120.0
CRDO,2025-07-09 04:00:00+00:00,0.0269358466316804,95.885,4.7735714285714295,BULLISH,98.77,2025-07-09 09:35:00-04:00,-0.011744456818872,-0.0420168067226889,0.0052647565050117,0.12530120481927898,True,7.0,98.09,2025-07-09 10:05:00-04:00,-0.0048934651850341924,-0.03537567540014271,0.004893465185034048,0.1383285302593631,0.00688468158347669,6.0,35.0
CRDO,2025-07-28 04:00:00+00:00,0.0407114624505927,105.32,5.486785714285716,NEUTRAL,107.815,2025-07-28 15:50:00-04:00,0.0015303992950888,-0.0027361684366739,0.0018086537123777,0.661016949152556,False,,,,,,,,,,
CRDO,2025-10-20 04:00:00+00:00,0.0286708420320111,147.82,11.2875,BULLISH,153.1,2025-10-20 09:45:00-04:00,-0.0097975179621162,-0.0366427171783147,0.0031025473546701,0.08467023172905418,True,4.0,151.64,2025-10-20 09:50:00-04:00,-0.00026378264310203143,-0.027367449221841054,0.012760485360063323,0.4662650602409669,0.009536250816459882,1.0,20.0
CRDO,2025-10-31 04:00:00+00:00,0.0379511199183329,172.85,12.92785714285714,BULLISH,182.225,2025-10-31 09:35:00-04:00,0.029770887638908,-0.0270819042392646,0.0615447935244889,2.272543059777104,True,22.0,191.44,2025-10-31 11:20:00-04:00,-0.01979732553280397,-0.06106351859590471,0.002925198495612214,0.047904191616766664,-0.05056935107696531,21.0,110.0
CRDO,2025-11-24 05:00:00+00:00,0.0280962013935715,137.22,14.217500000000005,BULLISH,143.79,2025-11-24 09:30:00-05:00,0.0492384727727937,-0.0456916336323805,0.0585576187495654,1.2815829528158325,True,4.0,146.595,2025-11-24 09:50:00-05:00,0.02916197687506399,-0.015246086155735089,0.03830280705344663,2.5123042505593047,-0.019507615272272114,4.0,20.0
CRDO,2025-11-28 05:00:00+00:00,0.038011339389136,170.265,14.042142857142862,NEUTRAL,176.35,2025-11-28 11:30:00-05:00,0.0068046498440602,-0.0103203855968244,0.0079387581514034,0.7692307692307708,True,30.0,176.305,2025-11-28 12:00:00-05:00,0.007061626159212754,-0.010067780267150708,0.008196023935793047,0.8140845070422471,0.00025517436915218315,6.0,150.0
CRDO,2025-12-02 05:00:00+00:00,0.1404329507482203,196.24,16.276071428571438,BULLISH,206.24,2025-12-02 09:30:00-05:00,-0.0861617532971296,-0.0923681148176881,0.0352017067494181,0.381102362204724,True,4.0,211.27,2025-12-02 09:50:00-05:00,-0.10791877692052829,-0.10952809201495722,0.00965589056657354,0.0881590319792563,-0.02438906128782002,4.0,20.0
CRDO,2026-03-04 05:00:00+00:00,0.0341673945434928,100.64,9.355714285714283,NEUTRAL,105.89,2026-03-04 10:00:00-05:00,-0.0333364812541316,-0.036169609972613,0.0129379544810652,0.357702349869451,True,13.0,104.295,2026-03-04 10:35:00-05:00,-0.018553142528405026,-0.021429598734359262,0.028428975502181344,1.326621923937362,0.015062801019926329,7.0,65.0
CRDO,2026-03-05 05:00:00+00:00,0.0708284486127393,109.61,9.631071428571428,BULLISH,114.83,2026-03-05 09:35:00-05:00,-0.0001741705129321,-0.0403204737437951,0.0121483932770181,0.3012958963282918,True,4.0,113.4,2026-03-05 09:50:00-05:00,0.012433862433862403,-0.028218694885361575,0.01887125220458554,0.6687499999999996,0.012453191674649419,3.0,20.0
CRWD,2024-02-22 05:00:00+00:00,0.0427403072922013,304.72,15.71321428571429,NEUTRAL,311.025,2024-02-22 12:25:00-05:00,-0.0011735391045734,-0.0028936580660717,0.0080861667068565,2.7944444444446455,True,43.0,311.96,2024-02-22 13:15:00-05:00,-0.004167200923195136,-0.005882164380048659,0.0012822156686755806,0.21798365122617905,-0.0030061892130857724,10.0,225.0
CRWD,2024-11-06 05:00:00+00:00,0.0329302386060724,317.75,9.787142857142856,BULLISH,322.38,2024-11-06 09:35:00-05:00,-0.0076617656182144,-0.0152304733544263,0.0047149326881319,0.3095723014256573,True,4.0,320.425,2024-11-06 09:50:00-05:00,-0.0016072403838651365,-0.009222126862760346,0.005508309276741784,0.5972927241962761,0.00606427197716975,3.0,20.0
CRWD,2025-03-14 04:00:00+00:00,0.0220090802489553,339.91,24.987142857142857,NEUTRAL,350.055,2025-03-14 11:40:00-04:00,0.0115838939595206,-0.0077987744782963,0.0123837682649868,1.5879120879120645,True,31.0,349.295,2025-03-14 12:15:00-04:00,0.013784909603630163,-0.0056399318627521925,0.014586524284630385,2.586294416243604,0.002171087400551316,6.0,165.0
CRWV,2025-05-02 04:00:00+00:00,0.0391957528521405,46.0,4.522142857142857,BULLISH,48.4,2025-05-02 09:50:00-04:00,0.065909090909091,-0.0134297520661156,0.0702479338842975,5.230769230769268,True,13.0,49.95,2025-05-02 10:35:00-04:00,0.032832832832832844,-0.02802802802802814,0.037037037037036924,1.321428571428562,-0.03202479338842984,9.0,65.0
CRWV,2025-05-14 04:00:00+00:00,0.0442176870748298,66.005,5.0217857142857145,NEUTRAL,68.235,2025-05-14 15:20:00-04:00,-0.0094526269509781,-0.0345863559756723,0.0017586282699495,0.05084745762712041,True,75.0,67.26,2025-05-14 15:45:00-04:00,0.004906333630686861,-0.02059173357121625,0.008623253047873897,0.4187725631768926,0.014288854693339112,5.0,375.0
CRWV,2025-05-16 04:00:00+00:00,0.0356980100258242,68.18,6.668928571428572,BULLISH,71.22,2025-05-16 09:35:00-04:00,0.1280539174389217,-0.0178320696433585,0.1790929514181409,10.043307086614229,True,13.0,76.54,2025-05-16 10:35:00-04:00,0.04964724327149199,-0.016461980663705317,0.09713875097987963,5.900793650793617,-0.07469811850603773,12.0,65.0
CRWV,2025-05-27 04:00:00+00:00,0.0674491087951689,109.595,11.121428571428572,BULLISH,114.35,2025-05-27 09:30:00-04:00,0.0804547442063839,-0.0555312636641888,0.0931351114997814,1.6771653543307121,True,4.0,114.14,2025-05-27 09:50:00-04:00,0.08244261433327489,-0.010294375328543869,0.09514631154722271,9.242553191489383,0.001836466987319578,4.0,20.0
CRWV,2025-05-29 04:00:00+00:00,0.0642272922944467,123.61,13.20892857142857,BULLISH,130.255,2025-05-29 09:30:00-04:00,-0.1892057886453494,-0.1895896510690568,0.002034470845649,0.010730917189714945,True,4.0,125.68,2025-05-29 09:50:00-04:00,-0.1596912794398473,-0.16008911521324,0.010741565881604027,0.06709741550695794,0.035123411769221825,4.0,20.0
CRWV,2025-06-02 04:00:00+00:00,0.0452360630699429,116.34,13.523214285714287,BULLISH,123.495,2025-06-02 09:35:00-04:00,-0.0268836795011944,-0.0763188793068546,0.0003643872221547,0.004774535809017998,True,4.0,116.02,2025-06-02 09:50:00-04:00,0.035812790898121026,-0.016807446991897974,0.04188932942596104,2.4923076923076883,0.06052876634681573,3.0,20.0
CRWV,2025-06-03 04:00:00+00:00,0.0422300811316829,125.25,15.20892857142857,NEUTRAL,131.97,2025-06-03 09:55:00-04:00,0.1252557399408956,-0.0137152383117375,0.142418731529893,10.383977900552487,True,29.0,142.06,2025-06-03 11:55:00-04:00,0.0453329579051105,-0.028157116711248768,0.06127692524285502,2.176249999999996,-0.076456770478139,24.0,145.0
CRWV,2025-06-04 04:00:00+00:00,0.0361273597447487,155.875,16.42571428571428,NEUTRAL,163.53,2025-06-04 14:10:00-04:00,-0.0001834525775087,-0.0262948694429157,0.0182229560325321,0.6930232558139469,True,66.0,164.695,2025-06-04 15:00:00-04:00,-0.0072558365463432,-0.03318254956131032,0.0074987097361790805,0.2259835315645037,-0.007124075093255012,10.0,330.0
CRWV,2025-09-09 04:00:00+00:00,0.0677857371966214,99.87,6.940357142857143,BULLISH,102.85,2025-09-09 09:55:00-04:00,-0.0253767622751579,-0.055906660184735,0.0032085561497327,0.05739130434782756,True,6.0,99.985,2025-09-09 10:00:00-04:00,0.002550382557383562,-0.028854328149222435,0.031954793218982924,1.1074523396880422,0.027856101118133157,1.0,30.0
CRWV,2025-09-10 04:00:00+00:00,0.0955706304868315,109.82,8.157499999999999,BULLISH,117.34,2025-09-10 09:30:00-04:00,-0.0017896710414181,-0.0691580023862281,0.0643429350605079,0.9303758471965485,True,7.0,120.555,2025-09-10 10:05:00-04:00,-0.028410269171747427,-0.05362697523951726,0.011654431587242229,0.21732405259087179,-0.027399011419805722,7.0,35.0
CRWV,2026-01-02 05:00:00+00:00,0.0326906957250629,73.92,6.033214285714288,NEUTRAL,76.44,2026-01-02 09:55:00-05:00,0.0375457875457876,-0.010204081632653,0.0611590790162218,5.993589743589773,True,11.0,76.16,2026-01-02 10:25:00-05:00,0.041360294117647134,-0.006302521008403227,0.06506039915966384,10.322916666666883,0.003663003663003678,6.0,55.0
CRWV,2026-01-15 05:00:00+00:00,0.0533348179490033,94.6,6.029642857142858,NEUTRAL,98.29,2026-01-15 10:00:00-05:00,-0.0329636789093499,-0.0352019534031947,0.014650523959711,0.41618497109826336,True,8.0,95.96,2026-01-15 10:10:00-05:00,-0.009483117965819056,-0.011775739891621463,0.03928720300125063,3.3362831858407302,0.02370536168481038,2.0,40.0
