Date,Close,High,Low,Open,Volume,atr,raw_pc,raw_ema_slope,raw_ma_dist,norm_pc,norm_ema,norm_ma,consensus,trend_score,signal_line,slope,slope_state,momentum,acceleration,ts_zone,warmup,ticker_close,bench_close,rs_raw,rs_z,rs_class
2023-10-27,340.67791748046875,344.16056391799447,339.4644061884036,341.7828886855002,63476700,6.403288503770926,-1.996807235059015,-0.1607253327643371,-0.948627299441044,-0.5087285438035718,-0.7446974910238823,-0.5896126897706643,-0.6143462415327061,-61.43462415327061,-46.9579352352914,-4.727904413383255,-1.0,-1.196931256373837,11.2849882336399,BEAR,False,340.67791748046875,399.1541442871094,0.0031263417391442783,0.02952554257223011,Neutral
2023-10-30,344.5157470703125,345.837768328279,341.8026363276884,343.1640993367296,55298500,6.2374968163095055,-1.9075220705020857,-0.1643366335416088,-1.0861762839710212,-0.4840765031253176,-0.7441645759841471,-0.6159549777918599,-0.6147320189671083,-61.473201896710826,-49.86098856757529,-4.329965254635054,-1.0,-0.0385777434402143,1.1583535129336229,BEAR,False,344.5157470703125,403.9263610839844,-0.005955723028081006,-0.712253655232893,Weak
2023-10-31,346.1632995605469,346.538206922003,341.97031057999595,344.5453147631418,47671900,6.014883419735843,-0.6642965831716368,-0.1729691448795772,-1.189636034791738,-0.2608888568107959,-0.760131778339687,-0.6321006861809614,-0.5510404404438147,-55.10404404438148,-50.90959966293653,-4.077331704445484,-1.0,6.369157852329352,6.407735595769566,BEAR,False,346.1632995605469,406.4631042480469,-0.0033700883556921912,-0.4960891795689237,Neutral
2023-11-01,352.1716003417969,352.7339613805183,346.90323665636424,347.0019012416459,58992700,6.088987206433918,-0.4520660691830973,-0.1387825955371115,-1.1552791600973735,-0.215999760134507,-0.6270697657132924,-0.6097957311468912,-0.4842884189982302,-48.42884189982302,-50.41344811031383,-2.10597270151674,-1.0,6.675202144558455,0.3060442922291031,BEAR,False,352.1716003417969,410.79791259765625,-0.0030459295621823035,-0.4708068353465814,Neutral
2023-11-02,358.564697265625,358.8014681911074,355.4668038189394,356.6901905197439,58162400,6.161104625484134,0.7606182761307407,-0.0716266854557142,-1.0257875004274768,0.0103839782322745,-0.3799123824152454,-0.5617968351824892,-0.3104417464551534,-31.044174645515337,-46.53959341735413,1.8663654743797735,1.0,17.384667254307683,10.709465109749228,BEAR,False,358.564697265625,418.6705627441406,-0.0015042457384530916,-0.36397575790037673,Neutral
2023-11-03,362.77740478515625,364.0698295917299,359.6301941195656,359.85711966043,53280500,6.07364165223357,0.4889381329689656,-0.0009674050496106,-0.9059450877542858,-0.0277031160830349,-0.1188285517973585,-0.5177595751779278,-0.2214304143527737,-22.14304143527738,-41.66028302093879,4.86234100898921,1.0,8.901133210237958,-8.483534044069724,NEUT,False,362.77740478515625,422.49029541015625,-0.0037361004517353358,-0.5880191864852259,Weak
2023-11-06,364.2572937011719,364.8196547697104,361.9881586604035,363.5469508009669,38848700,5.641355579843347,0.463441965493221,0.0598982365159457,-0.8170587370646089,-0.0200315388624769,0.112277477477808,-0.4831658885436294,-0.1303066499760994,-13.030664997609945,-35.93435941627302,7.275424194404693,1.0,9.112376437667434,0.2112432274294757,NEUT,False,364.2572937011719,423.4622192382813,-0.0006356425322522341,-0.37884785817604893,Neutral
2023-11-07,367.7005004882813,368.5686706087958,364.0994386157647,365.3030743677261,50777400,5.485072434935045,0.739255616688465,0.123451626227309,-0.6379132116314761,0.0472957769483742,0.3614398380452007,-0.423243163540309,-0.004835849515578,-0.4835849515578028,-28.84420452332997,9.099758006484716,1.0,12.54708004605214,3.434703608384707,NEUT,False,367.7005004882813,424.66741943359375,0.005650509729731468,0.15040260288896967,Neutral
2023-11-08,367.9372253417969,368.77582909897967,365.6483395905833,368.07533166550337,35663400,5.170728044729888,0.3281682737528342,0.1662562876418829,-0.4507976338440564,-0.025169023197684,0.5401523388371663,-0.3612217352280732,0.0512538601371363,5.125386013713631,-22.050286415921256,9.905301794596022,1.0,5.608970965271434,-6.938109080780707,NEUT,False,367.9372253417969,424.9783935546875,0.002501889877656094,-0.21244874826866778,Neutral
2023-11-09,365.105712890625,369.7722431600957,364.6124201275469,368.6278304449712,53859400,5.169274043105741,0.0267140104904669,0.1763475208828243,-0.2792624063089325,-0.0770601494162583,0.5962069415190774,-0.3034555319482369,0.071897086718194,7.189708671819404,-16.202287398373123,8.776039229031486,1.0,2.064322658105773,-3.5446483071656605,NEUT,False,365.105712890625,421.6641540527344,-3.67252189386047e-05,-0.5692465233172885,Weak
2023-11-10,373.3141479492188,373.4621297708735,366.2995085207451,366.8322731869061,58309800,5.5942264213914425,2.312052121620994,0.197391758312826,0.0019416969311385,0.4125086470652858,0.6905333158893142,-0.2124269206758879,0.2968716807595706,29.687168075957064,-7.0243963035070855,9.571040565639189,1.0,22.49745940413766,20.433136746031888,NEUT,False,373.3141479492188,428.244140625,0.014777930554222385,1.0886138100175642,Dominant
2023-11-13,372.1499938964844,373.2056478510393,370.206418808686,371.73564475146736,40733500,5.26269345061029,1.4622500070308777,0.2085715509839444,0.2336333314575707,0.2486813289290179,0.741850994751553,-0.1347104910227441,0.2852739442192756,28.52739442192756,0.0859618415798442,8.941326224773345,1.0,-1.1597736540295038,-23.657233058167165,NEUT,False,372.1499938964844,427.8359375,0.011597411246304423,0.6941251038497633,Strong
2023-11-14,380.1611022949219,381.0786499934346,378.039948795072,378.56283807743694,67792600,5.751488470122284,2.9384111825838457,0.2283171821860675,0.5118745581455486,0.5904888808483995,0.8183717585906606,-0.0410964088363237,0.4559214102009121,45.59214102009121,9.187197677282118,9.078235709551574,1.0,17.06474659816365,18.224520252193155,BULL,False,380.1611022949219,436.1362609863281,0.017373702330050422,1.3397655153579995,Dominant
2023-11-15,380.44720458984375,382.54863712365847,379.08571139282526,382.055344232461,54141400,5.446346771550408,4.03051247456039,0.2472106351191147,0.8145827594402871,0.8283778811192316,0.8814029165922866,0.0614757658626865,0.590418854524735,59.04188545247349,19.158135232320397,9.930767798651774,1.0,13.449744432382282,-3.6150021657813696,BULL,False,380.44720458984375,437.0595397949219,0.015975521220263023,1.134321817758871,Dominant
2023-11-16,380.7727355957031,381.0095065120626,378.4147814902083,379.6776098911324,45343500,5.066130538257592,5.059372042513509,0.2796667276441395,1.132431054202224,1.0,0.9873187681106812,0.1702690844822651,0.7191959508643154,71.91959508643154,29.710427203142626,11.4383725407871,1.0,12.877709633958048,-0.5720347984242338,OB,False,380.7727355957031,437.5941467285156,0.01636029170470188,1.1448922906877217,Dominant
2023-11-17,380.8615417480469,381.8777237872097,379.1350168197854,380.0426587786193,46571900,4.75634072881315,6.521445952397234,0.2883917532451828,1.4514392633651032,1.0,0.9973049697018465,0.2815667349692793,0.7596239015570418,75.96239015570418,38.960819793654935,10.346708478368262,1.0,4.042795069272643,-8.834914564685405,OB,False,380.8615417480469,438.138427734375,0.0183861255741129,1.341138746796782,Dominant
2023-11-20,385.49853515625,386.1595609058071,380.87144523398,380.87144523398,44429600,4.828564519339427,7.165603507800965,0.3141089946639792,1.7330225049757833,1.0,1.0,0.3838580364121688,0.794619345470723,79.4619345470723,47.06104274433841,10.266808251698606,1.0,3.4995443913681186,-0.5432506779045241,OB,False,385.49853515625,441.5110168457031,0.018214645967455256,1.3086565279571603,Dominant
2023-11-21,383.2590026855469,384.0088175589976,381.5127565867165,383.7917674697466,43337000,4.716193059365306,6.137690471691707,0.3085155446995822,1.996366714275996,1.0,1.0,0.4807681238332209,0.8269227079444069,82.69227079444069,54.18728835435887,8.843417103284251,1.0,3.2303362473683848,-0.2692081439997338,OB,False,383.2590026855469,440.548828125,0.011730978990149632,0.48654906876776266,Neutral
2023-11-22,384.82763671875,387.7972694723159,383.8213300888284,385.3308050878148,44121000,4.692469556352471,8.351081313072932,0.3056284373885382,2.2329975789516303,1.0,0.9847846353822992,0.573001336614408,0.8525953239989024,85.25953239989023,60.40173716346514,7.043473246383799,1.0,2.567261605449545,-0.6630746419188398,OB,False,384.82763671875,442.2497253417969,0.02363792486543148,1.9404965908380225,Dominant
2023-11-24,384.2850036621094,385.0150674417227,383.28854247561634,384.4231100031308,15718800,4.297010277652989,10.527076248626416,0.3002399276859259,2.659690684588319,1.0,0.947561466389106,0.7313719903972888,0.8929778189287982,89.29778189287983,66.18094610934808,5.259555303836728,1.0,4.038249492989593,1.4709878875400475,OB,False,384.2850036621094,442.5218200683594,0.02979295122857306,2.5261540758124177,Dominant
2023-11-27,383.9495544433594,385.9029747803666,383.0714787542644,383.79169712481854,34139700,4.101608377446221,10.549919197754514,0.2923145137447257,2.95301185540496,1.0,0.9037424487169484,0.8414353127351883,0.915059253817379,91.5059253817379,71.24594196382606,4.184131174521735,1.0,2.20814348885807,-1.8301060041315225,OB,False,383.9495544433594,441.7248229980469,0.020364038161438502,1.3426389952377296,Dominant
2023-11-28,384.9558715820313,385.5379535243204,382.8445637601163,383.199750263669,35491100,3.9138458956806095,10.33257966450576,0.2753662936817392,3.2648739481549445,1.0,0.8316917657706809,0.9533628448048332,0.9283515368585048,92.83515368585049,75.56378430823095,3.4293875011386854,1.0,1.32922830411259,-0.8789151847454804,OB,False,384.9558715820313,442.1622924804688,0.022721865250872053,1.5571596105779981,Dominant
2023-11-29,384.58099365234375,388.85292686435287,384.2356826138443,387.4223654655157,38811700,4.0076323429910055,9.58613236041625,0.2642259287603938,3.318766495104112,1.0,0.7809351154431765,0.9749755571633772,0.9186368908688513,91.86368908688512,78.82376526396179,2.631835579813787,1.0,-0.9714645989653548,-2.3006929030779446,OB,False,384.58099365234375,441.8511962890625,0.023917939467435367,1.6328730402904061,Dominant
2023-11-30,383.6140747070313,385.31100318364287,380.6444724541138,384.847306736307,52834400,4.095485461196083,7.677349770410779,0.2425720539506529,3.310341572412577,1.0,0.6964704400576165,0.9746966360021192,0.8903890253532453,89.03890253532452,80.86679271823434,1.693854803450323,1.0,-2.8247865515606065,-1.853321952595252,OB,False,383.6140747070313,443.5909729003906,0.009453967428858068,-0.006012625013562635,Neutral
2023-12-01,384.7092590332031,385.3012165191078,380.8911769060199,382.5486337799864,40490100,4.137426014781662,6.319040310128135,0.2247953892586963,3.310024014180968,0.8261002874186354,0.6281213140904214,0.9745766428226386,0.8095994147772317,80.95994147772318,80.8854224701321,0.0131433602094964,0.0,-8.078961057601347,-5.254174506040741,OB,False,384.7092590332031,446.2152099609375,0.00712374668544502,-0.260021238617035,Neutral
2023-12-04,381.1377868652344,381.4140296511189,377.5268796658972,380.9108613200342,51186900,4.543419795118233,4.041093033006944,0.1903714998919261,2.9694362484709025,0.479248033596458,0.5087298998044075,0.8587186807527647,0.6155655380512101,61.556553805121005,77.01964873712988,-2.988365477556941,-1.0,-19.40338767260217,-11.324426615000824,BULL,False,381.1377868652344,443.8728637695313,-1.918719423343873e-07,-1.0409618955183537,Crushed
2023-12-05,382.09478759765625,383.2885478750258,379.0560867539073,379.2336950637311,42933000,4.5019586385849335,3.962162989149785,0.1561713695205155,2.9674548683954614,0.4641099640495542,0.394471505672803,0.861601535989734,0.5733943352373637,57.339433523736375,73.08360569445118,-5.043754754989882,-1.0,-4.217120281384631,15.18626739121754,BULL,False,382.09478759765625,443.7853698730469,0.0009766591945696845,-0.9019011266539809,Weak
2023-12-06,379.884765625,385.1334081378021,379.53948475848085,385.0347435581385,41994100,4.6475539373497785,2.621651152620436,0.1187234337342207,2.7788926402894414,0.26228214373607,0.2728314779255484,0.8027751676043,0.4459629297553062,44.59629297553062,67.38614315066707,-7.248616988630392,-1.0,-12.743140548205751,-8.52602026682112,BULL,False,379.884765625,441.9970397949219,-0.00767112650974533,-1.8056044892978944,Crushed
2023-12-07,385.1926574707031,386.021385866901,381.7692037998701,382.8643296111292,49593500,4.846096111289945,3.560687145413044,0.1094683297855022,2.65591924807868,0.4034034557732828,0.249240761965077,0.7661036622468167,0.4729159599950588,47.29159599950588,63.36723372043483,-7.79903914789706,-1.0,2.6953030239752565,15.438443572181008,BULL,False,385.1926574707031,445.3695983886719,-0.001083983625805418,-1.0374933223745602,Crushed
2023-12-08,386.9093017578125,387.353247228677,383.2687983557027,383.4562520350247,46687500,4.744543146181192,4.5955086075541045,0.1036862644042376,2.729892450867298,0.5563111952576917,0.2388382681111287,0.801046046644906,0.5320651700045754,53.206517000457545,61.335090376439375,-6.674862021675093,-1.0,5.914921000951665,3.2196179769764086,BULL,False,386.9093017578125,447.2843322753906,-0.0010411140365338412,-0.9989126686476454,Weak
2023-12-11,390.2143249511719,390.480722331929,386.2778580490791,386.485032594399,41198000,4.672319297737016,3.617085204373441,0.1290888252764035,2.828404001135961,0.4071302977188519,0.3350893232218777,0.8368633573965357,0.5263609927790885,52.636099277908855,59.59529215673327,-4.229476463558761,-1.0,-0.5704177225486902,-6.485338723500355,BULL,False,390.2143249511719,449.0240478515625,-0.003252848544146758,-1.2008184648554912,Crushed
2023-12-12,393.3221130371094,393.44049849740657,389.1192485473324,390.253816019453,39221200,4.625510051381969,4.577250704341109,0.1607807349131832,2.956664835799754,0.5434719176772063,0.4507281980922774,0.880560802391606,0.6249203060536965,62.49203060536965,60.17463984646055,-1.5994785236160531,-1.0,9.855931327460794,10.426349050009485,BULL,False,393.3221130371094,451.0749206542969,0.002573848837662762,-0.5399907706870198,Weak
2023-12-13,398.3241271972656,398.935805554361,393.4898629695481,394.2593986620565,55408100,4.757267713497927,3.817953076470617,0.2166205670136422,3.000463483473597,0.4275393777532599,0.644677473028926,0.8939141460193747,0.6553769989338535,65.53769989338535,61.24725185584552,1.2944014299774462,1.0,3.045669288015702,-6.810262039445092,BULL,False,398.3241271972656,457.2952575683594,-0.0007374679690059782,-0.8852675398602983,Weak
2023-12-14,397.9788208007813,400.8497586985173,394.9697163446134,399.5474884540516,55447800,4.906970998885389,3.5727980081642703,0.2447212376211336,3.014603054015951,0.3924864943476587,0.7334545064681383,0.8961942606640856,0.6740450871599609,67.40450871599609,62.478703227875634,2.658491986637744,1.0,1.866808822610736,-1.1788604654049664,BULL,False,397.9788208007813,458.7629089355469,-0.0035760937711506458,-1.1816216304434737,Crushed
2023-12-15,399.902587890625,401.0865026077212,398.1563422857,398.7581450262859,62896600,4.667065773292652,4.098903513293666,0.2732391216733986,3.2790540496762643,0.4673322242540569,0.8161489744213043,0.9820828102125376,0.7551880029626329,75.5188002962633,65.08672264155317,3.560474322899447,1.0,8.114291580267206,6.247482757656471,OB,False,399.902587890625,458.0075378417969,0.003590412552190392,-0.4276727482357772,Neutral
2023-12-18,402.4214477539063,403.3210375231085,399.9698476665642,400.2960579410329,46610000,4.500583621184764,4.7904689303792685,0.2980619221031491,3.5520552945608466,0.5627103701488407,0.8806057394592517,1.0,0.8144387032026975,81.44387032026975,68.35815217729649,4.661014265685813,1.0,5.925070024006459,-2.1892215562607475,OB,False,402.4214477539063,460.5839538574219,0.005378949003996825,-0.23333282761343815,Neutral
2023-12-19,404.4776916503906,404.5963135772039,402.6884071948224,402.8762353017246,35711900,4.190487914799806,4.529104218893166,0.3214585693024712,3.98862828080196,0.5208264948310022,0.936191274052187,1.0,0.819005922961063,81.9005922961063,71.06664020105846,4.271363301916571,1.0,0.4567219758365439,-5.468348048169915,OB,False,404.4776916503906,463.3846130371094,-0.0003098239396777114,-0.8525438547789433,Weak
2023-12-20,398.4671936035156,405.7726379216344,398.2892607396252,403.6769037424645,54042400,4.629539817094389,3.2850329663032856,0.2948735606393141,3.645976021950751,0.3366081512199685,0.8301604023513206,1.0,0.7222561845237631,72.22561845237631,71.29843585132204,2.804473506857381,1.0,-9.674973843729989,-10.13169581956653,OB,False,398.4671936035156,456.9633483886719,0.0024219829161737927,-0.5526149649675822,Weak
2023-12-21,403.10357666015625,403.46936781901707,399.84135305832086,402.4017101602885,45568900,4.679224403548663,3.90576265749213,0.2914181613032541,3.710610679643224,0.424427850269678,0.8031284041858054,1.0,0.7425187514851611,74.2518751485161,71.88912371076086,2.0869733966806923,1.0,2.0262566961397965,11.701230539869783,OB,False,403.10357666015625,461.2962951660156,0.0044237812747596195,-0.3495375384306828,Neutral
2023-12-22,403.7066345214844,405.2784354490432,401.8283835483958,404.31953461254375,34314000,4.51533473649516,4.3012604807346415,0.2823367604015677,3.9310519441512097,0.4749063704666014,0.7586701111386078,1.0,0.744525493868403,74.4525493868403,72.40180884597675,0.9368616073980472,1.0,0.200674238324197,-1.8255824578155997,OB,False,403.7066345214844,462.2233276367188,0.006018667739290828,-0.18867872516244205,Neutral
2023-12-26,406.1780090332031,406.8502200630018,404.46779580870526,404.5666574703448,22722500,4.332434843831464,5.13070718685884,0.2742148770446885,4.182583797480682,0.5858469021857418,0.7185169381250637,1.0,0.7681212801036018,76.81212801036018,73.28387267885344,0.0052565727080666,0.0,2.35957862351988,2.158904385195683,OB,False,406.1780090332031,464.1750793457031,0.0070701291339954064,-0.09106956581924064,Neutral
2023-12-27,407.0048522949219,407.2916928416781,405.60035082369023,406.4608724639589,31980500,3.980289133718988,5.539542473460735,0.2619161626507841,4.651090798303974,0.6332371662345312,0.6658948078535716,1.0,0.7663773246960343,76.63773246960342,73.95464463700344,-0.5236576962962542,-1.0,-0.1743955407567625,-2.5339741642766427,OB,False,407.0048522949219,465.0143127441406,0.005594218096535819,-0.25534528652483707,Neutral
2023-12-28,406.8070373535156,408.4093661852089,406.4509844026133,408.1620971301231,27029200,3.7107014869025376,5.989714823362089,0.2838923143884286,5.052270852816493,0.6850195586378662,0.7191728241141631,1.0,0.8013974609173431,80.13974609173431,75.19166492794962,0.5295839157876728,1.0,3.502013622130889,3.6764091628876514,OB,False,406.8070373535156,465.1899719238281,0.004972438924243816,-0.3419557187330878,Neutral
2023-12-29,405.0464782714844,407.14334518944673,403.1276680111543,406.78726205839257,42662100,3.751364912421191,5.71322813557486,0.2770982063126154,4.9713054226369024,0.6333846553626927,0.6826352226542585,1.0,0.7720066260056505,77.20066260056505,75.59346446247271,0.5596707030987311,1.0,-2.9390834911692565,-6.441097113300145,OB,False,405.0464782714844,463.8432922363281,0.010214309714135394,0.25405573497534156,Neutral
2024-01-02,398.1922302246094,401.6539973287687,395.8678948464025,401.4067282499002,58026900,4.474994047442612,3.0129584639585283,0.232306465617395,3.9975019991678447,0.247246555801131,0.5327754495853162,0.9253405737577796,0.5684541930480757,56.84541930480757,71.84385543093968,-1.4808776566539086,-1.0,-20.35524329575749,-17.416159804588233,BULL,False,398.1922302246094,461.2474365234375,0.0013588828794215413,-0.7491172857642842,Weak
2024-01-03,393.9787292480469,396.61957611570585,393.543563467669,395.56125728435336,47002800,4.49815040870898,2.854716097965696,0.1621847779482743,3.711715583182704,0.2189405637484827,0.3089662111897496,0.8249868633763217,0.4509645461048513,45.09645461048513,66.49437526684878,-3.91200616831446,-1.0,-11.748964694322432,8.606278601435058,BULL,False,393.9787292480469,457.4806213378906,0.003034195616767432,-0.5387829845856955,Weak
2024-01-04,391.9511413574219,395.2249813820951,391.7335433716032,392.10939718203656,39432800,4.363922088946702,2.2585998463929045,0.081158143030187,3.5291691598109662,0.1287439361599905,0.0530566068756146,0.7573551982679178,0.313051913767841,31.305191376784094,59.45653848883584,-6.489257193439162,-1.0,-13.791263233701034,-2.042298539378603,BULL,False,391.9511413574219,456.0069885253906,-0.00174390834671323,-1.0603331524806399,Crushed
2024-01-05,392.41595458984375,395.1952561004945,391.0213536243949,392.1192438245176,44922800,4.338586140567083,2.888311666253061,0.0062107904677079,3.2855285223821267,0.2119741932571266,-0.1837684699400852,0.6765335321497337,0.2349130851555917,23.49130851555917,52.2634924941805,-8.909472354337094,-1.0,-7.813882861224929,5.977380372476105,NEUT,False,392.41595458984375,456.6315612792969,-0.0001231825982965784,-0.8496067009706487,Weak
2024-01-08,400.5264587402344,400.81326913387153,393.4941105693252,393.6424659771053,42473800,4.879749927695176,3.142333418051563,-0.0210377649503987,2.783229863628081,0.2408858777682572,-0.2723165748658961,0.5301296804561152,0.1662329944528254,16.623299445282544,45.13545388440092,-10.512472492696798,-1.0,-6.868009070276624,0.9458737909483048,NEUT,False,400.5264587402344,463.1504821777344,-0.00011574821907101018,-0.8222479625692962,Weak
2024-01-09,401.3176879882813,402.2474220769775,397.3218114911748,397.519638814638,39132900,4.885864682109513,2.9489941224176244,-0.0084097002324538,2.618914935459939,0.2053001284916552,-0.2369890714051888,0.4771942038158671,0.1485017536341111,14.850175363411116,39.07839818020296,-9.455760640488045,-1.0,-1.7731240818714298,5.0948849884051945,NEUT,False,401.3176879882813,462.4477844238281,0.0033385521994491185,-0.4122904878658947,Neutral
2024-01-10,404.0376586914063,405.0465056264735,400.7440479738248,401.634210585262,33962800,4.808077078181403,2.8750233233496627,0.0306990571827972,2.5380829122667032,0.1872383669182349,-0.1198073443419608,0.4472275145668875,0.1715528457143872,17.15528457143872,34.69377545845011,-7.521997324148663,-1.0,2.3051092080276057,4.078233289899035,NEUT,False,404.0376586914063,465.0631408691406,-0.0002949199683375259,-0.7980820319745059,Weak
2024-01-11,404.8783264160156,406.7081233230209,399.8241316139915,405.3135223350074,54536200,5.084865695627807,2.272668359528708,0.0766342643751773,2.298324213092435,0.0911238141094176,0.0191221049584809,0.3754447611097991,0.1618968933925659,16.189689339256592,30.99295823461141,-5.2725488658270825,-1.0,-0.9655952321821282,-3.270704440209734,NEUT,False,404.8783264160156,464.8582153320313,-0.0011755112719415983,-0.8687719411278886,Weak
2024-01-12,405.0860900878906,406.7576314623148,403.6914888721999,405.916910564091,39595000,4.8157026148927535,1.4041487673498274,0.1187043530121846,2.315934280985916,-0.0441377051092748,0.1467459890206368,0.372873020459618,0.15849376812366,15.849376812366,27.96424195016233,-3.4004676032328582,-1.0,-0.3403125268905924,0.6252827052915357,NEUT,False,405.0860900878906,465.1802062988281,-0.00026654568784878485,-0.7431693447196611,Weak
2024-01-16,405.0464782714844,406.62900624283634,402.3858608543528,403.8497045100903,43903000,4.739361651371524,1.4912678100135617,0.1254245334296903,2.252375766015194,-0.0380391193798543,0.1612041301771004,0.3486171978093739,0.1572607362022066,15.726073620220664,25.516608284174,-1.789956384122617,-1.0,-0.1233031921453342,0.2170093347452582,NEUT,False,405.0464782714844,463.4724731445313,0.007493087218943817,0.15048782804791144,Neutral
2024-01-17,402.7616882324219,403.1375419966953,398.5185733063885,401.733070775073,54386000,4.977834093201441,0.5743663385048807,0.1191951630741808,2.028506124510018,-0.1810722493572733,0.1341347075968183,0.2820583788682145,0.0783736123692531,7.837361236925318,21.980758874724263,-1.5962596047098885,-1.0,-7.888712383295347,-7.765409191150013,NEUT,False,402.7616882324219,460.8961486816406,0.0008425852050255589,-0.583244220883778,Weak
2024-01-18,408.4785461425781,409.0620974441345,404.6903978005401,406.0355268649665,59562500,5.154177442336267,1.175182355756514,0.1227304754194475,1.941237447855343,-0.095838991063154,0.1395240964096689,0.2524726176711309,0.0987192410058819,9.871924100588194,19.55899191989705,-1.5264658494399967,-1.0,2.034562863662876,9.923275246958225,NEUT,False,408.4785461425781,464.9947814941406,0.005475030561586713,-0.036030274159178574,Neutral
2024-01-19,416.5791320800781,416.73738790383584,410.1006946486248,410.6842460201119,70325100,5.568132684859127,2.173339091324772,0.1486445559889493,1.8810952947753088,0.050034627211383,0.2193688357455095,0.2302889266340887,0.1665641298636604,16.656412986366043,18.97847613319085,-0.7165605600090533,-1.0,6.784488885777849,4.749926022114973,NEUT,False,416.5791320800781,470.79150390625,0.013934358139365832,0.953676749831249,Strong
2024-01-22,417.1231384277344,420.09036718235046,416.51978621850566,418.7847792861086,44880600,5.301792455390551,3.5187995345329828,0.1743284018949201,2.0574907540724103,0.2515679855891195,0.2982042486872998,0.2715838344542226,0.2737853562435473,27.378535624354733,20.658488031423627,0.7946356011943467,1.0,10.72212263798869,3.937633752210841,NEUT,False,417.1231384277344,471.7869262695313,0.014379959532977438,1.0274992453725877,Dominant
2024-01-23,418.8539733886719,419.0715713461936,415.975758207721,417.8154253342335,33003800,5.007661879801488,3.1452596254641687,0.2065213518053574,2.264940885216658,0.1869266726940257,0.3980674056017892,0.3209474307396037,0.3019805030118062,30.19805030118062,22.566400485375027,1.8445154686931688,1.0,2.819514676825886,-7.902607961162804,BULL,False,418.8539733886719,473.162841796875,0.013348479588656925,0.8868603950546796,Strong
2024-01-24,421.1782836914063,425.15438913246936,420.6837456163852,422.7707119887627,46948000,5.180029061667621,3.372886322050331,0.2516439829552043,2.2694250336617543,0.2181528207550018,0.5381465845747544,0.3153876171622072,0.3572290074973211,35.72290074973212,25.197700538246448,3.710811685627265,1.0,5.524850448551501,2.705335771725615,BULL,False,421.1782836914063,473.68011474609375,0.018491823846556565,1.43443424412169,Dominant
2024-01-25,421.6926574707031,424.3532749490194,419.34855163077793,423.6806801713855,44367200,5.156654962544135,3.0086652200296817,0.274951906600358,2.3709145241612037,0.1572658095940573,0.6041154545774187,0.3359884539357913,0.3657899060357558,36.57899060357558,27.47395855131228,4.526112493112372,1.0,0.8560898538434643,-4.668760594708036,BULL,False,421.6926574707031,476.2564086914063,0.012169145761874445,0.6810917723062304,Strong
2024-01-26,419.1803894042969,421.5541662899098,418.5275954785165,419.8035122509151,37137000,4.891109233163133,2.489320219393454,0.2651844201997727,2.524385914248363,0.0731373823682203,0.5629003261046165,0.3703149514148763,0.3354508866292376,33.54508866292377,28.68818457363458,3.951923814211958,1.0,-3.033901940651816,-3.88999179449528,BULL,False,419.1803894042969,475.6513977050781,0.007040220501803196,0.06361756064038772,Neutral
2024-01-29,423.4729919433594,423.6708192677647,418.9825773004216,419.6353712499051,38694700,4.864060264387131,3.4263462383198187,0.268284934534642,2.641863777054086,0.2163167661545665,0.5650133378385572,0.3944950445534166,0.3919417161821801,39.19417161821801,30.78938198255127,3.1575255064923065,1.0,5.64908295529424,8.682984895946056,BULL,False,423.4729919433594,479.4182434082031,0.010381776899689,0.43454732434446897,Neutral
2024-01-30,420.6541137695313,423.00812005564006,419.7441805297888,422.4344691161687,36739000,4.712693750944921,3.311828929031833,0.252765873056072,2.7620170156952906,0.1939476562180285,0.5076726062051432,0.4189153214846362,0.3735118613026026,37.35118613026027,32.10174281209307,2.2940763361541183,1.0,-1.8429854879577403,-7.492068443251981,BULL,False,420.6541137695313,479.0473937988281,0.005754418883084034,-0.13498585498587723,Neutral
2024-01-31,412.4151916503906,418.25073642922666,412.2371651409039,416.2528129484816,64010600,5.206594401302583,2.731720646844117,0.199889902106394,2.3964028882511,0.0994557159003082,0.3324512015658911,0.3129887664224839,0.2482985612962277,24.829856129622776,30.647365475599013,0.0577337060661249,0.0,-12.52133000063749,-10.67834451267975,NEUT,False,412.4151916503906,471.2306213378906,0.014074950722327229,0.8375618335627268,Strong
2024-02-01,417.2715148925781,417.76605304331184,413.2459671013942,414.2152727431492,51008600,5.225830000185067,4.457241365238892,0.1666470902777073,2.352911624401842,0.3652836670970367,0.2218429715096421,0.294708251542333,0.2939449633830039,29.3944963383004,30.39679164813929,-0.6895825734944563,-1.0,4.56464020867762,17.08597020931511,NEUT,False,417.2715148925781,477.398193359375,0.015584416387492306,0.9873695050314353,Strong
2024-02-02,424.3236083984375,425.5401528586583,418.1715529635228,419.1704994430535,59602400,5.631537728971082,5.748424071542229,0.1644164796997986,2.252664206525876,0.5593643711667652,0.2113207823979391,0.2614038649980844,0.3440296728542629,34.402967285426286,31.19802677559669,-0.2590034244969763,-1.0,5.00847094712589,0.4438307384482698,BULL,False,424.3236083984375,482.4239807128906,0.024662005864936276,1.9851642023195792,Dominant
