ticker,signal_time,signal_bar_bucket,entry_price,cs_score,group,ticker_quality,return_6bar,win_raw_6bar,win_thr_6bar,return_12bar,win_raw_12bar,win_thr_12bar,return_24bar,win_raw_24bar,win_thr_24bar,return_eod,win_raw_eod,win_thr_eod,mfe_session,mae_session
GOOGL,2024-11-14T09:50:00-05:00,OPEN_WINDOW,176.72,-100.0,C,MIDDLE,0.002065414214576783,1,1,0.0019805341783612172,1,1,0.01301493888637399,1,1,0.0063942960615662936,1,1,0.01335445903123577,0.0018673607967406773
GOOGL,2024-11-14T09:55:00-05:00,OPEN_WINDOW,176.29,-100.0,A,MIDDLE,-0.0010494072267286986,0,0,0.0022406262408530366,1,1,0.009643201542912183,1,1,0.003970730047081449,1,1,0.010947869986953193,0.0043110783368314675
GOOGL,2024-11-15T09:30:00-05:00,FIRST_BAR,173.34,-22.7513,D,MIDDLE,-0.000692281066112868,0,0,0.005480558440060096,1,1,0.00790354217145497,1,1,0.005019037729318129,1,1,0.01220145379023889,0.003230644975193275
GOOGL,2024-11-15T09:35:00-05:00,EARLY_OPEN,173.63,-26.529,D,MIDDLE,0.0017278120140527728,1,1,0.006565685653400832,1,1,0.008984622473074943,1,1,0.006680873121004415,1,1,0.013851292979323856,0.0014398433450440592
GOOGL,2024-11-15T09:40:00-05:00,EARLY_OPEN,173.56,-43.4159,D,MIDDLE,0.002938465084120713,1,1,0.006856418529615106,1,1,0.00812399170315739,1,1,0.006280248905277733,1,1,0.013453560728278451,0.0018437427978796564
GOOGL,2024-11-15T09:45:00-05:00,OPEN_WINDOW,173.61,-52.7463,B,MIDDLE,0.004492828754104033,1,1,0.01071366856747891,1,1,0.007833650135360944,1,1,0.006566442025229046,1,1,0.013737687921202805,0.0015552099533435964
GOOGL,2024-11-15T09:50:00-05:00,OPEN_WINDOW,173.555,-51.8202,B,MIDDLE,0.005560197055688418,1,1,0.010054449598110134,1,1,0.007749704704560507,1,1,0.006251620523753323,1,1,0.013425139004926463,0.0018726052260089805
GOOGL,2024-11-15T09:55:00-05:00,OPEN_WINDOW,173.46,-55.0398,B,MIDDLE,0.0038049117952265454,1,1,0.01043468234751529,1,1,0.008878127522195436,1,1,0.0057073676928399,1,1,0.012884814942926402,0.0013259541104576834
GOOGL,2024-11-18T09:30:00-05:00,FIRST_BAR,173.48,100.0,D,MIDDLE,0.0002882176619782277,1,0,-0.0029686419183768435,0,0,-0.003631542540927046,0,0,-0.010664053493198196,0,0,0.0032568595803550713,0.011240488817154814
GOOGL,2024-11-18T09:35:00-05:00,EARLY_OPEN,173.63,100.0,D,MIDDLE,0.0028220929562864086,1,1,-0.0013246558774406393,0,0,-0.004809076772447204,0,0,-0.0097909347462997,0,0,0.004117951966826029,0.010366872084317292
GOOGL,2024-11-18T09:40:00-05:00,EARLY_OPEN,173.34,100.0,D,MIDDLE,0.00173070266528217,1,1,-0.002942194530979525,0,0,-0.007268951194184786,0,0,-0.011480327679704678,0,0,0.0024518287758163804,0.012057228568132015
GOOGL,2024-11-18T09:45:00-05:00,OPEN_WINDOW,173.85,100.0,D,MIDDLE,0.004889272361230913,1,1,-0.0006902502157032186,0,0,-0.0023008340523440075,0,0,-0.00851308599367281,0,0,0.005378199597354054,0.009088294506758772
GOOGL,2024-11-18T09:50:00-05:00,OPEN_WINDOW,173.64,100.0,D,MIDDLE,0.003167472932503933,1,1,-0.0026491591799125084,0,0,-0.003800967519004982,0,0,-0.00973278046533072,0,0,0.004175305229209827,0.010308684634876875
GOOGL,2024-11-18T09:55:00-05:00,OPEN_WINDOW,173.26,100.0,D,MIDDLE,-0.0007503174419946639,0,0,-0.0046461964677363896,0,0,-0.006348839893801355,0,0,-0.011947362345607882,0,0,0.0019912270576012865,0.012524529608680689
GOOGL,2024-11-19T09:30:00-05:00,FIRST_BAR,175.42,1.8605,D,MIDDLE,-0.0034773686010717915,0,0,0.0006270664690456346,1,0,-0.009234978907764249,0,0,-0.015220613385018903,0,0,0.00433245924067946,0.019610078668338995
GOOGL,2024-11-19T09:35:00-05:00,EARLY_OPEN,175.36,-4.5871,D,MIDDLE,0.0005132299270073187,1,0,-0.0003991788321167494,0,0,-0.009466240875912389,0,0,-0.015567974452554685,0,0,0.00399178832116798,0.019958941605839414
GOOGL,2024-11-19T09:40:00-05:00,EARLY_OPEN,176.525,11.0324,D,MIDDLE,0.0072794221781617135,1,1,0.005579946183260238,1,1,-0.002464240192607292,0,0,-0.008865599773403187,0,0,0.010565075768304824,0.01322758816031728
GOOGL,2024-11-19T09:45:00-05:00,OPEN_WINDOW,176.895,38.5928,D,MIDDLE,0.011108284575595711,1,1,0.005737867096300148,1,1,0.00033918426185026296,1,0,-0.006755419881850777,0,0,0.012634613753921895,0.011108284575595711
GOOGL,2024-11-19T09:50:00-05:00,OPEN_WINDOW,176.005,42.3531,D,MIDDLE,0.006420272151359311,1,1,-8.522485156680082e-05,0,0,-0.005482798784125471,0,0,-0.011846254367773689,0,0,0.007641828357148939,0.01622113008153188
GOOGL,2024-11-19T09:55:00-05:00,OPEN_WINDOW,175.955,41.5745,D,MIDDLE,0.005171776874769259,1,1,2.841635645491105e-05,1,0,-0.005114944161859437,0,0,-0.01213378420618903,0,0,0.00735983632178691,0.016509903100224495
GOOGL,2024-11-20T09:30:00-05:00,FIRST_BAR,177.075,-85.4241,A,MIDDLE,0.009346322179867295,1,1,0.015784272201044686,1,1,0.01352534236905256,1,1,0.006127347169278439,1,1,0.018551461245235053,0.001665960751094259
GOOGL,2024-11-20T09:35:00-05:00,EARLY_OPEN,176.7,-100.0,A,MIDDLE,0.012337294850028175,1,1,0.012676853423882178,1,1,0.010865874363327603,1,1,0.004018109790605431,1,1,0.016468590831918487,0.00011318619128472119
GOOGL,2024-11-20T09:40:00-05:00,EARLY_OPEN,176.605,-100.0,A,MIDDLE,0.012683672602700834,1,1,0.012598737295093539,1,1,0.009144701452393652,1,1,0.0034823476119021585,1,1,0.01593952606098354,0.0
GOOGL,2024-11-20T09:45:00-05:00,OPEN_WINDOW,176.225,-100.0,A,MIDDLE,0.011831465456093109,1,1,0.007916016456234824,1,1,0.005078734572279653,1,1,0.0013335224854588465,1,1,0.013817562774861696,5.674563767921309e-05
GOOGL,2024-11-20T09:50:00-05:00,OPEN_WINDOW,175.735,-100.0,A,MIDDLE,0.00941758898341253,1,1,0.004950635900645884,1,1,0.0019347312715167918,1,1,-0.0014510484536375532,0,0,0.011067800950294599,0.0015648561754913776
GOOGL,2024-11-20T09:55:00-05:00,OPEN_WINDOW,175.24,-100.0,A,MIDDLE,0.006819219356311467,1,1,0.0015122118237846083,1,1,-0.0009130335539830894,0,0,-0.004279844784295822,0,0,0.008274366582972021,0.004393973978543607
GOOGL,2024-11-21T09:30:00-05:00,FIRST_BAR,170.48,-65.6144,B,MIDDLE,0.022641952135147733,1,1,0.027275926794931824,1,1,0.030208822149225583,1,1,0.016658845612388572,1,1,0.03971140309713739,0.0010558423275457932
GOOGL,2024-11-21T09:35:00-05:00,EARLY_OPEN,169.09,-98.4223,A,MIDDLE,0.015435566857886412,1,1,0.023360340646992828,1,1,0.026908746821219534,1,1,0.008575314921048063,1,1,0.0318173753622331,0.0021881838074398518
GOOGL,2024-11-21T09:40:00-05:00,EARLY_OPEN,167.86,-100.0,A,MIDDLE,0.007655188847849547,1,1,0.02067198856189698,1,1,0.02028476111044919,1,1,0.0013106159895152345,1,1,0.0247229834385798,0.006195639223162111
GOOGL,2024-11-21T09:45:00-05:00,OPEN_WINDOW,167.265,-100.0,A,MIDDLE,0.0015245269482557348,1,1,0.016710011060293472,1,1,0.017606791618091013,1,1,-0.0022419513944937674,0,0,0.021253699219800786,0.009774908079992942
GOOGL,2024-11-21T09:50:00-05:00,OPEN_WINDOW,168.31,-100.0,A,MIDDLE,0.011169865129819948,1,1,0.022399144435862457,1,1,0.025488681599429575,1,1,0.0039807498069040215,1,1,0.027330521062325436,0.00035648505733469355
GOOGL,2024-11-21T09:55:00-05:00,OPEN_WINDOW,167.41,-100.0,A,MIDDLE,0.009915775640642712,1,1,0.012544053521294991,1,1,0.01657607072456846,1,1,-0.0013738725285227273,0,0,0.022101427632757832,0.003942416820978416
GOOGL,2024-11-22T09:30:00-05:00,FIRST_BAR,165.25,23.9763,D,MIDDLE,-0.00260211800302576,0,0,0.0013313161875945468,1,1,0.004478063540090826,1,1,0.0031467473524962796,1,1,0.005325264750378187,0.007261724659606588
GOOGL,2024-11-22T09:35:00-05:00,EARLY_OPEN,165.43,8.7288,D,MIDDLE,-0.00045336396058749093,0,0,-0.00018134558423503073,0,0,0.004533639605875597,1,1,0.004231396965483993,1,1,0.00640754397630419,0.006165749863990702
GOOGL,2024-11-22T09:40:00-05:00,EARLY_OPEN,166.16,2.2868,D,MIDDLE,0.002286952335098673,1,1,0.004152623976889731,1,1,0.010050553683196843,1,1,0.00860616273471357,1,1,0.010772749157438566,0.001745305729417381
GOOGL,2024-11-22T09:45:00-05:00,OPEN_WINDOW,166.195,-3.5084,D,MIDDLE,0.0037004723367127816,1,1,0.0061072836126236435,1,1,0.009476819398898816,1,1,0.008814946298023428,1,1,0.010981076446343083,0.0004512771142333828
GOOGL,2024-11-22T09:50:00-05:00,OPEN_WINDOW,165.36,-6.6828,D,MIDDLE,-0.0013909046927914233,0,0,0.0008164005805516407,1,0,0.004837929366231322,1,1,0.003809869375907256,1,1,0.00598693759071123,0.0043541364296081205
GOOGL,2024-11-22T09:55:00-05:00,OPEN_WINDOW,165.89,3.427,D,MIDDLE,0.006389776357827319,1,1,0.0024112363614441938,1,1,0.008499608174091245,1,1,0.006992585448188538,1,1,0.009162698173488347,0.0011453372716862147
GOOGL,2024-11-25T09:30:00-05:00,FIRST_BAR,167.39,79.7851,D,MIDDLE,-0.0009558516040386225,0,0,-0.002628591911105957,0,0,-0.0028078140868631777,0,0,-0.0013740366808054137,0,0,0.00687018340402639,0.00728836848079352
GOOGL,2024-11-25T09:35:00-05:00,EARLY_OPEN,167.7,100.0,D,MIDDLE,-5.9630292188546975e-05,0,0,-0.0016696481812760952,0,0,-0.00017889087656530197,0,0,0.0004770423375073589,1,0,0.00870602265951091,0.005426356589147436
GOOGL,2024-11-25T09:40:00-05:00,EARLY_OPEN,168.39,100.0,D,MIDDLE,0.00252390284458687,1,1,0.0025535958192290423,1,1,0.004929033790605049,1,1,0.004572718094898639,1,1,0.012767979096145719,0.001306490884256947
GOOGL,2024-11-25T09:45:00-05:00,OPEN_WINDOW,167.97,100.0,D,MIDDLE,0.00250044650830498,1,1,0.0004167410847174685,1,0,0.0015478954575221225,1,1,0.0020837054235875114,1,1,0.010299458236589806,0.002619515389652901
GOOGL,2024-11-25T09:50:00-05:00,OPEN_WINDOW,167.51,100.0,D,MIDDLE,-0.0027162557459256913,0,0,-0.0002984896424094763,0,0,-0.0009551668557100866,0,0,-0.00065667721330078,0,0,0.007581636917198865,0.005372813563369386
GOOGL,2024-11-25T09:55:00-05:00,OPEN_WINDOW,167.63,100.0,D,MIDDLE,-0.0035793115790729245,0,0,0.0005667243333532117,1,0,0.0002982759649226448,1,0,5.9655192984495054e-05,1,0,0.008292071824852271,0.004653105052794853
GOOGL,2024-11-26T09:30:00-05:00,FIRST_BAR,168.58,69.0275,D,MIDDLE,-0.00041523312373943036,0,0,0.003470162534108482,1,1,-0.001631272986119215,0,0,-0.002847312848499168,0,0,0.005220073555582061,0.0072665796654407065
GOOGL,2024-11-26T09:35:00-05:00,EARLY_OPEN,168.815,77.3463,D,MIDDLE,0.005657080235760946,1,1,0.003939223410241934,1,1,-0.0019548025945562452,0,0,-0.0014512928353523358,0,0,0.006604863311909541,0.005864407783668567
GOOGL,2024-11-26T09:40:00-05:00,EARLY_OPEN,168.84,84.1497,D,MIDDLE,0.0031390665719023994,1,1,0.002132196162046989,1,1,0.0005330490405117472,1,0,-0.0013030087656953262,0,0,0.0067519545131486305,0.005715470267709094
GOOGL,2024-11-26T09:45:00-05:00,OPEN_WINDOW,168.98,100.0,D,MIDDLE,0.00674636051603732,1,1,0.0014794650254467984,1,1,0.001272339921884267,1,1,-0.0004734288081430495,0,0,0.007574860930287615,0.004882234583974536
GOOGL,2024-11-26T09:50:00-05:00,OPEN_WINDOW,168.535,94.2912,D,MIDDLE,0.003975435369507743,1,1,0.0006823508470051271,1,0,-0.0025217313911057725,0,0,-0.003115079953718846,0,0,0.004954460497819491,0.007535526745186521
GOOGL,2024-11-26T09:55:00-05:00,OPEN_WINDOW,169.035,100.0,D,MIDDLE,0.006951223119472198,1,1,0.004229893217381036,1,1,-0.00020705770994170787,0,0,-0.00014789836424412508,0,0,0.007897772650634531,0.0045552696187180775
GOOGL,2024-11-27T09:30:00-05:00,FIRST_BAR,168.825,-100.0,A,MIDDLE,-8.884940026663574e-05,0,0,-0.0009181104694210049,0,0,-0.001688138605064564,0,0,-0.0028135643417741612,0,0,0.0021323856063970694,0.0038205242114616334
GOOGL,2024-11-27T09:35:00-05:00,EARLY_OPEN,169.2,-85.2144,A,MIDDLE,0.0017730496453899703,1,1,0.001182033096926647,1,1,0.0013593380614656606,1,1,-0.0005910165484634914,0,0,0.004343971631205586,0.0015957446808511245
GOOGL,2024-11-27T09:40:00-05:00,EARLY_OPEN,169.255,-89.7273,A,MIDDLE,0.003928982895630806,1,1,0.001329355115063037,1,1,0.002156509408880146,1,1,-0.00026587102301270816,0,0,0.004667513515110289,0.001270272665504732
GOOGL,2024-11-27T09:45:00-05:00,OPEN_WINDOW,168.99,-96.2333,C,MIDDLE,0.0013018521806023957,1,1,0.0011835019823659212,1,1,0.0016569027753121552,1,1,-0.001834428072667035,0,0,0.003106692703710312,0.0028404047576779086
GOOGL,2024-11-27T09:50:00-05:00,OPEN_WINDOW,168.82,-100.0,C,MIDDLE,-0.0003554081269991842,0,0,-0.0004146428148323254,0,0,0.0004738775026654667,1,0,-0.0028432650159934737,0,0,0.002102831418078366,0.0038502547091577165
GOOGL,2024-11-27T09:55:00-05:00,OPEN_WINDOW,168.8,-95.277,A,MIDDLE,-0.00035545023696683807,0,0,-0.0007109004739335078,0,0,-0.00035545023696683807,0,0,-0.002962085308056872,0,0,0.001984597156398151,0.003969194312796134
GOOGL,2024-11-29T09:30:00-05:00,FIRST_BAR,167.19,-100.0,A,MIDDLE,-0.008732579699742855,0,0,-0.006280279921047978,0,0,-0.00980919911477968,0,0,-0.010407321012022304,0,0,0.0,0.012680184221544379
GOOGL,2024-11-29T09:35:00-05:00,EARLY_OPEN,167.47,-100.0,A,MIDDLE,-0.005284528572281549,0,0,-0.004717262793336072,0,0,-0.008359706216038728,0,0,-0.008717979339583256,0,0,0.0007762584343464229,0.010987042455365161
GOOGL,2024-11-29T09:40:00-05:00,EARLY_OPEN,167.965,-100.0,A,MIDDLE,-0.0021135355580030944,0,0,-0.0031851873902300873,0,0,-0.0061619980353049535,0,0,-0.005745244544994513,0,0,0.0011014199386777143,0.008007620635251384
GOOGL,2024-11-29T09:45:00-05:00,OPEN_WINDOW,168.16,-100.0,A,MIDDLE,-0.0008325404376784895,0,0,0.0005946717411988244,1,0,-0.005530447193149423,0,0,-0.004578972407231269,0,0,0.0015461465271169774,0.006838725023786903
GOOGL,2024-11-29T09:50:00-05:00,OPEN_WINDOW,168.335,-100.0,A,MIDDLE,0.0008613776101227328,1,0,0.0007128642290670659,1,0,-0.00412867199334656,0,0,-0.003534618469124061,0,0,0.0025841328303680294,0.005792021861169657
GOOGL,2024-11-29T09:55:00-05:00,OPEN_WINDOW,168.37,-100.0,A,MIDDLE,0.0026429886559362903,1,1,0.0007127160420502735,1,0,-0.0038011522242679,0,0,-0.003326008196234497,0,0,0.002791471164696792,0.005582942329393584
GOOGL,2024-12-02T09:30:00-05:00,FIRST_BAR,169.865,13.7034,D,MIDDLE,-0.010626085420775195,0,0,-0.011685750448885793,0,0,-0.006917257822388266,0,0,-0.009507550113325174,0,0,0.0,0.012980896594354245
GOOGL,2024-12-02T09:35:00-05:00,EARLY_OPEN,170.46,57.1267,D,MIDDLE,-0.005221166256013061,0,0,-0.006746450780241732,0,0,-0.005162501466619708,0,0,-0.005983808518127313,0,0,0.0019946028393758265,0.009445031092338291
GOOGL,2024-12-02T09:40:00-05:00,EARLY_OPEN,170.145,81.9931,D,MIDDLE,-0.010138411355020683,0,0,-0.007287901495782894,0,0,-0.008169502483176034,0,0,-0.007846248787798521,0,0,0.0001469334978988844,0.011313879338211425
GOOGL,2024-12-02T09:45:00-05:00,OPEN_WINDOW,170.81,100.0,D,MIDDLE,-0.0038932146829810436,0,0,-0.004039576137228486,0,0,-0.0046835665359171675,0,0,-0.003922486973830499,0,0,0.0007025349803875917,0.00737661729406938
GOOGL,2024-12-02T09:50:00-05:00,OPEN_WINDOW,171.05,100.0,D,MIDDLE,-0.0014615609470914935,0,0,-0.0017538731365096926,0,0,-0.002835428237357411,0,0,-0.002513884828997243,0,0,0.0021046477638118305,0.005963168664133187
GOOGL,2024-12-02T09:55:00-05:00,OPEN_WINDOW,171.245,100.0,D,MIDDLE,-0.0012555111098134452,0,0,0.0014890945721042685,1,1,-0.003007387076994869,0,0,-0.0013723028409587737,0,0,0.0032409705392858583,0.004817658909749123
GOOGL,2024-12-03T09:30:00-05:00,FIRST_BAR,172.27,37.199,D,MIDDLE,0.0026702269692924357,1,1,0.00475996981482569,1,1,0.0015673071341499403,1,1,0.0058048412375921515,1,1,0.008242874557380948,0.0012770650722702668
GOOGL,2024-12-03T09:35:00-05:00,EARLY_OPEN,172.0,21.725,D,MIDDLE,0.0007558139534883456,1,0,0.002674418604651209,1,1,0.000988372093023183,1,0,0.0042441860465115685,1,1,0.00668604651162794,0.0012209302325581859
GOOGL,2024-12-03T09:40:00-05:00,EARLY_OPEN,171.95,4.6835,D,MIDDLE,-0.0012794416981680655,0,0,0.0026170398371619,1,1,0.001773771445187429,1,1,0.003954637976155734,1,1,0.006397208490840328,0.0015120674614714704
GOOGL,2024-12-03T09:45:00-05:00,OPEN_WINDOW,171.825,8.2,D,MIDDLE,0.0007274843590862797,1,0,0.0027062418158008148,1,1,0.00043649061545170164,1,0,0.003230030554342956,1,1,0.005674378000872948,0.002240651825985854
GOOGL,2024-12-03T09:50:00-05:00,OPEN_WINDOW,171.595,-3.1777,D,MIDDLE,0.0008741513447361851,1,0,0.003059529706576565,1,1,-0.0007867362102624838,0,0,0.0018939945802615963,1,1,0.004341618345522914,0.003584020513418276
GOOGL,2024-12-03T09:55:00-05:00,OPEN_WINDOW,171.66,-9.746,D,MIDDLE,0.0036117907491553334,1,1,-8.738203425384352e-05,0,0,0.00029127344751242543,1,0,0.002271932890597614,1,1,0.004718629849702914,0.0032040079226378386
GOOGL,2024-12-04T09:30:00-05:00,FIRST_BAR,172.08,33.5016,D,MIDDLE,-0.004736169223616909,0,0,-0.010344026034402608,0,0,-0.00993723849372373,0,0,-0.013191538819153775,0,0,0.0015980939098094238,0.016387726638772623
GOOGL,2024-12-04T09:35:00-05:00,EARLY_OPEN,172.45,54.8508,D,MIDDLE,-0.001971585966946961,0,0,-0.007654392577558839,0,0,-0.006668599594085276,0,0,-0.011017686285879999,0,0,0.0012177442737024038,0.01420701652652953
GOOGL,2024-12-04T09:40:00-05:00,EARLY_OPEN,172.95,86.5063,D,MIDDLE,0.0,0,0,-0.005637467476149308,0,0,-0.0040474125469789944,0,0,-0.008094825093957824,0,0,0.004105232726221333,0.011274934952298452
GOOGL,2024-12-04T09:45:00-05:00,OPEN_WINDOW,172.995,100.0,D,MIDDLE,-0.0004335385415762804,0,0,-0.003670626318679678,0,0,-0.003497210902049133,0,0,-0.007832596317812595,0,0,0.004364287985201858,0.011011878956039198
GOOGL,2024-12-04T09:50:00-05:00,OPEN_WINDOW,172.965,100.0,D,MIDDLE,0.0002601682421300027,1,0,-0.0045963056109616825,0,0,-0.002919665828346749,0,0,-0.00800740034110942,0,0,0.004191599456537417,0.011187234411586172
GOOGL,2024-12-04T09:55:00-05:00,OPEN_WINDOW,173.075,100.0,D,MIDDLE,-0.0008377870865232428,0,0,-0.005228946988299877,0,0,-0.0028600317781308946,0,0,-0.007366748519428027,0,0,0.004824498049978215,0.010544561606240168
GOOGL,2024-12-05T09:30:00-05:00,FIRST_BAR,174.86,-26.4819,D,MIDDLE,0.0015440924167906336,1,1,0.004060391170078966,1,1,0.006919821571542994,1,1,0.012409927942353974,1,1,0.014468717831407988,0.0016298753288344766
GOOGL,2024-12-05T09:35:00-05:00,EARLY_OPEN,174.19,-52.128,B,MIDDLE,-0.00212411734313109,0,0,0.0005453814799931045,1,0,0.003071358861013816,1,1,0.008611286526207015,1,1,0.010677995292496615,0.003788966071531067
GOOGL,2024-12-05T09:40:00-05:00,EARLY_OPEN,174.24,-61.3245,B,MIDDLE,-0.0022956841138658014,0,0,0.00040174471992666206,1,0,0.0043331037649219206,1,1,0.008895775941230552,1,1,0.010961891643709806,0.0035009182736454613
GOOGL,2024-12-05T09:45:00-05:00,OPEN_WINDOW,174.3,-48.5846,D,MIDDLE,-0.0021514629948364886,0,0,0.004188181296615135,1,1,0.003671830177854359,1,1,0.009236947791164737,1,1,0.01130235226620768,0.003155479059093419
GOOGL,2024-12-05T09:50:00-05:00,OPEN_WINDOW,174.285,-52.0618,D,MIDDLE,-0.0011762343288292882,0,0,0.002581977794990898,1,1,0.00395903261898613,1,1,0.009151676851134629,1,1,0.011217259087127314,0.003241816564821974
GOOGL,2024-12-05T09:55:00-05:00,OPEN_WINDOW,174.35,-56.6468,B,MIDDLE,0.0009750501864065816,1,0,0.0034987094924002595,1,1,0.003842844852308503,1,1,0.00952107829079436,1,1,0.011585890450243658,0.0028677946659019216
GOOGL,2024-12-06T09:30:00-05:00,FIRST_BAR,172.575,-100.0,A,MIDDLE,-0.007561929595827941,0,0,-0.010082572794437255,0,0,-0.013559322033898326,0,0,-0.011965811965811953,0,0,0.0015935100680862077,0.014457482254092451
GOOGL,2024-12-06T09:35:00-05:00,EARLY_OPEN,172.79,-95.6224,A,MIDDLE,-0.007349962382082356,0,0,-0.009607037444296525,0,0,-0.013021586897389897,0,0,-0.01070663811563166,0,0,0.00026043173794772554,0.013195208056021767
GOOGL,2024-12-06T09:40:00-05:00,EARLY_OPEN,172.81,-89.9045,A,MIDDLE,-0.00694404259012782,0,0,-0.00885365430241306,0,0,-0.010907933568659168,0,0,-0.010589664949944934,0,0,8.68005323766841e-05,0.013077946878074133
GOOGL,2024-12-06T09:45:00-05:00,OPEN_WINDOW,173.53,-45.092,D,MIDDLE,-0.004783034633780974,0,0,-0.004840661557079487,0,0,-0.007116925027372704,0,0,-0.00639658848614064,0,0,0.00043220192473917266,0.008874546187978978
GOOGL,2024-12-06T09:50:00-05:00,OPEN_WINDOW,174.04,-0.2815,D,MIDDLE,-0.0009193288899103459,0,0,0.0009767869455296915,1,0,-0.004251896115835493,0,0,-0.003447483337163838,0,0,0.0021259480579177465,0.005918179728797985
GOOGL,2024-12-06T09:55:00-05:00,OPEN_WINDOW,173.67,10.8475,D,MIDDLE,-0.0033396671848909573,0,0,-0.002591121091725785,0,0,-0.006045949214026668,0,0,-0.005585305464386474,0,0,0.0,0.008061265618702169
GOOGL,2024-12-09T09:30:00-05:00,FIRST_BAR,174.11,-52.7842,B,MIDDLE,-0.0031589225202457234,0,0,-0.003331227384986411,0,0,-0.009017287921428942,0,0,-0.00763884900350344,0,0,0.0013784389179255015,0.012348515306415352
GOOGL,2024-12-09T09:35:00-05:00,EARLY_OPEN,174.795,-10.8059,D,MIDDLE,-0.0003146543093338301,0,0,0.0038616665236418835,1,1,-0.005463543007523171,0,0,-0.0036900369003690626,0,0,0.0046053948911580905,0.008381246603163726
GOOGL,2024-12-09T09:40:00-05:00,EARLY_OPEN,175.01,2.1663,D,MIDDLE,0.0019141763327808672,1,1,0.002628421233072279,1,1,-0.0030283983772355933,0,0,-0.002457002457002496,0,0,0.005828238386377817,0.00714244900291412
GOOGL,2024-12-09T09:45:00-05:00,OPEN_WINDOW,174.845,0.4954,D,MIDDLE,0.0012296605564929132,1,1,0.0023163373273470855,1,1,-0.005176013040121257,0,0,-0.0034030140982012577,0,0,0.0048900454688437745,0.00809288226715086
GOOGL,2024-12-09T09:50:00-05:00,OPEN_WINDOW,174.6,-15.1611,D,MIDDLE,0.00014318442153496956,1,0,-0.0008877434135166159,0,0,-0.007101947308132927,0,0,-0.0048109965635739025,0,0,0.0034936998854523784,0.009507445589919797
GOOGL,2024-12-09T09:55:00-05:00,OPEN_WINDOW,174.64,-1.8231,D,MIDDLE,0.001173843334860193,1,1,0.001832340815391624,1,1,-0.007100320659642746,0,0,-0.004580852038479222,0,0,0.0037219422812641853,0.009276225377920319
GOOGL,2024-12-10T09:30:00-05:00,FIRST_BAR,184.54,100.0,D,MIDDLE,0.0019507965752681546,1,1,0.00438929229435354,1,1,0.014251652758209579,1,1,0.004904085835049318,1,1,0.01847837867129076,0.009808171670098636
GOOGL,2024-12-10T09:35:00-05:00,EARLY_OPEN,183.85,100.0,D,MIDDLE,-0.0031003535490888943,0,0,0.000951862931737737,1,0,0.011096002175686659,1,1,0.0011694316018493523,1,1,0.014794669567582262,0.013598041881968996
GOOGL,2024-12-10T09:40:00-05:00,EARLY_OPEN,185.165,100.0,D,MIDDLE,0.0025112737288364617,1,1,0.008937974239192079,1,1,0.01701185429211787,1,1,0.008262900656171529,1,1,0.021791375259903312,0.0063996975670348195
GOOGL,2024-12-10T09:45:00-05:00,OPEN_WINDOW,185.78,100.0,D,MIDDLE,0.0023145656152438734,1,1,0.01700936591667562,1,1,0.019646894175907016,1,1,0.011545914522553612,1,1,0.025029604909032218,0.0004306168586500835
GOOGL,2024-12-10T09:50:00-05:00,OPEN_WINDOW,184.17,100.0,D,MIDDLE,-0.0017375251126677614,0,0,0.008361839604712994,1,1,0.00868762556333819,1,1,0.002904924797741199,1,1,0.016506488570342575,0.006895802790899768
GOOGL,2024-12-10T09:55:00-05:00,OPEN_WINDOW,184.16,100.0,D,MIDDLE,-0.001954821894005287,0,0,0.012000434404865378,1,1,0.005430060816681147,1,1,0.002850781928757633,1,1,0.01645308427454388,0.0069504778453518745
AMZN,2024-11-07T09:30:00-05:00,FIRST_BAR,208.46,29.8314,D,LOW,-0.012376475103137215,0,0,-0.008730691739422399,0,0,-0.012208577185071416,0.0,0.0,-0.007579391729828188,0,0,0.0017269500143913155,0.018156960567974653
AMZN,2024-11-07T09:35:00-05:00,EARLY_OPEN,209.24,54.3831,D,LOW,-0.012473714394953093,0,0,-0.00645192123876885,0,0,-0.008459185624163552,0.0,0.0,-0.0038233607340851794,0,0,0.00014337602752820272,0.01436149875740774
AMZN,2024-11-07T09:40:00-05:00,EARLY_OPEN,209.55,88.344,D,LOW,-0.010785015509424914,0,0,-0.008017179670722874,0,0,-0.006776425674063409,0.0,0.0,-0.0023383440706274427,0,0,0.0015748031496063588,0.01286089238845141
AMZN,2024-11-07T09:45:00-05:00,OPEN_WINDOW,210.06,100.0,D,LOW,-0.008330953061030181,0,0,-0.005760258973626621,0,0,-0.004427306483861786,0.0,0.0,9.521089212610792e-05,1,0,0.003998857469294503,0.010401789964771981
AMZN,2024-11-07T09:50:00-05:00,OPEN_WINDOW,209.92,100.0,D,LOW,-0.004573170731707355,0,0,-0.006264291158536711,0,0,-0.004811356707317166,0.0,0.0,-0.0005716463414634363,0,0,0.0033346036585365315,0.01107564786585374
AMZN,2024-11-07T09:55:00-05:00,OPEN_WINDOW,210.73,100.0,D,LOW,0.00011863522042413166,1,0,-0.002206615099890872,0,0,-0.001542257865515195,0.0,0.0,0.0032743320837090007,1,1,0.0071655673136240255,0.007189294357708987
