ticker,signal_time,signal_bar_bucket,entry_price,cs_score,slope_value,group,ticker_quality,return_6bar,win_6bar,return_12bar,win_12bar,return_24bar,win_24bar,return_eod,win_eod,mfe_session,mae_session
TSLA,2024-11-14T09:35:00-05:00,EARLY_OPEN,327.1,59.5541,-1.437111,D,LOW,-0.015102415163558537,0,-0.022760623662488686,0,-0.015836135738306348,0,-0.055395903393457666,0,0.00036686028737390564,0.055395903393457666
TSLA,2024-11-14T09:40:00-05:00,EARLY_OPEN,325.76,32.24,-4.05778,D,LOW,-0.02142681728880163,0,-0.015809184675834902,0,-0.011419449901768082,0,-0.05151031434184668,0,0.0016269646365423304,0.05151031434184668
TSLA,2024-11-14T09:45:00-05:00,OPEN_WINDOW,324.95,3.0089,-8.459861,D,LOW,-0.026219418372057185,0,-0.013955993229727553,0,-0.013325126942606506,0,-0.04914602246499453,0,0.0035082320356977577,0.04914602246499453
TSLA,2024-11-14T09:50:00-05:00,OPEN_WINDOW,322.1,-33.7546,-13.945784,D,LOW,-0.016423470971747966,0,-0.008475628686743304,0,0.0022042843837316965,1,-0.04073269171064888,0,0.005588326606643758,0.04073269171064888
TSLA,2024-11-14T09:55:00-05:00,OPEN_WINDOW,320.86,-50.806,-15.271338,D,LOW,-0.0048307673128467595,0,-0.009007043570404496,0,0.006420245589976944,1,-0.037025493984915524,0,0.009474537181325075,0.037025493984915524
TSLA,2024-11-15T09:30:00-05:00,FIRST_BAR,316.25,38.4695,-1.289003,D,LOW,0.006830039525691779,1,-1.5810276679827516e-05,0,0.023652173913043535,1,0.014861660079051348,1,0.026498023715415004,0.021881422924901237
TSLA,2024-11-15T09:35:00-05:00,EARLY_OPEN,309.35,9.6585,-0.037479,D,LOW,0.022773557459188486,1,0.025230321642152737,1,0.04595118797478576,1,0.03749797963471784,1,0.04939389041538701,0.0
TSLA,2024-11-15T09:40:00-05:00,EARLY_OPEN,314.545,43.4533,2.944653,C,LOW,0.0052297763436073745,1,0.011492791174553749,1,0.025894546090384465,1,0.02036274618893949,1,0.03206218506096101,0.006374286668044303
TSLA,2024-11-15T09:45:00-05:00,OPEN_WINDOW,318.77,81.8746,6.993557,A,LOW,-0.015340213947360124,0,-0.004799698842425488,0,0.014681431753301775,1,0.006838786585939728,1,0.018383160272296684,0.0195438717570661
TSLA,2024-11-15T09:50:00-05:00,OPEN_WINDOW,318.29,100.0,12.089218,A,LOW,-0.013289767193440001,0,-0.005686637971661071,0,0.01181312639416881,1,0.00835715856608743,1,0.01991894184548674,0.01806528637406139
TSLA,2024-11-15T09:55:00-05:00,OPEN_WINDOW,317.975,100.0,9.692399,A,LOW,-0.011557512383049017,0,-0.005503577325261419,0,0.007610661215504235,1,0.009356081452944306,1,0.02092931834263691,0.017092538721597616
TSLA,2024-11-18T09:30:00-05:00,FIRST_BAR,339.645,100.0,3.379395,A,LOW,0.014942071869157638,1,0.022243813393396067,1,0.007110365234288803,1,-0.002752874324662522,0,0.026041896686246013,0.02836785467178964
TSLA,2024-11-18T09:35:00-05:00,EARLY_OPEN,344.51,100.0,8.632842,A,LOW,0.0023511654233549163,1,0.0072857101390380275,1,-0.003773475370816555,0,-0.016835505500566054,0,0.011552639981422943,0.042088763751415056
TSLA,2024-11-18T09:40:00-05:00,EARLY_OPEN,344.17,100.0,11.55934,A,LOW,0.005012057994595595,1,0.007002353488101717,1,-0.004721503907952465,0,-0.015864253130720388,0,0.012551936542987457,0.04114245866868125
TSLA,2024-11-18T09:45:00-05:00,OPEN_WINDOW,341.07,100.0,11.133793,A,LOW,0.016360277948808115,1,0.018559240038701685,1,0.004720438619638238,1,-0.0069194007095318075,0,0.021755064942680435,0.03242736095229719
TSLA,2024-11-18T09:50:00-05:00,OPEN_WINDOW,340.33,100.0,11.088878,A,LOW,0.013207768930156039,1,0.021949284517967935,1,0.003055857550025036,1,-0.00476008579907738,0,0.02397672846942681,0.0303235095348632
TSLA,2024-11-18T09:55:00-05:00,OPEN_WINDOW,342.585,100.0,8.529629,A,LOW,0.011048352963498183,1,0.007837470992600383,1,0.0006275814761301045,1,-0.011311061488389743,0,0.0172365982165011,0.03670621889458087
TSLA,2024-11-19T09:30:00-05:00,FIRST_BAR,333.89,22.4435,5.024434,C,LOW,0.019257839408188347,1,0.034502381023690555,1,0.02994998352750906,1,0.035910030249483395,1,0.040192877893917206,0.001737099044595478
TSLA,2024-11-19T09:35:00-05:00,EARLY_OPEN,338.055,45.597,4.707086,C,LOW,0.010959755069441315,1,0.024744494239103132,1,0.014923607105352727,1,0.023147121030601497,1,0.02737720193459643,0.00962861072902337
TSLA,2024-11-19T09:40:00-05:00,EARLY_OPEN,338.365,46.0871,2.799993,C,LOW,0.005689122692949955,1,0.019313463271910417,1,0.01687526783207477,1,0.022209743915594066,1,0.0264359493446426,0.010535959688502055
TSLA,2024-11-19T09:45:00-05:00,OPEN_WINDOW,337.03,25.587,-0.021878,D,LOW,0.011809037771118353,1,0.019345458861229087,1,0.02160045099842753,1,0.026258790018692767,1,0.03050173575052675,0.0045396552235705216
TSLA,2024-11-19T09:50:00-05:00,OPEN_WINDOW,336.725,16.8599,-2.089612,D,LOW,0.01961541317098511,1,0.019823297943425508,1,0.024337367287846145,1,0.027188358452743255,1,0.031435147375454685,0.0004009206325638065
TSLA,2024-11-19T09:55:00-05:00,OPEN_WINDOW,337.57,22.9272,-1.080051,D,LOW,0.020099534911277736,1,0.012856592706697964,1,0.023284059602452865,1,0.024617116449921504,1,0.028853274876321975,0.002843854607933109
TSLA,2024-11-20T09:30:00-05:00,FIRST_BAR,343.62,-1.4635,3.636585,C,LOW,-0.0077993131948082385,0,-0.013124963622606341,0,-0.022990512775740577,0,-0.00451079681043016,0,0.0,0.027035678947674818
TSLA,2024-11-20T09:35:00-05:00,EARLY_OPEN,341.09,-31.9503,-0.152366,D,LOW,-0.003166319739658108,0,-0.005629012870503267,0,-0.011785745697616413,0,0.002873141985986157,1,0.006449910580785264,0.019818816148230646
TSLA,2024-11-20T09:40:00-05:00,EARLY_OPEN,341.72,-38.9034,-3.509353,D,LOW,-0.011149479105700579,0,-0.008808381130750461,0,-0.012115182020367678,0,0.0010242303640406352,1,0.004594404775839849,0.021625892543603073
TSLA,2024-11-20T09:45:00-05:00,OPEN_WINDOW,340.44,-61.2871,-6.734284,D,LOW,-0.0072993772764657905,0,-0.002555516390553415,0,-0.006579720361884647,0,0.00478792151333567,1,0.008371519210433623,0.017947362237104962
TSLA,2024-11-20T09:50:00-05:00,OPEN_WINDOW,341.0,-65.4307,-9.94889,D,LOW,-0.009765395894428106,0,-0.002404692082111417,0,-0.007067448680351979,0,0.0031378299120234402,1,0.006715542521994195,0.019560117302052833
TSLA,2024-11-20T09:55:00-05:00,OPEN_WINDOW,341.465,-79.5559,-11.035472,D,LOW,-0.012988153983570798,0,-0.006603897910473974,0,-0.009386027850584934,0,0.0017717774881760011,1,0.005344618042844935,0.020895260129149374
TSLA,2024-11-21T09:30:00-05:00,FIRST_BAR,345.26,100.0,-0.964485,B,LOW,-0.0072698835660082,0,-0.019796674969588077,0,-0.012859873718357173,0,-0.016132769507038156,0,0.00755952036146676,0.028731970109482755
TSLA,2024-11-21T09:35:00-05:00,EARLY_OPEN,339.01,58.0335,-3.498767,D,LOW,0.009645733164213391,1,-0.010324179227751393,0,0.0033922303176898445,1,0.002005840535677434,1,0.026134922273679282,0.010825639361670794
TSLA,2024-11-21T09:40:00-05:00,EARLY_OPEN,343.55,74.7123,-4.28662,B,LOW,0.004366176684616504,1,-0.0161548537330811,0,-0.008179304322514925,0,-0.01123562800174651,0,0.012574588851695512,0.023897540387134437
TSLA,2024-11-21T09:45:00-05:00,OPEN_WINDOW,346.78,88.6182,-4.543357,B,LOW,-0.00987657881077327,0,-0.019435953630543724,0,-0.020618259415191124,0,-0.02044523905646224,0,0.0031432031835746926,0.032989215064305896
TSLA,2024-11-21T09:50:00-05:00,OPEN_WINDOW,344.08,64.5066,-5.444484,D,LOW,-0.007091374099046727,0,-0.011102069286212489,0,-0.010012206463613093,0,-0.012758660776563551,0,0.003603813066728694,0.025401069518716606
TSLA,2024-11-21T09:55:00-05:00,OPEN_WINDOW,344.98,65.0367,-6.228963,D,LOW,-0.021827352310278943,0,-0.011884746941851767,0,-0.01244999710128128,0,-0.015334222273755058,0,0.0006377181285870787,0.02794364890718315
TSLA,2024-11-22T09:30:00-05:00,FIRST_BAR,343.06,-9.3056,9.271727,C,LOW,-0.003701976330670967,0,0.0023756777240132856,1,0.026613420392934167,1,0.028012592549408306,1,0.03929341806098064,0.015332594881361834
TSLA,2024-11-22T09:35:00-05:00,EARLY_OPEN,340.13,-36.8164,8.665196,C,LOW,0.011701408285067529,1,0.025549054773174956,1,0.04333637138741072,1,0.0368682562549614,1,0.048246258783406416,0.006850321935730409
TSLA,2024-11-22T09:40:00-05:00,EARLY_OPEN,340.0,-19.5725,8.069285,C,LOW,0.010029411764705957,1,0.03720588235294111,1,0.03622058823529411,1,0.03726470588235299,1,0.048647058823529474,0.006470588235294084
TSLA,2024-11-22T09:45:00-05:00,OPEN_WINDOW,339.735,-23.7857,7.693086,C,LOW,0.010228560495680356,1,0.032392894461859965,1,0.04217993436060454,1,0.03807379280910122,1,0.04946502421004608,0.005695615700472434
TSLA,2024-11-22T09:50:00-05:00,OPEN_WINDOW,339.86,-18.8459,6.852381,C,LOW,0.013358441711292779,1,0.03901606543871003,1,0.04063437886188431,1,0.03769199081974931,1,0.04907903254281176,0.002471605955393491
TSLA,2024-11-22T09:55:00-05:00,OPEN_WINDOW,342.39,3.1372,4.644066,C,LOW,0.0030958848097199167,1,0.0376179210841438,1,0.030695989952977572,1,0.030024241362189404,1,0.041327141563714,0.0027746137445602637
TSLA,2024-11-25T09:30:00-05:00,FIRST_BAR,356.72,2.7371,5.729033,C,LOW,-0.013035433953801395,0,-0.019875532630634758,0,-0.008550123346041745,0,-0.05088024220677291,0,0.011998205875756819,0.05191747028481733
TSLA,2024-11-25T09:35:00-05:00,EARLY_OPEN,359.17,32.6138,8.985542,C,LOW,-0.0193223264749283,0,-0.02553108555837073,0,-0.01816688476209047,0,-0.05735445610713596,0,0.005095080324080474,0.05838460895954569
TSLA,2024-11-25T09:40:00-05:00,EARLY_OPEN,359.35,38.2072,9.138221,C,LOW,-0.028774175594824074,0,-0.020036176429664796,0,-0.016265479337693133,0,-0.057826631417837844,0,0.0005009044107414775,0.05885626826214006
TSLA,2024-11-25T09:45:00-05:00,OPEN_WINDOW,355.04,16.9303,8.570739,C,LOW,-0.01470256872465082,0,-0.01067485353762962,0,-0.006027489860297552,0,-0.04638913925191535,0,0.0006478143307795215,0.04743127534925651
TSLA,2024-11-25T09:50:00-05:00,OPEN_WINDOW,350.27,-13.2637,6.169805,C,LOW,-0.002826391069746222,0,0.007080252376737997,1,0.009978016958346433,1,-0.03340280355154592,0,0.012576012790133411,0.03445913152710764
TSLA,2024-11-25T09:55:00-05:00,OPEN_WINDOW,353.16,-20.0976,2.002865,C,LOW,-0.010306943028655688,0,-0.004459734964322249,0,0.00041057877449309605,1,-0.04131271944727611,0,0.004289840299014572,0.04236040321667243
TSLA,2024-11-26T09:30:00-05:00,FIRST_BAR,342.99,-100.0,-3.109761,D,LOW,-0.0011079040205253664,0,0.008425901629785085,1,0.001151637073967118,1,-0.013994577101373251,0,0.011574681477594013,0.0212834193416718
TSLA,2024-11-26T09:35:00-05:00,EARLY_OPEN,340.72,-100.0,-3.400529,D,LOW,0.005459027940831054,1,0.013236675275886331,1,0.006016670579948211,1,-0.0074254519840338965,0,0.018314158253110918,0.014762855130312365
TSLA,2024-11-26T09:40:00-05:00,EARLY_OPEN,341.74,-100.0,-2.155225,D,LOW,0.002896939193538974,1,0.007169192953707463,1,0.002443378006671679,1,-0.010388014279861916,0,0.015274770293205274,0.01770351729384916
TSLA,2024-11-26T09:45:00-05:00,OPEN_WINDOW,343.525,-88.5778,2.132635,C,LOW,-0.004439269339931526,0,0.0013245033112583974,1,-0.005443563059457113,0,-0.015530165199039313,0,0.009999272250927888,0.022807655920238645
TSLA,2024-11-26T09:50:00-05:00,OPEN_WINDOW,341.13,-85.3512,5.924705,C,LOW,0.006991469527745994,1,0.008779644123941032,1,0.002579661712543592,1,-0.008618415266907037,0,0.017090258845601336,0.01594699967754228
TSLA,2024-11-26T09:55:00-05:00,OPEN_WINDOW,341.14,-88.9306,4.581683,C,LOW,0.014568798733657816,1,0.004953977839010371,1,0.004748783490649014,1,-0.008647476109515122,0,0.017060444392331574,0.01597584569385
TSLA,2024-11-27T09:30:00-05:00,FIRST_BAR,340.775,38.8147,11.509583,C,LOW,-0.00247964199251697,0,-0.033922676252659385,0,-0.02445895385518298,0,-0.023050399823930635,0,0.0007776392047539966,0.04092142909544419
TSLA,2024-11-27T09:35:00-05:00,EARLY_OPEN,337.605,8.0699,14.100728,C,LOW,0.0018216554849602613,1,-0.029042816309000182,0,-0.013240325232150078,0,-0.013877164141526345,0,0.007953081263606884,0.031915996504791204
TSLA,2024-11-27T09:40:00-05:00,EARLY_OPEN,339.41,37.8736,14.828751,C,LOW,-0.008087563713502856,0,-0.028254912937155745,0,-0.021684688135293638,0,-0.019121416575822777,0,0.0025927344509590034,0.037064317492118797
TSLA,2024-11-27T09:45:00-05:00,OPEN_WINDOW,339.14,41.1534,14.140277,C,LOW,-0.012767588606475156,0,-0.030813233472902015,0,-0.02379548269151381,0,-0.018340508344636346,0,0.0028012030429910616,0.03629769416760041
TSLA,2024-11-27T09:50:00-05:00,OPEN_WINDOW,338.39,35.9315,12.017072,C,LOW,-0.01784922722302658,0,-0.024025532669405113,0,-0.019356363958745862,0,-0.016164780283105206,0,0.005023789119063769,0.03416176600963386
TSLA,2024-11-27T09:55:00-05:00,OPEN_WINDOW,339.485,40.6178,6.370495,C,LOW,-0.028499050031665644,0,-0.027011502717351327,0,-0.023815485220260207,0,-0.01933811508608627,0,0.001782111138930914,0.037277052005243325
TSLA,2024-11-29T09:30:00-05:00,FIRST_BAR,335.86,100.0,-2.020523,B,LOW,0.0076519978562496075,1,0.014440540701482658,1,0.009885071160602612,1,0.028583338295718352,1,0.028583338295718352,0.00044661466087070236
TSLA,2024-11-29T09:35:00-05:00,EARLY_OPEN,337.24,100.0,1.809804,A,LOW,0.005960147076266134,1,0.007086941050883603,1,0.006997983631834935,1,0.024374332819357046,1,0.024374332819357046,0.0008302692444550751
TSLA,2024-11-29T09:40:00-05:00,EARLY_OPEN,339.34,100.0,6.187931,A,LOW,-0.0008251311369127504,0,0.0016502622738256683,1,0.0018565450580540234,1,0.018035009135380458,1,0.018035009135380458,0.0044792833146696
TSLA,2024-11-29T09:45:00-05:00,OPEN_WINDOW,338.22,100.0,9.169253,A,LOW,0.007332505469812433,1,0.0028088226598071923,1,0.00623854296020329,1,0.021406185323162297,1,0.021406185323162297,0.0011826621725505118
TSLA,2024-11-29T09:50:00-05:00,OPEN_WINDOW,339.29,100.0,10.571759,A,LOW,0.0066609684930295345,1,0.0006189395502371998,1,0.005039936337646201,1,0.018185033452208902,1,0.018185033452208902,0.004332576851660901
TSLA,2024-11-29T09:55:00-05:00,OPEN_WINDOW,339.095,100.0,8.68087,A,LOW,0.005293501821023486,1,0.0005455698255649461,1,0.004261342691576087,1,0.018770551025523677,1,0.018770551025523677,0.003760008257273136
TSLA,2024-12-02T09:30:00-05:00,FIRST_BAR,357.73,100.0,10.14653,A,LOW,-0.011153663377407566,0,-0.004752187403908102,0,-0.014480194560143144,0,-0.01906465770273668,0,0.006289659799289967,0.0194560143124704
TSLA,2024-12-02T09:35:00-05:00,EARLY_OPEN,355.495,100.0,8.730488,A,LOW,-0.003895976033418166,0,0.00016877874513003636,1,-0.003023952516913005,0,-0.012897509107019731,0,0.012616211198469778,0.013291326178989923
TSLA,2024-12-02T09:40:00-05:00,EARLY_OPEN,354.53,100.0,6.05154,A,LOW,-0.005387414323188357,0,0.003469381998702559,1,-0.0025385721941725025,0,-0.010210701492116177,0,0.015372464953600671,0.010605590500098697
TSLA,2024-12-02T09:45:00-05:00,OPEN_WINDOW,355.75,100.0,3.696187,A,LOW,-0.004300773014757478,0,-0.005144061841180559,0,-0.005031623330990922,0,-0.013605059732958467,0,0.011890372452565055,0.01399859451862268
TSLA,2024-12-02T09:50:00-05:00,OPEN_WINDOW,356.01,100.0,0.807002,A,LOW,0.002780820763461726,1,-0.004662790371056903,0,-0.00491559225864442,0,-0.014325440296620785,0,0.011151372152467705,0.01471868767731246
TSLA,2024-12-02T09:55:00-05:00,OPEN_WINDOW,354.795,100.0,-0.3597,B,LOW,0.0047492213813610734,1,-0.0016770247607774272,0,0.00038050141631080174,1,-0.010949985202722673,0,0.014614072915345487,0.011344579264082172
TSLA,2024-12-03T09:30:00-05:00,FIRST_BAR,351.83,-100.0,-8.064334,D,LOW,0.001648523434613424,1,-0.0021601341557001704,0,-0.0009663758064973852,0,-0.0012506039848790545,0,0.010857516414177282,0.010260637239575808
TSLA,2024-12-03T09:35:00-05:00,EARLY_OPEN,352.89,-100.0,-3.91341,D,LOW,0.0013743659497294162,1,-0.003825554705432191,0,-0.004066422964663216,0,-0.0042506163393692085,0,0.007821134064439319,0.013233585536569354
TSLA,2024-12-03T09:40:00-05:00,EARLY_OPEN,354.8,-100.0,-1.193582,D,LOW,-0.0034385569334837297,0,-0.012260428410372105,0,-0.009991544532130822,0,-0.009611048478015853,0,0.0023957158962794978,0.018545659526493754
TSLA,2024-12-03T09:45:00-05:00,OPEN_WINDOW,354.24,-100.0,0.263747,C,LOW,-0.004206187895212311,0,-0.012872628726287269,0,-0.007974819331526616,0,-0.008045392953929604,0,0.0006775067750677764,0.01699412827461603
TSLA,2024-12-03T09:50:00-05:00,OPEN_WINDOW,352.835,-100.0,2.16504,C,LOW,-0.004237107996655673,0,-0.012229512378307135,0,-0.0036986126659770344,0,-0.00409539869910863,0,0.004662235889296806,0.013079768163589078
TSLA,2024-12-03T09:55:00-05:00,OPEN_WINDOW,352.35,-100.0,2.053454,C,LOW,-0.005207889882219487,0,-0.007946643961969663,0,-0.004200368951326857,0,-0.002724563644103977,0,0.006045125585355457,0.011721299843905195
TSLA,2024-12-04T09:30:00-05:00,FIRST_BAR,349.65,-20.2977,5.493055,C,LOW,0.002002002002002132,1,0.009638209638209652,1,0.007321607321607328,1,0.02310882310882323,1,0.024138424138424132,0.0029744029744028706
TSLA,2024-12-04T09:35:00-05:00,EARLY_OPEN,349.39,-28.7051,5.005294,C,LOW,0.00430750736998768,1,0.011763358997109287,1,0.007498783594264303,1,0.023870173731360463,1,0.024900540942785966,0.0008872606542831857
TSLA,2024-12-04T09:40:00-05:00,EARLY_OPEN,350.71,-3.4419,7.577059,C,LOW,0.0018248695503408606,1,0.0072994782013629566,1,0.006044880385503706,1,0.020016537880300073,1,0.021043027002366616,0.0027373043255110477
TSLA,2024-12-04T09:45:00-05:00,OPEN_WINDOW,351.81,7.7513,7.007638,C,LOW,-0.0008811574429379559,0,0.004235240612830815,1,0.0015775560671953805,1,0.016827264716750563,1,0.01785054432790419,0.005855433330490896
TSLA,2024-12-04T09:50:00-05:00,OPEN_WINDOW,350.75,2.797,3.95126,C,LOW,0.0010548823948681528,1,0.006671418389166002,1,0.004362081254454662,1,0.019900213827512524,1,0.020926585887384105,0.002851033499643621
TSLA,2024-12-04T09:55:00-05:00,OPEN_WINDOW,351.36,2.8532,3.604058,C,LOW,0.000540755919854274,1,0.005436020036429782,1,0.0017076502732239465,1,0.018129553734061943,1,0.019154143897996245,0.004582194899817889
TSLA,2024-12-05T09:30:00-05:00,FIRST_BAR,366.8,100.0,3.017046,A,LOW,0.013413304252998953,1,0.01975190839694658,1,0.010932388222464532,1,0.005507088331515763,1,0.023418756815703313,0.0027262813522355507
TSLA,2024-12-05T09:35:00-05:00,EARLY_OPEN,366.71,100.0,1.767239,A,LOW,0.011698617436121243,1,0.012434894057974974,1,0.008835319462245396,1,0.00575386545226477,1,0.02366992991737342,0.00038177306318340476
TSLA,2024-12-05T09:40:00-05:00,EARLY_OPEN,370.55,100.0,1.862973,A,LOW,0.005640264471731143,1,0.0034813115638914144,1,-0.0033733639184995276,0,-0.004668735663203395,0,0.013061665092430104,0.010740790716502545
TSLA,2024-12-05T09:45:00-05:00,OPEN_WINDOW,372.66,100.0,1.507336,A,LOW,-0.0026297429292116625,0,-0.006252347984758334,0,-0.010411635270756324,0,-0.010304298824666,0,0.00732571244566082,0.016341973917243683
TSLA,2024-12-05T09:50:00-05:00,OPEN_WINDOW,374.18,100.0,1.389127,A,LOW,-0.005398471323961681,0,-0.008485221016623046,0,-0.013656528943289363,0,-0.014324656582393536,0,0.0032337377732641497,0.02033780533433111
TSLA,2024-12-05T09:55:00-05:00,OPEN_WINDOW,372.58,100.0,2.561145,A,LOW,0.0035294433410274243,1,-0.011232486982661449,0,-0.007729883514949798,0,-0.010091792366740005,0,0.00754200440173923,0.016130763862794543
TSLA,2024-12-06T09:30:00-05:00,FIRST_BAR,375.14,-39.8313,-4.258036,D,LOW,-0.009009969611345085,0,-0.0009063283040997361,0,0.0010129551634056498,1,0.039345311083862,1,0.039345311083862,0.011329103801247535
TSLA,2024-12-06T09:35:00-05:00,EARLY_OPEN,372.48,-45.9834,-1.736658,D,LOW,-0.00010738831615125769,0,0.00574527491408931,1,0.009987113402061775,1,0.04676761168384869,1,0.04676761168384869,0.004268685567010395
TSLA,2024-12-06T09:40:00-05:00,EARLY_OPEN,374.105,-31.0848,0.732789,C,LOW,-0.00298044666604298,0,-0.00016038278023550146,0,0.005600032076555968,1,0.04222076689699405,1,0.04222076689699405,0.008593843974285378
TSLA,2024-12-06T09:45:00-05:00,OPEN_WINDOW,374.51,-3.686,4.189431,C,LOW,-0.001361779391738514,0,-2.670155670073137e-05,0,0.002857066566980837,1,0.04109369576246292,1,0.04109369576246292,0.00966596352567356
TSLA,2024-12-06T09:50:00-05:00,OPEN_WINDOW,373.02,0.0669,7.354453,C,LOW,0.0048790949546941,1,0.002091040694868987,1,0.0064875877969010134,1,0.045252265294086096,1,0.045252265294086096,0.005710149589834314
TSLA,2024-12-06T09:55:00-05:00,OPEN_WINDOW,373.75,-5.5188,5.58002,C,LOW,-8.026755852835509e-05,0,0.0005351170568561568,1,0.0031571906354515233,1,0.04321070234113706,1,0.04321070234113706,0.007652173913043515
TSLA,2024-12-09T09:30:00-05:00,FIRST_BAR,399.295,100.0,-0.576698,B,LOW,-0.004495423183360713,0,-0.03365932455953618,0,-0.0439023779411213,0,-0.023303572546613423,0,0.013661578532162896,0.05278052567650481
TSLA,2024-12-09T09:35:00-05:00,EARLY_OPEN,398.255,100.0,-1.684692,B,LOW,-0.0012429222483082562,0,-0.035065473126514354,0,-0.04224680167229536,0,-0.020753035115692174,0,0.004532272036760384,0.0503069641310215
TSLA,2024-12-09T09:40:00-05:00,EARLY_OPEN,395.99,100.0,-3.052113,B,LOW,-0.003674335210485073,0,-0.025581454077123148,0,-0.03703376347887578,0,-0.015151897775196344,0,0.007979999494936661,0.04487487057753979
TSLA,2024-12-09T09:45:00-05:00,OPEN_WINDOW,397.8,100.0,-3.516771,B,LOW,-0.012368024132730054,0,-0.03232780291603824,0,-0.041804927099044736,0,-0.019632981397687287,0,0.003393665158370955,0.049220713926596237
TSLA,2024-12-09T09:50:00-05:00,OPEN_WINDOW,399.0,100.0,-3.296983,B,LOW,-0.022155388471177883,0,-0.040100250626566414,0,-0.04315789473684217,0,-0.022581453634085192,0,0.00037593984962400314,0.05208020050125307
TSLA,2024-12-09T09:55:00-05:00,OPEN_WINDOW,398.38,100.0,-2.746878,B,LOW,-0.02537778000903663,0,-0.03667352778753957,0,-0.03918369396054022,0,-0.021060294191475443,0,0.0015060997038004486,0.05060495004769308
TSLA,2024-12-10T09:30:00-05:00,FIRST_BAR,397.785,93.5545,11.367518,A,LOW,0.01641590306321247,1,0.01861558379526622,1,0.010143670575813488,1,0.01997310104704801,1,0.025227195595610614,0.00245107281571709
TSLA,2024-12-10T09:35:00-05:00,EARLY_OPEN,398.56,100.0,11.978638,A,LOW,0.022531112003211607,1,0.017513046969088765,1,0.008681252509032466,1,0.017989763147330428,1,0.023233641107988735,0.00097852268165392
TSLA,2024-12-10T09:40:00-05:00,EARLY_OPEN,401.37,100.0,13.030476,A,LOW,0.0093803722251289,1,0.005929690808979235,1,0.0013453920322894597,1,0.010862794927373779,1,0.01606996038567902,0.00797269352467795
TSLA,2024-12-10T09:45:00-05:00,OPEN_WINDOW,402.765,100.0,12.548397,A,LOW,0.004928432212332287,1,0.0017752287313943164,1,-1.2414186932815544e-05,0,0.007361612851166392,1,0.012550742989087947,0.011408637791267788
TSLA,2024-12-10T09:50:00-05:00,OPEN_WINDOW,401.39,100.0,10.639904,A,LOW,0.008993746730112892,1,0.0033882259149455984,1,0.006851192107426692,1,0.01081242681681166,1,0.016019332818455884,0.008022123122150454
TSLA,2024-12-10T09:55:00-05:00,OPEN_WINDOW,400.825,100.0,7.561417,A,LOW,0.007596831534959186,1,0.0015592839767978545,1,0.012860974240628778,1,0.012237260649909636,1,0.0174515062683216,0.006623838333437218
AAPL,2024-11-07T09:30:00-05:00,FIRST_BAR,225.85,-31.8608,-0.723356,D,MIDDLE,-8.855435023237463e-05,0,-0.0019481957051140036,0,0.0016825326544166281,1,0.006885100730573419,1,0.008966127961036111,0.003276510958600756
AAPL,2024-11-07T09:35:00-05:00,EARLY_OPEN,225.85,-1.9239,4.767304,C,MIDDLE,-0.0010626522027893765,0,-0.0016825326544166281,0,0.0021253044055790046,1,0.006885100730573419,1,0.008966127961036111,0.003276510958600756
AAPL,2024-11-07T09:40:00-05:00,EARLY_OPEN,225.93,30.5245,9.638414,C,MIDDLE,-0.0009737529323241661,0,-0.0016155446377196878,0,0.002013898110034011,1,0.0065285707962643045,1,0.008608861151684119,0.003629442747753699
AAPL,2024-11-07T09:45:00-05:00,OPEN_WINDOW,225.5,55.2902,14.86084,C,MIDDLE,0.0006651884700665441,1,0.002616407982261656,1,0.005277161862527706,1,0.008447893569844794,1,0.010532150776053215,0.0017294900221728885
AAPL,2024-11-07T09:50:00-05:00,OPEN_WINDOW,225.78,96.7762,20.502105,A,MIDDLE,-0.0010186907609176623,0,0.0011958543715121367,1,0.005004871999291325,1,0.007197271680396846,1,0.009278944104880853,0.0018602179112409756
AAPL,2024-11-07T09:55:00-05:00,OPEN_WINDOW,226.34,100.0,17.289613,A,MIDDLE,-0.0029159671290978025,0,-0.0006627198020677108,0,0.003313599010338429,1,0.004705310594680559,1,0.0067818326411593025,0.004329769373508835
AAPL,2024-11-08T09:30:00-05:00,FIRST_BAR,228.11,1.7886,-4.579745,D,MIDDLE,-0.001008285476305371,0,-0.00366051466397794,0,-0.004668800140283311,0,-0.004164657402130625,0,0.001928893954670982,0.0074744640743501485
AAPL,2024-11-08T09:35:00-05:00,EARLY_OPEN,228.31,13.0438,-3.950546,D,MIDDLE,-0.0017520038544085045,0,-0.005562612237746968,0,-0.00451140992510184,0,-0.005037011081424404,0,0.0008322018308440179,0.00834391835662039
AAPL,2024-11-08T09:40:00-05:00,EARLY_OPEN,228.19,2.7919,-3.991153,D,MIDDLE,-0.0017529251939173746,0,-0.004820544283272686,0,-0.0040536395109339205,0,-0.00451378237433718,0,8.764625969591232e-05,0.007822428677856158
AAPL,2024-11-08T09:45:00-05:00,OPEN_WINDOW,227.625,3.3808,-0.954485,D,MIDDLE,0.0017792421746293295,1,-0.002526084568918127,0,-0.0013179571663921423,0,-0.002042833607907758,0,0.002394288852278913,0.00535969247666117
AAPL,2024-11-08T09:50:00-05:00,OPEN_WINDOW,228.17,22.8075,0.929557,C,MIDDLE,-0.00287066660823071,0,-0.0058728141298153794,0,-0.0032431958627338418,0,-0.00442652408292059,0,0.0,0.007735460402331536
