ticker,date,gap_pct,atr,candle_color,follow_through_level,ft_bar_idx,ft_minutes_from_open,entry_price,eod_close,eod_return,mae_pct,mfe_pct,mae_price,mfe_price,price_above_entry_after_ft,bounce_above_entry_before_lod,bounce_depth_before_lod,session_low_price,session_high_price,lod_minutes_from_open,hod_minutes_from_open
NCLH,2026-03-06,-0.032736,1.4371,BEARISH,19.6651,7,35.0,19.645,20.05,-0.020616,0.037923,0.001527,20.39,19.615,True,True,0.005599,19.615,20.39,40.0,340.0
NET,2024-03-05,-0.024383,4.1532,NEUTRAL,96.7687,3,15.0,96.46,96.03,0.004458,0.017417,0.026902,98.14,93.865,True,True,0.014825,93.865,99.055,65.0,0.0
NET,2024-11-08,-0.06976,3.0061,NEUTRAL,87.8076,7,35.0,87.6,91.25,-0.041667,0.052397,0.003653,92.19,87.28,True,True,0.000685,87.28,92.19,40.0,375.0
NET,2025-03-04,-0.044099,7.1368,NEUTRAL,133.7053,9,45.0,133.59,140.87,-0.054495,0.079722,0.00524,144.24,132.89,True,True,0.003069,132.89,144.24,50.0,350.0
NET,2025-03-13,-0.025352,8.7357,BEARISH,112.8007,50,255.0,112.7,113.595,-0.007941,0.027684,0.000444,115.82,112.65,True,True,0.002839,111.205,116.365,5.0,60.0
NET,2025-03-31,-0.041485,5.8621,BEARISH,107.8651,2,10.0,106.57,112.71,-0.057615,0.058835,4.7e-05,112.84,106.565,True,True,0.009993,106.565,112.84,10.0,385.0
NET,2025-04-03,-0.055207,6.1357,BEARISH,110.4957,3,15.0,109.72,107.32,0.021874,0.011575,0.039646,110.99,105.37,True,True,0.011575,105.37,113.02,95.0,0.0
NET,2025-04-04,-0.054976,6.8829,NEUTRAL,98.6669,4,20.0,98.515,98.485,0.000305,0.026849,0.04375,101.16,94.205,True,True,0.015987,94.205,102.5,80.0,0.0
NET,2025-08-01,-0.043317,6.5564,NEUTRAL,196.0374,1,5.0,195.72,200.15,-0.022634,0.079093,0.010679,211.2,193.63,True,True,0.005237,193.09,211.2,0.0,150.0
NET,2025-10-14,-0.027179,8.1882,BEARISH,213.2747,2,10.0,211.375,217.68,-0.029829,0.031153,0.003832,217.96,210.565,True,True,0.006056,210.565,217.96,20.0,385.0
NET,2025-11-04,-0.031172,9.5543,BEARISH,236.4283,33,165.0,235.975,233.11,0.012141,0.005827,0.017396,237.35,231.87,True,True,0.005827,231.87,245.6,320.0,30.0
NFLX,2024-04-19,-0.070626,18.0557,NEUTRAL,560.2677,2,10.0,559.82,555.23,0.008199,0.03368,0.013335,578.675,552.355,True,True,0.03368,552.355,578.675,330.0,25.0
NFLX,2025-07-18,-0.028167,31.2204,BEARISH,1227.5119,0,0.0,1217.49,1208.91,0.007047,0.01931,0.013125,1241.0,1201.51,True,True,0.005823,1201.51,1241.0,80.0,0.0
NFLX,2025-10-22,-0.079397,33.3732,NEUTRAL,1129.5707,10,50.0,1126.9,1116.63,0.009113,0.00583,0.012503,1133.47,1112.81,True,True,0.002671,1112.81,1156.51,225.0,15.0
NIO,2024-01-30,-0.021969,0.4107,NEUTRAL,5.8457,61,305.0,5.83,5.79,0.006861,0.004288,0.006861,5.855,5.79,True,True,0.004288,5.79,6.035,385.0,0.0
NIO,2024-02-13,-0.040263,0.3118,NEUTRAL,5.7153,56,280.0,5.71,5.7,0.001751,0.000876,0.010508,5.715,5.65,True,True,0.000876,5.65,5.87,355.0,0.0
NIO,2024-02-23,-0.030796,0.32,BEARISH,5.537,2,10.0,5.5,5.405,0.017273,0.007273,0.023636,5.54,5.37,True,True,0.005455,5.37,5.68,60.0,0.0
NIO,2024-02-28,-0.040693,0.3075,BEARISH,5.417,4,20.0,5.405,5.435,-0.00555,0.024977,0.00185,5.54,5.395,True,True,0.007401,5.39,5.545,10.0,0.0
NIO,2024-03-04,-0.033766,0.3325,BEARISH,5.447,1,5.0,5.395,5.35,0.008341,0.016682,0.026877,5.485,5.25,True,True,0.009268,5.25,5.61,260.0,0.0
NIO,2024-05-23,-0.026718,0.3839,BEARISH,4.9464,1,5.0,4.88,4.8,0.016393,0.021516,0.034836,4.985,4.71,True,True,0.008197,4.71,5.1,275.0,0.0
NIO,2024-06-06,-0.069063,0.2993,BEARISH,4.8003,0,0.0,4.765,4.9,-0.028332,0.049318,0.003148,5.0,4.75,True,True,0.01469,4.75,5.0,5.0,165.0
NIO,2024-07-05,-0.031795,0.2436,BEARISH,4.6226,0,0.0,4.505,4.62,-0.025527,0.048835,0.022198,4.725,4.405,True,True,0.00111,4.405,4.725,5.0,0.0
NIO,2024-10-14,-0.028846,0.5389,NEUTRAL,5.8444,24,120.0,5.83,5.8,0.005146,0.015437,0.012007,5.92,5.76,True,True,0.015437,5.76,6.17,225.0,0.0
NIO,2024-10-17,-0.029038,0.4771,BEARISH,5.1591,21,105.0,5.145,5.15,-0.000972,0.007775,0.018465,5.185,5.05,True,True,0.007775,5.05,5.36,345.0,0.0
NIO,2025-02-05,-0.026226,0.1982,BEARISH,4.1907,71,370.0,4.185,4.205,-0.004779,0.004779,0.0,4.205,4.185,True,True,0.002389,4.185,4.275,370.0,0.0
NIO,2025-02-11,-0.028868,0.1889,BEARISH,4.1294,30,150.0,4.11,4.045,0.015815,0.006083,0.019465,4.135,4.03,True,True,0.004866,4.03,4.205,385.0,0.0
NIO,2025-03-03,-0.029158,0.2718,NEUTRAL,4.3863,17,85.0,4.365,4.25,0.026346,0.014891,0.037801,4.43,4.2,True,True,0.014891,4.2,4.555,355.0,0.0
NIO,2025-05-27,-0.026178,0.1418,BEARISH,3.6633,0,0.0,3.66,3.68,-0.005464,0.020492,0.008197,3.735,3.63,True,True,0.001366,3.63,3.735,5.0,0.0
NIO,2025-06-05,-0.026596,0.1546,BEARISH,3.5981,3,15.0,3.59,3.62,-0.008357,0.02507,0.011142,3.68,3.55,True,True,0.02507,3.55,3.68,345.0,170.0
NIO,2025-09-26,-0.02075,0.465,BEARISH,7.129,7,35.0,7.11,7.02,0.012658,0.004219,0.021097,7.14,6.96,True,True,0.000703,6.96,7.36,75.0,0.0
NIO,2026-01-20,-0.025424,0.2346,NEUTRAL,4.5061,6,30.0,4.505,4.57,-0.014428,0.027747,0.007769,4.63,4.47,True,True,0.00111,4.47,4.63,45.0,150.0
NIO,2026-02-02,-0.021231,0.2025,BEARISH,4.529,2,10.0,4.515,4.52,-0.001107,0.008859,0.0299,4.555,4.38,True,False,0.0,4.38,4.61,30.0,0.0
NIO,2026-02-09,-0.029762,0.2604,BEARISH,4.7859,0,0.0,4.755,4.89,-0.028391,0.063091,0.005258,5.055,4.73,True,True,0.003155,4.73,5.055,5.0,95.0
NIO,2026-03-02,-0.021561,0.1882,NEUTRAL,4.6897,10,50.0,4.665,4.71,-0.009646,0.013934,0.004287,4.73,4.645,True,False,0.0,4.645,4.785,60.0,0.0
NIO,2026-03-03,-0.041357,0.1961,BEARISH,4.4416,9,45.0,4.43,4.59,-0.036117,0.036117,0.004515,4.59,4.41,True,False,0.0,4.41,4.59,55.0,315.0
NKE,2024-03-22,-0.069275,2.2782,BEARISH,92.9337,3,15.0,92.69,93.75,-0.011436,0.026378,0.010033,95.135,91.76,True,True,0.00356,91.76,95.135,35.0,300.0
NKE,2026-02-27,-0.021736,2.1668,BEARISH,61.6933,1,5.0,61.63,62.18,-0.008924,0.014847,0.001136,62.545,61.56,True,True,0.00503,61.56,62.56,10.0,0.0
NLR,2024-08-01,-0.029084,1.4921,NEUTRAL,76.1831,1,65.0,76.09,75.255,0.010974,0.0,0.012091,76.09,75.17,False,False,-0.002497,75.17,76.78,325.0,0.0
NLR,2024-11-04,-0.025921,2.5571,NEUTRAL,86.7221,1,5.0,86.27,86.73,-0.005332,0.01078,0.000811,87.2,86.2,True,False,-0.000811,86.2,87.745,35.0,0.0
NLR,2025-01-27,-0.079614,3.2675,NEUTRAL,86.843,7,40.0,86.78,84.79,0.022932,0.003515,0.027944,87.085,84.355,True,True,0.003515,84.355,88.15,330.0,0.0
NLR,2025-04-04,-0.052278,2.0746,NEUTRAL,68.2401,2,30.0,67.88,67.8,0.001179,0.004714,0.02416,68.2,66.24,True,False,-0.00383,66.24,69.07,70.0,0.0
NLR,2025-10-21,-0.033408,7.6404,NEUTRAL,143.6339,37,320.0,143.52,143.82,-0.00209,0.002369,0.005191,143.86,142.775,True,True,0.001324,142.775,147.035,350.0,5.0
NLR,2026-01-30,-0.024469,6.1843,NEUTRAL,152.0163,19,135.0,152.01,148.84,0.020854,0.002105,0.03559,152.33,146.6,False,False,-0.003289,146.6,157.51,250.0,20.0
NLR,2026-02-05,-0.024991,7.4136,NEUTRAL,135.5346,55,375.0,135.45,135.6,-0.001107,0.001107,0.001034,135.6,135.31,True,True,0.001107,135.31,140.9,375.0,10.0
NLR,2026-03-03,-0.053018,5.595,BEARISH,143.512,0,0.0,143.06,143.8,-0.005173,0.018803,0.029219,145.75,138.88,True,False,-0.00021,138.88,145.75,55.0,0.0
NNE,2024-06-27,-0.153975,4.2007,NEUTRAL,18.5397,4,20.0,18.23,16.41,0.099835,0.046078,0.114098,19.07,16.15,True,True,0.032364,16.15,20.3,205.0,0.0
NNE,2024-07-22,-0.065977,3.5918,NEUTRAL,16.6133,15,215.0,16.21,15.805,0.024985,0.0,0.119679,16.21,14.27,False,False,0.0,14.27,18.05,330.0,0.0
NNE,2024-08-01,-0.02466,2.5646,NEUTRAL,10.4441,9,65.0,10.42,9.79,0.060461,0.022073,0.073896,10.65,9.65,True,True,0.004798,9.65,11.47,315.0,0.0
NNE,2024-09-03,-0.095168,1.6196,NEUTRAL,8.5271,5,60.0,8.36,8.59,-0.027512,0.066986,0.005981,8.92,8.31,True,True,0.010766,8.31,9.175,60.0,0.0
NNE,2024-09-18,-0.028571,2.0064,NEUTRAL,11.0974,2,25.0,11.055,11.21,-0.014021,0.04161,0.03573,11.515,10.66,True,True,0.017639,10.66,11.9,65.0,0.0
NNE,2024-10-15,-0.021652,2.3696,NEUTRAL,16.2221,9,45.0,16.1,15.48,0.038509,0.040994,0.050932,16.76,15.28,True,True,0.040994,15.28,17.26,340.0,5.0
NNE,2024-10-17,-0.086835,2.6875,BEARISH,18.485,5,25.0,17.7,18.73,-0.058192,0.122034,0.0,19.86,17.7,True,True,0.019209,17.7,19.86,25.0,170.0
NNE,2024-10-22,-0.060949,3.3161,BEARISH,24.4036,1,5.0,24.06,23.5,0.023275,0.040316,0.060682,25.03,22.6,True,True,0.016625,22.6,25.88,45.0,0.0
NNE,2024-10-23,-0.055745,3.5289,NEUTRAL,20.7784,22,115.0,20.74,20.0,0.03568,0.036885,0.060752,21.505,19.48,True,True,0.036885,19.48,24.36,355.0,15.0
NNE,2024-11-15,-0.046399,2.5307,BEARISH,20.5677,0,0.0,20.34,21.63,-0.063422,0.094395,0.017699,22.26,19.98,True,True,0.023107,19.98,22.26,0.0,125.0
NNE,2024-11-25,-0.106808,3.77,BEARISH,28.472,2,10.0,27.8,25.9,0.068345,0.042806,0.111871,28.99,24.69,True,True,0.042806,24.69,30.07,300.0,0.0
NNE,2024-12-10,-0.025702,3.7107,BEARISH,23.1557,11,55.0,22.93,23.31,-0.016572,0.029219,0.021369,23.6,22.44,True,True,0.010467,22.44,24.64,120.0,0.0
NNE,2024-12-20,-0.024375,2.7868,BEARISH,22.7003,3,15.0,22.5,25.21,-0.120444,0.171556,0.005333,26.36,22.38,True,True,0.000889,22.38,26.36,5.0,285.0
NNE,2024-12-30,-0.046417,2.6961,BEARISH,24.6016,2,10.0,24.35,24.84,-0.020123,0.040862,0.020534,25.345,23.85,True,True,0.016632,23.85,25.89,40.0,0.0
NNE,2025-01-08,-0.073267,3.1568,NEUTRAL,26.8173,3,15.0,26.8,26.85,-0.001866,0.018284,0.057276,27.29,25.265,True,True,0.018284,25.265,28.58,90.0,0.0
NNE,2025-01-27,-0.190991,5.3682,BEARISH,33.7727,25,125.0,33.58,33.17,0.01221,0.044074,0.05003,35.06,31.9,True,True,0.044074,31.9,37.99,235.0,15.0
NNE,2025-03-06,-0.026087,3.0175,BEARISH,26.793,25,250.0,26.4,27.015,-0.023295,0.037121,0.002462,27.38,26.335,True,True,0.00947,26.335,28.41,300.0,90.0
NNE,2025-03-18,-0.028394,2.6382,BEARISH,28.7147,2,10.0,28.555,30.0,-0.050604,0.057258,0.007529,30.19,28.34,True,True,0.005253,28.34,30.19,30.0,385.0
NNE,2025-03-28,-0.030636,2.3018,NEUTRAL,26.4493,5,40.0,26.16,26.76,-0.022936,0.02695,0.022171,26.865,25.58,True,True,0.00841,25.58,27.37,175.0,0.0
NNE,2025-04-04,-0.067078,2.3029,BEARISH,20.9839,1,5.0,20.92,21.38,-0.021989,0.034417,0.082457,21.64,19.195,True,True,0.029637,19.195,21.905,70.0,0.0
NNE,2025-04-21,-0.043785,2.3457,BEARISH,18.0617,1,5.0,17.86,18.52,-0.036954,0.047032,0.031355,18.7,17.3,True,True,0.010078,17.3,19.0,30.0,0.0
NNE,2025-05-05,-0.03041,1.5911,NEUTRAL,22.7986,14,90.0,22.79,23.33,-0.023695,0.035761,0.0,23.605,22.79,True,True,0.005704,22.79,23.605,90.0,310.0
NNE,2025-07-01,-0.034948,3.5614,BEARISH,31.8504,16,95.0,31.75,32.495,-0.023465,0.040945,0.0,33.05,31.75,True,True,0.002047,31.75,33.275,95.0,0.0
NNE,2025-08-18,-0.060407,2.3857,BEARISH,32.7207,0,0.0,32.61,32.055,0.017019,0.049678,0.031279,34.23,31.59,True,False,-0.00322,31.59,34.23,15.0,95.0
NNE,2025-10-08,-0.087653,4.9104,NEUTRAL,49.6109,15,75.0,49.45,47.02,0.049141,0.017998,0.049545,50.34,47.0,True,True,0.017998,47.0,52.97,385.0,30.0
NNE,2025-10-21,-0.025288,6.4171,NEUTRAL,42.3381,61,345.0,41.935,42.12,-0.004412,0.011685,0.002504,42.425,41.83,True,True,0.006558,41.83,44.905,365.0,0.0
NNE,2025-11-07,-0.026394,3.985,BEARISH,35.846,1,5.0,35.1,39.2,-0.116809,0.116809,0.001425,39.2,35.05,True,True,0.013675,35.05,39.2,5.0,385.0
NNE,2025-11-13,-0.020257,3.5546,NEUTRAL,34.3681,8,50.0,33.94,33.635,0.008986,0.01591,0.022098,34.48,33.19,True,True,0.00442,33.19,35.79,110.0,0.0
NNE,2025-12-11,-0.020845,2.3839,NEUTRAL,34.7464,3,25.0,34.44,38.83,-0.127468,0.156069,0.004065,39.815,34.3,True,True,0.00842,34.3,39.815,30.0,355.0
NNE,2026-01-23,-0.024643,2.8279,BEARISH,34.0939,23,340.0,34.06,34.77,-0.020846,0.026424,0.002349,34.96,33.98,True,False,-0.002349,33.98,36.1,345.0,50.0
NNE,2026-01-26,-0.024734,2.7175,NEUTRAL,32.823,33,315.0,32.5,32.82,-0.009846,0.012923,0.005231,32.92,32.33,True,False,-0.000923,32.33,34.64,335.0,15.0
NNE,2026-01-29,-0.04074,3.0168,BEARISH,31.9933,4,25.0,31.84,32.13,-0.009108,0.010992,0.051508,32.19,30.2,True,False,-0.001884,30.2,33.35,85.0,15.0
NNE,2026-02-10,-0.022257,2.6936,NEUTRAL,26.8176,35,225.0,26.745,26.44,0.011404,0.0,0.020004,26.745,26.21,False,False,-0.005235,26.21,28.41,260.0,5.0
NNE,2026-03-03,-0.041439,1.7532,BEARISH,25.6687,13,75.0,25.545,26.01,-0.018203,0.0321,0.003719,26.365,25.45,True,True,0.008025,25.45,26.505,90.0,30.0
NNE,2026-03-05,-0.023918,1.6364,NEUTRAL,25.0554,13,180.0,24.95,25.56,-0.024449,0.030461,0.004409,25.71,24.84,True,False,-0.001202,24.84,26.49,205.0,20.0
NRG,2024-07-15,-0.023786,2.1275,BEARISH,77.129,2,10.0,77.065,75.4,0.021605,0.008759,0.030948,77.74,74.68,True,True,0.008759,74.68,77.98,375.0,0.0
NRG,2025-01-27,-0.080162,5.0207,BEARISH,101.3217,1,5.0,100.81,97.42,0.033628,0.005009,0.059518,101.315,94.81,True,True,0.003174,94.81,104.35,205.0,0.0
NRG,2025-04-04,-0.023849,4.57,NEUTRAL,88.627,1,5.0,88.14,83.65,0.050942,0.011232,0.069435,89.13,82.02,False,False,-0.003744,82.02,90.455,315.0,0.0
NRG,2025-04-10,-0.029082,6.3943,BEARISH,91.9223,34,170.0,91.525,92.89,-0.014914,0.03611,0.006282,94.83,90.95,True,False,-0.001475,90.95,95.77,175.0,75.0
NRG,2025-04-21,-0.033619,6.6996,BEARISH,91.8901,38,205.0,91.205,93.015,-0.019845,0.020997,0.003344,93.12,90.9,True,True,0.002248,90.9,95.62,245.0,10.0
NRG,2025-08-06,-0.035038,7.4114,BEARISH,163.1054,0,0.0,157.11,148.51,0.054739,0.05703,0.076475,166.07,145.095,True,True,0.0014,145.095,166.07,145.0,0.0
NRG,2026-01-16,-0.03028,6.2464,BEARISH,151.2214,40,205.0,150.28,152.03,-0.011645,0.01271,0.008584,152.19,148.99,True,False,-0.0002,148.99,156.65,210.0,20.0
NVO,2024-07-02,-0.029153,2.8325,BEARISH,140.067,1,5.0,139.44,142.99,-0.025459,0.027933,0.002725,143.335,139.06,True,True,0.00294,139.06,143.335,15.0,110.0
NVO,2024-07-17,-0.031942,3.6632,BEARISH,134.9147,15,75.0,134.835,135.43,-0.004413,0.01042,0.002818,136.24,134.455,True,True,0.000927,134.455,136.62,85.0,10.0
NVO,2024-08-02,-0.020225,3.6993,NEUTRAL,128.3503,7,35.0,127.97,127.49,0.003751,0.004767,0.008518,128.58,126.88,True,True,0.001875,126.88,130.12,270.0,0.0
NVO,2024-08-07,-0.058019,4.0307,NEUTRAL,120.9677,13,65.0,120.86,119.19,0.013818,0.009929,0.016879,122.06,118.82,True,True,0.009929,118.82,123.565,155.0,30.0
NVO,2024-10-30,-0.028031,2.0082,BEARISH,108.0767,0,0.0,107.79,113.27,-0.05084,0.0552,0.004268,113.74,107.33,True,True,0.003062,107.33,113.74,10.0,120.0
NVO,2024-11-21,-0.02118,2.9239,BEARISH,101.8904,6,30.0,101.74,102.62,-0.008649,0.014449,0.002015,103.21,101.535,True,True,0.007617,101.535,103.21,30.0,240.0
NVO,2025-06-25,-0.028422,2.6104,NEUTRAL,67.6659,12,60.0,67.63,67.38,0.003697,0.007393,0.01109,68.13,66.88,True,True,0.007393,66.88,68.855,240.0,5.0
NVO,2025-07-30,-0.049685,3.0793,NEUTRAL,50.0283,59,295.0,49.98,50.035,-0.0011,0.005102,0.007503,50.235,49.605,True,True,0.004602,49.605,51.36,355.0,5.0
NVO,2025-07-31,-0.022085,3.125,NEUTRAL,47.68,55,275.0,47.54,47.105,0.00915,0.005259,0.010202,47.79,47.055,True,True,0.005259,47.055,49.29,375.0,5.0
NVO,2025-11-05,-0.025907,1.5564,NEUTRAL,46.3774,17,85.0,46.32,48.52,-0.047496,0.05775,0.003238,48.995,46.17,True,True,0.001727,46.17,48.995,95.0,375.0
OIH,2024-08-02,-0.02701,8.9464,BEARISH,310.5414,7,40.0,310.445,306.59,0.012418,0.005701,0.021211,312.215,303.86,False,False,-0.001288,303.86,314.205,280.0,10.0
OIH,2024-10-08,-0.022287,7.4811,BEARISH,292.2476,4,20.0,291.6,293.47,-0.006413,0.010117,0.000412,294.55,291.48,True,True,0.007647,291.48,295.24,20.0,0.0
OIH,2025-04-03,-0.062441,6.9032,BEARISH,247.2387,3,20.0,245.65,236.81,0.035986,0.005211,0.040179,246.93,235.78,True,True,8.1e-05,235.78,250.11,375.0,10.0
OIH,2025-04-04,-0.048858,8.8539,NEUTRAL,221.6984,1,5.0,219.35,207.89,0.052245,0.013312,0.066469,222.27,204.77,True,True,0.000957,204.77,225.24,330.0,0.0
OIH,2025-04-30,-0.025857,8.1221,BEARISH,206.9711,4,25.0,206.78,209.06,-0.011026,0.019344,0.001161,210.78,206.54,True,True,0.019344,206.54,210.78,185.0,110.0
OKLO,2024-05-10,-0.143798,2.1714,BEARISH,14.7314,0,0.0,14.36,8.12,0.43454,0.086351,0.456825,15.6,7.8,True,True,0.031337,7.8,15.6,385.0,0.0
OKLO,2024-06-21,-0.035886,0.8629,NEUTRAL,8.6549,9,45.0,8.64,8.99,-0.040509,0.050926,0.0,9.08,8.64,True,True,0.016204,8.64,9.08,45.0,380.0
OKLO,2024-10-11,-0.033639,0.9375,BEARISH,9.105,73,375.0,9.1,9.135,-0.003846,0.005495,0.001648,9.15,9.085,True,True,0.002747,9.085,9.67,380.0,45.0
OKLO,2025-01-13,-0.067803,3.3318,NEUTRAL,22.1773,23,115.0,22.075,22.88,-0.036467,0.040317,0.025142,22.965,21.52,True,True,0.002945,21.52,23.76,150.0,0.0
OKLO,2025-01-27,-0.221638,4.5711,NEUTRAL,30.7616,25,125.0,30.61,31.11,-0.016335,0.045737,0.050637,32.01,29.06,True,True,0.045737,29.06,34.96,325.0,15.0
OKLO,2025-04-21,-0.022055,2.535,BEARISH,20.491,15,75.0,20.485,20.43,0.002685,0.00659,0.029046,20.62,19.89,True,True,0.005126,19.89,21.62,235.0,0.0
OKLO,2025-05-07,-0.037644,2.0418,BEARISH,26.7933,1,5.0,26.52,27.09,-0.021493,0.022813,0.030543,27.125,25.71,True,True,0.01414,25.71,27.68,90.0,0.0
OKLO,2025-09-22,-0.033712,9.1532,BEARISH,127.1837,0,0.0,126.47,140.26,-0.109038,0.129201,0.021665,142.81,123.73,True,True,0.010635,123.73,142.81,10.0,340.0
OKLO,2025-12-11,-0.021433,8.3364,BEARISH,95.0554,6,30.0,94.8,103.04,-0.08692,0.090612,0.0,103.39,94.8,True,True,0.052532,94.6,103.39,25.0,380.0
OKLO,2026-01-14,-0.023787,6.9414,BEARISH,92.0234,7,35.0,91.66,95.94,-0.046694,0.058477,0.001091,97.02,91.56,True,True,0.018329,91.56,97.02,35.0,155.0
OPEN,2024-02-05,-0.030043,0.2832,BEARISH,3.2767,2,10.0,3.27,3.21,0.018349,0.018349,0.030581,3.33,3.17,True,True,0.018349,3.17,3.39,70.0,0.0
OPEN,2024-02-20,-0.035058,0.275,BEARISH,2.78,1,5.0,2.765,2.79,-0.009042,0.0434,0.041591,2.885,2.65,True,False,0.0,2.65,2.895,25.0,0.0
OPEN,2024-03-05,-0.024793,0.2243,BEARISH,2.8603,3,15.0,2.825,2.78,0.015929,0.026549,0.021239,2.9,2.765,True,True,0.026549,2.765,2.97,100.0,0.0
OPEN,2024-03-11,-0.022876,0.1932,BEARISH,2.9127,8,45.0,2.905,2.915,-0.003442,0.024096,0.005164,2.975,2.89,True,True,0.001721,2.89,3.05,50.0,5.0
OPEN,2024-06-07,-0.052402,0.1193,NEUTRAL,2.1223,48,335.0,2.12,2.125,-0.002358,0.004717,0.0,2.13,2.12,True,True,0.004717,2.12,2.195,300.0,5.0
OPEN,2024-07-17,-0.044521,0.1768,NEUTRAL,2.7193,32,160.0,2.685,2.71,-0.009311,0.054004,0.0,2.83,2.685,True,True,0.024209,2.685,3.09,160.0,20.0
OPEN,2024-07-19,-0.040856,0.2086,NEUTRAL,2.3816,19,95.0,2.38,2.45,-0.029412,0.052521,0.014706,2.505,2.345,True,False,-0.002101,2.345,2.505,115.0,360.0
OPEN,2024-10-10,-0.024658,0.1261,BEARISH,1.7296,2,10.0,1.725,1.76,-0.02029,0.026087,0.008696,1.77,1.71,True,True,0.002899,1.71,1.78,15.0,0.0
OPEN,2024-10-17,-0.022901,0.1214,BEARISH,1.8714,1,5.0,1.87,1.815,0.029412,0.013369,0.029412,1.895,1.815,True,True,0.013369,1.815,1.92,360.0,0.0
OPEN,2024-11-11,-0.021739,0.1289,NEUTRAL,1.7484,3,15.0,1.74,1.83,-0.051724,0.068966,0.011494,1.86,1.72,True,True,0.005747,1.72,1.86,25.0,110.0
OPEN,2024-11-12,-0.032787,0.1314,NEUTRAL,1.7174,21,105.0,1.715,1.77,-0.03207,0.034985,0.005831,1.775,1.705,True,True,0.011662,1.705,1.785,210.0,5.0
OPEN,2025-02-28,-0.069444,0.1186,BEARISH,1.2926,59,295.0,1.29,1.335,-0.034884,0.034884,0.0,1.335,1.29,True,True,0.003876,1.28,1.35,0.0,35.0
OPEN,2025-03-11,-0.024896,0.1239,BEARISH,1.1254,6,30.0,1.11,1.105,0.004505,0.031532,0.036036,1.145,1.07,True,True,0.013514,1.07,1.185,245.0,5.0
OPEN,2025-03-13,-0.037037,0.1271,NEUTRAL,1.1191,15,75.0,1.11,1.12,-0.009009,0.018018,0.027027,1.13,1.08,True,True,0.013514,1.08,1.19,255.0,20.0
OPEN,2025-03-31,-0.048458,0.0839,NEUTRAL,1.0464,28,160.0,1.04,1.01,0.028846,0.014423,0.028846,1.055,1.01,True,True,0.014423,1.01,1.105,375.0,40.0
OPEN,2025-06-09,-0.094437,0.0506,NEUTRAL,0.5935,25,125.0,0.5921,0.5676,0.041378,0.01824,0.050498,0.6029,0.5622,True,True,0.01824,0.5622,0.6588,385.0,45.0
OPEN,2025-07-07,-0.026048,0.0439,BEARISH,0.5769,0,0.0,0.5763,0.6229,-0.080861,0.095263,0.008676,0.6312,0.5713,True,True,0.011452,0.5713,0.6312,0.0,245.0
OPEN,2025-10-22,-0.034433,0.7646,BEARISH,6.4241,4,20.0,6.375,6.81,-0.068235,0.084706,0.022745,6.915,6.23,True,True,0.022745,6.23,6.915,75.0,345.0
OPEN,2026-03-02,-0.051565,0.4304,NEUTRAL,4.9779,74,370.0,4.975,5.04,-0.013065,0.017085,0.001005,5.06,4.97,True,True,0.009045,4.97,5.2,370.0,50.0
ORCL,2024-05-30,-0.028506,2.4264,NEUTRAL,119.1644,4,20.0,119.09,117.14,0.016374,0.00571,0.017214,119.77,117.04,True,True,0.00571,117.04,121.31,385.0,0.0
ORCL,2024-10-31,-0.025036,2.8214,NEUTRAL,169.0514,7,35.0,168.95,167.89,0.006274,0.003255,0.008938,169.5,167.44,True,True,0.001687,167.44,170.81,315.0,10.0
ORCL,2025-03-06,-0.030547,7.0971,NEUTRAL,153.7811,30,150.0,153.53,150.94,0.01687,0.004494,0.024034,154.22,149.84,True,True,0.001628,149.84,157.02,300.0,45.0
ORCL,2025-10-17,-0.030216,14.1043,BEARISH,297.9783,0,0.0,297.82,291.24,0.022094,0.019475,0.034266,303.62,287.615,True,True,0.006883,287.615,303.62,120.0,0.0
ORCL,2025-10-30,-0.023476,12.8475,BEARISH,263.571,16,80.0,263.17,256.755,0.024376,0.003724,0.026048,264.15,256.315,False,False,-0.000418,256.315,269.67,385.0,25.0
ORCL,2026-02-23,-0.023367,8.6254,BEARISH,141.1599,7,35.0,141.03,141.28,-0.001773,0.011274,0.017337,142.62,138.585,True,True,0.011274,138.585,144.61,185.0,0.0
OSCR,2024-03-05,-0.02575,0.9225,BEARISH,14.576,11,55.0,14.51,13.91,0.041351,0.00448,0.044797,14.575,13.86,True,True,0.000689,13.86,14.945,385.0,0.0
OSCR,2024-08-02,-0.072556,0.9357,BEARISH,16.3707,9,45.0,16.31,16.705,-0.024218,0.046597,0.0,17.07,16.31,True,True,0.028817,16.31,17.07,45.0,145.0
OSCR,2024-08-07,-0.02381,1.1671,NEUTRAL,16.3431,1,5.0,16.32,16.69,-0.022672,0.072304,0.046569,17.5,15.56,True,False,-0.004289,15.315,17.5,0.0,105.0
OSCR,2024-11-06,-0.093784,1.2614,NEUTRAL,16.1154,3,15.0,16.015,15.57,0.027786,0.040899,0.04808,16.67,15.245,True,True,0.037777,15.245,17.41,365.0,0.0
OSCR,2024-11-07,-0.080604,1.3636,BEARISH,13.7696,0,0.0,13.705,13.63,0.005472,0.07625,0.018606,14.75,13.45,True,True,0.057278,13.45,14.75,300.0,0.0
OSCR,2025-03-11,-0.038957,1.2286,BEARISH,14.4336,0,0.0,14.225,14.65,-0.029877,0.053076,0.07065,14.98,13.22,True,True,0.006678,13.22,14.98,10.0,0.0
