ticker,date,direction,gap_bucket,candle_tier,win,eod_return,hod_pct,lod_pct,hod_atr,lod_atr,reverse_ft_minutes,cs_bar1,cs_at_ft,cs_prior,cs_slope_raw,ts_slope,ts_level_at_ft,ft_bar_number,ft_bar_candle
NET,2025-11-14,GAP_DN,2-5%,BEARISH,1,0.011467,0.031186,0.019911,0.5655,0.361,100.0,17.48,100.0,98.36,1.64,TS_FLAT,BULLISH,20,BULLISH
NIO,2024-02-06 05:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.056042,0.058669,0.019264,0.8338,0.2738,85.0,37.33,100.0,100.0,0.0,TS_FLAT,BULLISH,17,BULLISH
NIO,2024-09-26 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,1,0.03827,0.030782,0.051581,0.436,0.7306,55.0,100.0,-58.54,-16.5,-42.05,TS_FALLING,BEARISH,11,BEARISH
NIO,2024-10-02 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.002766,0.020055,0.055325,0.2762,0.7619,20.0,33.68,-53.12,,,UNKNOWN,BEARISH,4,BEARISH
NIO,2025-09-17 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.027624,0.028315,0.024862,0.4864,0.4271,370.0,-28.26,-12.99,-81.11,68.12,TS_RISING,NEUTRAL,74,BULLISH
NIO,2026-01-29 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,0,-0.010571,0.061311,0.01797,1.535,0.4499,80.0,94.74,-34.08,8.71,-42.78,TS_FALLING,BEARISH,16,BEARISH
NKE,2024-09-19 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.019136,0.006359,0.024889,0.3103,1.2147,75.0,-23.54,-1.56,36.07,-37.63,TS_FALLING,NEUTRAL,15,BULLISH
NKE,2024-09-26 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.008216,0.005995,0.011214,0.2559,0.4787,180.0,56.72,-62.5,36.7,-99.2,TS_FALLING,BEARISH,36,BEARISH
NKE,2025-05-27 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.025549,0.025875,0.005795,0.833,0.1866,75.0,54.43,100.0,100.0,0.0,TS_FLAT,BULLISH,15,BULLISH
NKE,2025-05-21,GAP_DN,2-5%,BULLISH,0,-0.021221,0.007835,0.022527,0.2728,0.7844,230.0,-75.86,-92.51,-27.61,-64.9,TS_FALLING,BEARISH,46,BEARISH
NLR,2025-10-13 04:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.003322,0.023865,0.006966,0.7279,0.2125,30.0,-49.61,91.39,-49.61,141.0,TS_RISING,BULLISH,5,NEUTRAL
NLR,2026-01-05 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.018655,0.020417,0.009291,0.7336,0.3338,290.0,73.35,83.02,100.0,-16.98,TS_FALLING,BULLISH,23,BULLISH
NLR,2025-09-02,GAP_DN,2-5%,MAX_BEARISH,1,0.018798,0.018798,0.011055,0.6716,0.395,340.0,-78.98,61.45,-26.1,87.56,TS_RISING,BULLISH,33,NEUTRAL
NLR,2025-10-17,GAP_DN,2-5%,BULLISH,0,-0.007845,0.019677,0.02543,0.4325,0.5589,100.0,-94.15,-100.0,-100.0,0.0,TS_FLAT,BEARISH,12,NEUTRAL
NLR,2025-10-22,GAP_DN,2-5%,BULLISH,1,0.002277,0.011316,0.02676,0.2032,0.4805,190.0,-16.31,3.99,-21.29,25.29,TS_RISING,NEUTRAL,37,BEARISH
NNE,2024-06-06 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.075334,0.017011,0.075334,0.135,0.598,310.0,10.57,25.78,1.02,24.76,TS_RISING,NEUTRAL,7,NEUTRAL
NNE,2024-06-20 04:00:00+00:00,GAP_UP,12%+,BEARISH,0,-0.137957,0.246951,0.068598,2.1167,0.588,10.0,78.03,69.77,,,UNKNOWN,BULLISH,2,BULLISH
NNE,2024-07-01 04:00:00+00:00,GAP_UP,12%+,BEARISH,0,-0.041962,0.169119,0.154587,0.8578,0.7841,10.0,63.95,100.0,,,UNKNOWN,BULLISH,2,BULLISH
NNE,2024-08-09 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.061576,0.100985,0.051724,0.484,0.2479,365.0,33.49,100.0,100.0,0.0,TS_FLAT,BULLISH,12,NEUTRAL
NNE,2024-09-10 04:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.044848,0.130909,0.030303,0.8618,0.1995,60.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,5,NEUTRAL
NNE,2024-09-25 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.097872,0.016312,0.110638,0.0984,0.6676,25.0,-61.59,-88.07,-61.59,-26.48,TS_FALLING,BEARISH,5,BULLISH
NNE,2024-09-27 04:00:00+00:00,GAP_UP,5-8%,BEARISH,1,0.062285,0.094836,0.086698,0.5921,0.5413,15.0,90.14,100.0,,,UNKNOWN,BULLISH,3,BEARISH
NNE,2024-10-16 04:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.263717,0.269617,0.070796,1.7384,0.4565,170.0,-50.3,100.0,100.0,0.0,TS_FLAT,BULLISH,33,BULLISH
NNE,2024-10-30 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.071494,0.068761,0.083789,0.4255,0.5185,145.0,76.54,-100.0,-36.35,-63.65,TS_FALLING,BEARISH,27,BEARISH
NNE,2024-11-08 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.012843,0.062002,0.040744,0.5206,0.3421,55.0,18.82,80.41,50.61,29.8,TS_RISING,BULLISH,11,BULLISH
NNE,2024-11-13 05:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.029065,0.122999,0.033698,1.1499,0.315,55.0,32.55,78.54,64.01,14.53,TS_RISING,BULLISH,11,BULLISH
NNE,2024-11-21 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.21393,0.281924,0.009328,2.3045,0.0763,15.0,-40.05,48.74,,,UNKNOWN,BULLISH,2,BULLISH
NNE,2024-12-24 05:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.024032,0.054161,0.053802,0.569,0.5652,95.0,23.84,100.0,100.0,0.0,TS_FLAT,BULLISH,17,BULLISH
NNE,2025-02-04 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.064951,0.020305,0.081347,0.1389,0.5566,10.0,-26.72,-54.48,,,UNKNOWN,BEARISH,2,BEARISH
NNE,2025-02-06 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.075908,0.030253,0.10121,0.1762,0.5894,20.0,51.89,-14.67,,,UNKNOWN,NEUTRAL,4,BEARISH
NNE,2025-06-03 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,1,0.118189,0.030943,0.124528,0.3126,1.2579,20.0,71.14,69.52,,,UNKNOWN,BULLISH,4,BEARISH
NNE,2025-06-10 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.049517,0.02834,0.05886,0.2761,0.5734,120.0,68.42,-100.0,-46.5,-53.5,TS_FALLING,BEARISH,21,BEARISH
NNE,2025-06-17 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.057914,0.048355,0.067191,0.5814,0.8078,200.0,30.46,-54.45,-41.81,-12.63,TS_FALLING,BEARISH,32,BEARISH
NNE,2025-09-10 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.05826,0.007638,0.062453,0.1456,1.1907,85.0,97.39,21.16,81.22,-60.06,TS_FALLING,NEUTRAL,11,BEARISH
NNE,2025-10-15 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.083391,0.05719,0.122911,0.5787,1.2437,120.0,-26.57,-100.0,-20.45,-79.55,TS_FALLING,BEARISH,23,BEARISH
NNE,2025-10-23 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.047137,0.066387,0.02653,0.4119,0.1646,295.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,50,BULLISH
NNE,2025-11-05 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.002192,0.048229,0.017192,0.5404,0.1926,25.0,22.11,100.0,22.11,77.89,TS_RISING,BULLISH,5,BULLISH
NNE,2025-11-20 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.140085,0.01514,0.144789,0.1515,1.4488,105.0,53.14,-59.25,76.97,-136.22,TS_FALLING,BEARISH,21,BEARISH
NNE,2026-02-25 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.036966,0.042492,0.037538,0.5969,0.5273,260.0,100.0,89.62,100.0,-10.38,TS_FALLING,BULLISH,43,NEUTRAL
NNE,2026-03-04 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.014406,0.000561,0.026941,0.0092,0.4429,35.0,17.85,3.72,,,UNKNOWN,NEUTRAL,4,BEARISH
NNE,2024-06-03,GAP_DN,2-5%,BULLISH,0,-0.137931,0.046897,0.137931,0.3427,1.008,30.0,-75.51,-100.0,,,UNKNOWN,BEARISH,4,BEARISH
NNE,2024-08-13,GAP_DN,8-12%,BULLISH,0,-0.091401,0.047393,0.138118,0.2028,0.5911,85.0,-9.25,-100.0,-68.13,-31.87,TS_FALLING,BEARISH,9,NEUTRAL
NNE,2024-10-01,GAP_DN,2-5%,BEARISH,1,0.182602,0.219267,0.002876,1.2073,0.0158,30.0,-42.4,22.69,,,UNKNOWN,NEUTRAL,4,BULLISH
NNE,2024-10-02,GAP_DN,2-5%,BEARISH,1,0.091558,0.121664,0.062073,0.7667,0.3912,60.0,-56.41,13.45,-89.57,103.02,TS_RISING,NEUTRAL,9,BULLISH
NNE,2024-10-08,GAP_DN,5-8%,BULLISH,0,-0.029189,0.034734,0.110333,0.2446,0.7771,125.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,16,BEARISH
NNE,2024-11-20,GAP_DN,2-5%,BULLISH,0,-0.04538,0.042079,0.045792,0.4008,0.4361,250.0,68.58,-100.0,-100.0,0.0,TS_FLAT,BEARISH,36,NEUTRAL
NNE,2024-12-20,GAP_DN,2-5%,BEARISH,1,0.058577,0.106865,0.060256,0.9132,0.5149,190.0,-58.08,100.0,100.0,0.0,TS_FLAT,BULLISH,31,BULLISH
NNE,2025-01-13,GAP_DN,2-5%,BULLISH,0,-0.169519,0.007335,0.217196,0.0539,1.5973,40.0,-10.05,-86.91,-47.39,-39.52,TS_FALLING,BEARISH,8,BEARISH
NNE,2025-02-12,GAP_DN,2-5%,BEARISH,1,0.109295,0.112821,0.028846,0.6641,0.1698,145.0,-11.95,100.0,94.2,5.8,TS_FLAT,BULLISH,28,BULLISH
NNE,2025-02-24,GAP_DN,2-5%,BULLISH,0,-0.051068,0.017794,0.062633,0.1457,0.5129,30.0,20.42,-65.95,6.95,-72.9,TS_FALLING,BEARISH,6,BEARISH
NNE,2025-02-25,GAP_DN,2-5%,BULLISH,0,-0.018832,0.020561,0.074942,0.1607,0.5858,55.0,-50.35,-100.0,-71.92,-28.08,TS_FALLING,BEARISH,11,BEARISH
NNE,2025-02-28,GAP_DN,2-5%,MAX_BEARISH,1,0.095817,0.124144,0.004943,1.0334,0.0411,20.0,-100.0,-69.37,,,UNKNOWN,BEARISH,4,BULLISH
NNE,2025-03-25,GAP_DN,2-5%,BULLISH,0,-0.018312,0.029795,0.043762,0.4242,0.623,125.0,59.67,-100.0,3.79,-103.79,TS_FALLING,BEARISH,16,NEUTRAL
NNE,2025-09-22,GAP_DN,5-8%,MAX_BEARISH,1,0.050266,0.06486,0.04378,1.0898,0.7356,120.0,-100.0,-76.47,-100.0,23.53,TS_RISING,BEARISH,24,BULLISH
NNE,2025-09-25,GAP_DN,5-8%,BULLISH,1,0.029467,0.04277,0.039413,0.582,0.5363,10.0,-100.0,-100.0,,,UNKNOWN,BEARISH,2,BEARISH
NNE,2025-11-03,GAP_DN,2-5%,BULLISH,0,-0.015016,0.0037,0.065724,0.0374,0.6644,45.0,-17.23,-100.0,-32.09,-67.91,TS_FALLING,BEARISH,7,BEARISH
NNE,2025-11-07,GAP_DN,2-5%,MAX_BEARISH,1,0.047009,0.047009,0.063835,0.4417,0.5997,370.0,-79.8,100.0,100.0,0.0,TS_FLAT,BULLISH,57,BULLISH
NNE,2025-11-14,GAP_DN,2-5%,BEARISH,1,0.021848,0.079744,0.01779,0.7184,0.1603,15.0,-4.81,19.8,,,UNKNOWN,NEUTRAL,3,BULLISH
NRG,2025-01-15 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.008087,0.015641,0.009104,0.4412,0.2568,110.0,-3.71,100.0,100.0,0.0,TS_FLAT,BULLISH,21,BULLISH
NRG,2026-02-06 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.026037,0.027778,0.002075,0.7365,0.055,10.0,96.54,100.0,,,UNKNOWN,BULLISH,2,BULLISH
NRG,2025-09-02,GAP_DN,2-5%,BEARISH,1,0.021404,0.02246,0.002675,0.7961,0.0948,20.0,-32.5,-59.14,,,UNKNOWN,BEARISH,4,BULLISH
NRG,2025-09-25,GAP_DN,2-5%,MAX_BEARISH,1,0.011136,0.022798,0.016905,0.6639,0.4923,35.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,7,NEUTRAL
NRG,2026-01-16,GAP_DN,2-5%,MAX_BEARISH,0,-0.010994,0.019061,0.03077,0.4691,0.7572,20.0,-91.5,-100.0,,,UNKNOWN,BEARISH,4,BULLISH
NVDA,2025-01-28 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.057467,0.058944,0.045563,0.8846,0.6838,165.0,84.66,100.0,92.02,7.98,TS_FLAT,BULLISH,33,BULLISH
NVDA,2025-05-29 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,1,0.023164,0.008682,0.030476,0.2679,0.9402,35.0,100.0,-58.34,90.74,-149.08,TS_FALLING,BEARISH,7,BEARISH
NVDA,2025-01-27,GAP_DN,12%+,BULLISH,0,-0.044071,0.028606,0.064904,0.4601,1.044,95.0,-100.0,-63.63,-54.87,-8.76,TS_FLAT,BEARISH,19,BEARISH
NVO,2024-06-25 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.009964,0.018003,0.005085,1.1571,0.3268,15.0,62.03,100.0,,,UNKNOWN,BULLISH,3,BULLISH
NVO,2026-01-22 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.012881,0.018099,0.004565,0.451,0.1138,95.0,75.19,100.0,100.0,0.0,TS_FLAT,BULLISH,19,BULLISH
NVO,2024-07-02,GAP_DN,2-5%,MAX_BEARISH,1,0.012677,0.01512,0.015156,0.7538,0.7555,75.0,-94.42,-83.03,-100.0,16.97,TS_RISING,BEARISH,15,BULLISH
NVO,2025-09-25,GAP_DN,2-5%,BULLISH,0,-0.019512,0.003412,0.021262,0.1085,0.6761,135.0,1.71,-100.0,-100.0,0.0,TS_FLAT,BEARISH,27,BEARISH
NVO,2025-09-29,GAP_DN,2-5%,BEARISH,1,0.019467,0.021855,0.008081,0.6514,0.2409,65.0,-13.67,28.74,12.39,16.35,TS_RISING,NEUTRAL,13,BULLISH
OIH,2024-11-06 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.040546,0.049332,0.006239,2.1439,0.2711,50.0,72.24,100.0,100.0,0.0,TS_FLAT,BULLISH,9,BULLISH
OIH,2025-01-10 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.025035,0.004752,0.030346,0.2233,1.4263,10.0,-19.93,-20.98,,,UNKNOWN,BEARISH,2,BEARISH
OIH,2025-05-12 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.012437,0.017596,0.017532,0.5986,0.5964,120.0,58.01,100.0,100.0,0.0,TS_FLAT,BULLISH,13,NEUTRAL
OIH,2025-07-23 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.026956,0.029533,0.005399,1.0357,0.1894,65.0,94.02,100.0,100.0,0.0,TS_FLAT,BULLISH,13,NEUTRAL
OIH,2026-01-29 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.008036,0.018297,0.014158,0.7446,0.5762,70.0,100.0,70.66,100.0,-29.34,TS_FALLING,BULLISH,14,BEARISH
OIH,2024-08-05,GAP_DN,2-5%,BEARISH,1,0.001663,0.014439,0.011725,0.4555,0.3699,175.0,1.15,81.08,19.79,61.29,TS_RISING,BULLISH,28,BULLISH
OIH,2025-04-10,GAP_DN,5-8%,BULLISH,0,-0.036543,0.004523,0.053065,0.0658,0.7724,110.0,64.86,-100.0,-92.1,-7.9,TS_FLAT,BEARISH,16,BEARISH
OKLO,2024-04-04 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.023106,0.037121,0.032955,1.5244,1.3533,105.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,16,BEARISH
OKLO,2024-05-03 04:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.089838,0.096465,0.003682,1.4481,0.0553,10.0,40.78,100.0,,,UNKNOWN,BULLISH,2,BULLISH
OKLO,2024-05-06 04:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.025049,0.038233,0.0735,0.5923,1.1386,345.0,63.89,91.63,75.21,16.42,TS_RISING,BULLISH,49,BEARISH
OKLO,2024-05-30 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.086726,0.033628,0.093363,0.18,0.4997,330.0,16.85,-100.0,-83.46,-16.54,TS_FALLING,BEARISH,61,BEARISH
OKLO,2024-09-26 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,0,-0.018409,0.039192,0.033254,0.561,0.476,90.0,100.0,-30.7,22.76,-53.46,TS_FALLING,BEARISH,18,NEUTRAL
OKLO,2024-11-18 05:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.057934,0.134581,0.081774,0.7451,0.4527,115.0,9.02,100.0,100.0,0.0,TS_FLAT,BULLISH,23,BULLISH
OKLO,2025-04-01 04:00:00+00:00,GAP_UP,5-8%,BEARISH,1,0.011847,0.053532,0.042782,0.4617,0.369,110.0,79.52,100.0,100.0,0.0,TS_FLAT,BULLISH,22,BULLISH
OKLO,2025-11-05 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.04118,0.059921,0.01599,0.4611,0.123,225.0,14.25,100.0,100.0,0.0,TS_FLAT,BULLISH,45,BULLISH
OKLO,2025-11-20 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.173956,0.030206,0.175459,0.2682,1.5579,85.0,100.0,-63.23,-1.46,-61.76,TS_FALLING,BEARISH,17,BEARISH
OKLO,2024-06-06,GAP_DN,2-5%,BULLISH,0,-0.047138,0.03367,0.054994,0.2583,0.4219,370.0,58.39,-76.18,10.79,-86.96,TS_FALLING,BEARISH,69,BEARISH
OKLO,2024-11-12,GAP_DN,2-5%,BULLISH,0,-0.026469,0.079836,0.059608,0.5496,0.4103,155.0,-21.1,-100.0,-100.0,0.0,TS_FLAT,BEARISH,31,BEARISH
OKLO,2025-12-11,GAP_DN,2-5%,MAX_BEARISH,1,0.047261,0.050818,0.03852,0.5998,0.4546,250.0,-100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,50,BULLISH
OPEN,2024-05-14 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.04845,0.032946,0.04845,0.4621,0.6796,210.0,100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,40,BEARISH
OPEN,2024-05-31 04:00:00+00:00,GAP_UP,2-5%,BULLISH,0,0.0,0.018307,0.032037,0.2759,0.4828,60.0,47.26,32.73,77.54,-44.8,TS_FALLING,NEUTRAL,10,BEARISH
OPEN,2024-06-12 04:00:00+00:00,GAP_UP,8-12%,MAX_BULLISH,1,0.06499,0.0587,0.073375,1.1105,1.3881,90.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,18,BEARISH
OPEN,2024-07-11 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,0,-0.007335,0.022005,0.02934,0.3865,0.5153,170.0,70.94,-55.38,8.87,-64.25,TS_FALLING,BEARISH,34,BEARISH
OPEN,2025-01-06 05:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.025714,0.045714,0.028571,0.7022,0.4389,140.0,91.53,100.0,96.27,3.73,TS_FLAT,BULLISH,28,BULLISH
OPEN,2025-05-06 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.069066,0.022712,0.069332,0.2276,0.6949,365.0,26.93,-74.77,13.14,-87.91,TS_FALLING,BEARISH,70,BEARISH
OPEN,2025-09-08 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.134286,0.044286,0.145,0.3451,1.13,155.0,38.35,-100.0,-100.0,0.0,TS_FLAT,BEARISH,31,BEARISH
OPEN,2026-01-06 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.07027,0.078764,0.033205,1.4237,0.6002,295.0,100.0,100.0,15.55,84.45,TS_RISING,BULLISH,59,BULLISH
OPEN,2024-01-31,GAP_DN,2-5%,MAX_BEARISH,0,-0.017291,0.086455,0.023055,1.0409,0.2776,20.0,-100.0,-70.55,,,UNKNOWN,BEARISH,4,NEUTRAL
OPEN,2024-02-02,GAP_DN,2-5%,MAX_BEARISH,1,0.035556,0.038519,0.035556,0.459,0.4237,115.0,-100.0,85.11,-62.58,147.69,TS_RISING,BULLISH,23,BULLISH
OPEN,2024-02-16,GAP_DN,5-8%,BULLISH,0,-0.049206,0.050794,0.090476,0.607,1.0812,125.0,17.69,-100.0,-100.0,0.0,TS_FLAT,BEARISH,25,BEARISH
OPEN,2025-05-02,GAP_DN,2-5%,MAX_BEARISH,1,0.022755,0.064543,0.008275,0.5985,0.0767,150.0,-55.03,82.13,54.29,27.84,TS_RISING,BULLISH,29,BULLISH
OPEN,2025-05-09,GAP_DN,12%+,BULLISH,0,-0.04203,0.076197,0.070765,0.5357,0.4975,335.0,-100.0,-78.64,-100.0,21.36,TS_RISING,BEARISH,63,BEARISH
ORCL,2025-01-28 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.01066,0.02169,0.033397,0.4321,0.6653,310.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,62,BULLISH
ORCL,2025-01-27,GAP_DN,8-12%,BULLISH,0,-0.061564,0.022023,0.09494,0.4825,2.08,100.0,-57.62,-100.0,-100.0,0.0,TS_FLAT,BEARISH,20,BEARISH
OSCR,2024-03-06 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.052113,0.069366,0.014085,1.0147,0.206,105.0,39.61,100.0,100.0,0.0,TS_FLAT,BULLISH,20,BULLISH
OSCR,2024-06-10 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.023714,0.032202,0.005991,0.5576,0.1037,30.0,52.56,100.0,68.6,31.4,TS_RISING,BULLISH,6,BULLISH
OSCR,2024-06-12 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.074812,0.01506,0.08477,0.257,1.4464,60.0,4.71,-34.82,30.65,-65.47,TS_FALLING,BEARISH,12,BEARISH
OXY,2025-04-07,GAP_DN,2-5%,MAX_BEARISH,0,-0.004243,0.048733,0.029703,1.0981,0.6693,40.0,27.26,52.63,-5.81,58.44,TS_RISING,BULLISH,8,BULLISH
PALL,2024-03-06 05:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.010809,0.015153,0.00106,0.4664,0.0326,165.0,,,,,UNKNOWN,UNKNOWN,2,NEUTRAL
PALL,2024-05-15 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.005245,0.000107,0.035963,0.0046,1.5357,25.0,81.67,65.67,,,UNKNOWN,BULLISH,1,NEUTRAL
PALL,2025-04-14 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.009491,0.014352,0.000347,0.7441,0.018,55.0,78.06,100.0,,,UNKNOWN,BULLISH,4,BEARISH
PALL,2025-12-12 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.021709,0.007284,0.024866,0.3079,1.051,45.0,43.24,41.78,81.71,-39.94,TS_FALLING,BULLISH,7,NEUTRAL
PALL,2025-12-23 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.009,0.015258,0.013649,0.5592,0.5002,50.0,27.68,85.84,38.78,47.07,TS_RISING,BULLISH,7,NEUTRAL
PALL,2026-01-28 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,0,-0.015129,0.015129,0.020755,0.3465,0.4754,255.0,76.32,-48.54,51.64,-100.18,TS_FALLING,BEARISH,36,BEARISH
PALL,2024-07-25,GAP_DN,2-5%,BEARISH,1,0.006864,0.009032,0.000241,0.425,0.0113,85.0,40.4,-19.65,26.58,-46.22,TS_FALLING,BEARISH,6,NEUTRAL
PALL,2024-11-04,GAP_DN,2-5%,BULLISH,1,0.000908,0.001514,0.021798,0.0407,0.5868,120.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,9,BEARISH
PALL,2025-09-15,GAP_DN,2-5%,BEARISH,1,0.011666,0.012314,0.005648,0.585,0.2683,270.0,26.67,-27.71,5.19,-32.89,TS_FALLING,BEARISH,6,BEARISH
PALL,2025-12-29,GAP_DN,12%+,BULLISH,1,0.00922,0.00922,0.023953,0.1586,0.412,80.0,-89.69,-100.0,-100.0,0.0,TS_FLAT,BEARISH,13,BEARISH
PANW,2024-02-27 05:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.008788,0.031592,0.030836,0.4658,0.4547,25.0,-69.57,55.31,-69.57,124.88,TS_RISING,BULLISH,5,BULLISH
PANW,2025-02-14,GAP_DN,2-5%,MAX_BEARISH,1,0.042209,0.04901,0.01605,1.5309,0.5013,180.0,-100.0,5.65,-58.59,64.24,TS_RISING,NEUTRAL,36,BULLISH
PATH,2024-05-15 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.002406,0.004812,0.017324,0.1656,0.5961,15.0,60.85,56.46,,,UNKNOWN,BULLISH,3,BEARISH
PBW,2024-02-26 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.008225,0.004762,0.015152,0.1411,0.4489,210.0,,,,,UNKNOWN,UNKNOWN,7,NEUTRAL
PBW,2024-09-11 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,0,-0.020419,0.022031,0.015583,0.7043,0.4982,85.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,9,NEUTRAL
PBW,2025-01-07 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.027694,0.000433,0.034184,0.0126,0.9977,30.0,15.24,6.94,,,UNKNOWN,NEUTRAL,3,NEUTRAL
PBW,2025-03-24 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.015594,0.000851,0.015594,0.0327,0.5997,305.0,37.55,67.74,62.33,5.42,TS_FLAT,BULLISH,10,BEARISH
PBW,2025-05-12 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.00332,0.006087,0.014942,0.2194,0.5385,60.0,20.63,97.41,88.83,8.58,TS_FLAT,BULLISH,9,BULLISH
PBW,2025-06-09 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.013041,0.020866,0.004695,0.7359,0.1656,140.0,89.61,100.0,100.0,0.0,TS_FLAT,BULLISH,10,NEUTRAL
PBW,2025-10-15 04:00:00+00:00,GAP_UP,2-5%,BULLISH,0,-0.000139,0.009468,0.033417,0.2589,0.9138,210.0,-8.37,-100.0,-25.32,-74.68,TS_FALLING,BEARISH,25,NEUTRAL
PBW,2026-01-02 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.028617,0.028935,0.006041,0.9476,0.1978,65.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,13,BULLISH
