ticker,signal_time,signal_bar_bucket,entry_price,cs_score,gap_pct,is_earnings,catalyst_proxy,catalyst_strength_bucket,group,group_primary,ticker_quality,return_6bar,win_raw_6bar,win_thr_6bar,return_12bar,win_raw_12bar,win_thr_12bar,return_24bar,win_raw_24bar,win_thr_24bar,return_eod,win_raw_eod,win_thr_eod,mfe_session,mae_session
AAPL,2024-11-11T09:55:00-05:00,OPEN_WINDOW,222.945,-100.0,-0.8636,False,NONE,NONE,E,E,UNKNOWN,0.0004261140640068127,1,0,0.0008522281280136254,1,0,0.0006055305120096477,1,0,-0.005898315728094363,0,0,0.006481419184103672,0.0063020027361008375
AAPL,2024-11-15T09:30:00-05:00,FIRST_BAR,226.345,-87.2329,-0.7975,False,NONE,NONE,E,E,UNKNOWN,0.005632993881022359,1,1,0.006980494378051261,1,1,0.005412092160197903,1,1,0.006163158011000951,1,1,0.009123241070047926,0.0005522543020610131
AAPL,2024-11-15T09:35:00-05:00,EARLY_OPEN,225.85,-100.0,-0.7975,False,NONE,NONE,E,E,UNKNOWN,0.00458268762452954,1,1,0.004073500110692883,1,1,0.002966570732787193,1,1,0.003984945760460508,1,1,0.006951516493247701,0.0
AAPL,2024-11-15T09:40:00-05:00,EARLY_OPEN,225.27,-100.0,-0.7975,False,NONE,NONE,E,E,UNKNOWN,0.0026190793270298015,1,1,0.002130776401651432,1,1,0.000532694100412858,1,0,0.001420517601100997,1,1,0.004394726328405953,0.0016868646513073
AAPL,2024-11-15T09:45:00-05:00,OPEN_WINDOW,225.325,-100.0,-0.7975,False,NONE,NONE,E,E,UNKNOWN,0.002729390879840145,1,1,0.0026184400310661268,1,1,0.0005547542438699656,1,0,0.001664262731609897,1,1,0.004637745478752857,0.0006435149228892056
AAPL,2024-11-19T09:30:00-05:00,FIRST_BAR,227.765,-94.9012,-0.4561,False,NONE,NONE,E,E,UNKNOWN,-0.002436722060018031,0,0,-0.0048075867670626625,0,0,-0.006936974513204455,0,0,-0.0019537681382127262,0,0,0.0027221039229028874,0.010515224024762411
AAPL,2024-11-19T09:35:00-05:00,EARLY_OPEN,227.39,-91.9249,-0.4561,False,NONE,NONE,E,E,UNKNOWN,-0.00430977615550384,0,0,-0.007652051541404675,0,0,-0.008685518272571453,0,0,-0.003606139232156303,0,0,0.0,0.012181714235454551
AAPL,2024-11-20T09:55:00-05:00,OPEN_WINDOW,227.625,-76.0585,-0.0964,False,NONE,NONE,E,E,UNKNOWN,0.004854475562877495,1,1,0.0030093355299286207,1,1,0.0003294892915979731,1,0,-0.0060406370126304225,0,0,0.007578253706754506,0.0060406370126304225
AAPL,2024-11-22T09:30:00-05:00,FIRST_BAR,228.68,-72.6981,-0.2013,False,NONE,NONE,E,E,UNKNOWN,-0.003410879832079767,0,0,-0.0021427322022038687,0,0,-0.002558159874059732,0,0,-0.004679027461955541,0,0,0.0,0.008877033409130668
AAPL,2024-11-27T09:50:00-05:00,OPEN_WINDOW,233.93,-82.0431,-0.251,False,NONE,NONE,E,E,UNKNOWN,-0.0048305048518787475,0,0,-0.004103791732569484,0,0,-0.0015816697302612087,0,0,-0.004531270038045578,0,0,0.00029923481383316877,0.007224383362544341
AAPL,2024-11-27T09:55:00-05:00,OPEN_WINDOW,234.335,-72.1869,-0.251,False,NONE,NONE,E,E,UNKNOWN,-0.003349905050461931,0,0,-0.001216207566091265,0,0,-0.00019203277359330657,0,0,-0.002795143704525577,0,0,0.0014722512642157547,0.005483602534832596
AAPL,2024-12-06T09:30:00-05:00,FIRST_BAR,242.4,-100.0,-0.0535,False,NONE,NONE,E,E,UNKNOWN,-0.00680693069306933,0,0,-0.005301155115511537,0,0,-0.005363036303630293,0,0,-0.0011963696369636635,0,0,0.0,0.009179042904290405
AAPL,2024-12-06T09:35:00-05:00,EARLY_OPEN,242.81,-89.6968,-0.0535,False,NONE,NONE,E,E,UNKNOWN,-0.006733660063424039,0,0,-0.0029240970306000902,0,0,-0.0037889708002141077,0,0,0.0004942135826366482,1,0,0.0011943494913718219,0.0074749804373790115
MSFT,2024-11-13T09:45:00-05:00,OPEN_WINDOW,419.19,-89.5659,-0.3286,False,NONE,NONE,E,E,STRONG_SHORT,-0.0010138600634557393,0,0,-0.0017414537560533844,0,0,-0.012619575848660561,0,0,-0.014194040888379944,0,0,0.0021947088432453443,0.024046375152078973
MSFT,2024-11-14T09:30:00-05:00,FIRST_BAR,426.99,-74.5278,-0.047,False,NONE,NONE,E,E,STRONG_SHORT,0.005327993629827476,1,1,0.0011944073631700762,1,1,0.002224876460807018,1,1,0.0006791728143516721,1,0,0.01627672779221993,0.002693271505187422
MSFT,2024-11-15T09:30:00-05:00,FIRST_BAR,420.865,-93.4074,-1.6562,False,NONE,NONE,E,E,STRONG_SHORT,0.006153992372851227,1,1,0.008886460028750333,1,1,0.009872524443705295,1,1,0.014006866810022172,1,1,0.01677497534838963,0.0
MSFT,2024-11-15T09:35:00-05:00,EARLY_OPEN,419.04,-100.0,-1.6562,False,NONE,NONE,E,E,STRONG_SHORT,0.0015153684612448637,1,1,0.005059182894234451,1,1,0.006204658266513991,1,1,0.009712676594119877,1,1,0.012492840778923285,0.003531882397861687
MSFT,2024-11-15T09:40:00-05:00,EARLY_OPEN,418.74,-100.0,-1.6562,False,NONE,NONE,E,E,STRONG_SHORT,0.0019104933849166817,1,1,0.002364235563834382,1,1,0.0070210631895687,1,1,0.009003200076419691,1,1,0.01178535606820462,0.0042508477814394915
MSFT,2024-11-15T09:45:00-05:00,OPEN_WINDOW,420.41,-100.0,-1.6562,False,NONE,NONE,E,E,STRONG_SHORT,0.006255797911562646,1,1,0.007445113103874913,1,1,0.011013058680811712,1,1,0.012939749292357455,1,1,0.015710853690445083,0.0002616493423085959
MSFT,2024-11-15T09:50:00-05:00,OPEN_WINDOW,419.02,-100.0,-1.6562,False,NONE,NONE,E,E,STRONG_SHORT,0.004057085580640515,1,1,0.0057992458593862034,1,1,0.00835282325425994,1,1,0.009665409765643536,1,1,0.012445706648847251,0.0005727650231492747
MSFT,2024-11-19T09:50:00-05:00,OPEN_WINDOW,412.29,-71.859,-0.6374,False,NONE,NONE,E,E,STRONG_SHORT,-0.0008974265686773982,0,0,-0.0024012224405150556,0,0,-0.005226903393242554,0,0,-0.012976303087632408,0,0,0.001515923257900992,0.013619054548982396
MSFT,2024-11-20T09:50:00-05:00,OPEN_WINDOW,413.8,-76.8308,-0.2202,False,NONE,NONE,E,E,STRONG_SHORT,0.005872402126631239,1,1,0.001993716771387116,1,1,-0.004591590140164276,0,0,-0.004156597390043428,0,0,0.007648622522958,0.005751570807153203
MSFT,2024-11-20T09:55:00-05:00,OPEN_WINDOW,413.38,-98.0768,-0.2202,False,NONE,NONE,E,E,STRONG_SHORT,0.005092167013401757,1,1,0.0005321979776476135,1,0,-0.005539697130969134,0,0,-0.005176834873481993,0,0,0.006640379312013171,0.006773428806425109
MSFT,2024-11-27T09:35:00-05:00,EARLY_OPEN,425.495,-82.2765,-0.6729,False,NONE,NONE,E,E,STRONG_SHORT,-0.00015276325221212406,0,0,0.0020329263563614356,1,1,0.001774403929540877,1,1,0.006709832077932803,1,1,0.008096452367242843,0.0022914487831819943
MSFT,2024-11-27T09:40:00-05:00,EARLY_OPEN,425.16,-100.0,-0.6729,False,NONE,NONE,E,E,STRONG_SHORT,0.0008114592153542837,1,0,0.00037632891146868237,1,0,0.002610781823313608,1,1,0.005927180355630912,1,1,0.0073148932166714024,0.003081192962649361
MSFT,2024-11-27T09:45:00-05:00,OPEN_WINDOW,426.2,-100.0,-0.6729,False,NONE,NONE,E,E,STRONG_SHORT,0.002932895354293759,1,1,0.004434537775692132,1,1,0.005771938057250069,1,1,0.00835288596902863,1,1,0.009737212576255226,0.00021116846550922532
MSFT,2024-11-27T09:50:00-05:00,OPEN_WINDOW,424.67,-100.0,-0.6729,False,NONE,NONE,E,E,STRONG_SHORT,-0.0017189817976310108,0,0,0.0012715755763299042,1,1,0.0018131725810630339,1,1,0.00478018225916601,1,1,0.006169496314785609,0.0032260343325405715
MSFT,2024-11-27T09:55:00-05:00,OPEN_WINDOW,425.49,-100.0,-0.6729,False,NONE,NONE,E,E,STRONG_SHORT,0.0003055300947143187,1,0,0.002444240757714683,1,1,0.0027027662224729937,1,1,0.006698159768737274,1,1,0.00808479635244071,0.00129262732379142
MSFT,2024-11-29T09:30:00-05:00,FIRST_BAR,418.565,-100.0,-0.6856,False,NONE,NONE,E,E,STRONG_SHORT,-0.0006331155256650374,0,0,-0.007776569947319999,0,0,-0.010404596657627892,0,0,-0.012100868443371993,0,0,0.001732108513612038,0.014943915520886829
MSFT,2024-11-29T09:35:00-05:00,EARLY_OPEN,419.93,-100.0,-0.6856,False,NONE,NONE,E,E,STRONG_SHORT,0.0016431309980234747,1,1,-0.0055723572976447856,0,0,-0.007203581549305783,0,0,-0.008810992308241823,0,0,0.0026194841997476312,0.011644797942514195
MSFT,2024-11-29T09:40:00-05:00,EARLY_OPEN,420.89,-100.0,-0.6856,False,NONE,NONE,E,E,STRONG_SHORT,0.001187958849105467,1,1,-0.0038014683171375485,0,0,-0.005702202475706322,0,0,-0.006510014493097981,0,0,0.00489439045831453,0.009337356553968987
MSFT,2024-11-29T09:45:00-05:00,OPEN_WINDOW,419.75,-100.0,-0.6856,False,NONE,NONE,E,E,STRONG_SHORT,-0.003216200119118577,0,0,-0.005074449076831436,0,0,-0.008648004764740907,0,0,-0.009243597379392485,0,0,0.0021917808219178462,0.012078618225133992
MSFT,2024-11-29T09:50:00-05:00,OPEN_WINDOW,419.895,-100.0,-0.6856,False,NONE,NONE,E,E,STRONG_SHORT,-0.0034770597411258445,0,0,-0.0052870360447255325,0,0,-0.008692649352814476,0,0,-0.008895080913085447,0,0,0.0025363483728074823,0.011729122756879724
MSFT,2024-11-29T09:55:00-05:00,OPEN_WINDOW,419.97,-100.0,-0.6856,False,NONE,NONE,E,E,STRONG_SHORT,-0.0037621734885824798,0,0,-0.0047146224730336955,0,0,-0.00933400004762235,0,0,-0.008714908207729048,0,0,0.002714479605686223,0.01154844393647157
MSFT,2024-12-03T09:35:00-05:00,EARLY_OPEN,429.76,-77.9005,-0.2645,False,NONE,NONE,E,E,STRONG_SHORT,-0.004293093819806467,0,0,-0.0020476545048399002,0,0,-0.0019429448994788636,0,0,-0.0034437825763217102,0,0,0.0043163626209978085,0.0061895011169025155
MSFT,2024-12-03T09:40:00-05:00,EARLY_OPEN,429.8,-97.6833,-0.2645,False,NONE,NONE,E,E,STRONG_SHORT,-0.004118194509073946,0,0,-0.0012796649604467458,0,0,-0.0008143322475569239,0,0,-0.0033503955328059508,0,0,0.004409027454630151,0.006095858538855292
MSFT,2024-12-03T09:45:00-05:00,OPEN_WINDOW,429.51,-95.8546,-0.2645,False,NONE,NONE,E,E,STRONG_SHORT,-0.0029568578147190563,0,0,-0.0017228935298363463,0,0,-0.0023515168447765847,0,0,-0.004027845684617397,0,0,0.003736816372145045,0.006775162394356418
MSFT,2024-12-03T09:50:00-05:00,OPEN_WINDOW,429.715,-94.4002,-0.2645,False,NONE,NONE,E,E,STRONG_SHORT,-0.0011751975146319126,0,0,-0.0011053838008913415,0,0,-0.0026645567410959327,0,0,-0.003548863781808953,0,0,0.0042120940623436515,0.006294869855602065
MSFT,2024-12-09T09:35:00-05:00,EARLY_OPEN,442.02,-75.498,-0.2187,False,NONE,NONE,E,E,STRONG_SHORT,-0.0034726935432786415,0,0,-0.0075335957648976085,0,0,-0.012216641780914968,0,0,-0.009004117460748425,0,0,0.0034161350165150695,0.01427537215510611
MSFT,2024-12-09T09:40:00-05:00,EARLY_OPEN,440.965,-100.0,-0.2187,False,NONE,NONE,E,E,STRONG_SHORT,-0.00740421575408489,0,0,-0.01035229553365913,0,0,-0.012121143401403802,0,0,-0.011418139761659146,0,0,0.0,0.01670200582812697
MSFT,2024-12-09T09:45:00-05:00,OPEN_WINDOW,442.27,-100.0,-0.2187,False,NONE,NONE,E,E,STRONG_SHORT,-0.0046803988513803635,0,0,-0.005087390055848237,0,0,-0.008569425916295522,0,0,-0.008433762181472897,0,0,0.0012888054808148715,0.013702037217084592
MSFT,2024-12-09T09:50:00-05:00,OPEN_WINDOW,442.495,-100.0,-0.2187,False,NONE,NONE,E,E,STRONG_SHORT,-0.0034915648764393178,0,0,-0.0047345167742007714,0,0,-0.00989841693126475,0,0,-0.007920993457553182,0,0,0.0017966304704008314,0.013186589678979376
MSFT,2024-12-09T09:55:00-05:00,OPEN_WINDOW,442.11,-100.0,-0.2187,False,NONE,NONE,E,E,STRONG_SHORT,-0.003144013933184018,0,0,-0.006627309945488695,0,0,-0.010506435050100613,0,0,-0.008798715251860366,0,0,0.00042975730021939726,0.014068896880866686
META,2024-11-08T09:30:00-05:00,FIRST_BAR,590.88,-85.5004,-0.0271,False,NONE,NONE,E,E,UNKNOWN,0.004637151367451952,1,1,0.007277281343081429,1,1,0.007108042242079687,1,1,0.0023354995938261497,1,1,0.01062821554291899,0.00362171676144054
META,2024-11-08T09:40:00-05:00,EARLY_OPEN,590.8,-76.4354,-0.0271,False,NONE,NONE,E,E,UNKNOWN,0.00788761002031139,1,1,0.008412322274881371,1,1,0.01013879485443468,1,1,0.002200406228842171,1,1,0.010494245091401375,0.0018449559918754773
META,2024-11-08T09:45:00-05:00,OPEN_WINDOW,590.9,-76.8578,-0.0271,False,NONE,NONE,E,E,UNKNOWN,0.0061939414452529505,1,1,0.0066254865459468,1,1,0.009333220511084763,1,1,0.002369267219495646,1,1,0.010661702487730504,0.0
META,2024-11-08T09:50:00-05:00,OPEN_WINDOW,589.505,-92.6716,-0.0271,False,NONE,NONE,E,E,UNKNOWN,0.00569121551131885,1,1,0.004249327825887814,1,1,0.006217080431887709,1,1,8.481692267233445e-06,1,0,0.008320540114163532,0.0
META,2024-11-08T09:55:00-05:00,OPEN_WINDOW,588.63,-100.0,-0.0271,False,NONE,NONE,E,E,UNKNOWN,0.0031428911200584793,1,1,0.0029560165129198465,1,1,0.004773796782358944,1,1,-0.0014780082564599232,0,0,0.0068464060615326654,0.0014780082564599232
META,2024-11-11T09:30:00-05:00,FIRST_BAR,580.35,-71.4787,-0.5057,False,NONE,NONE,E,E,UNKNOWN,0.003963125700008733,1,1,-0.0011889377100024827,0,0,-0.0018954079434824204,0,0,-0.005289911260446173,0,0,0.006341001120013894,0.00896011027828023
META,2024-11-11T09:35:00-05:00,EARLY_OPEN,580.23,-93.7162,-0.5057,False,NONE,NONE,E,E,UNKNOWN,0.0021801699326129058,1,1,-0.0023783671992140968,0,0,-0.0016286644951138966,0,0,-0.005497819830067285,0,0,0.006135497992175618,0.009168777898419482
META,2024-11-11T09:40:00-05:00,EARLY_OPEN,579.155,-100.0,-0.5057,False,NONE,NONE,E,E,UNKNOWN,-9.496594176008782e-05,0,0,-0.003220208752406539,0,0,-0.0039281366818899556,0,0,-0.007364177120114627,0,0,0.00429073391406448,0.011041949046455581
META,2024-11-11T09:45:00-05:00,OPEN_WINDOW,579.81,-100.0,-0.5057,False,NONE,NONE,E,E,UNKNOWN,0.00044842275917971564,1,0,-0.0029837360514651666,0,0,-0.004518721650195762,0,0,-0.006226177540918601,0,0,0.005415567168555194,0.009899794760352547
META,2024-11-11T09:50:00-05:00,OPEN_WINDOW,577.58,-100.0,-0.5057,False,NONE,NONE,E,E,UNKNOWN,-0.00188718445929554,0,0,-0.006665743273658902,0,0,-0.009262786107552042,0,0,-0.010111153433290485,0,0,0.0015755393192286467,0.013798954257418734
META,2024-11-11T09:55:00-05:00,OPEN_WINDOW,577.11,-100.0,-0.5057,False,NONE,NONE,E,E,UNKNOWN,-0.004973055396718138,0,0,-0.00674048275025556,0,0,-0.009729514304032176,0,0,-0.01093379078511886,0,0,0.0007624196427025256,0.014624594964564712
META,2024-11-13T09:35:00-05:00,EARLY_OPEN,577.83,-88.2899,-0.3779,False,NONE,NONE,E,E,UNKNOWN,-0.0023536334215946103,0,0,-0.006697471574684603,0,0,-0.004897634252288609,0,0,-0.003772735925791236,0,0,0.004395756537390023,0.013299759444819315
META,2024-11-13T09:40:00-05:00,EARLY_OPEN,580.24,-96.405,-0.3779,False,NONE,NONE,E,E,UNKNOWN,0.0012236316007170074,1,1,-0.002645457052254185,0,0,0.00017234247897425674,1,0,0.00039638770164073173,1,0,0.008530952709223848,0.009091065765889937
META,2024-11-13T09:45:00-05:00,OPEN_WINDOW,576.26,-100.0,-0.3779,False,NONE,NONE,E,E,UNKNOWN,-0.005310103078471626,0,0,-0.0073577898865095775,0,0,-0.008798111963349963,0,0,-0.0065074792628327495,0,0,0.0016832679693194518,0.016060458820671218
META,2024-11-13T09:50:00-05:00,OPEN_WINDOW,576.77,-100.0,-0.3779,False,NONE,NONE,E,E,UNKNOWN,-0.0049413110945437915,0,0,-0.005114690431194489,0,0,-0.009275794510810242,0,0,-0.005617490507481334,0,0,0.0006415035456074424,0.015162022990100048
META,2024-11-14T09:30:00-05:00,FIRST_BAR,576.68,-100.0,-0.5172,False,NONE,NONE,E,E,UNKNOWN,0.00131788860373169,1,1,0.001092460289935485,1,1,-0.0045345772352084505,0,0,-0.0006069223832975355,0,0,0.0061039051120205,0.006572102379135877
META,2024-11-14T09:35:00-05:00,EARLY_OPEN,577.57,-100.0,-0.5172,False,NONE,NONE,E,E,UNKNOWN,0.0002943366172066983,1,0,0.0021209550357532813,1,1,-0.004138026559551199,0,0,0.0009349516075974813,1,0,0.0076354381287118125,0.005021036411170901
META,2024-11-14T09:40:00-05:00,EARLY_OPEN,576.6,-100.0,-0.5172,False,NONE,NONE,E,E,UNKNOWN,-0.0019250780437044981,0,0,-0.002558099202219949,0,0,-0.005549774540409177,0,0,-0.0007457509538674124,0,0,0.005966007630940087,0.0067117585848075
META,2024-11-14T09:45:00-05:00,OPEN_WINDOW,576.655,-100.0,-0.5172,False,NONE,NONE,E,E,UNKNOWN,0.0022630515646269436,1,1,-0.001985589303829815,0,0,-0.004604139390103221,0,0,-0.0006503021737433995,0,0,0.006060816259288491,0.006615740780882945
META,2024-11-14T09:50:00-05:00,OPEN_WINDOW,577.6,-100.0,-0.5172,False,NONE,NONE,E,E,UNKNOWN,0.003220221606648223,1,1,-0.002822022160664812,0,0,-0.001990997229916858,0,0,0.0009868421052632444,1,0,0.007686980609418376,0.0049688365650969605
META,2024-11-15T09:50:00-05:00,OPEN_WINDOW,568.04,-98.6542,-1.0292,False,NONE,NONE,E,E,UNKNOWN,0.009171889303570036,1,1,0.007640307020632206,1,1,0.010342581508344483,1,1,0.027533272304767247,1,1,0.028131821702697027,0.0008098021266108662
META,2024-11-15T09:55:00-05:00,OPEN_WINDOW,567.62,-100.0,-1.0292,False,NONE,NONE,E,E,UNKNOWN,0.008579683591134922,1,1,0.007593108065255028,1,1,0.012755012156019888,1,1,0.02681371339980978,1,1,0.02741270568337983,0.0
META,2024-11-21T09:55:00-05:00,OPEN_WINDOW,556.935,-82.3876,0.7073,False,NONE,NONE,E,E,UNKNOWN,0.007262966055284655,1,1,0.001068347293669663,1,1,-0.0032229972977099175,0,0,-0.011051558979055163,0,0,0.013673049817303448,0.01253288085683252
META,2024-11-22T09:35:00-05:00,EARLY_OPEN,558.585,-77.759,0.0817,False,NONE,NONE,E,E,UNKNOWN,-0.0027480150738024975,0,0,-0.0002595844857989058,0,0,0.004430838636912954,1,1,-0.0006176320524180091,0,0,0.0067044406849450025,0.006059955065030372
META,2024-11-22T09:40:00-05:00,EARLY_OPEN,559.325,-95.7166,0.0817,False,NONE,NONE,E,E,UNKNOWN,-0.00013409019800640377,0,0,0.00040227059401961776,1,0,0.008018593840790261,1,1,0.0007062083761678728,1,0,0.008018593840790261,0.0047289143163634405
META,2024-11-22T09:45:00-05:00,OPEN_WINDOW,558.885,-100.0,0.0817,False,NONE,NONE,E,E,UNKNOWN,-0.0008856920475589872,0,0,0.0026391833740394225,1,1,0.006280361791781835,1,1,-8.051745886892486e-05,0,0,0.0072376249138909774,0.005519919124685823
META,2024-11-22T09:50:00-05:00,OPEN_WINDOW,557.69,-100.0,0.0817,False,NONE,NONE,E,E,UNKNOWN,-0.0024924241065824855,0,0,-0.0010400043034659526,0,0,0.0012551776076315613,1,1,-0.0022234574763755764,0,0,0.0051103659739282084,0.007674514515232427
META,2024-11-22T09:55:00-05:00,OPEN_WINDOW,560.35,-100.0,0.0817,False,NONE,NONE,E,E,UNKNOWN,0.003604889801017189,1,1,0.0028018202908897116,1,1,0.006585169983046407,1,1,0.002534130454180553,1,1,0.009833140001784582,0.002891050236459364
META,2024-11-27T09:45:00-05:00,OPEN_WINDOW,569.0,-75.4985,0.2354,False,NONE,NONE,E,E,UNKNOWN,0.0002460456942003275,1,0,0.001063268892794408,1,1,0.005079086115992946,1,1,-0.0006678383128295175,0,0,0.008453427065026267,0.001186291739894472
META,2024-11-27T09:50:00-05:00,OPEN_WINDOW,568.15,-96.6653,0.2354,False,NONE,NONE,E,E,UNKNOWN,-0.00014080788524164557,0,0,-0.0005192290768284305,0,0,0.004171433600281624,1,1,-0.002164921235589225,0,0,0.006969990319457754,0.0026841503124174554
META,2024-11-27T09:55:00-05:00,OPEN_WINDOW,568.665,-99.9619,0.2354,False,NONE,NONE,E,E,UNKNOWN,0.0004308336190903336,1,0,0.0020134877300343468,1,1,0.005337061363016835,1,1,-0.0012573307659167205,0,0,0.007869307940527216,0.0015211064510740227
META,2024-12-12T09:45:00-05:00,OPEN_WINDOW,628.93,-76.1072,-0.1865,False,NONE,NONE,E,E,UNKNOWN,-0.006662108660741346,0,0,-0.009381012195315999,0,0,-0.007298109487542385,0,0,-0.002925603803284995,0,0,0.0010812014055617478,0.01214761579190069
GOOGL,2024-11-08T09:30:00-05:00,FIRST_BAR,180.025,-89.7737,-0.0553,False,NONE,NONE,E,E,UNKNOWN,0.0028051659491737007,1,1,0.007582280238855764,1,1,0.006138036383835679,1,1,0.009248715456186597,1,1,0.010804054992362134,2.777392028882351e-05
GOOGL,2024-11-08T09:35:00-05:00,EARLY_OPEN,179.48,-100.0,-0.0553,False,NONE,NONE,E,E,UNKNOWN,0.0001392912859370251,1,0,0.003677289948740788,1,1,0.0033429908624916112,1,1,0.006240249609984267,1,1,0.007800312012480373,0.002813683975930599
GOOGL,2024-11-08T09:40:00-05:00,EARLY_OPEN,179.44,-100.0,-0.0553,False,NONE,NONE,E,E,UNKNOWN,0.0011703076237182788,1,1,0.004848417298261283,1,1,0.002925769059295618,1,1,0.006018724921979403,1,1,0.0075791350869370555,0.0022291573785109546
GOOGL,2024-11-08T09:45:00-05:00,OPEN_WINDOW,179.68,-100.0,-0.0553,False,NONE,NONE,E,E,UNKNOWN,0.002977515583259108,1,1,0.005732413178984868,1,1,0.004730632235084563,1,1,0.007346393588601921,1,1,0.008904719501335676,0.0008904719501335518
GOOGL,2024-11-08T09:55:00-05:00,OPEN_WINDOW,179.3,-100.0,-0.0553,False,NONE,NONE,E,E,UNKNOWN,0.002788622420524261,1,1,0.005242610150585598,1,1,0.0012548800892360442,1,1,0.005242610150585598,1,1,0.00680423870607919,0.002928053541550347
GOOGL,2024-11-13T09:30:00-05:00,FIRST_BAR,180.015,-74.9861,-0.6387,False,NONE,NONE,E,E,UNKNOWN,0.005249562536455258,1,1,0.003110851873454845,1,1,0.0021387106630002552,1,1,0.005916173652195638,1,1,0.00791600699941662,0.0006943865788962032
GOOGL,2024-11-13T09:35:00-05:00,EARLY_OPEN,179.4,-100.0,-0.6387,False,NONE,NONE,E,E,UNKNOWN,0.0008361204013378243,1,0,0.0003901895206242652,1,0,0.0004459308807135591,1,0,0.002508361204013473,1,1,0.004515050167224093,0.004124860646599669
GOOGL,2024-11-13T09:40:00-05:00,EARLY_OPEN,179.94,-100.0,-0.6387,False,NONE,NONE,E,E,UNKNOWN,0.00561298210514611,1,1,0.0018339446482159836,1,1,0.004279204179170892,1,1,0.005501833944648267,1,1,0.007502500833611172,0.0011114816049793744
GOOGL,2024-11-13T09:45:00-05:00,OPEN_WINDOW,179.33,-100.0,-0.6387,False,NONE,NONE,E,E,UNKNOWN,0.0017565382256177222,1,1,0.0005855127418726269,1,0,-0.00027881559136777416,0,0,0.0021189984943959395,1,1,0.004126470752244516,0.004516812580159337
GOOGL,2024-11-13T09:50:00-05:00,OPEN_WINDOW,179.32,-100.0,-0.6387,False,NONE,NONE,E,E,UNKNOWN,0.0016172206111978143,1,1,0.0007807271916126832,1,0,-0.001310506357350065,0,0,0.0020633504349766036,1,1,0.004070934641980759,0.004572830693731838
GOOGL,2024-11-14T09:30:00-05:00,FIRST_BAR,177.47,-100.0,-0.3354,False,NONE,NONE,E,E,UNKNOWN,0.006310925790274438,1,1,0.006198230686876623,1,1,0.015157491406998354,1,1,0.010593339719389167,1,1,0.017524088578351187,0.003972502394771018
GOOGL,2024-11-14T09:35:00-05:00,EARLY_OPEN,177.77,-100.0,-0.3354,False,NONE,NONE,E,E,UNKNOWN,0.005400236260336434,1,1,0.007622208471620736,1,1,0.017353884232435213,1,1,0.012263036507847255,1,1,0.019182089216403197,0.0
GOOGL,2024-11-14T09:40:00-05:00,EARLY_OPEN,176.88,-100.0,-0.3354,False,NONE,NONE,E,E,UNKNOWN,-0.0008763003165988305,0,0,0.002713704206241462,1,1,0.011618046132971545,1,1,0.00729308005427404,1,1,0.014246947082767875,0.0013003165988241644
GOOGL,2024-11-14T09:45:00-05:00,OPEN_WINDOW,176.9,-100.0,-0.3354,False,NONE,NONE,E,E,UNKNOWN,0.0026003391746750024,1,1,0.002374222724703312,1,1,0.013453928773318233,1,1,0.0074053137365743486,1,1,0.014358394573205155,0.001187111362351656
GOOGL,2024-11-14T09:55:00-05:00,OPEN_WINDOW,176.29,-100.0,-0.3354,False,NONE,NONE,E,E,UNKNOWN,-0.0010494072267286986,0,0,0.0022406262408530366,1,1,0.009643201542912183,1,1,0.003970730047081449,1,1,0.010947869986953193,0.0043110783368314675
GOOGL,2024-11-20T09:30:00-05:00,FIRST_BAR,177.075,-85.4241,-0.4379,False,NONE,NONE,E,E,UNKNOWN,0.009346322179867295,1,1,0.015784272201044686,1,1,0.01352534236905256,1,1,0.006127347169278439,1,1,0.018551461245235053,0.001665960751094259
GOOGL,2024-11-20T09:35:00-05:00,EARLY_OPEN,176.7,-100.0,-0.4379,False,NONE,NONE,E,E,UNKNOWN,0.012337294850028175,1,1,0.012676853423882178,1,1,0.010865874363327603,1,1,0.004018109790605431,1,1,0.016468590831918487,0.00011318619128472119
GOOGL,2024-11-20T09:40:00-05:00,EARLY_OPEN,176.605,-100.0,-0.4379,False,NONE,NONE,E,E,UNKNOWN,0.012683672602700834,1,1,0.012598737295093539,1,1,0.009144701452393652,1,1,0.0034823476119021585,1,1,0.01593952606098354,0.0
GOOGL,2024-11-20T09:45:00-05:00,OPEN_WINDOW,176.225,-100.0,-0.4379,False,NONE,NONE,E,E,UNKNOWN,0.011831465456093109,1,1,0.007916016456234824,1,1,0.005078734572279653,1,1,0.0013335224854588465,1,1,0.013817562774861696,5.674563767921309e-05
GOOGL,2024-11-20T09:50:00-05:00,OPEN_WINDOW,175.735,-100.0,-0.4379,False,NONE,NONE,E,E,UNKNOWN,0.00941758898341253,1,1,0.004950635900645884,1,1,0.0019347312715167918,1,1,-0.0014510484536375532,0,0,0.011067800950294599,0.0015648561754913776
GOOGL,2024-11-20T09:55:00-05:00,OPEN_WINDOW,175.24,-100.0,-0.4379,False,NONE,NONE,E,E,UNKNOWN,0.006819219356311467,1,1,0.0015122118237846083,1,1,-0.0009130335539830894,0,0,-0.004279844784295822,0,0,0.008274366582972021,0.004393973978543607
