ticker,event_date,directional_efficiency,reversal_count,avg_wick_ratio,avg_clv_rth,orb_breakout,regime
AMAT,2024-09-26,0.07594936708860756,129,38.25678701664857,0.0664930994134597,True,DOWNSIDE
LRCX,2024-09-26,0.39474386339380874,128,160.13337451227093,0.22104927862107707,True,DOWNSIDE
KLAC,2024-09-26,0.39793971766501235,83,1.2855679466251044,0.0704271935269454,True,DOWNSIDE
ASML,2024-09-26,0.36298421807746956,70,0.9928387085791138,-0.11868376453604891,True,DOWNSIDE
TSM,2024-09-26,0.30219780219780434,129,2.7828889489857764,0.025741732620355038,True,DOWNSIDE
MRVL,2024-09-26,0.12125748502994085,137,40.90612840353535,0.06262975671447348,True,DOWNSIDE
ON,2024-09-26,0.25,102,21.79859096710762,0.010863824617487201,True,DOWNSIDE
MPWR,2024-09-26,0.35168158722477877,38,37.2355511907103,-6.216345342134765e-05,True,DOWNSIDE
MCHP,2024-09-26,0.41244573082489083,85,20.251425623471334,0.17390552180291277,True,DOWNSIDE
ADI,2024-09-26,0.010537992235163506,111,1.0166134515438188,-0.005625380673813886,True,DOWNSIDE
ALAB,2024-09-26,0.28275862068965474,92,41.13478873380883,0.010661512084662067,True,DOWNSIDE
MU,2024-12-19,0.4585755813953493,144,26.090596382134198,-0.10388202910842011,True,DOWNSIDE
NVDA,2024-12-19,0.2346938775510198,130,30.795823897793937,-0.017892189140846646,True,DOWNSIDE
AMD,2024-12-19,0.6577319587628879,87,28.30345031277261,-0.0014659722548392158,True,DOWNSIDE
AVGO,2024-12-19,0.9283639883833512,81,65.18914793952179,-0.1461110116144737,True,DOWNSIDE
QCOM,2024-12-19,0.6961538461538448,91,2.7452952911475883,-0.06923514137767653,True,DOWNSIDE
INTC,2024-12-19,0.7131782945736452,79,17.08300171422642,-0.10716162643910096,True,DOWNSIDE
TXN,2024-12-19,0.8110236220472377,81,2.7506530144489036,-0.15402832066468786,True,DOWNSIDE
AMAT,2024-12-19,0.3643122676579926,89,2.4123556005921336,-0.0633156027884624,True,DOWNSIDE
LRCX,2024-12-19,0.541899441340781,134,8.408123296292374,-0.026992016310070522,True,DOWNSIDE
KLAC,2024-12-19,0.4696700957786443,42,0.7605145078146476,-0.11810869476453059,True,DOWNSIDE
ASML,2024-12-19,0.712068965517256,38,1.266989272868622,-0.19726392993252037,True,DOWNSIDE
TSM,2024-12-19,0.8337182448037014,80,3.3552765997267104,-0.10808314853780478,True,DOWNSIDE
MRVL,2024-12-19,0.43784530386740494,69,1.8071151539975956,0.05684912423973779,True,DOWNSIDE
ON,2024-12-19,0.6470588235294109,76,18.542228832730586,-0.10433873003813265,True,DOWNSIDE
MPWR,2024-12-19,0.6730731896719099,53,0.6245820533195333,-0.11008732678958794,True,DOWNSIDE
MCHP,2024-12-19,0.20670391061452778,74,17.531089058769528,-0.02812417647580289,True,DOWNSIDE
ADI,2024-12-19,0.5669565217391387,74,59.743818463980276,-0.06001546697954641,True,DOWNSIDE
ALAB,2024-12-19,0.1469665271966528,140,2.40494076221008,0.09986147577416266,True,DOWNSIDE
