event_date,news_count_total,news_count_pre_open,news_count_intraday,pre_open_flag,intraday_flag,top_headline,top_source,prev_close,open_price,open_gap_pct,day_high_rth,open_to_high_pct_rth,close_price,open_to_close_pct,tplus1_return_pct,tplus3_return_pct,event_volume,avg_volume_6mo,volume_spike_ratio,time_to_high_minutes,firsthour_open_to_high_pct
2023-05-10,1,0,1,False,True,Top Alcohol Brands Tap Into Lucrative Marijuana Market For Expansion,benzinga,2.725,2.77,1.651376146788988,2.84,2.5270758122743624,2.74,-1.0830324909747222,-11.496350364963517,-11.313868613138688,81877.0,166482.7857142857,0.49180460099049284,61.0,2.346570397111911
2023-05-11,2,0,2,False,True,'Watch Live: U.S. Senate Committee Holds Marijuana Banking Hearing' - Marijuana Moment,benzinga,2.74,2.745,0.1824817518248136,2.75,0.18214936247722746,2.425,-11.657559198542815,-0.8247422680412378,-2.8865979381443236,161538.0,165919.79365079364,0.973590892597083,1.0,0.18214936247722746
2023-05-12,2,1,1,True,True,"Bearish Sentiment Across The Cannabis Space - Check Full Movers For May 11, 2023",benzinga,2.425,2.47,1.8556701030927991,2.56,3.6437246963562693,2.405,-2.6315789473684363,1.0395010395010542,0.20790020790022196,58437.0,166369.07142857142,0.3512491805010117,26.0,3.6437246963562693
2023-05-16,1,0,1,False,True,'Florida Attorney General Asks State Supreme Court To Block Marijuana Legalization Initiative From 2024 Ballot' - Marijuana Moment,benzinga,2.43,2.43,0.0,2.43,0.0,2.355,-3.086419753086427,2.3354564755838707,2.760084925690019,74410.0,163935.46825396825,0.4538981148650778,0.0,0.0
2023-05-17,1,1,0,True,False,"Cannabis Stock Gainers And Losers From May 16, 2023",benzinga,2.355,2.35,-0.21231422505307404,2.45,4.255319148936174,2.41,2.5531914893617045,1.0373443983402453,5.186721991701244,47777.0,162851.59523809524,0.2933775375681657,205.0,0.8510638297872347
2023-05-22,1,0,1,False,True,"'Senator, Federal Officials And Consumer Groups Sound Alarm Over Marijuana Banking Bill Provision That Could Undermine Financial Regulators' - Marijuana Moment",benzinga,2.42,2.425,0.20661157024792948,2.625,8.24742268041238,2.535,4.536082474226818,-3.353057199211044,-7.2978303747534525,351362.0,160747.27777777778,2.185803734018651,78.0,2.886597938144342
2023-05-23,2,1,1,True,True,"Cannabis Stock Movers For May 22, 2023",benzinga,2.535,2.54,0.1972386587771161,2.585,1.771653543307084,2.45,-3.543307086614168,-1.4285714285714342,-24.285714285714292,55047.0,162969.55555555556,0.33777474456715156,28.0,1.771653543307084
2023-05-24,1,1,0,True,False,"Cannabis Stock Gainers And Losers From May 23, 2023",benzinga,2.45,2.415,-1.4285714285714342,2.415,0.0,2.415,0.0,-2.6915113871635588,-24.22360248447205,52847.0,162318.11111111112,0.32557673101447565,0.0,0.0
2023-05-25,1,1,0,True,False,Italians To Enjoy Medical Marijuana Offerings From One Of The Biggest Cannabis Companies In The World,benzinga,2.415,2.41,-0.20703933747411568,2.41,0.0,2.35,-2.4896265560165993,-21.063829787234045,-28.723404255319153,76062.0,161383.90476190476,0.4713109409034122,0.0,0.0
2023-05-30,3,2,1,True,True,"Bearish Friday For Marijuana Stocks - Tilray Brands, HEXO Among Top Gainers",benzinga,1.855,1.92,3.5040431266846332,1.92,0.0,1.83,-4.687499999999993,-8.469945355191259,-6.010928961748639,467322.0,171396.45238095237,2.726555850533663,0.0,0.0
2023-06-01,2,2,0,True,False,How Are Cannabis Industry Titans Driving Profits As Consumer Spending Falls?,benzinga,1.675,1.685,0.5970149253731348,1.78,5.637982195845695,1.7,0.8902077151335253,1.176470588235295,4.411764705882351,348177.0,179032.59523809524,1.9447687698262979,128.0,0.5934718100890213
2023-06-02,1,0,1,False,True,Canadian Marijuana Giant Tilray Being Sued For Dropping Out Of Bob Marley Licensing Deal,benzinga,1.7,1.745,2.6470588235294206,1.81,3.724928366762174,1.72,-1.432664756446999,-2.0348837209302277,0.0,878624.0,181234.12698412698,4.8480052549758055,10.0,3.724928366762174
2023-06-07,1,1,0,True,False,"Bullish Tuesday For Marijuana Stocks - Village Farms Intl, 22nd Century Group Among Top Gainers",benzinga,1.775,1.8,1.4084507042253596,1.83,1.666666666666668,1.72,-4.444444444444448,-2.9069767441860495,-2.9069767441860495,184482.0,182380.26984126985,1.0115238899501537,28.0,1.666666666666668
2023-06-09,1,1,0,True,False,"Cannabis Stock Gainers And Losers From June 8, 2023",benzinga,1.67,1.665,-0.29940119760478406,1.665,0.0,1.585,-4.804804804804809,5.362776025236591,4.100946372239744,1156724.0,173530.2380952381,6.665835376570846,0.0,0.0
2023-06-12,1,1,0,True,False,"Marijuana Stock Movers For June 9, 2023",benzinga,1.585,1.57,-0.946372239747628,1.67,6.369426751592348,1.67,6.369426751592348,2.3952095808383254,-3.892215568862272,200038.0,180361.97619047618,1.1090918619606631,376.0,4.140127388535028
2023-06-13,1,1,0,True,False,"Marijuana Stock Movers For June 12, 2023",benzinga,1.67,1.69,1.1976047904191627,1.74,2.9585798816568074,1.71,1.1834319526627228,-3.5087719298245648,-8.771929824561399,120189.0,180223.3015873016,0.6668893475008252,24.0,2.9585798816568074
2023-06-15,1,1,0,True,False,"Marijuana Stock Movers For June 14, 2023",benzinga,1.65,1.63,-1.2121212121212133,1.655,1.5337423312883518,1.605,-1.5337423312883383,-2.8037383177570048,-2.1806853582554466,434592.0,182216.16666666666,2.385035356357879,57.0,1.5337423312883518
2023-06-16,1,0,1,False,True,Court Upholds Class Action Lawsuit Against Jeeter Cannabis Over THC Content Dispute,benzinga,1.605,1.605,0.0,1.63,1.5576323987538885,1.56,-2.8037383177570048,-0.3205128205128279,3.2051282051282075,491711.0,183689.8492063492,2.6768545029814534,10.0,1.5576323987538885
2023-06-20,2,2,0,True,False,"Cannabis Stock Gainers And Losers From June 16, 2023",benzinga,1.56,1.58,1.2820512820512833,1.58,0.0,1.555,-1.5822784810126667,0.9646302250803939,-2.572347266881031,130229.0,186500.45238095237,0.698277126609804,0.0,0.0
2023-06-21,1,0,1,False,True,"'Schumer Is 'Confident' Marijuana Banking Bill Will Pass This Session, According To Cannabis Entrepreneur Who Spoke To Majority Leader' - Marijuana Moment",benzinga,1.555,1.54,-0.9646302250803797,1.625,5.519480519480517,1.57,1.9480519480519498,2.5477707006369448,0.0,277073.0,185622.69047619047,1.4926677298406021,289.0,0.6493506493506499
2023-06-23,1,1,0,True,False,Tilray's HEXO Acquisition Creates Canada's Top Cannabis Company With 44% Market Share Boost,benzinga,1.61,1.57,-2.484472049689443,1.57,0.0,1.515,-3.5031847133758065,3.630363036303641,3.630363036303641,466009.0,185444.0158730159,2.5129363048258346,0.0,0.0
2023-06-26,1,1,0,True,False,"Cannabis Stock Gainers And Losers From June 23, 2023",benzinga,1.515,1.545,1.980198019801982,1.595,3.23624595469256,1.57,1.6181229773462869,1.5923566878980837,2.2292993630573195,142160.0,186087.77777777778,0.7639405537410661,367.0,2.912621359223311
2023-06-27,2,1,1,True,True,"Cannabis Stock Movers For June 26, 2023",benzinga,1.57,1.585,0.9554140127388472,1.615,1.89274447949527,1.595,0.6309148264984233,-1.5673981191222515,-2.5078369905956137,108222.0,186586.26984126985,0.5800105232398137,78.0,0.6309148264984233
2023-06-28,1,0,1,False,True,'Major Marijuana Industry Players Launch Super Pac To Advance Cannabis Reform As 2024 Election Heats Up' - Marijuana Moment,benzinga,1.595,1.58,-0.940438871473348,1.58,0.0,1.57,-0.6329113924050638,2.2292993630573195,7.32484076433121,135777.0,186839.75396825396,0.7267029479340351,0.0,0.0
2023-07-03,2,1,1,True,True,"Marijuana Stock Movers For June 30, 2023",benzinga,1.555,1.56,0.32154340836013606,1.73,10.897435897435892,1.685,8.012820512820513,-2.9673590504451064,-3.2640949554896235,406906.0,186027.46825396825,2.187343642415668,147.0,6.410256410256402
2023-07-05,2,2,0,True,False,"Cannabis Stock Movers For July 3, 2023",benzinga,1.685,1.65,-2.077151335311581,1.68,1.81818181818182,1.635,-0.9090909090909032,-5.1987767584097835,5.504587155963308,118463.0,188261.57936507938,0.6292468192369457,9.0,1.81818181818182
2023-07-07,1,1,0,True,False,"Bearish Sentiment Across The Cannabis Space - Check Full Movers For July 6, 2023",benzinga,1.55,1.565,0.9677419354838646,1.665,6.389776357827481,1.63,4.153354632587856,5.828220858895718,5.521472392638042,112474.0,189482.92063492062,0.5935838418740929,349.0,0.3194888178913812
2023-07-10,2,1,1,True,True,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For July 7, 2023",benzinga,1.63,1.63,0.0,1.76,7.975460122699395,1.725,5.828220858895718,2.318840579710134,4.347826086956519,186258.0,189271.32539682538,0.9840793348358096,375.0,3.06748466257669
2023-07-11,1,1,0,True,False,"Cannabis Stock Movers For July 10, 2023",benzinga,1.725,1.73,0.2898550724637619,1.85,6.936416184971105,1.765,2.0231213872832323,-2.549575070821526,-5.949008498583569,243763.0,189806.64285714287,1.2842701200055846,75.0,5.202312138728328
2023-07-12,4,1,3,True,True,Tilray's RIFF Cannabis Brand Launches New THC Beverages,benzinga,1.765,1.81,2.5495750708215383,1.82,0.5524861878453043,1.72,-4.9723756906077385,4.651162790697678,-2.325581395348839,237257.0,190479.44444444444,1.2455779713763224,9.0,0.5524861878453043
2023-07-13,1,0,1,False,True,'GOP-Controlled House Committee Blocks Every Marijuana And Psychedelics Amendment To Defense Bill From Getting Floor Vote' - Marijuana Moment,benzinga,1.72,1.725,0.2906976744186114,1.82,5.507246376811593,1.8,4.347826086956519,-7.777777777777785,-7.777777777777785,170224.0,189196.33333333334,0.899721453375594,152.0,3.4782608695652075
2023-07-14,1,1,0,True,False,"Bullish Thursday For Marijuana Stocks - Choom Holdings, EVIO Among Top Gainers",benzinga,1.8,1.78,-1.111111111111112,1.78,0.0,1.66,-6.741573033707871,1.204819277108435,6.325301204819277,242073.0,189481.19047619047,1.2775568877926067,0.0,0.0
2023-07-17,2,2,0,True,False,"'Florida Marijuana Ballot Measure Would Net Up To $431M In Annual Tax Revenue, Analysts For DeSantis And Lawmakers Say' - Marijuana Moment",benzinga,1.66,1.66,0.0,1.705,2.710843373493985,1.68,1.204819277108435,-1.1904761904761916,-2.380952380952383,30607.0,187745.6507936508,0.16302374979455486,112.0,1.5060240963855502
2023-07-18,1,0,1,False,True,"Tobacco Giant Phillip Morris To Buy Marijuana Inhaler Producer For $650M, Aiming For FDA Approval",benzinga,1.68,1.66,-1.1904761904761916,1.7,2.40963855421687,1.66,0.0,6.325301204819277,0.6024096385542175,83534.0,185310.53968253967,0.45077846161963736,100.0,2.1084337349397675
2023-07-20,2,1,1,True,True,"Cannabis Stock Movers For July 19, 2023",benzinga,1.765,1.745,-1.1331444759206684,1.745,0.0,1.64,-6.017191977077376,1.8292682926829285,1.8292682926829285,155177.0,185055.61904761905,0.8385424922442879,0.0,0.0
2023-07-21,2,1,1,True,True,"Cannabis Stock Movers For July 20, 2023",benzinga,1.64,1.66,1.2195121951219523,1.7,2.40963855421687,1.67,0.6024096385542175,1.1976047904191627,16.167664670658684,72212.0,185600.17460317462,0.3890729098417822,318.0,0.9036144578313329
2023-07-25,1,0,1,False,True,EXCLUSIVE: Key Insights And 4 Predictions On Cannabis Sector Equity Research For 2024,benzinga,1.69,1.69,0.0,1.715,1.4792899408284104,1.67,-1.1834319526627228,16.167664670658684,36.526946107784426,79002.0,184866.03174603175,0.42734730255113956,148.0,0.2958579881656873
2023-07-26,2,1,1,True,True,"Tilray Shares Up On Stagnating Revenue Kept In Line By Alcohol Sales, What About Cannabis?",benzinga,1.67,1.99,19.161676646706592,2.11,6.030150753768838,1.94,-2.5125628140703538,10.05154639175257,30.41237113402061,1121975.0,184745.4126984127,6.0730871939514195,28.0,6.030150753768838
2023-07-27,4,4,0,True,False,"Tilray Renews Distribution Agreement With Great North Distributors, Inc. For Cannabis Sales Across Canada",benzinga,1.94,2.0,3.092783505154642,2.295,14.749999999999996,2.135,6.749999999999989,6.791569086651056,10.772833723653417,634957.0,193208.88888888888,3.286375713102687,223.0,6.749999999999989
2023-07-28,2,1,1,True,True,"Cannabis Stock Movers For July 27, 2023",benzinga,2.135,2.18,2.1077283372365514,2.32,6.422018348623839,2.28,4.587155963302736,10.964912280701755,4.166666666666676,382135.0,197645.07936507938,1.933440494585452,239.0,4.357798165137603
2023-07-31,2,1,1,True,True,"Cannabis Stock Gainers And Losers From July 28, 2023",benzinga,2.28,2.37,3.947368421052645,2.545,7.38396624472573,2.53,6.751054852320662,-6.521739130434767,-4.545454545454537,316951.0,200119.5,1.5838086743170956,377.0,0.8438818565400852
2023-08-01,1,1,0,True,False,"Marijuana Stock Movers For July 31, 2023",benzinga,2.53,2.49,-1.5810276679841737,2.5,0.40160642570280264,2.365,-5.02008032128514,0.42283298097250677,-2.536997885835097,253757.0,201400.80952380953,1.2599601789088188,0.0,0.40160642570280264
2023-08-02,1,1,0,True,False,"Marijuana Stock Movers For August 1, 2023",benzinga,2.365,2.27,-4.016913319238909,2.54,11.894273127753305,2.375,4.625550660792951,1.6842105263157907,-6.947368421052633,264345.0,202748.46031746033,1.303807681627238,68.0,11.013215859030836
2023-08-04,1,0,1,False,True,'Illinois Sets 2023 Marijuana Sales Record With $140M In Recreational Purchases In July' - Marijuana Moment,benzinga,2.415,2.44,1.0351966873705967,2.485,1.8442622950819645,2.305,-5.532786885245893,-4.1214750542299425,23.644251626898043,152761.0,203955.92857142858,0.7489902405386597,144.0,0.40983606557377994
2023-08-07,1,1,0,True,False,"Cannabis Stock Gainers And Losers From August 4, 2023",benzinga,2.305,2.325,0.8676789587852501,2.35,1.0752688172042972,2.21,-4.946236559139794,36.42533936651585,18.77828054298643,232043.0,204369.00793650793,1.1354118823735233,8.0,1.0752688172042972
2023-08-08,5,2,3,True,True,Tilray Stock Is Trading Higher Tuesday: What's Going On?,benzinga,2.21,2.46,11.312217194570136,3.08,25.20325203252033,3.015,22.560975609756103,-5.472636815920398,-12.769485903814271,1033708.0,205494.20634920636,5.030351066167624,360.0,12.195121951219505
2023-08-09,1,1,0,True,False,"Marijuana Stock Movers For August 8, 2023",benzinga,3.015,3.01,-0.16583747927032627,3.02,0.33222591362127013,2.85,-5.31561461794019,-7.8947368421052655,-7.719298245614041,412260.0,212028.52380952382,1.9443610349820408,0.0,0.33222591362127013
2023-08-10,1,1,0,True,False,"Marijuana Stock Movers For August 9, 2023",benzinga,2.85,2.86,0.3508771929824486,2.86,0.0,2.625,-8.216783216783213,0.1904761904761864,-3.809523809523813,440547.0,213921.2619047619,2.059388562302574,0.0,0.0
2023-08-11,1,1,0,True,False,"Cannabis Stock Movers For August 10, 2023",benzinga,2.625,2.57,-2.0952380952381016,2.75,7.003891050583665,2.63,2.3346303501945544,0.0,0.3802281368821381,213707.0,216774.4126984127,0.9858497473930181,24.0,7.003891050583665
2023-08-14,1,1,0,True,False,These Companies Are Ready To Capitalize On Latest Marijuana Reforms In Israel And Germany,benzinga,2.63,2.58,-1.9011406844106398,2.665,3.294573643410851,2.63,1.937984496124024,-3.9923954372623567,0.7604562737642593,154000.0,217372.70634920636,0.7084606093674016,218.0,1.5503875968992262
2023-08-15,1,0,1,False,True,The Battle Of The Pre Rolls: Which Cannabis Company Is Canada's Number One?,benzinga,2.63,2.56,-2.661596958174899,2.61,1.9531249999999931,2.525,-1.3671875000000056,4.554455445544563,4.752475247524757,132469.0,216994.50793650793,0.6104716716552112,7.0,1.9531249999999931
2023-08-16,1,1,0,True,False,"Marijuana Stock Movers For August 15, 2023",benzinga,2.525,2.48,-1.7821782178217795,2.77,11.693548387096776,2.64,6.451612903225811,0.3787878787878707,-5.871212121212131,311219.0,217596.12698412698,1.4302598318889312,89.0,8.66935483870967
2023-08-17,1,1,0,True,False,"Cannabis Stock Gainers And Losers From August 16, 2023",benzinga,2.64,2.635,-0.18939393939395216,2.79,5.88235294117648,2.65,0.5692599620493406,-0.18867924528301486,-6.037735849056593,125954.0,219416.83333333334,0.5740398222257331,95.0,5.123339658444031
2023-08-18,2,0,2,False,True,Canadian Weed Giant Wraps Up Acquisition Of Molson Coors-Backed Cannabis Beverage Producer,benzinga,2.65,2.58,-2.6415094339622582,2.82,9.302325581395339,2.645,2.519379844961238,-6.0491493383742965,-6.0491493383742965,216067.0,219328.92857142858,0.9851276865633971,18.0,9.302325581395339
2023-08-21,1,0,1,False,True,Curaleaf Poised To Dominate German Cannabis Market As Government Moves To Legalize,benzinga,2.645,2.645,0.0,2.69,1.7013232514177665,2.485,-6.0491493383742965,0.20120724346077817,-8.853118712273632,120255.0,220180.89682539683,0.5461645480323484,15.0,1.7013232514177665
2023-08-22,1,1,0,True,False,"Bearish Sentiment Across The Cannabis Space - Check Full Movers For August 21, 2023",benzinga,2.485,2.52,1.4084507042253578,2.57,1.984126984126977,2.49,-1.1904761904761827,-0.20080321285141917,-6.224899598393583,113943.0,220595.14285714287,0.516525425375251,89.0,0.7936507936507943
2023-08-24,1,1,0,True,False,"Tilray Brands Launches Two New Ready-to-drink Carbonated Beverages By Its Premium Cannabis Wellness Brand, Solei",benzinga,2.485,2.42,-2.6156941649899377,2.42,0.0,2.265,-6.404958677685943,3.0905077262693084,5.960264900662242,175021.0,220401.17460317462,0.7941019384997372,0.0,0.0
2023-08-25,1,1,0,True,False,"Cannabis Stock Gainers And Losers From August 24, 2023",benzinga,2.265,2.25,-0.6622516556291446,2.365,5.1111111111111205,2.335,3.7777777777777763,0.42826552462527756,13.704496788008559,166969.0,221041.57936507938,0.7553737196395464,47.0,5.1111111111111205
2023-08-28,1,1,0,True,False,"Cannabis Stock Gainers And Losers From August 25, 2023",benzinga,2.335,2.35,0.6423982869379069,2.35,0.0,2.345,-0.21276595744680396,2.3454157782515868,26.012793176972277,56895.0,221857.40476190476,0.256448506017003,0.0,0.0
2023-08-29,3,1,2,True,True,These Cannabis ETFs Fall Short Amidst S&P/TSX Discontinuation: What Investors Need To Know,benzinga,2.345,2.32,-1.0660980810234693,2.435,4.956896551724147,2.4,3.448275862068969,10.624999999999996,24.583333333333346,58552.0,221659.79365079364,0.26415255123914694,301.0,2.5862068965517264
2023-08-30,2,2,0,True,False,Tilray's Premium Cannabis Lifestyle Brand RIFF Cannabis Launches New Diamond Infused Pre-Rolls and Blunts,benzinga,2.4,2.375,-1.041666666666663,2.9,22.105263157894733,2.655,11.789473684210519,11.299435028248599,16.384180790960457,1041511.0,221031.46825396825,4.712048507062756,180.0,1.8947368421052602
2023-09-01,3,0,3,False,True,August's Top-Performing ETF Is Marijuana-Related: Relaxed Federal Cannabis Laws Coming?,benzinga,2.955,3.1,4.90693739424704,3.11,0.32258064516128343,2.99,-3.5483870967741895,3.3444816053511586,-0.8361204013378044,369984.0,231692.03968253967,1.5968783412107965,1.0,0.32258064516128343
2023-09-05,1,0,1,False,True,Why Tilray Brands Stock Is Up 40% Over The Past Week,benzinga,2.99,3.0,0.3344481605351099,3.4,13.33333333333333,3.09,2.9999999999999956,-3.7216828478964326,-2.588996763754048,750399.0,233696.7619047619,3.2109944266399766,65.0,11.333333333333329
2023-09-06,3,1,2,True,True,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For September 5, 2023",benzinga,3.09,3.2,3.559870550161823,3.26,1.8749999999999878,2.975,-7.031250000000003,-0.33613445378152035,11.260504201680671,672896.0,238898.05555555556,2.8166658721235116,3.0,1.8749999999999878
2023-09-07,6,3,3,True,True,"Cannabis Stock Movers For September 6, 2023",benzinga,2.975,2.92,-1.8487394957983245,3.1,6.164383561643842,2.965,1.5410958904109566,1.5177065767284967,-2.023608768971334,300145.0,243441.99206349207,1.2329220503655722,81.0,2.910958904109588
2023-09-08,1,1,0,True,False,Sherrod Brown Says Bipartisan Deal For Cannabis Banking Reform Is 'Imminent',benzinga,2.965,2.94,-0.8431703204047187,3.12,6.122448979591842,3.01,2.3809523809523756,9.966777408637883,-2.325581395348832,254800.0,244163.32539682538,1.0435637685794432,126.0,3.9115646258503474
2023-09-11,2,1,1,True,True,"Sundial, Canopy Growth And More: Analyst Examines The Race For The US Cannabis Market",benzinga,3.01,3.065,1.8272425249169488,3.355,9.461663947797717,3.31,7.993474714518764,-12.235649546827803,-10.120845921450151,1067949.0,245393.8492063492,4.351979495223503,79.0,7.993474714518764
2023-09-12,3,2,1,True,True,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For September 11, 2023",benzinga,3.31,3.18,-3.927492447129906,3.26,2.5157232704402395,2.905,-8.647798742138376,1.2048192771084387,1.0327022375215231,743575.0,251180.00793650793,2.960327161817581,21.0,2.5157232704402395
2023-09-13,4,1,3,True,True,"Cannabis Stock Movers For September 12, 2023",benzinga,2.905,2.89,-0.5163511187607464,3.0,3.806228373702418,2.94,1.7301038062283676,1.1904761904761954,-12.585034013605444,447629.0,255330.97619047618,1.7531323722589383,188.0,1.7301038062283676
2023-09-14,1,1,0,True,False,"Tilray's Beer Business Expands Nationally, Starting In This State",benzinga,2.94,2.95,0.3401360544217766,3.095,4.915254237288136,2.975,0.8474576271186409,-1.3445378151260516,-17.478991596638654,525816.0,257262.7380952381,2.043887132248993,63.0,4.06779661016948
2023-09-15,3,1,2,True,True,Cannabis Banking Measure May Win Approval In Senate,benzinga,2.975,3.095,4.033613445378155,3.21,3.7156704361873913,2.935,-5.169628432956386,-12.436115843270876,-15.672913117546846,377142.0,260553.72222222222,1.4474634896151721,2.0,3.7156704361873913
2023-09-18,2,1,1,True,True,'New Federal Data Shows Record Number Of Banks Working With Marijuana Businesses As Senate Schedules Vote On Reform Bill' - Marijuana Moment,benzinga,2.935,2.89,-1.5332197614991459,2.9,0.34602076124566733,2.57,-11.072664359861601,-4.474708171206217,-7.198443579766539,920806.0,261274.53968253967,3.5242852254904773,0.0,0.34602076124566733
2023-09-19,2,1,1,True,True,"Cannabis Stock Movers For September 18, 2023",benzinga,2.57,2.59,0.7782101167315182,2.63,1.5444015444015458,2.455,-5.212355212355205,0.8146639511201635,-2.4439918533604907,414524.0,265349.15873015876,1.562183207905104,7.0,1.5444015444015458
2023-09-20,3,1,2,True,True,"Marijuana Stock Movers For September 19, 2023",benzinga,2.455,2.46,0.2036659877800364,2.575,4.674796747967489,2.475,0.6097560975609807,-3.6363636363636487,3.8383838383838285,231206.0,267124.45238095237,0.8655366363475844,13.0,4.674796747967489
2023-09-22,2,2,0,True,False,Cage-Free Report 2023: Assessing The Social Responsibility Of Cannabis Giants,benzinga,2.385,2.395,0.4192872117400517,2.46,2.7139874739039644,2.395,0.0,7.306889352818365,0.2087682672233776,124166.0,269144.15873015876,0.4613364101447492,68.0,2.296450939457209
2023-10-02,1,0,1,False,True,Tilray Completes Acquisition Of 8 Beer Brands From Bud Light Parent Anheuser-Busch,benzinga,2.4,2.4,0.0,2.42,0.8333333333333341,2.265,-5.624999999999991,-0.4415011037527695,-6.622516556291387,182837.0,272237.5714285714,0.6716082539252743,8.0,0.8333333333333341
2023-10-03,1,1,0,True,False,"Marijuana Stock Movers For October 2, 2023",benzinga,2.265,2.24,-1.1037527593818945,2.3,2.6785714285714106,2.255,0.6696428571428428,-1.1086474501108607,-8.425720620842569,188224.0,272964.9682539682,0.6895536859692386,231.0,1.7857142857142672
2023-10-04,3,2,1,True,True,"Tilray Brands Cannabis Net Revenue increased 20% Y/Y To $70M in Q1 FY24, Beverage Alcohol Net Revenue Increased 17% to $24M",benzinga,2.255,2.34,3.769401330376939,2.34,0.0,2.23,-4.700854700854696,-5.1569506726457295,-9.192825112107625,304905.0,273618.1746031746,1.114344836347952,0.0,0.0
2023-10-05,2,0,2,False,True,New THC Beverage To Hit Shelves In The Golden State,benzinga,2.23,2.205,-1.1210762331838524,2.215,0.45351473922901525,2.115,-4.081632653061218,-2.36406619385344,0.7092198581560132,330458.0,275149.126984127,1.2010141686514009,1.0,0.45351473922901525
2023-10-06,1,1,0,True,False,"Bullish Thursday For Marijuana Stocks - Australis Capital, EVIO Among Top Gainers",benzinga,2.115,2.06,-2.600472813238778,2.125,3.15533980582524,2.065,0.24271844660193656,-1.9370460048426168,-0.24213075060532172,257938.0,276921.6666666667,0.9314475212605249,240.0,2.9126213592233037
2023-10-09,1,0,1,False,True,"Tilray, Decibel, Village Farms Poised For Success? Analyst Examines Canada's Marijuana Market",benzinga,2.065,2.02,-2.1791767554479384,2.075,2.7227722772277305,2.025,0.24752475247524225,5.185185185185184,-2.716049382716047,366206.0,278146.51587301586,1.3165938780523374,11.0,2.7227722772277305
2023-10-11,1,1,0,True,False,"Marijuana Stock Movers For October 10, 2023",benzinga,2.13,2.15,0.9389671361502356,2.165,0.697674418604657,2.06,-4.186046511627901,-4.368932038834955,-1.9417475728155356,169821.0,277738.21428571426,0.6114426869084069,1.0,0.697674418604657
2023-10-12,2,1,1,True,True,"Marijuana Stock Movers For October 11, 2023",benzinga,2.06,2.04,-0.9708737864077678,2.04,0.0,1.97,-3.4313725490196108,1.52284263959391,5.32994923857869,131734.0,277394.01587301586,0.47489849262034756,0.0,0.0
2023-10-16,1,1,0,True,False,"Tilray Medical Joins Fight Against Deadly Brain Tumors, Here's What's Happening",benzinga,2.0,2.01,0.49999999999998934,2.045,1.7412935323383159,2.02,0.4975124378109568,2.7227722772277305,-5.44554455445545,144180.0,274485.8968253968,0.5252728889445067,177.0,0.0
2023-10-17,1,0,1,False,True,Tilray's Best-Selling Canadian Weed Brand Goes Green With These Eco-Friendly Solutions,benzinga,2.02,2.0,-0.990099009900991,2.095,4.75000000000001,2.075,3.750000000000009,-4.096385542168683,-11.566265060240973,163984.0,272815.2698412698,0.6010807243135975,321.0,4.0000000000000036
2023-10-18,1,0,1,False,True,"Tilray CEO Says US Cannabis Consumers Are Confused About Regulation, 'Something's Got To Happen'",benzinga,2.075,2.06,-0.7228915662650661,2.06,0.0,1.99,-3.398058252427187,-4.020100502512566,-10.301507537688446,252860.0,273453.1984126984,0.9246920550491462,0.0,0.0
2023-10-19,2,1,1,True,True,"Cannabis Stock Movers For October 18, 2023",benzinga,1.99,1.97,-1.0050251256281415,2.01,2.0304568527918687,1.91,-3.04568527918782,-3.9267015706806263,1.0471204188481684,150883.0,274900.40476190473,0.5488642336874039,44.0,2.0304568527918687
2023-10-20,1,1,0,True,False,"Cannabis Stock Gainers And Losers From October 19, 2023",benzinga,1.91,1.9,-0.5235602094240842,1.915,0.789473684210533,1.835,-3.4210526315789447,-2.724795640326978,-2.1798365122615824,144212.0,275324.3095238095,0.5237895638399079,19.0,0.789473684210533
2023-10-23,3,2,1,True,True,"Bearish Friday For Marijuana Stocks - MPX International, Maple Leaf Green World Among Top Gainers",benzinga,1.835,1.78,-2.9972752043596698,1.85,3.9325842696629247,1.785,0.2808988764044884,8.12324929971989,-0.5602240896358549,151760.0,275557.22222222225,0.5507386044036023,100.0,2.247191011235957
2023-10-24,1,1,0,True,False,"Europe's High: UK Parents Need NHS Help For Daughter's Seizures, THC MMJ Flowers In Switzerland & More",benzinga,1.785,1.83,2.5210084033613533,1.95,6.557377049180321,1.93,5.464480874316932,-6.994818652849742,-10.88082901554404,150418.0,275608.0714285714,0.5457677607928235,236.0,2.73224043715846
2023-10-25,3,1,2,True,True,"Bullish Tuesday For Marijuana Stocks - EVIO, AusCann Group Holdings Among Top Gainers",benzinga,1.93,1.92,-0.5181347150259072,1.92,0.0,1.795,-6.510416666666667,-1.1142061281337057,-3.8997214484679574,192239.0,275838.6666666667,0.696925497513039,0.0,0.0
2023-10-26,2,1,1,True,True,"Bearish Wednesday For Marijuana Stocks - AusCann Group Holdings, Indiva Among Top Gainers",benzinga,1.795,1.815,1.1142061281337057,1.825,0.5509641873278243,1.775,-2.203856749311297,-3.0985915492957714,1.4084507042253596,154538.0,276239.34920634923,0.5594351436317676,72.0,0.0
