ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,cs_score,candle_tier,session_high,session_low,eod_close,hod_pct,lod_pct,hod_atr,lod_atr,hod_minutes,lod_minutes,hod_timing_bucket,lod_timing_bucket,eod_return,win,std_ft_fired,std_ft_minutes,reverse_ft_fired,reverse_ft_minutes
NNE,2024-10-10,GAP_DN,-0.028313,0.028313,2-5%,2.4296,16.13,16.6,-20.91,NEUTRAL,18.3,15.98,17.83,0.134532,0.009299,0.8932,0.0617,280.0,15.0,MID_SESSION,FIRST_30MIN,0.105394,1,False,,False,
NNE,2024-10-11,GAP_DN,-0.053001,0.053001,5-8%,2.3014,16.885,17.83,58.29,NEUTRAL,17.98,16.885,17.85,0.06485,0.0,0.4758,0.0,355.0,0.0,LAST_HOUR,AT_OPEN,0.057151,1,False,,False,
NNE,2024-10-15,GAP_DN,-0.021652,0.021652,2-5%,2.3696,17.17,17.55,29.03,NEUTRAL,17.26,15.28,15.48,0.005242,0.110076,0.038,0.7976,5.0,340.0,AT_OPEN,LAST_HOUR,-0.098427,0,False,,False,
NNE,2024-10-17,GAP_DN,-0.086835,0.086835,8-12%,2.6875,19.56,21.42,-4.26,BEARISH,19.86,17.7,18.73,0.015337,0.095092,0.1116,0.6921,170.0,25.0,MID_SESSION,FIRST_30MIN,-0.042434,0,True,25.0,False,
NNE,2024-10-22,GAP_DN,-0.060949,0.060949,5-8%,3.3161,25.73,27.4,-16.92,BEARISH,25.88,22.6,23.5,0.00583,0.121648,0.0452,0.9439,0.0,45.0,AT_OPEN,FIRST_HOUR,-0.086669,0,True,5.0,False,
NNE,2024-10-23,GAP_DN,-0.055745,0.055745,5-8%,3.5289,22.19,23.5,-64.7,NEUTRAL,24.36,19.48,20.0,0.097792,0.122127,0.6149,0.7679,15.0,355.0,FIRST_30MIN,LAST_HOUR,-0.098693,0,False,,False,
NNE,2024-10-24,GAP_DN,-0.085,0.085,8-12%,3.4204,18.3,20.0,-32.5,NEUTRAL,19.66,17.98,18.4,0.074317,0.017486,0.3976,0.0936,25.0,0.0,FIRST_30MIN,AT_OPEN,0.005464,1,False,,False,
NNE,2024-10-29,GAP_DN,-0.035846,0.035846,2-5%,3.475,20.98,21.76,-25.5,NEUTRAL,21.41,19.6,20.94,0.020496,0.065777,0.1237,0.3971,335.0,50.0,LAST_HOUR,FIRST_HOUR,-0.001907,0,False,,False,
NNE,2024-11-04,GAP_DN,-0.081081,0.081081,8-12%,3.6225,17.68,19.24,-93.62,MAX_BEARISH,18.0,16.765,16.79,0.0181,0.051753,0.0883,0.2526,70.0,375.0,FIRST_2HR,LAST_HOUR,-0.050339,0,False,,False,
NNE,2024-11-15,GAP_DN,-0.046399,0.046399,2-5%,2.5307,21.58,22.63,-100.0,MAX_BEARISH,22.26,19.98,21.63,0.031511,0.074143,0.2687,0.6322,125.0,0.0,MID_SESSION,AT_OPEN,0.002317,1,True,0.0,False,
NNE,2024-11-18,GAP_DN,-0.026815,0.026815,2-5%,2.5571,21.05,21.63,-45.29,BULLISH,23.53,21.0,22.64,0.117815,0.002375,0.9698,0.0196,180.0,15.0,MID_SESSION,FIRST_30MIN,0.075534,1,True,30.0,False,
NNE,2024-11-20,GAP_DN,-0.03962,0.03962,2-5%,2.545,24.24,25.24,68.58,BULLISH,25.26,23.13,23.14,0.042079,0.045792,0.4008,0.4361,75.0,335.0,FIRST_2HR,LAST_HOUR,-0.04538,0,False,,True,250.0
NNE,2024-11-25,GAP_DN,-0.106808,0.106808,8-12%,3.77,29.98,33.565,-100.0,MAX_BEARISH,30.07,24.69,25.9,0.003002,0.176451,0.0239,1.4032,0.0,300.0,AT_OPEN,MID_SESSION,-0.136091,0,True,10.0,False,
NNE,2024-12-03,GAP_DN,-0.022865,0.022865,2-5%,3.775,27.35,27.99,34.36,BULLISH,28.69,25.81,26.615,0.048995,0.056307,0.355,0.4079,5.0,285.0,AT_OPEN,MID_SESSION,-0.026874,0,False,,False,
NNE,2024-12-10,GAP_DN,-0.025702,0.025702,2-5%,3.7107,24.64,25.29,0.76,BEARISH,24.64,22.44,23.31,0.0,0.089286,0.0,0.5929,0.0,120.0,AT_OPEN,FIRST_2HR,-0.053977,0,True,55.0,False,
NNE,2024-12-20,GAP_DN,-0.024375,0.024375,2-5%,2.7868,23.815,24.41,-58.08,BEARISH,26.36,22.38,25.21,0.106865,0.060256,0.9132,0.5149,285.0,5.0,MID_SESSION,AT_OPEN,0.058577,1,True,15.0,True,190.0
NNE,2024-12-30,GAP_DN,-0.046417,0.046417,2-5%,2.6961,25.68,26.93,-58.77,BEARISH,25.89,23.85,24.84,0.008178,0.071262,0.0779,0.6788,0.0,40.0,AT_OPEN,FIRST_HOUR,-0.03271,0,True,10.0,False,
NNE,2025-01-08,GAP_DN,-0.073267,0.073267,5-8%,3.1568,28.08,30.3,-100.0,NEUTRAL,28.58,25.265,26.85,0.017806,0.100249,0.1584,0.8917,0.0,90.0,AT_OPEN,FIRST_2HR,-0.043803,0,False,,False,
NNE,2025-01-10,GAP_DN,-0.033892,0.033892,2-5%,3.0182,25.94,26.85,20.11,BULLISH,26.41,24.81,25.65,0.018119,0.043562,0.1557,0.3744,0.0,115.0,AT_OPEN,FIRST_2HR,-0.01118,0,False,,False,
NNE,2025-01-13,GAP_DN,-0.043275,0.043275,2-5%,3.3368,24.54,25.65,-10.05,BULLISH,24.72,19.21,20.38,0.007335,0.217196,0.0539,1.5973,0.0,145.0,AT_OPEN,MID_SESSION,-0.169519,0,False,,True,40.0
NNE,2025-01-22,GAP_DN,-0.036036,0.036036,2-5%,3.7293,31.03,32.19,89.0,MAX_BULLISH,37.37,31.03,36.49,0.204318,0.0,1.7001,0.0,330.0,0.0,LAST_HOUR,AT_OPEN,0.175959,1,True,5.0,False,
NNE,2025-01-23,GAP_DN,-0.027953,0.027953,2-5%,4.3889,35.47,36.49,-13.38,BULLISH,46.47,35.47,42.74,0.310121,0.0,2.5063,0.0,125.0,0.0,MID_SESSION,AT_OPEN,0.204962,1,True,0.0,False,
NNE,2025-01-27,GAP_DN,-0.190991,0.190991,12%+,5.3682,35.92,44.4,-100.0,MAX_BEARISH,37.99,31.9,33.17,0.057628,0.111915,0.3856,0.7489,15.0,235.0,FIRST_30MIN,MID_SESSION,-0.076559,0,True,125.0,False,
NNE,2025-02-03,GAP_DN,-0.10106,0.10106,8-12%,5.6264,34.78,38.69,-100.0,BULLISH,40.32,34.3,38.05,0.159287,0.013801,0.9846,0.0853,310.0,0.0,LAST_HOUR,AT_OPEN,0.09402,1,True,10.0,False,
NNE,2025-02-12,GAP_DN,-0.032258,0.032258,2-5%,5.3007,31.2,32.24,-11.95,BEARISH,34.72,30.3,34.61,0.112821,0.028846,0.6641,0.1698,355.0,0.0,LAST_HOUR,AT_OPEN,0.109295,1,False,,True,145.0
NNE,2025-02-24,GAP_DN,-0.0307,0.0307,2-5%,3.4314,28.1,28.99,20.42,BULLISH,28.6,26.34,26.665,0.017794,0.062633,0.1457,0.5129,5.0,85.0,AT_OPEN,FIRST_2HR,-0.051068,0,False,,True,30.0
NNE,2025-02-25,GAP_DN,-0.024189,0.024189,2-5%,3.3289,26.02,26.665,-50.35,BULLISH,26.555,24.07,25.53,0.020561,0.074942,0.1607,0.5858,5.0,70.0,AT_OPEN,FIRST_2HR,-0.018832,0,False,,True,55.0
NNE,2025-02-28,GAP_DN,-0.045372,0.045372,2-5%,3.1596,26.3,27.55,-100.0,MAX_BEARISH,29.565,26.17,28.82,0.124144,0.004943,1.0334,0.0411,55.0,0.0,FIRST_HOUR,AT_OPEN,0.095817,1,False,,True,20.0
NNE,2025-03-05,GAP_DN,-0.023195,0.023195,2-5%,3.075,28.005,28.67,-33.08,BEARISH,28.96,27.33,28.75,0.034101,0.024103,0.3106,0.2195,380.0,5.0,LAST_HOUR,AT_OPEN,0.026602,1,False,,False,
NNE,2025-03-06,GAP_DN,-0.026087,0.026087,2-5%,3.0175,28.0,28.75,25.27,BEARISH,28.41,26.335,27.015,0.014643,0.059464,0.1359,0.5518,90.0,300.0,FIRST_2HR,MID_SESSION,-0.035179,0,True,250.0,False,
NNE,2025-03-18,GAP_DN,-0.028394,0.028394,2-5%,2.6382,29.77,30.64,-100.0,MAX_BEARISH,30.19,28.34,30.0,0.014108,0.048035,0.1592,0.542,385.0,30.0,LAST_HOUR,FIRST_30MIN,0.007726,1,True,10.0,False,
NNE,2025-03-20,GAP_DN,-0.026889,0.026889,2-5%,2.435,30.4,31.24,-77.4,BULLISH,31.91,29.8,30.91,0.049671,0.019737,0.6201,0.2464,70.0,235.0,FIRST_2HR,MID_SESSION,0.016776,1,True,40.0,False,
