ticker,session_date,direction,is_strong_trend_day,atr14_prev,session_open,session_close,close_from_open_atr,triggered,trigger_bar_exact,trigger_by_bar2,trigger_by_bar3,trigger_magnitude_atr,trigger_magnitude_bucket,trigger_time,cloud_touch_any,touch_ema10,cloud_entry,touch_ema21,cloud_contact_time,directional_breach,directional_breach_time,directional_breach_timing_after_trigger,cloud_flip,cloud_flip_time,cloud_flip_timing_after_trigger,new_extreme_after_breach,min_breach_to_new_extreme,new_extreme_after_flip,min_flip_to_new_extreme,close_ge_plus1atr_after_event,close_le_minus1atr_after_event,close_still_strong_after_event,breach_session_bucket,flip_session_bucket
KTOS,2024-12-09,short,True,0.9039285714285723,28.21,27.26,1.0509679968391923,True,2.0,True,True,0.7301461872777553,0.70-0.80,2024-12-09 08:40:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
KTOS,2024-12-17,short,True,0.9696428571428576,28.23,27.24,1.020994475138123,True,3.0,False,True,0.7116022099447524,0.70-0.80,2024-12-17 08:45:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
KTOS,2024-12-18,short,True,1.0364285714285717,27.22,25.51,1.6498966230186047,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-01-13,long,True,1.1782142857142852,29.4,30.91,1.281600484995455,True,2.0,True,True,0.763867838739014,0.70-0.80,2025-01-13 08:35:00-06:00,True,True,True,True,2025-01-13 08:40:00-06:00,False,,,False,,,False,,False,,True,False,True,,
KTOS,2025-02-06,short,True,1.24142857142857,34.23,32.575,1.3331415420022983,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-02-13,short,True,1.380357142857143,31.41,28.56,2.0646830530401044,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-02-27,long,True,1.2978571428571428,24.94,26.29,1.0401761144744068,True,1.0,True,True,1.101816180517336,1.00+,2025-02-27 08:30:00-06:00,True,True,True,True,2025-02-27 08:35:00-06:00,True,2025-02-27 08:35:00-06:00,first_30m,True,2025-02-27 08:35:00-06:00,first_30m,True,220.0,True,220.0,True,False,True,morning,morning
KTOS,2025-03-05,long,True,1.3853571428571425,26.33,27.81,1.0683165764372267,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-03-26,short,True,1.4739285714285715,33.0,31.4,1.0855342864065918,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-04-02,long,True,1.4671428571428569,28.64,31.14,1.7039922103213245,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-04-07,long,True,1.7142857142857137,26.29,28.24,1.1375,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-04-09,long,True,1.9289285714285709,28.675,31.78,1.60970190705425,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-05-08,short,True,1.4124999999999996,36.095,34.22,1.3274336283185844,True,1.0,True,True,0.7752212389380525,0.70-0.80,2025-05-08 08:30:00-05:00,True,True,True,True,2025-05-08 08:35:00-05:00,True,2025-05-08 08:40:00-05:00,first_30m,False,,,True,5.0,False,,False,True,True,morning,
KTOS,2025-05-21,short,True,1.3303571428571423,35.88,34.32,1.1726174496644317,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-06-17,long,True,1.5357142857142851,41.33,43.24,1.243720930232561,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-06-24,short,True,1.946428571428571,43.24,40.78,1.2638532110091751,True,1.0,True,True,1.1508256880733958,1.00+,2025-06-24 08:30:00-05:00,True,True,True,True,2025-06-24 08:35:00-05:00,True,2025-06-24 09:00:00-05:00,first_30m,False,,,False,,False,,False,True,True,morning,
KTOS,2025-07-01,short,True,2.647142857142857,45.725,43.055,1.008634646519159,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-07-17,long,True,3.016071428571429,55.785,58.945,1.0477205447010076,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-08-12,long,True,3.39107142857143,65.11,69.17,1.1972617166929964,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-08-19,short,True,3.9082142857142865,68.23,64.025,1.07593895641049,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-09-16,long,True,2.9553571428571423,71.355,76.37,1.6969184290030217,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-09-18,long,True,3.390714285714285,76.65,80.685,1.1900147461554658,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-09-25,long,True,3.586071428571427,79.95,84.21,1.1879294890947096,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-10-09,short,True,4.907499999999999,107.51,98.515,1.8329088130412647,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-10-15,short,True,5.901785714285716,97.06,90.425,1.1242360060514378,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-11-20,short,True,5.546428571428572,74.34,67.35,1.2602704443013537,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-12-04,long,True,3.787142857142858,72.57,77.71,1.3572236891738965,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2025-12-22,long,True,3.8885714285714292,77.1,81.55,1.1443791329904487,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2026-01-05,long,True,3.894285714285714,84.1,89.91,1.4919295671313286,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2026-02-04,short,True,8.816428571428574,102.59,91.31,1.279429636231062,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2026-02-11,short,True,8.421428571428573,96.48,87.76,1.0354537743850718,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2026-02-19,long,True,7.941428571428572,97.655,105.675,1.0098938658032015,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KTOS,2026-03-30,short,True,5.5299999999999985,71.3,65.245,1.0949367088607584,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-03-04,short,True,0.6157142857142853,25.9,25.16,1.2018561484918775,True,3.0,False,True,0.771461716937352,0.70-0.80,2024-03-04 08:40:00-06:00,True,True,True,True,2024-03-04 09:10:00-06:00,True,2024-03-04 09:15:00-06:00,second_30m,False,,,True,35.0,False,,False,True,True,morning,
KWEB,2024-04-04,short,True,0.4335714285714286,27.095,26.53,1.3031301482701758,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-04-22,long,True,0.503928571428571,25.9,26.57,1.3295535081502527,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-05-02,long,True,0.7424999999999999,29.29,30.18,1.1986531986531994,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-07-09,long,True,0.5085714285714281,27.37,28.04,1.3174157303370762,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-08-05,long,True,0.5710714285714281,24.84,25.76,1.6110068792995664,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-08-07,short,True,0.5942857142857141,26.46,25.845,1.034855769230773,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-08-20,short,True,0.6450000000000001,26.84,26.16,1.0542635658914723,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-09-24,long,True,0.6021428571428571,29.085,30.075,1.6441281138790012,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-09-30,short,True,1.119285714285714,35.585,33.96,1.4518187619655396,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2024-10-01,long,True,1.245714285714285,34.215,36.1,1.5131880733944945,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-01-06,short,True,0.5703571428571423,29.34,28.49,1.4902943018159087,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-01-30,long,True,0.7578571428571431,31.39,32.5,1.4646559849198857,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-03-17,long,True,1.3164285714285715,36.82,38.28,1.1090613130765063,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-04-08,short,True,1.3717857142857142,30.585,28.3,1.6657120541525647,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-08-12,long,True,0.5992857142857133,35.585,36.32,1.226460071513708,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-10-07,short,True,0.783571428571429,42.96,42.115,1.0783956244302624,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-10-09,short,True,0.8067857142857144,42.21,41.34,1.078353253652055,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-11-13,short,True,0.7767857142857143,39.655,38.825,1.0685057471264345,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-11-20,short,True,0.8249999999999993,37.5,36.25,1.5151515151515165,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2025-12-17,short,True,0.5457142857142853,36.45,35.85,1.0994764397905794,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2026-01-05,long,True,0.7149999999999993,35.655,36.44,1.0979020979020941,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2026-01-12,long,True,0.8110714285714293,36.765,37.63,1.0664905328049332,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2026-02-12,short,True,0.7767857142857112,33.62,32.78,1.081379310344827,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2026-03-09,long,True,0.7274999999999999,29.76,30.51,1.0309278350515465,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2026-03-18,short,True,0.764285714285714,30.235,29.445,1.0336448598130834,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
KWEB,2026-03-31,long,True,0.6996428571428568,27.75,28.46,1.0148034711587561,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-01-23,short,True,3.516428571428573,151.48,147.58,1.109079829372327,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-02-12,long,True,3.4882142857142844,154.37,157.92,1.0177127060509836,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-02-29,long,True,3.4296428571428543,154.85,158.51,1.0671665104654795,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-03-14,short,True,3.972857142857145,161.85,152.905,2.2515282272563795,True,1.0,True,True,0.7047824523552632,0.70-0.80,2024-03-14 08:30:00-05:00,True,True,True,True,2024-03-14 08:35:00-05:00,False,,,False,,,False,,False,,False,True,True,,
LEN,2024-04-03,long,True,4.640357142857143,161.15,166.18,1.0839682906180252,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-04-04,short,True,4.092857142857142,167.87,163.65,1.031064572425829,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-05-16,short,True,3.955357142857145,169.63,165.05,1.1579232505643293,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-05-22,short,True,3.798571428571429,160.625,155.83,1.2623166603986427,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-06-12,short,True,3.4532142857142896,158.44,154.95,1.0106526010962886,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-07-01,short,True,3.9742857142857173,150.23,145.94,1.0794392523364458,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-07-11,long,True,3.6585714285714306,150.125,155.86,1.5675517376025019,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-07-16,long,True,4.3707142857142856,161.84,169.66,1.7891812387645025,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-08-05,long,True,5.955000000000003,162.695,170.38,1.2905121746431567,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-08-07,short,True,6.180357142857147,173.11,166.61,1.0517191563132036,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-09-03,short,True,3.8746428571428595,182.385,178.51,1.0000921743939528,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-10-21,short,True,4.223928571428565,187.15,180.62,1.5459541726557904,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-10-29,long,True,4.947499999999997,162.415,170.04,1.5411824153612945,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-11-05,long,True,5.302857142857142,171.24,177.32,1.1465517241379284,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-11-25,long,True,4.336071428571425,172.83,178.565,1.322625813359688,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2024-11-26,short,True,3.829999999999996,177.4,173.33,1.0626631853785893,True,3.0,False,True,0.7806788511749378,0.70-0.80,2024-11-26 08:40:00-06:00,True,True,True,True,2024-11-26 08:50:00-06:00,True,2024-11-26 08:50:00-06:00,first_30m,False,,,True,40.0,False,,False,True,True,morning,
LEN,2024-12-18,short,True,4.015357142857139,152.47,145.86,1.6461798452370342,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-01-15,short,True,3.2996428571428607,142.44,138.65,1.1486091568351517,True,1.0,True,True,0.754627124147637,0.70-0.80,2025-01-15 08:30:00-06:00,True,True,True,True,2025-01-15 08:35:00-06:00,True,2025-01-15 09:10:00-06:00,second_30m,False,,,True,70.0,False,,False,True,True,morning,
LEN,2025-04-03,short,True,3.6049999999999978,112.99,108.38,1.2787794729542308,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-04-08,short,True,4.777499999999999,108.945,102.91,1.2632129774986913,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-04-09,long,True,5.389285714285713,100.365,108.72,1.5502982107355874,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-05-21,short,True,2.766428571428573,108.635,105.68,1.0681642137877603,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-06-04,long,True,2.583571428571427,107.015,110.29,1.2676251036770836,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-06-11,short,True,2.749999999999999,115.23,111.46,1.370909090909095,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-06-17,short,True,3.38357142857143,113.51,104.62,2.62740130884526,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-06-23,long,True,3.731428571428572,105.55,110.66,1.3694486983154666,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-07-01,long,True,3.986071428571428,110.38,115.49,1.281963981722068,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-07-09,long,True,3.574999999999999,111.58,115.4,1.0685314685314709,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-07-15,short,True,3.7296428571428555,113.75,107.78,1.6006894570525716,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-07-22,long,True,3.758571428571428,114.2,118.58,1.1653363740022795,True,2.0,True,True,0.8034967692892427,0.80-1.00,2025-07-22 08:35:00-05:00,True,True,True,True,2025-07-22 08:45:00-05:00,True,2025-07-22 08:45:00-05:00,first_30m,False,,,True,5.0,False,,True,False,True,morning,
LEN,2025-07-30,short,True,3.650357142857142,116.105,112.37,1.0231875550337541,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-08-13,long,True,3.650357142857144,124.91,130.9,1.6409353292241484,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-09-09,short,True,3.5360714285714274,141.675,137.45,1.1948288051712017,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-09-15,short,True,3.3374999999999995,137.53,133.775,1.1250936329588004,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-10-06,short,True,3.763214285714288,130.42,126.405,1.0669070893043517,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-10-14,long,True,3.3096428571428587,118.475,122.255,1.1421171900291354,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-10-21,long,True,3.523928571428573,122.89,128.22,1.512516469038207,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-10-28,long,True,3.355,124.43,128.22,1.1296572280178814,True,1.0,True,True,0.7868852459016353,0.70-0.80,2025-10-28 08:30:00-05:00,True,True,True,True,2025-10-28 08:35:00-05:00,True,2025-10-28 09:00:00-05:00,first_30m,False,,,True,45.0,False,,True,False,True,morning,
LEN,2025-11-17,short,True,3.1221428571428578,120.19,114.15,1.9345687485701184,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-11-25,long,True,3.801785714285714,125.17,131.05,1.54664161578206,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2025-12-04,short,True,4.231785714285714,131.09,126.74,1.027934846822519,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2026-01-06,long,True,2.761785714285717,103.32,106.35,1.0971162550109912,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2026-01-07,short,True,2.774642857142859,106.75,103.9,1.027159222551162,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2026-01-08,long,True,2.69607142857143,104.38,109.515,1.904623128891245,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2026-02-10,long,True,3.9317857142857155,115.355,119.43,1.0364247433917708,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2026-02-19,short,True,4.195714285714287,120.905,116.16,1.1309159005788227,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LEN,2026-02-25,short,True,3.997499999999999,116.82,110.74,1.5209505941213257,True,3.0,False,True,0.9018136335209482,0.80-1.00,2026-02-25 08:40:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
LEN,2026-03-30,short,True,3.2550000000000003,91.52,84.9,2.0337941628264176,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2024-01-24,short,True,1.4617857142857134,29.53,27.965,1.0706083557292956,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2024-02-26,long,True,1.7082142857142848,38.97,41.36,1.3991218900271807,True,1.0,True,True,0.8956721722768148,0.80-1.00,2024-02-26 08:30:00-06:00,True,True,True,True,2024-02-26 08:35:00-06:00,True,2024-02-26 08:35:00-06:00,first_30m,True,2024-02-26 08:35:00-06:00,first_30m,True,10.0,True,10.0,True,False,True,morning,morning
LI,2024-03-04,short,True,2.448571428571427,40.65,37.59,1.2497082847141179,True,2.0,True,True,0.9148191365227551,0.80-1.00,2024-03-04 08:35:00-06:00,True,True,True,False,2024-03-04 09:30:00-06:00,True,2024-03-04 09:30:00-06:00,second_30m,False,,,False,,False,,False,True,True,morning,
LI,2024-03-18,short,True,2.3053571428571433,35.67,33.14,1.0974438419829593,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2024-07-10,long,True,0.7485714285714291,19.94,20.75,1.0820610687022876,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2024-08-28,short,True,0.9625000000000001,20.01,17.8,2.296103896103897,True,1.0,True,True,1.5688311688311702,1.00+,2024-08-28 08:30:00-05:00,True,True,True,True,2024-08-28 08:35:00-05:00,True,2024-08-28 08:35:00-05:00,first_30m,True,2024-08-28 08:35:00-05:00,first_30m,True,35.0,True,35.0,False,True,True,morning,morning
LI,2024-09-17,long,True,1.0846428571428568,20.21,21.39,1.0879157062891012,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2024-09-30,short,True,1.3128571428571425,27.79,25.645,1.6338411316648531,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2024-10-01,long,True,1.512142857142857,26.6,28.61,1.3292394898441178,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2024-10-30,long,True,1.3117857142857152,27.45,28.96,1.1511026408930034,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2025-04-08,short,True,1.0775000000000001,21.25,19.76,1.3828306264501145,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2025-07-29,short,True,1.1278571428571422,30.95,27.4,3.1475617479417375,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2025-08-26,long,True,0.6353571428571423,23.96,24.65,1.086003372681279,True,2.0,True,True,0.834176503653735,0.80-1.00,2025-08-26 08:35:00-05:00,True,True,True,True,2025-08-26 08:40:00-05:00,True,2025-08-26 08:40:00-05:00,first_30m,False,,,True,25.0,False,,True,False,True,morning,
LI,2025-08-27,short,True,0.7567857142857137,23.395,22.6,1.0504955167531838,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2025-09-02,long,True,0.908571428571428,23.025,24.41,1.5243710691823926,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LI,2026-01-06,short,True,0.5274999999999999,17.66,16.98,1.2890995260663505,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-02-01,long,True,12.468928571428567,646.2,660.38,1.1372268209549417,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-02-05,long,True,14.719285714285718,689.15,706.275,1.1634396079002278,True,3.0,False,True,0.7303343524045226,0.70-0.80,2024-02-05 08:40:00-06:00,True,True,True,False,2024-02-05 09:40:00-06:00,False,,,False,,,False,,False,,True,False,True,,
LLY,2024-02-06,short,True,17.11071428571429,740.0,705.01,2.044917553746608,True,1.0,True,True,1.1554164057608,1.00+,2024-02-06 08:30:00-06:00,True,True,True,True,2024-02-06 08:35:00-06:00,True,2024-02-06 08:35:00-06:00,first_30m,True,2024-02-06 08:35:00-06:00,first_30m,True,30.0,True,30.0,False,True,True,morning,morning
LLY,2024-02-20,short,True,24.382857142857137,790.72,755.46,1.4460979610967892,True,3.0,False,True,0.9933208343098209,0.80-1.00,2024-02-20 08:40:00-06:00,True,True,True,False,2024-02-20 09:20:00-06:00,False,,,False,,,False,,False,,False,True,True,,
LLY,2024-04-01,short,True,15.649642857142835,776.73,760.3,1.0498642141536831,True,3.0,False,True,1.3086560624386712,1.00+,2024-04-01 08:40:00-05:00,True,True,True,False,2024-04-01 09:10:00-05:00,False,,,False,,,False,,False,,False,True,True,,
LLY,2024-04-09,short,True,16.61321428571427,775.7,757.03,1.1238042006148343,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-04-24,short,True,16.96071428571427,752.21,732.16,1.1821436091808852,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-05-02,short,True,19.19999999999998,777.28,755.82,1.1177083333333304,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-05-06,long,True,21.353571428571417,738.75,766.31,1.2906506104699764,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-05-15,long,True,19.74392857142857,764.0,787.18,1.174031800010851,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-07-18,short,True,23.77464285714287,903.68,849.31,2.286890294281121,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-09-05,short,True,19.9510714285714,934.75,912.23,1.1287614342230106,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-09-30,long,True,18.67035714285715,864.69,886.06,1.1445951374409333,True,2.0,True,True,0.7394073875700565,0.70-0.80,2024-09-30 08:35:00-05:00,True,True,True,True,2024-09-30 08:55:00-05:00,True,2024-09-30 08:55:00-05:00,first_30m,False,,,True,55.0,False,,True,False,True,morning,
LLY,2024-10-30,long,True,22.638214285714273,799.26,846.81,2.100430687680438,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2024-11-06,short,True,25.218571428571426,818.255,776.575,1.6527502407522783,True,2.0,True,True,0.7506372854472309,0.70-0.80,2024-11-06 08:35:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
LLY,2025-01-14,short,True,19.57928571428573,783.2,744.64,1.9694283316916579,True,1.0,True,True,0.7747984385830536,0.70-0.80,2025-01-14 08:30:00-06:00,True,True,True,False,2025-01-14 08:35:00-06:00,True,2025-01-14 09:30:00-06:00,second_30m,False,,,False,,False,,False,True,True,morning,
LLY,2025-01-27,long,True,24.690000000000023,778.87,808.75,1.2102065613608735,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2025-02-06,long,True,22.530357142857156,836.235,870.24,1.5092969802647211,True,1.0,True,True,1.1435682016327164,1.00+,2025-02-06 08:30:00-06:00,True,True,True,True,2025-02-06 08:35:00-06:00,True,2025-02-06 08:40:00-06:00,first_30m,True,2025-02-06 08:40:00-06:00,first_30m,True,10.0,True,10.0,True,False,True,morning,morning
LLY,2025-04-09,long,True,34.635,705.58,753.73,1.3902122130792545,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2025-05-01,short,True,36.642142857142865,845.0,793.78,1.3978440125538514,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2025-05-06,short,True,39.628928571428574,818.25,775.31,1.0835518785879736,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
LLY,2025-06-10,long,True,16.865357142857142,777.515,807.2,1.7601168921923673,True,1.0,True,True,0.7275268407343869,0.70-0.80,2025-06-10 08:30:00-05:00,True,True,True,True,2025-06-10 08:50:00-05:00,True,2025-06-10 08:50:00-05:00,first_30m,True,2025-06-10 08:35:00-05:00,first_30m,True,15.0,True,30.0,True,False,True,morning,morning
