ticker,date,overnight_gap,volume_ratio,days_since_ath,range_60d,price_in_range,rs_vs_spy_20d,pre_drift_5d,consecutive_beat_streak,day_of_return,fwd_return_0d,fwd_return_1d,fwd_return_3d,fwd_return_5d,fwd_return_10d,cond_distribution,cond_range_compressed,cond_rs_weak,cond_front_run,cond_beat_fatigue,ceiling_score,regime,day_of_fade,fwd_5d_fade
UBER,2022-11-15 05:00:00+00:00,0.03830298866368952,1.6024681131094136,441,0.49542483660130726,0.7581354441512753,0.07060016343310327,0.15071988336067066,1,0.044499586435070265,0.044499586435070265,-0.006451612903225815,-0.04234904880066174,-0.07096774193548397,-0.03622828784119114,1,0,0,1,0,2,MODERATE_CEILING,0,1
AMD,2022-11-14 05:00:00+00:00,0.038944897113658436,1.649975273753449,241,0.787506869389998,0.4391719004419632,0.19133014044473318,0.16452686638135994,1,-0.023394922238468764,-0.023394922238468764,0.015153529177189958,-0.017413265984314797,-0.036554565997607334,-0.024192476405689316,1,0,0,1,0,2,MODERATE_CEILING,1,1
TSLA,2022-11-10 05:00:00+00:00,0.06857335885598473,1.6811936632610764,555,4.188844351606165,0.018154372818308017,-0.21837581239268,-0.1151346332404829,1,0.004214963119072618,0.004214963119072618,0.03224446786090609,0.024446786090621633,-0.03477344573234996,-0.03609062170706018,1,0,1,0,0,2,MODERATE_CEILING,0,1
AMD,2022-11-10 05:00:00+00:00,0.07393190921228292,1.5040519253001512,239,0.8513464004396408,0.29844002151694443,0.08392786047829826,0.13910149750415957,1,0.06386946386946386,0.06386946386946386,0.1252525252525253,0.18679098679098696,0.14871794871794886,0.16798756798756803,1,0,0,1,0,2,MODERATE_CEILING,0,0
HD,2022-11-10 05:00:00+00:00,0.03853396568559078,1.6085309165543327,215,0.23397447961757054,0.7347168597168594,0.023424379852476696,0.10659321130264776,1,0.045431651052684506,0.045431651052684506,0.057855679795843044,0.04798361371344152,0.04606964171787371,0.09630301198750883,1,0,0,1,0,2,MODERATE_CEILING,0,0
NOW,2022-11-10 05:00:00+00:00,0.0843776800287714,1.572377129485288,254,0.4536100815418829,0.4355798143548175,0.038605437423371525,0.04706660099033,1,0.030397734520498924,0.030397734520498924,0.04543715080235718,0.07032425950965634,0.022246600505140622,0.03939076970176288,1,0,0,1,0,2,MODERATE_CEILING,0,0
SNOW,2022-11-10 05:00:00+00:00,0.10830496397751568,1.9415223269879696,482,0.6739245451955558,0.2710912494715865,-0.14802928175580576,-0.03448734135158482,2,0.03793128080577186,0.03793128080577186,0.13929566397599827,0.16815486820487172,0.05586113293806695,0.034431030787913375,1,0,1,0,0,2,MODERATE_CEILING,0,0
AMD,2022-11-02 04:00:00+00:00,0.057669740150880215,1.775894959489294,233,0.874885510166697,0.08438023450586253,-0.13129977977534124,-0.018419290020093793,1,-0.07085116500237765,-0.07085116500237765,-0.0473926137264226,0.0,-0.050245680773498204,0.15248058329370723,1,0,1,0,0,2,MODERATE_CEILING,1,1
AAPL,2022-10-28 04:00:00+00:00,0.022078101283289558,2.0342841683951205,550,0.31056547619047603,0.5103018687110683,0.03863991008856016,0.056811240073304736,2,0.05103280680437426,0.05103280680437426,0.0354732010260566,-0.021196165789118312,-0.06581611988659376,0.010463075469150882,1,0,0,1,0,2,MODERATE_CEILING,0,1
NOW,2022-10-27 04:00:00+00:00,0.16376463524467125,3.0072944111608964,244,0.5455300222386954,0.4301554516795303,0.03146039840111703,0.16927353907500486,1,-0.023509960953531264,-0.023509960953531264,-0.01251128595382441,-0.017389163139195432,-0.09541174677251035,-0.05283585239731255,1,0,0,1,0,2,MODERATE_CEILING,1,1
ORCL,2022-10-21 04:00:00+00:00,0.029033655929510196,1.9570977126607962,216,0.3139496627734825,0.6245742729892583,0.10947004298804508,0.12921261065382805,1,0.02063447501403704,0.02063447501403704,0.02442448062886032,0.0505334081976419,0.08604716451431794,0.06681639528354864,1,0,0,1,0,2,MODERATE_CEILING,0,0
NFLX,2022-10-19 04:00:00+00:00,0.0995850622406639,3.0517311145047197,231,0.31819469360778035,0.898590504451038,0.1735572626025027,0.23368359074233425,1,0.027867924528301852,0.027867924528301852,0.01139622641509427,0.0661886792452831,0.12683018867924534,0.029886792452830248,1,0,0,1,0,2,MODERATE_CEILING,0,0
CRM,2022-10-18 04:00:00+00:00,0.06414697093181196,1.952981550057499,229,0.410910147454057,0.28265865299628784,0.05954361933086039,0.07755960729312772,1,-0.019306251396113257,-0.019306251396113257,-0.018987139802789,0.022369722692025373,0.05600408462839458,0.019689185308102295,1,0,0,1,0,2,MODERATE_CEILING,1,0
NFLX,2022-10-18 04:00:00+00:00,0.021084828711256182,1.8852755681161875,230,0.1903535914212154,0.7275096165777394,0.02609071339004687,0.12438182327143799,1,-0.03742461157486921,-0.03742461157486921,0.08792986380157361,0.1564484562846987,0.16255941207013616,0.14518512601350012,1,0,0,1,0,2,MODERATE_CEILING,1,0
JPM,2022-10-18 04:00:00+00:00,0.033526061442871985,2.3333028618079514,236,0.22652779148978172,0.7644366964480278,0.05892795773870951,0.16522847617179837,1,-0.007806955287437918,-0.007806955287437918,-0.026844236630067242,0.02074896672650607,0.025257796518181486,0.07013735231495004,1,0,0,1,0,2,MODERATE_CEILING,1,0
JPM,2022-10-17 04:00:00+00:00,0.03468985299390467,1.968985296639467,235,0.22652779148978172,0.6358683809108735,0.03644200369179962,0.10340887450009517,1,0.003898466603136001,0.003898466603136001,0.029455081001472677,0.00563111842675207,0.059949753097115026,0.09079095555748062,1,0,0,1,0,2,MODERATE_CEILING,0,0
JPM,2022-10-14 04:00:00+00:00,0.02506632513036314,2.418800826815209,234,0.22652779148978172,0.4475920679886685,0.02496718334592407,0.0525521275592038,1,-0.004373047746541677,-0.004373047746541677,0.03418116912092814,0.040160642570281124,0.09103078982597057,0.12449799196787152,1,0,0,1,0,2,MODERATE_CEILING,1,0
NFLX,2022-09-28 04:00:00+00:00,0.021395141519946564,1.5271038799885457,216,0.4836316533207724,0.9175797419040664,0.18054877675087588,0.035340314136125706,1,0.07008509709797077,0.07008509709797077,0.04656338642810381,0.04333406065895704,0.03364608335151651,-0.036482653283875247,1,0,0,1,0,2,MODERATE_CEILING,0,0
HD,2022-09-28 04:00:00+00:00,0.02242802945771023,2.078556242381118,184,0.25328414950878897,0.24550453262000282,0.03199002784329019,0.03933556775072744,1,0.026556076976245086,0.026556076976245086,0.01238677289097468,0.03153988868274588,0.05478555058386992,0.02084470151697049,1,0,0,1,0,2,MODERATE_CEILING,0,0
NFLX,2022-09-15 04:00:00+00:00,0.028241277772820615,2.1823912074110052,207,0.4836316533207724,0.7979060141222304,0.06149137084726597,0.03459188607094199,2,0.0213042912309628,0.0213042912309628,0.042218076105349896,0.05393326680262076,0.028550353625200732,0.04056927148869698,1,0,0,1,0,2,MODERATE_CEILING,0,0
AVGO,2022-09-02 04:00:00+00:00,0.052121162936963734,2.039506318300981,167,0.2356350317785199,0.3303465301270915,-0.041515346463271374,-0.03943780960792609,1,-0.03528867291449741,-0.03528867291449741,-0.03885610706159133,-0.012283543522696602,0.02032473292452459,-0.03233830845771152,1,0,1,0,0,2,MODERATE_CEILING,1,0
SNOW,2022-08-25 04:00:00+00:00,0.19673668417104273,2.8914122529147446,428,0.7850573150287709,0.9915738442892593,0.33712230164733126,0.2135790254761316,2,0.025231154991380577,0.025231154991380577,0.03348482474011386,-0.03505197722405061,-0.09596197043305649,-0.01697748524264744,1,0,0,1,0,2,MODERATE_CEILING,0,1
PANW,2022-08-23 04:00:00+00:00,0.09973242041474846,3.074195332616374,85,0.24410869565217383,0.9718585804613058,0.16792002391365646,0.0857115604731018,2,0.01821272027909464,0.01821272027909464,0.010287145540746041,0.003542356203595857,0.0009839878343321487,-0.034314339386349514,1,0,0,1,0,2,MODERATE_CEILING,0,0
UBER,2022-08-10 04:00:00+00:00,0.04443728868137184,1.5258119055080286,373,0.6678391959798995,0.9706546275395034,0.4167583373576158,0.08663243332781168,1,0.01125327578233374,0.01125327578233374,-0.006012024048096201,0.0015415446277168847,-0.053029135193463924,-0.11515338369045792,1,0,0,1,0,2,MODERATE_CEILING,0,1
UBER,2022-08-02 04:00:00+00:00,0.14837398373983735,3.6390837117403896,367,0.47889447236180915,0.9816369359916054,0.22974371402389893,0.2976269682856507,2,0.03557522123893802,0.03557522123893802,0.06849557522123889,0.1330973451327433,0.09929203539823007,0.1458407079646017,1,0,0,1,0,2,MODERATE_CEILING,0,0
AAPL,2022-07-29 04:00:00+00:00,0.024918949844256483,1.5428343419901782,486,0.28971528181289957,0.8959753977804523,0.09470467931602822,0.054755417153237396,1,0.008373131551200291,0.008373131551200291,0.001612603113564593,0.0303293431743473,0.025119394653600517,0.06686100601625009,1,0,0,1,0,2,MODERATE_CEILING,0,0
AMZN,2022-07-29 04:00:00+00:00,0.10296883945366826,2.43323541249209,172,23.840948297106806,0.013874044105030096,0.1762013050556912,0.10276098676686818,2,0.0010381135992880493,0.0010381135992880493,0.004078303425774751,0.03470265460477516,0.04404567699836866,0.06399228829897667,1,0,0,1,0,2,MODERATE_CEILING,0,0
MSFT,2022-07-27 04:00:00+00:00,0.03749329412465963,2.1357265182685925,169,0.20405713102877235,0.5496043822276323,-0.006094503065657175,0.02436606291706389,2,0.02895664164240847,0.02895664164240847,0.05871763444155064,0.0648843266431745,0.08189060824268422,0.1074766355140187,1,0,1,0,0,2,MODERATE_CEILING,0,0
GOOG,2022-07-27 04:00:00+00:00,0.03857819905213264,2.3533759984703044,120,22.501383983964875,0.00373281526382096,-1.0025973666341703,-0.009592744396965225,1,0.03650634297709227,0.03650634297709227,0.04599799215113632,0.05412065346353936,0.08396458884731225,0.1011225700465457,1,0,1,0,0,2,MODERATE_CEILING,0,0
TSLA,2022-07-21 04:00:00+00:00,0.03157511724435349,1.7557364860191849,476,0.6105822662478858,0.5125830959164293,0.0850988952112961,0.1401795954905305,1,0.06491436633702162,0.06491436633702162,0.06692620220256838,0.014579278090584827,0.10086613453172551,0.20955752674827224,1,0,0,1,0,2,MODERATE_CEILING,0,0
NFLX,2022-07-20 04:00:00+00:00,0.03253484104547936,3.8136099544471294,167,0.332739448301284,0.9926144756277695,0.21422682771000767,0.22645143018974778,1,0.04005956097795285,0.04005956097795285,0.07548393294586678,0.049666170325183744,0.08910130169556661,0.08895720255535813,1,0,0,1,0,2,MODERATE_CEILING,0,0
TSLA,2022-06-21 04:00:00+00:00,0.03635734338345574,1.6395917668847562,455,0.8544012241282114,0.16945829523710773,0.10685654975653947,0.09817676143386889,1,0.05496430214780836,0.05496430214780836,0.05160974306452328,0.09447685205800711,0.0360244021908536,0.03065117038488367,1,0,0,1,0,2,MODERATE_CEILING,0,0
CRM,2022-06-01 04:00:00+00:00,0.10913105678920187,2.521925864013659,133,0.4370794513457557,0.3178151136111316,0.0019169281689948026,0.12246134226048144,1,-0.012814401480526016,-0.012814401480526016,0.05717410201048702,0.02624568880912995,0.06098757816224098,-0.055547766592827306,1,0,0,1,0,2,MODERATE_CEILING,1,0
JPM,2022-05-23 04:00:00+00:00,0.026582602027775327,1.5866974308952666,134,0.30493741307371347,0.2708095781071836,0.055911955759409215,0.05274725274725278,1,0.03361274794588772,0.03361274794588772,0.04929869698730195,0.07481948709436469,0.09926134948958415,0.07925968960079673,1,0,0,1,0,2,MODERATE_CEILING,0,0
HD,2022-05-17 04:00:00+00:00,0.036759987842355846,2.746349123451012,92,0.24371417925013733,0.27775755369493993,0.0589009853600202,0.032286841653800025,1,-0.019984038827993912,-0.019984038827993912,-0.07086434632485869,-0.06405641785696842,-0.06206941481131616,-0.03197120474274825,1,0,0,1,0,2,MODERATE_CEILING,1,1
ADBE,2022-05-10 04:00:00+00:00,0.026743784988458738,1.5501063913992914,111,0.2863202262177879,0.17157365135563185,-0.0023790418062404894,-0.03519209067268536,1,0.016240729734618382,0.016240729734618382,-0.019483707589343445,0.04777901237758084,0.058554484612005395,0.02976821106488535,1,0,1,0,0,2,MODERATE_CEILING,0,0
MSFT,2022-04-27 04:00:00+00:00,0.04479241860551215,2.949173539651797,107,0.17007407407407413,0.287674216027874,-0.005928552306311952,-0.011138268156424602,2,0.0034545680018423152,0.0034545680018423152,0.026768473080943208,0.0074583237373109686,0.02733537654791211,-0.07626623204067544,1,0,1,0,0,2,MODERATE_CEILING,0,0
UBER,2022-04-21 04:00:00+00:00,0.03553146642577536,1.5406976504627625,297,0.48949579831932777,0.22424892703862673,-0.027749275784229033,-0.028654612319951034,2,-0.07836580401279443,-0.07836580401279443,-0.10380924687409131,-0.0889793544635069,-0.0447804594358825,-0.22012212852573423,1,0,1,0,0,2,MODERATE_CEILING,1,1
MA,2022-03-29 04:00:00+00:00,0.0211418300094153,2.7014494727322322,37,0.2810417734495129,0.6295451954861505,-0.05481016663587979,0.04968571428571433,2,0.02651578653255102,0.02651578653255102,0.01153953618329141,0.016820340877340148,0.01580050293378047,-0.03440905280804694,0,0,1,1,0,2,MODERATE_CEILING,0,0
SNOW,2022-03-16 04:00:00+00:00,0.036115663778974405,2.4107383320536098,316,1.2055119547362656,0.17037597779460004,-0.29611832719780873,-0.04575446708086495,1,0.11931529292130391,0.11931529292130391,0.17993333709959902,0.20337834020676798,0.25526806395118923,0.30823117338003503,1,0,1,0,0,2,MODERATE_CEILING,0,0
AMZN,2022-03-10 05:00:00+00:00,0.0464631807308541,1.671042440027546,75,0.30271727135680265,0.3249448560077604,-0.01917002714422722,-0.007500625333793032,1,0.007801613180024032,0.007801613180024032,-0.0020422172644584927,0.011714432812768186,0.08031577140895829,0.12343916251930663,1,0,1,0,0,2,MODERATE_CEILING,0,0
SNOW,2022-03-07 05:00:00+00:00,0.02691610193757762,1.856492772257255,310,0.9599376461418552,0.002977157085633925,-0.2350203800508548,-0.2721650262096015,1,-0.10307649409796453,-0.10307649409796453,-0.035086903987359475,-0.16221303095083187,-0.2060600427549029,0.04466028441304947,1,0,1,0,0,2,MODERATE_CEILING,1,1
SNOW,2022-02-07 05:00:00+00:00,0.05438329345225147,2.271357314509014,291,0.7376753764963316,0.34880474611760615,0.018422678119739633,0.06195075105546399,1,0.007633587786259636,0.007633587786259636,0.010436008527611668,0.07117804827728488,0.0007908672030810061,-0.07936180455264419,1,0,0,1,0,2,MODERATE_CEILING,0,0
META,2022-02-02 05:00:00+00:00,0.027903185352395395,2.1557657894150855,99,0.22379799377378065,0.5209428129829983,0.001775507176555502,0.09663337409974182,1,-0.015418166290489864,-0.015418166290489864,-0.27481241993533834,-0.3141279814554993,-0.2924876471664735,-0.3396571707436101,1,0,0,1,0,2,MODERATE_CEILING,1,1
AMD,2022-02-02 05:00:00+00:00,0.1099700470688917,1.7306516614350997,44,0.6544887278582929,0.3610641242503461,-0.10695141465227742,0.10786435786435788,2,-0.05289128758673852,-0.05289128758673852,-0.0743253662297609,-0.04649190439475703,0.024363916730917697,-0.09244410177332302,0,0,1,1,0,2,MODERATE_CEILING,1,0
NFLX,2022-01-31 05:00:00+00:00,0.046034141771625,1.5320998183528867,50,0.9925610900918843,0.21670034249029133,-0.2383499431151751,0.10346431062543604,1,0.06261661318008796,0.06261661318008796,0.13774659800482608,0.009901236410677318,0.0011194865288454078,-0.01373236808717078,0,0,1,1,0,2,MODERATE_CEILING,0,0
AAPL,2022-01-28 05:00:00+00:00,0.04248160493050749,2.4499655516751564,361,0.24003254678600494,0.6453389830508474,0.02704945360076516,0.048670114517916474,1,0.02750882273097459,0.02750882273097459,0.054987482279130154,0.0592103278737974,0.039242300847585586,0.01698187192712591,1,0,0,1,0,2,MODERATE_CEILING,0,0
V,2022-01-28 05:00:00+00:00,0.07107128982128992,2.669416917990759,126,0.19932698880067298,0.9997362173568981,0.11855308366343531,0.10744804816469222,1,0.034163814014644855,0.034163814014644855,0.025095781097685368,0.0675341751490557,0.03638548207929997,0.018340096574550508,1,0,0,1,0,2,MODERATE_CEILING,0,0
AAPL,2022-01-26 05:00:00+00:00,0.02229379025701956,1.7717580623940152,359,0.24003254678600494,0.3387005649717516,-0.019150240055594847,-0.040551110041513794,1,-0.024499158892797038,-0.024499158892797038,-0.02731304480807465,0.06976601926900139,0.07404801957485865,0.07814650558189329,1,0,1,0,0,2,MODERATE_CEILING,1,0
META,2022-01-26 05:00:00+00:00,0.024133333333333364,2.3395125394095184,94,0.22379799377378065,0.08129829984544037,-0.05853544230263885,-0.07888725474856828,1,-0.04192162478843899,-0.04192162478843899,-0.04088009373779456,0.019626350735581215,0.05066072126025256,-0.24500390574143993,1,0,1,0,0,2,MODERATE_CEILING,1,0
NVDA,2021-11-18 05:00:00+00:00,0.10593184111078821,1.5085559400825697,95,0.6747634875990794,0.9172413793103447,0.3594303867056938,0.04138157894736838,1,-0.021027892881439827,-0.021027892881439827,0.02056404230317267,-0.016698620817613884,-0.023934689838580027,-0.0500030923371885,1,0,0,1,0,2,MODERATE_CEILING,1,1
UBER,2021-11-16 05:00:00+00:00,0.044495412844036644,1.6960901582466998,191,0.2830510699750558,0.7091836734693873,-0.06927236082329313,0.004834102395077977,1,0.00417215634606934,0.00417215634606934,-0.03140096618357487,-0.02898550724637682,-0.06302151954325862,-0.20904699165568721,1,0,1,0,0,2,MODERATE_CEILING,0,1
SNOW,2021-11-12 05:00:00+00:00,0.024425949521511617,1.66925492646444,233,0.5600096789804806,0.997695520668299,0.11501934575487138,0.05980421728043006,2,0.022811474542182717,0.022811474542182717,0.04199745951095587,0.05356197734730605,0.037630993966338594,-0.034931724356938684,1,0,0,1,0,2,MODERATE_CEILING,0,0
NVDA,2021-11-09 05:00:00+00:00,0.047954545454545396,1.6583298948540564,88,0.7204112069883881,0.8781146025878003,0.4047323700246397,0.1606960275684477,1,-0.05039191994299343,-0.05039191994299343,-0.08842209622951316,-0.05850915512594105,-0.0643182451900734,-0.014840288750503342,1,0,0,1,0,2,MODERATE_CEILING,1,1
NVDA,2021-11-04 04:00:00+00:00,0.023117693493215182,5.107150799176314,85,0.6699158410567805,0.875646020513636,0.34962816019541343,0.1952570121584205,1,0.09438606804320669,0.09438606804320669,0.09291645234771115,0.12611139686971853,0.11690792857667717,0.1631273422000146,1,0,0,1,0,2,MODERATE_CEILING,0,0
TSLA,2021-11-01 04:00:00+00:00,0.02773839223217338,2.930369272983222,296,0.8637631145141659,0.9988584882103234,0.4747237342934578,0.18022977734828727,1,0.05576075092774495,0.05576075092774495,0.02322636978825576,0.07376555337262608,0.014075529360401564,-0.11508840864440074,1,0,0,1,0,2,MODERATE_CEILING,0,0
NVDA,2021-10-26 04:00:00+00:00,0.03544598912011056,3.0051004394827308,78,0.34542452327687223,0.9144178874325365,0.14230352023802717,0.10824996635413386,2,0.030062961264228742,0.030062961264228742,0.01947212608931321,0.06617187174248415,0.10107159237793428,0.2780094233415335,1,0,0,1,0,2,MODERATE_CEILING,0,0
TSLA,2021-10-25 04:00:00+00:00,0.04508980587860266,2.971710872237073,291,0.6099154200496079,0.9481926797847887,0.26617415757388563,0.1771999172661045,1,0.0775274517228323,0.0775274517228323,0.07102738861542342,0.13287264924902176,0.2717299844335057,0.2215175228238461,1,0,0,1,0,2,MODERATE_CEILING,0,0
UNH,2021-10-14 04:00:00+00:00,0.055137720396000345,2.117820872132789,0,0.13010037804719066,0.7342685370741484,0.017972528761698192,0.038044418093332366,1,-0.01314043472644651,-0.01314043472644651,0.005272614112756315,-0.0032528153880480703,0.03871672322885953,0.08176661930316943,0,1,0,1,0,2,MODERATE_CEILING,1,0
CRM,2021-09-23 04:00:00+00:00,0.04082105100702208,2.2286847336911055,265,0.19214849583955623,0.966688874083944,0.0753703029317041,0.06704554181706457,1,0.0301008303677343,0.0301008303677343,0.05897835112692774,0.009749406880189783,0.005486358244365429,0.01803454922894428,1,0,0,1,0,2,MODERATE_CEILING,0,0
UBER,2021-09-21 04:00:00+00:00,0.06408645388288525,3.4502754998415814,152,0.37455691217014575,0.4402383456011217,0.11248069771636093,0.13698103536647865,1,0.047827113840340066,0.047827113840340066,0.060344827586206885,0.10132262635805382,0.0862068965517241,0.07711384034010375,1,0,0,1,0,2,MODERATE_CEILING,0,0
CRM,2021-08-26 04:00:00+00:00,0.03154152011010858,3.834093785981449,246,0.19898048100383403,0.8384059557696519,0.08460266539166716,0.058077515704634264,2,-0.007412623698157963,-0.007412623698157963,-0.012119639746488203,-0.016900782031800163,-0.02105185130276864,-0.04681071865386752,1,0,0,1,0,2,MODERATE_CEILING,1,1
PLTR,2021-08-12 04:00:00+00:00,0.09302325581395357,5.558246948270062,136,0.3781954887218046,0.6547382372432075,0.13551947907210793,0.10646810402311613,1,0.01841243862520455,0.01841243862520455,0.019435351882160303,-0.01923076923076933,-0.010024549918166979,0.017184942716857533,1,0,0,1,0,2,MODERATE_CEILING,0,1
AMD,2021-07-28 04:00:00+00:00,0.026819081116728927,2.8508166123575736,0,0.36142335011378524,0.9685174585002866,0.06741928436720479,0.09484928136010295,3,0.047794904731320954,0.047794904731320954,0.10222650396060798,0.16334831941768363,0.27124812673945625,0.15269749518304432,0,0,0,1,1,2,MODERATE_CEILING,0,0
CRM,2021-05-28 04:00:00+00:00,0.05951167634156072,3.2599726459160543,184,0.20771101076762757,0.8717152412804592,0.027156418837887664,0.06960859209994164,2,-0.004516938519447863,-0.004516938519447863,-0.012254286909243023,-0.03454621497281468,-0.004349644500209084,0.030572982015892942,1,0,0,1,0,2,MODERATE_CEILING,1,1
NVDA,2021-05-21 04:00:00+00:00,0.03780944722930322,1.6739037888463175,25,0.4013098171443393,0.7387838638444553,-0.013173345379296264,0.05303535690460315,1,-0.011176868169004752,-0.011176868169004752,0.02883236346252124,0.035747844578889146,0.07152865927037139,0.16216349878834838,0,0,1,1,0,2,MODERATE_CEILING,1,0
PANW,2021-05-21 04:00:00+00:00,0.05680758017492715,2.562982752359765,63,0.1959665266600404,0.8328697643979062,0.016748978897734412,0.07747022660449665,2,0.0008552078017021456,0.0008552078017021456,0.0060002482861360095,0.014828199787577417,0.0021104321558133065,-0.017642109328661983,1,0,0,1,0,2,MODERATE_CEILING,0,0
AAPL,2021-04-29 04:00:00+00:00,0.02154559736664939,1.9000053796711744,171,0.18633567095469605,0.7968136688986375,0.03226043142669277,0.011289589331717087,3,-0.02255584035151968,-0.02255584035151968,-0.03742218967411214,-0.06290735994141353,-0.0499084584401318,-0.08498718418161857,1,0,0,0,1,2,MODERATE_CEILING,1,1
GOOG,2021-04-28 04:00:00+00:00,0.04195487875613586,2.2779583970710284,0,0.2794432799705561,0.8671710802858337,0.1013102239342436,0.03786537337648155,3,-0.011409782127790452,-0.011409782127790452,0.009045986012475398,-0.004791983864702731,-0.02130116798115614,-0.06969875101001398,0,0,0,1,1,2,MODERATE_CEILING,1,1
AMD,2021-04-15 04:00:00+00:00,0.02100840336134443,2.08198794027115,64,0.29819338250219923,0.41320626276378486,-0.04194826934853024,-0.005273250239693161,2,0.035041775782516556,0.035041775782516556,0.024940765681506424,-0.01141040029928909,-0.014091532610051073,0.04682628756702825,1,0,1,0,0,2,MODERATE_CEILING,0,1
UBER,2021-04-12 04:00:00+00:00,0.023215523215523275,2.2368400290439747,40,0.35693090292496815,0.7262470308788598,-0.05984336992564576,0.035017421602787424,1,0.005926176769386967,0.005926176769386967,0.026244497121571234,0.028107009820521445,-0.06112428039282085,-0.03217067389095844,0,0,1,1,0,2,MODERATE_CEILING,0,1
TSLA,2021-03-09 05:00:00+00:00,0.0797069271758437,2.0089660136960386,131,0.6662409535972755,0.36960688984581175,-0.2107886973988501,-0.019270545051999877,1,0.1076454863253135,0.1076454863253135,0.09892658852560146,0.14174789224758375,0.11292617725683732,0.09076701624511611,1,0,1,0,0,2,MODERATE_CEILING,0,0
ADBE,2021-03-09 05:00:00+00:00,0.038913048644281266,1.5912716679528665,128,0.20462916755780522,0.21698989664382765,-0.10063480745963349,-0.05815099757838116,1,0.0052838043391241745,0.0052838043391241745,-5.718402964414896e-05,0.016308885254526107,0.031073801708658758,0.053398446881754796,1,0,1,0,0,2,MODERATE_CEILING,0,0
CRM,2021-03-05 05:00:00+00:00,0.022744983440483226,1.9042663402586175,126,0.24626606460576586,0.1823493854523476,-0.1082718926176024,-0.02734411085450339,1,0.002809657602743004,0.002809657602743004,-0.011000523834468319,0.008762322015334079,0.009952854897852295,0.010643363969712773,1,0,1,0,0,2,MODERATE_CEILING,0,0
UBER,2021-03-05 05:00:00+00:00,0.020523441913010795,1.7212780915634722,15,0.35693090292496815,0.49821852731591465,-0.032808792697515465,0.07257286238177962,1,0.025276752767527628,0.025276752767527628,-0.018634686346863563,0.06457564575645756,0.11309963099630987,0.05295202952029515,0,0,1,1,0,2,MODERATE_CEILING,0,0
UBER,2021-03-03 05:00:00+00:00,0.023787740164684434,1.7260476976887462,13,0.35693090292496815,0.5302850356294537,-0.00630395851362997,0.040808755332962354,1,0.0028596961572832274,0.0028596961572832274,-0.05075960679177843,-0.049329758713136815,0.03127792672028597,0.006434316353887389,0,0,1,1,0,2,MODERATE_CEILING,0,0
AAPL,2021-03-01 05:00:00+00:00,0.02015663643858209,1.5763644083501276,129,0.2246896901123025,0.3532506576475008,-0.08264845147052335,0.014483552239990427,1,0.03301143480544663,0.03301143480544663,0.011677239484423558,-0.029294112893450238,-0.0608105377995071,0.0010909531698249698,1,0,1,0,0,2,MODERATE_CEILING,0,1
PANW,2021-02-02 05:00:00+00:00,0.031739226641588666,1.6991826003852186,0,0.6254067584480603,0.985191114668801,0.066976844505648,0.09210081190798358,3,0.03853732423629077,0.03853732423629077,0.01306917952361165,0.017385359838076254,0.047545004892564684,0.05955524576759656,0,0,0,1,1,2,MODERATE_CEILING,0,0
UBER,2021-01-28 05:00:00+00:00,0.043188677281714966,1.8393007313778955,9,0.7590149516270889,0.6749710312862109,-0.029338273369481138,-0.07553763440860206,3,0.029229848363926645,0.029229848363926645,0.015662410215482914,0.12649640861931372,0.15422984836392667,0.21169193934557062,0,0,1,0,1,2,MODERATE_CEILING,0,0
AAPL,2021-01-25 05:00:00+00:00,0.028407047824523468,1.5168183888785374,105,0.35115748288229537,0.9437591192465843,0.04487338930181273,0.12252591894439213,1,-0.0005594405594406469,-0.0005594405594406469,0.0020979020979021773,-0.043916083916083926,-0.0625174825174825,-0.04251748251748261,1,0,0,1,0,2,MODERATE_CEILING,1,1
PLTR,2021-01-15 05:00:00+00:00,0.05345659163987146,2.2837585597958285,33,2.6413043478260874,0.6753086419753086,-0.025837953247005885,0.016673283048828758,6,-0.022892025944296124,-0.022892025944296124,0.015642884395268987,-0.009538344143456695,0.381915299504006,0.2953071346814194,0,0,1,0,1,2,MODERATE_CEILING,1,0
TSLA,2021-01-08 05:00:00+00:00,0.049006752368230794,2.094936434755562,91,1.3324673612026905,0.9924288160251779,0.4178965129404464,0.24784592710163822,1,0.028656542056074735,0.028656542056074735,-0.05276285046728968,-0.0019509345794392046,-0.035011682242990685,0.030198598130841147,1,0,0,1,0,2,MODERATE_CEILING,0,1
NVDA,2021-01-07 05:00:00+00:00,0.027729876513845137,1.6259988938673504,40,0.19422852207488694,0.4368820298195141,-0.023959070289595208,0.015059610960050263,3,0.02956605593056903,0.02956605593056903,0.025033751205400228,0.0399421407907426,0.018842815814850495,0.05861137897782061,0,0,1,0,1,2,MODERATE_CEILING,0,0
TSLA,2020-12-18 05:00:00+00:00,0.020380144613601024,3.666333402468695,78,0.8057760780693657,0.92059179732251,0.2914509687485447,0.08264069902785276,1,-0.0127074301091344,-0.0127074301091344,-0.030609956645238485,-0.034265211541336466,-0.007474958887726118,0.09933472865899245,1,0,0,1,0,2,MODERATE_CEILING,1,1
