tier,binary,n,confidence,holding_days,win_rate,mean_return,median_return,std,avg_winner,avg_loser,profit_factor
WEAK_BEAR,BEARISH,114,✅ RELIABLE,3,0.5132743362831859,2.1696958180025487,0.03330373001776325,13.54025496667923,9.81050112893089,-5.8878806917037005,1.7571041116550785
WEAK_BEAR,BEARISH,114,✅ RELIABLE,4,0.49557522123893805,2.4201362767298455,-0.13458950201883968,14.034004719123839,10.77648554818258,-5.789610375925472,1.8286937653420348
WEAK_BEAR,BEARISH,114,✅ RELIABLE,5,0.5132743362831859,1.4503756557133554,0.22757548845470502,13.906542663682725,9.477264197487173,-7.014343170157213,1.424824197867478
WEAK_BEAR,BEARISH,114,✅ RELIABLE,6,0.5398230088495575,1.6291955527242907,1.0435168738898732,15.21547418921633,10.512294072144595,-8.791362325826451,1.4027097425394635
WEAK_BEAR,BEARISH,114,✅ RELIABLE,7,0.5309734513274337,1.016396999618488,0.7377351530800548,15.127736027459278,10.530741772452785,-9.754559346986378,1.2221561256955835
WEAK_BEAR,BEARISH,114,✅ RELIABLE,8,0.5225225225225225,1.3886466684407706,0.3743916136278468,16.50474548530421,12.195718789120205,-10.437960557963143,1.2786270098851718
WEAK_BEAR,BEARISH,114,✅ RELIABLE,9,0.5045045045045045,1.375620212962917,0.04166088043326684,17.34175411918492,13.248035058389295,-10.71265672056212,1.2591562275300359
WEAK_BEAR,BEARISH,114,✅ RELIABLE,10,0.5135135135135135,1.6912851024503668,0.3369524522650687,17.440299248651908,13.802887522428836,-11.09318411863802,1.3133933820253796
WEAK_BEAR,BEARISH,114,✅ RELIABLE,11,0.5315315315315315,2.3786100054410255,1.160614002246345,19.056764317194425,14.41411255135857,-11.277056344734659,1.4502431624353083
WEAK_BEAR,BEARISH,114,✅ RELIABLE,12,0.5675675675675675,2.8378516085434007,0.8360998401573919,19.32840225094222,13.6020164956478,-11.290114805781123,1.5812635174795793
WEAK_BEAR,BEARISH,114,✅ RELIABLE,13,0.5545454545454546,2.625857722690228,1.6693863667676965,18.438104615036313,13.301721496323525,-10.664503301628775,1.552747978602405
WEAK_BEAR,BEARISH,114,✅ RELIABLE,14,0.5688073394495413,2.5333307974282797,1.01738668286387,18.900752443309567,12.89650707328628,-11.137242162214188,1.5275247981727456
WEAK_BEAR,BEARISH,114,✅ RELIABLE,15,0.5596330275229358,3.026082154988579,1.5353121801432927,19.169918458261517,13.626778294857507,-10.445635856094848,1.6578563834334412
WEAK_BEAR,BEARISH,114,✅ RELIABLE,16,0.5688073394495413,2.7600822009783275,1.6656714541626108,19.600746246742148,13.384074275486693,-11.254545641990157,1.5687516763234983
WEAK_BEAR,BEARISH,114,✅ RELIABLE,17,0.5504587155963303,2.0764944084162127,1.7664277783385487,18.99459896304584,13.32006896113713,-11.691147901037972,1.395097270336757
WEAK_BEAR,BEARISH,114,✅ RELIABLE,18,0.5229357798165137,1.682464984050195,0.679184978026361,19.173000060182346,14.082469380648273,-11.909847527605391,1.296116758771392
WEAK_BEAR,BEARISH,114,✅ RELIABLE,19,0.5045871559633027,1.412324885639948,0.09999999999999788,19.4989124733873,14.725686570548456,-12.147580534174276,1.2346808014821333
WEAK_BEAR,BEARISH,114,✅ RELIABLE,20,0.5229357798165137,2.1608377915093815,1.7031630170316288,20.461438947116623,15.46090261718796,-12.41807942125368,1.3647462940070079
BEAR,BEARISH,102,✅ RELIABLE,1,0.49019607843137253,0.44938801592158817,-0.15140287326053842,6.85087630078995,5.117055431935424,-4.038753730245561,1.218258387676205
BEAR,BEARISH,102,✅ RELIABLE,2,0.49019607843137253,0.7278909029291529,-0.212827787080909,9.846056882849547,7.67489848594501,-5.951924080739942,1.2398864606690327
BEAR,BEARISH,102,✅ RELIABLE,3,0.5392156862745098,0.477438092613045,0.34982174688057804,10.458186001222284,7.149654993714239,-7.330475302292607,1.1413472115811034
BEAR,BEARISH,102,✅ RELIABLE,4,0.4803921568627451,-0.2508003638410235,-0.264545100982793,11.04759298863816,8.023730397885634,-7.900838237890196,0.9389087102149755
BEAR,BEARISH,102,✅ RELIABLE,5,0.5,0.07943285364440521,-0.03544247474578732,12.139627571805365,8.98229755472087,-8.82343184743206,1.018004979245694
BEAR,BEARISH,102,✅ RELIABLE,6,0.46078431372549017,-0.8477698683297087,-1.2200607682794382,12.526283174745407,9.296016752626961,-9.516096617147227,0.8347822832128003
BEAR,BEARISH,102,✅ RELIABLE,7,0.46078431372549017,-1.4810346496009106,-1.6761584873978084,13.884813812844042,9.509997078509903,-10.873370853622877,0.7473970018665795
BEAR,BEARISH,102,✅ RELIABLE,8,0.46534653465346537,-0.9838200343612453,-0.7765863365023221,14.927675104732533,10.635518125954038,-11.096947692413439,0.8341789208122475
BEAR,BEARISH,102,✅ RELIABLE,9,0.49504950495049505,-0.8979263498305886,-0.12006964039142021,15.083670779285532,10.411435133342314,-11.985535647058922,0.85163397339849
BEAR,BEARISH,102,✅ RELIABLE,10,0.45544554455445546,-0.9709608871340304,-1.5783653362822896,15.180339053525616,11.392586112104114,-11.311382013769569,0.8423678677553473
BEAR,BEARISH,102,✅ RELIABLE,11,0.48,-0.7594956042980902,-0.32355200481080737,15.677944893494445,11.192127479998087,-11.79176306672533,0.8761365487468507
BEAR,BEARISH,102,✅ RELIABLE,12,0.48,-0.3058825487584226,-0.769389328725204,15.369968815232744,11.536874904532903,-11.237658659488876,0.9476549618996857
BEAR,BEARISH,102,✅ RELIABLE,13,0.48,0.6036769704457539,-1.2634183984099527,15.995532004350716,13.156344280361873,-10.983400546399896,1.105697433682116
BEAR,BEARISH,102,✅ RELIABLE,14,0.51,1.1606723112763353,0.15395967333029842,17.083166395987558,13.239767904528152,-11.411447591904125,1.2075739281566047
BEAR,BEARISH,102,✅ RELIABLE,15,0.47,1.9884757745811488,-1.101856823648372,18.357067387415775,15.807557447612993,-10.266181558107466,1.3654563347511084
BEAR,BEARISH,102,✅ RELIABLE,16,0.51,2.206076653729111,0.7150151338969413,18.323002753719205,14.865984593322395,-10.970562222174102,1.410388926413305
BEAR,BEARISH,102,✅ RELIABLE,17,0.53,2.717214281649524,1.2288569396613782,18.57732798367179,14.941389573636414,-11.06749402633569,1.522368204444123
BEAR,BEARISH,102,✅ RELIABLE,18,0.54,3.0373535020431275,1.3909577846407233,18.92504645229725,15.754167174170467,-11.891079939149837,1.5552853424192867
BEAR,BEARISH,102,✅ RELIABLE,19,0.54,3.440077540989387,1.5135959264929144,19.923467669788405,16.66915396163031,-12.089707822371693,1.6185781779684378
BEAR,BEARISH,102,✅ RELIABLE,20,0.57,3.620085242998469,1.1374480324050942,20.205905466140692,16.14040302784914,-12.976615076454744,1.648767251019837
STRONG_BEAR,BEARISH,217,✅ RELIABLE,1,0.47465437788018433,-0.5437457227919934,-0.24930341692330507,7.875058868136463,5.336168990827181,-5.856300244746159,0.8232630313033507
STRONG_BEAR,BEARISH,217,✅ RELIABLE,2,0.4608294930875576,-1.0397973581602773,-0.7633587786259549,8.279412323404717,5.582292669723591,-6.699703364898626,0.7121494872445391
STRONG_BEAR,BEARISH,217,✅ RELIABLE,3,0.5185185185185185,-0.5427676757992368,0.3066545302138171,9.64828800860741,6.39828175776608,-8.01774398886958,0.8594010094559934
STRONG_BEAR,BEARISH,217,✅ RELIABLE,4,0.5395348837209303,-0.5309894673213211,0.8418837148118924,9.722959793071125,6.281566403727559,-8.513378164711927,0.8645474308938222
STRONG_BEAR,BEARISH,217,✅ RELIABLE,5,0.5560747663551402,-0.10324160943824189,1.178012429625981,10.104682003374705,6.781850130463307,-8.727724946788603,0.9733532723476228
STRONG_BEAR,BEARISH,217,✅ RELIABLE,6,0.5233644859813084,-0.3025805598960356,0.49666888292555067,10.384135348940681,7.242585370909914,-8.587468640781001,0.9260753189186077
STRONG_BEAR,BEARISH,217,✅ RELIABLE,7,0.5280373831775701,-0.3321233915258005,0.6637275568572163,10.680317440983188,7.45102385209563,-9.040001000726015,0.9221563152560665
STRONG_BEAR,BEARISH,217,✅ RELIABLE,8,0.5233644859813084,-0.09705095011815747,0.8465349768497014,11.299472610006244,8.20572372794582,-9.213823145639386,0.9779009542457008
STRONG_BEAR,BEARISH,217,✅ RELIABLE,9,0.5280373831775701,0.5016827092384848,1.3273063588587448,12.461784289196082,9.231940980983666,-9.265833971030874,1.1147194400681546
STRONG_BEAR,BEARISH,217,✅ RELIABLE,10,0.5,0.09051718137170765,0.11618900077459085,13.310494717843826,9.896138663175483,-9.715104300432067,1.018634320038681
STRONG_BEAR,BEARISH,217,✅ RELIABLE,11,0.5794392523364486,0.3972760401025109,1.7802840531053032,13.146494750005193,8.778018091049342,-11.149524118979793,1.0847241666746346
STRONG_BEAR,BEARISH,217,✅ RELIABLE,12,0.5305164319248826,0.6954826845914798,1.2480566591812,12.695509852705973,9.49045211487131,-9.242832771624728,1.1602731710918373
STRONG_BEAR,BEARISH,217,✅ RELIABLE,13,0.5734597156398105,1.196751459288166,1.356063541263082,13.220719640527781,9.49489050321534,-9.959635477547257,1.2817088352715376
STRONG_BEAR,BEARISH,217,✅ RELIABLE,14,0.5497630331753555,1.1418310480601797,1.1842991913746583,13.987089216338049,10.511310038585153,-10.298795929843997,1.2462488694201193
STRONG_BEAR,BEARISH,217,✅ RELIABLE,15,0.5450236966824644,1.2384791306514933,1.5203974108083558,14.862422956271374,11.103867433806585,-10.57943394083638,1.2572986359951277
STRONG_BEAR,BEARISH,217,✅ RELIABLE,16,0.5592417061611374,1.5779967473435434,1.9540229885057394,15.187039039724215,11.277007697497716,-10.72827521091659,1.3337149819815526
STRONG_BEAR,BEARISH,217,✅ RELIABLE,17,0.5845410628019324,2.007932020987846,2.0283723245395695,15.669288441691446,11.487400398698226,-11.329459533697689,1.4265910182254593
STRONG_BEAR,BEARISH,217,✅ RELIABLE,18,0.5652173913043478,2.0906095070382436,1.5559833172922664,16.037561329627064,11.898637852988854,-10.65982734269755,1.4510768994285752
STRONG_BEAR,BEARISH,217,✅ RELIABLE,19,0.5555555555555556,1.9464770869017576,1.6533510874389645,16.575226728735586,12.03762319078973,-10.66745554295821,1.4105546470657657
STRONG_BEAR,BEARISH,217,✅ RELIABLE,20,0.5169082125603864,1.873079759493136,0.6823351023502643,17.217701892235738,13.223586672655294,-10.271962637590377,1.3774619553192153
