ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,candle_color,ft_level,has_ft,session_high,session_low,eod_close,hod_minutes_from_open,lod_minutes_from_open,entry_price,entry_time,ft_minutes_from_open,eod_return,eod_return_from_open,mae_pct,mfe_pct,adverse_after_ft,bounce_depth_before_dest,close_above_open,fwd_15min,fwd_30min,fwd_1hr,fwd_2hr,cs,is_nr7,bar1_time,data_ok,group,win_from_open,win_from_ft_entry
NIO,2025-09-17,GAP_UP,0.0306049822064056,0.0306049822064056,2-5%,0.4214285714285714,7.24,7.025,BEARISH,7.071428571428572,False,7.445,7.06,7.44,385.0,5.0,,,,,-0.0276243093922652,,,,,,,,,,-28.26087766346251,False,2025-09-17 09:30:00-04:00,True,bearish_non_magenta,False,False
NIO,2025-10-01,GAP_UP,0.020997375328084,0.020997375328084,2-5%,0.4603571428571428,7.78,7.62,BEARISH,7.595857142857143,True,7.895,7.54,7.65,0.0,25.0,7.56,2025-10-01 09:50:00-04:00,20.0,-0.011905,0.01671,0.019841,0.002646,True,0.00463,False,-0.003307,-0.002646,-0.015212,-0.013228,50.36279617877931,False,2025-10-01 09:30:00-04:00,True,bearish_non_magenta,True,False
NLR,2024-11-06,GAP_UP,0.0244490358126721,0.0244490358126721,2-5%,2.1985714285714244,89.25,87.12,BEARISH,88.37057142857142,True,89.25,86.91,88.3,0.0,110.0,87.91,2024-11-06 09:50:00-05:00,20.0,-0.004436,0.010644,0.004436,0.011375,True,-0.002673,False,0.011375,0.004095,-0.00364,-0.004436,-29.995294332081617,False,2024-11-06 09:30:00-05:00,True,bearish_non_magenta,True,False
NLR,2025-06-03,GAP_UP,0.0464135021097046,0.0464135021097046,2-5%,2.370714285714288,101.68,97.17,BEARISH,100.73171428571428,True,101.68,98.3,98.4,0.0,285.0,100.53,2025-06-03 09:40:00-04:00,10.0,0.021188,0.032258,0.000696,0.022182,True,0.000696,False,0.015518,0.002188,0.01323,0.012981,26.80288927360635,False,2025-06-03 09:30:00-04:00,True,bearish_non_magenta,True,True
NLR,2025-10-13,GAP_UP,0.0564906303236796,0.0564906303236796,5-8%,5.083214285714285,155.04,146.75,BEARISH,153.00671428571428,False,158.74,153.96,155.555,40.0,15.0,,,,,-0.0033217234262126,,,,,,,,,,-49.61106631762324,False,2025-10-13 09:30:00-04:00,True,bearish_non_magenta,False,False
NLR,2025-10-24,GAP_UP,0.0258161692587922,0.0258161692587922,2-5%,7.7153571428571395,146.425,142.74,BEARISH,143.33885714285717,False,148.72,145.14,147.83,370.0,10.0,,,,,-0.0095953559842923,,,,,,,,,,63.51813904355229,False,2025-10-24 09:30:00-04:00,True,bearish_non_magenta,False,False
NLR,2025-11-20,GAP_UP,0.0266409266409265,0.0266409266409265,2-5%,5.636071428571428,132.95,129.5,BEARISH,130.6955714285714,True,133.61,122.88,122.88,30.0,385.0,130.22,2025-11-20 11:10:00-05:00,100.0,0.056366,0.075743,0.0,0.056366,False,-0.00215,False,0.008831,0.019429,0.037629,0.047842,100.0,False,2025-11-20 09:30:00-05:00,True,bearish_non_magenta,True,True
NLR,2026-01-05,GAP_UP,0.0241444151936818,0.0241444151936818,2-5%,3.789285714285715,136.16,132.95,BEARISH,134.6442857142857,False,138.94,134.895,138.7,335.0,5.0,,,,,-0.0186545240893066,,,,,,,,,,73.35494288512851,False,2026-01-05 09:30:00-05:00,True,bearish_non_magenta,False,False
NLR,2026-01-21,GAP_UP,0.039848778992541,0.039848778992541,2-5%,4.496071428571432,152.655,146.805,BEARISH,150.85657142857144,True,152.655,146.46,150.89,0.0,230.0,150.76,2026-01-21 09:35:00-05:00,5.0,-0.000862,0.011562,0.008557,0.028522,True,0.008557,False,-0.002123,-0.008557,-0.00398,0.01917,1.950882134248877,False,2026-01-21 09:30:00-05:00,True,bearish_non_magenta,True,False
NNE,2024-06-17,GAP_UP,0.0763440860215052,0.0763440860215052,5-8%,1.3142857142857145,10.01,9.3,BEARISH,9.484285714285717,True,10.3,8.54,9.29,0.0,10.0,9.38,2024-06-17 09:35:00-04:00,5.0,0.009595,0.071928,0.033049,0.089552,True,-0.08742,False,0.042644,-0.033049,0.009595,0.009595,82.93103604682021,False,2024-06-17 09:30:00-04:00,True,bearish_non_magenta,True,True
NNE,2024-06-20,GAP_UP,0.1610619469026547,0.1610619469026547,12%+,1.5307142857142857,13.12,11.3,BEARISH,12.507714285714284,True,16.36,12.22,14.93,200.0,0.0,12.22,2024-06-20 09:30:00-04:00,0.0,-0.221768,-0.137957,0.338789,0.0,True,0.14239,True,-0.06874,-0.06874,-0.013093,-0.267594,78.02770523250517,False,2024-06-20 09:30:00-04:00,True,bearish_non_magenta,False,False
NNE,2024-06-26,GAP_UP,0.0323468685478321,0.0323468685478321,2-5%,3.701428571428572,30.0,29.06,BEARISH,28.51942857142857,True,31.235,20.74,23.9,0.0,65.0,27.82,2024-06-26 09:30:00-04:00,0.0,0.140906,0.203333,0.122753,0.254493,False,-0.047448,False,0.094536,0.179367,0.254493,0.212797,-100.0,False,2024-06-26 09:30:00-04:00,True,magenta_max_bear,True,True
NNE,2024-07-01,GAP_UP,0.1677980483665676,0.1677980483665676,12%+,5.426428571428572,27.525,23.57,BEARISH,25.35442857142857,True,32.18,23.27,28.68,235.0,310.0,24.58,2024-07-01 14:25:00-04:00,295.0,-0.166802,-0.041962,0.219284,0.053295,True,-0.005289,True,0.037022,-0.106184,-0.183889,-0.166802,63.95249585881094,False,2024-07-01 09:30:00-04:00,True,bearish_non_magenta,False,False
NNE,2024-07-10,GAP_UP,0.0497153700189752,0.0497153700189752,2-5%,6.607857142857143,27.66,26.35,BEARISH,25.01685714285714,True,27.66,24.645,25.16,0.0,20.0,24.95,2024-07-10 09:45:00-04:00,15.0,-0.008417,0.090383,0.051303,0.012224,True,0.037275,False,-0.028056,-0.036874,-0.012425,-0.022044,-26.10572401177798,False,2024-07-10 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-07-15,GAP_UP,0.0485611510791366,0.0485611510791366,2-5%,6.2196428571428575,26.235,25.02,BEARISH,23.74714285714285,True,26.235,23.27,23.72,0.0,145.0,23.56,2024-07-15 10:55:00-04:00,85.0,-0.006791,0.095864,0.006791,0.012309,True,-0.009762,False,0.005518,-0.006791,-0.006791,-0.006791,86.15352192284928,False,2024-07-15 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-08-06,GAP_UP,0.1237437185929648,0.1237437185929648,12%+,2.388571428571429,8.945,7.96,BEARISH,7.989571428571429,False,9.21,8.1,8.93,240.0,25.0,,,,,0.0016769144773617,,,,,,,,,,52.38744483041163,False,2024-08-06 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-08-09,GAP_UP,0.021383647798742,0.021383647798742,2-5%,1.6942857142857146,8.12,7.95,BEARISH,7.442285714285713,False,8.94,7.7,8.62,375.0,25.0,,,,,-0.0615763546798029,,,,,,,,,,33.49405706758777,False,2024-08-09 09:30:00-04:00,True,bearish_non_magenta,False,False
NNE,2024-08-12,GAP_UP,0.0754060324825986,0.0754060324825986,5-8%,1.7178571428571432,9.27,8.62,BEARISH,8.582857142857142,True,9.27,8.05,8.05,0.0,220.0,8.33,2024-08-12 09:55:00-04:00,25.0,0.033613,0.131607,0.026411,0.033613,True,0.026411,False,-0.026411,-0.018007,0.007203,0.033613,100.0,False,2024-08-12 09:30:00-04:00,True,bearish_non_magenta,True,True
NNE,2024-08-15,GAP_UP,0.0253807106598985,0.0253807106598985,2-5%,1.633214285714286,8.08,7.88,BEARISH,7.426714285714286,True,8.66,7.21,8.38,270.0,10.0,7.21,2024-08-15 09:40:00-04:00,10.0,-0.162275,-0.037129,0.20111,0.0,True,0.024965,True,-0.053398,-0.136616,-0.165049,-0.162275,-4.503269113658695,False,2024-08-15 09:30:00-04:00,True,bearish_non_magenta,False,False
NNE,2024-08-16,GAP_UP,0.0889021479713602,0.0889021479713602,8-12%,1.5321428571428573,9.125,8.38,BEARISH,8.512142857142857,True,9.125,7.83,8.73,0.0,75.0,8.29,2024-08-16 10:00:00-04:00,25.0,-0.053076,0.043288,0.06152,0.055489,True,-0.044632,False,0.041013,0.014475,-0.053076,-0.053076,99.71654602827944,False,2024-08-16 09:35:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-08-28,GAP_UP,0.0566214319138978,0.0566214319138978,5-8%,1.641071428571429,11.29,10.685,BEARISH,10.633571428571427,True,11.45,9.83,10.12,15.0,260.0,10.46,2024-08-28 10:25:00-04:00,50.0,0.032505,0.103632,0.0,0.060229,False,-0.01434,False,0.027725,0.030593,0.032505,0.032505,-23.5246576151498,False,2024-08-28 09:35:00-04:00,True,bearish_non_magenta,True,True
NNE,2024-09-06,GAP_UP,0.029126213592233,0.029126213592233,2-5%,1.4689285714285718,7.42,7.21,BEARISH,6.832428571428571,True,7.42,6.635,6.97,0.0,105.0,6.81,2024-09-06 09:55:00-04:00,25.0,-0.023495,0.060647,0.0279,0.025698,True,-0.002937,False,0.017621,0.025698,0.020558,-0.00514,-100.0,False,2024-09-06 09:30:00-04:00,True,magenta_max_bear,True,False
NNE,2024-09-10,GAP_UP,0.1103633916554509,0.1103633916554509,8-12%,1.253214285714286,8.25,7.43,BEARISH,7.748714285714286,False,9.33,8.0,8.62,105.0,25.0,,,,,-0.0448484848484847,,,,,,,,,,100.0,False,2024-09-10 09:30:00-04:00,True,bearish_non_magenta,False,False
NNE,2024-09-16,GAP_UP,0.0563934426229507,0.0563934426229507,5-8%,1.8692857142857149,16.11,15.25,BEARISH,15.362285714285711,True,16.25,12.5,13.99,0.0,10.0,13.54,2024-09-16 09:35:00-04:00,5.0,-0.033235,0.131595,0.162482,0.076809,True,-0.009601,False,0.002954,-0.082718,-0.095273,-0.146233,49.35378039778413,False,2024-09-16 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-09-17,GAP_UP,0.0300214438884917,0.0300214438884917,2-5%,2.008571428571429,14.41,13.99,BEARISH,13.606571428571428,True,14.5,11.64,12.25,0.0,220.0,13.45,2024-09-17 09:30:00-04:00,0.0,0.089219,0.149896,0.078067,0.134572,True,0.015613,False,0.023792,0.034944,0.071747,0.06171,-100.0,False,2024-09-17 09:30:00-04:00,True,magenta_max_bear,True,True
NNE,2024-09-24,GAP_UP,0.0597439544807965,0.0597439544807965,5-8%,2.296071428571429,14.9,14.06,BEARISH,13.981571428571428,True,15.15,13.35,13.76,320.0,150.0,13.35,2024-09-24 12:00:00-04:00,150.0,-0.030712,0.07651,0.134831,0.0,True,0.134831,False,-0.073408,-0.042322,-0.109738,-0.030712,3.5521061393248945,False,2024-09-24 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-09-27,GAP_UP,0.0635818908122503,0.0635818908122503,5-8%,2.5585714285714287,15.975,15.02,BEARISH,14.951571428571429,True,17.49,14.59,14.98,10.0,350.0,14.92,2024-09-27 10:25:00-04:00,55.0,-0.004021,0.062285,0.076408,0.022118,True,0.076408,False,-0.02748,-0.004021,-0.058311,0.002011,90.14048887222698,False,2024-09-27 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-10-14,GAP_UP,0.0274509803921567,0.0274509803921567,2-5%,2.335357142857144,18.34,17.85,BEARISH,17.405857142857144,True,19.135,16.86,17.55,25.0,120.0,17.32,2024-10-14 11:20:00-04:00,110.0,-0.013279,0.043075,0.032333,0.026559,True,-0.012702,False,0.002887,-0.012125,-0.006928,0.007506,59.88675199474584,False,2024-10-14 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-10-16,GAP_UP,0.0949612403100774,0.0949612403100774,8-12%,2.628928571428572,16.95,15.48,BEARISH,15.898428571428571,True,21.52,15.75,21.42,365.0,25.0,15.8,2024-10-16 09:50:00-04:00,20.0,-0.355696,-0.263717,0.362025,0.003165,True,0.018671,True,-0.033544,-0.057595,-0.082911,-0.111392,-50.30317516114975,False,2024-10-16 09:30:00-04:00,True,bearish_non_magenta,False,False
NNE,2024-10-25,GAP_UP,0.0592391304347826,0.0592391304347826,5-8%,3.4353571428571428,19.49,18.4,BEARISH,18.11585714285714,False,20.74,18.63,19.12,80.0,375.0,,,,,0.0189840944073882,,,,,,,,,,58.09206116756068,False,2024-10-25 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-10-31,GAP_UP,0.0201078960274644,0.0201078960274644,2-5%,3.620357142857143,20.8,20.39,BEARISH,19.351857142857146,True,20.8,18.7,19.51,0.0,90.0,19.16,2024-10-31 10:00:00-04:00,30.0,-0.018267,0.062019,0.060543,0.024008,True,0.02453,False,-0.015658,-0.008873,0.020094,-0.045407,-27.65088217667265,False,2024-10-31 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-11-01,GAP_UP,0.0266529984623269,0.0266529984623269,2-5%,3.607857142857143,20.03,19.51,BEARISH,18.586857142857145,False,21.01,18.91,19.24,30.0,360.0,,,,,0.0394408387418873,,,,,,,,,,-2.662197820616512,False,2024-11-01 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2024-11-06,GAP_UP,0.0830993823694554,0.0830993823694554,8-12%,3.125,19.29,17.81,BEARISH,18.04,False,19.315,18.22,18.94,0.0,235.0,,,,,0.018144116122343,,,,,,,,,,85.55827137382201,False,2024-11-06 09:30:00-05:00,True,bearish_non_magenta,True,False
NNE,2024-11-08,GAP_UP,0.0448866265617769,0.0448866265617769,2-5%,2.6892857142857145,22.58,21.61,BEARISH,21.50428571428571,False,23.98,21.66,22.87,65.0,160.0,,,,,-0.012843224092117,,,,,,,,,,18.82176474869256,False,2024-11-08 09:30:00-05:00,True,bearish_non_magenta,False,False
NNE,2024-11-13,GAP_UP,0.0206362854686155,0.0206362854686155,2-5%,2.5392857142857146,23.74,23.26,BEARISH,22.724285714285717,False,26.66,22.94,23.05,175.0,385.0,,,,,0.0290648694187025,,,,,,,,,,32.54578507177252,False,2024-11-13 09:30:00-05:00,True,bearish_non_magenta,True,False
NNE,2024-11-21,GAP_UP,0.0423509075194468,0.0423509075194468,2-5%,2.950714285714286,24.12,23.14,BEARISH,22.939714285714288,False,30.92,23.895,29.28,315.0,0.0,,,,,-0.2139303482587064,,,,,,,,,,-40.05041232942726,False,2024-11-21 09:30:00-05:00,True,bearish_non_magenta,False,False
NNE,2024-11-27,GAP_UP,0.0207532667179092,0.0207532667179092,2-5%,3.823571428571429,26.56,26.02,BEARISH,25.030571428571427,False,27.29,25.425,26.74,80.0,170.0,,,,,-0.0067771084337349,,,,,,,,,,35.252461022241,False,2024-11-27 09:30:00-05:00,True,bearish_non_magenta,False,False
NNE,2024-12-02,GAP_UP,0.0527464532557294,0.0527464532557294,5-8%,3.81,28.94,27.49,BEARISH,27.416,True,28.94,27.13,27.99,0.0,215.0,27.415,2024-12-02 11:25:00-05:00,115.0,-0.020974,0.032827,0.033741,0.010396,True,0.0,False,0.00456,-0.000547,-0.030093,-0.020974,-11.12210758157862,False,2024-12-02 09:30:00-05:00,True,bearish_non_magenta,True,False
NNE,2024-12-11,GAP_UP,0.0283140283140283,0.0283140283140283,2-5%,3.718928571428572,23.97,23.31,BEARISH,22.48242857142857,True,24.37,22.125,24.11,365.0,65.0,22.435,2024-12-11 09:35:00-05:00,5.0,-0.07466,-0.005841,0.086249,0.013818,True,0.022064,True,-0.015601,0.000669,0.008692,-0.025852,69.55383593793313,False,2024-12-11 09:30:00-05:00,True,bearish_non_magenta,False,False
NNE,2024-12-19,GAP_UP,0.0393601347084825,0.0393601347084825,2-5%,2.631785714285716,24.69,23.755,BEARISH,23.637285714285717,True,25.3,23.32,24.41,130.0,65.0,23.48,2024-12-19 10:25:00-05:00,55.0,-0.039608,0.011341,0.077513,0.006814,True,0.000852,False,-0.006388,-0.00937,-0.063458,-0.00724,-100.0,False,2024-12-19 09:30:00-05:00,True,magenta_max_bear,True,False
NNE,2024-12-24,GAP_UP,0.1089896579156721,0.1089896579156721,8-12%,2.653928571428572,27.88,25.14,BEARISH,26.81842857142857,True,29.39,26.38,28.55,145.0,5.0,26.5,2024-12-24 09:30:00-05:00,0.0,-0.077358,-0.024032,0.109057,0.004528,True,0.014717,True,0.002453,-0.013208,-0.070566,-0.104151,23.839266683497478,False,2024-12-24 09:30:00-05:00,True,bearish_non_magenta,False,False
NNE,2025-01-14,GAP_UP,0.0745829244357212,0.0745829244357212,5-8%,3.1725000000000003,21.9,20.38,BEARISH,20.631,False,22.06,20.65,21.36,0.0,95.0,,,,,0.0246575342465753,,,,,,,,,,92.80067214820932,False,2025-01-14 09:30:00-05:00,True,bearish_non_magenta,True,False
NNE,2025-01-28,GAP_UP,0.0854687971058185,0.0854687971058185,8-12%,5.3025,36.005,33.17,BEARISH,33.884,True,36.39,31.69,34.8,0.0,115.0,33.79,2025-01-28 10:05:00-05:00,35.0,-0.029891,0.033468,0.029891,0.062149,True,0.02338,False,0.021456,-0.009322,0.024711,0.036993,77.89219405545809,False,2025-01-28 09:30:00-05:00,True,bearish_non_magenta,True,False
NNE,2025-02-27,GAP_UP,0.0480283114256824,0.0480283114256824,2-5%,3.211428571428572,31.095,29.67,BEARISH,29.81042857142857,True,31.51,27.42,27.55,5.0,385.0,29.51,2025-02-27 09:50:00-05:00,20.0,0.066418,0.114005,0.033209,0.070823,True,0.033209,False,-0.011352,-0.027448,0.009488,-0.006269,35.19108151022458,False,2025-02-27 09:30:00-05:00,True,bearish_non_magenta,True,True
NNE,2025-03-12,GAP_UP,0.0727008360596146,0.0727008360596146,5-8%,2.9175,29.51,27.51,BEARISH,28.343,True,29.65,27.62,27.795,0.0,95.0,28.19,2025-03-12 10:10:00-04:00,40.0,0.014012,0.058116,0.011706,0.02022,True,0.0,False,0.000709,0.007627,0.01277,-0.008336,100.0,False,2025-03-12 09:30:00-04:00,True,bearish_non_magenta,True,True
NNE,2025-05-08,GAP_UP,0.0267743306417339,0.0267743306417339,2-5%,1.681071428571429,24.16,23.53,BEARISH,23.487571428571428,True,24.16,23.04,23.46,0.0,75.0,23.425,2025-05-08 10:15:00-04:00,45.0,-0.001494,0.028974,0.025827,0.016435,True,0.011313,False,-0.006617,0.001921,-0.007898,-0.015368,20.69000747078038,False,2025-05-08 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2025-05-12,GAP_UP,0.0460963455149502,0.0460963455149502,2-5%,1.6567857142857148,25.19,24.08,BEARISH,24.527285714285718,True,25.47,24.44,25.13,220.0,25.0,24.44,2025-05-12 09:55:00-04:00,25.0,-0.028232,0.002382,0.042144,0.0,True,0.006137,False,-0.00491,-0.020867,-0.013093,-0.032324,100.0,False,2025-05-12 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2025-06-20,GAP_UP,0.0461376219351436,0.0461376219351436,2-5%,3.263928571428572,39.68,37.93,BEARISH,38.374428571428574,True,40.0,36.27,37.27,0.0,255.0,38.21,2025-06-20 09:45:00-04:00,15.0,0.024601,0.060736,0.013086,0.050772,True,0.013086,False,0.000785,0.012039,0.016226,0.000916,48.27185243581231,False,2025-06-20 09:30:00-04:00,True,bearish_non_magenta,True,True
NNE,2025-06-26,GAP_UP,0.0204711160964667,0.0204711160964667,2-5%,3.512857142857144,36.39,35.66,BEARISH,34.984857142857145,False,37.01,35.525,35.69,10.0,120.0,,,,,0.0192360538609508,,,,,,,,,,-21.39415015609892,False,2025-06-26 09:30:00-04:00,True,bearish_non_magenta,True,False
NNE,2025-07-08,GAP_UP,0.0342305441778818,0.0342305441778818,2-5%,3.011785714285716,35.35,34.18,BEARISH,34.14528571428571,True,35.35,32.76,33.73,0.0,170.0,33.9,2025-07-08 09:50:00-04:00,20.0,0.005015,0.045827,0.014749,0.033628,True,0.007375,False,0.00059,0.005605,0.021534,0.027139,93.1700356455204,False,2025-07-08 09:30:00-04:00,True,bearish_non_magenta,True,True
NNE,2025-09-29,GAP_UP,0.0445519348268839,0.0445519348268839,2-5%,3.1575,41.03,39.28,BEARISH,39.767,True,41.18,39.06,39.12,0.0,365.0,39.62,2025-09-29 13:40:00-04:00,250.0,0.01262,0.046551,0.00366,0.014134,True,0.00366,False,0.005805,0.003029,0.003786,0.01262,74.095890816917,False,2025-09-29 09:30:00-04:00,True,bearish_non_magenta,True,True
NNE,2025-10-09,GAP_UP,0.0273287962569118,0.0273287962569118,2-5%,4.592857142857143,48.305,47.02,BEARISH,46.46785714285714,True,49.4,45.66,47.385,25.0,240.0,46.15,2025-10-09 13:25:00-04:00,235.0,-0.026761,0.019046,0.03402,0.010618,True,0.000108,False,-0.0052,-0.012351,-0.019718,-0.026761,-92.38497265692254,False,2025-10-09 09:30:00-04:00,True,magenta_max_bear,True,False
NNE,2025-10-20,GAP_UP,0.0363788417311311,0.0363788417311311,2-5%,6.241428571428571,49.57,47.83,BEARISH,47.07342857142857,True,49.57,45.29,46.07,0.0,70.0,46.83,2025-10-20 09:55:00-04:00,25.0,0.016229,0.070607,0.007154,0.032885,True,0.007154,False,0.0205,0.023489,0.002776,0.015375,96.12706367122628,False,2025-10-20 09:30:00-04:00,True,bearish_non_magenta,True,True
NNE,2025-10-23,GAP_UP,0.0451379932937838,0.0451379932937838,2-5%,6.530714285714284,40.52,38.77,BEARISH,37.90771428571429,False,43.21,39.445,42.43,300.0,0.0,,,,,-0.0471372161895359,,,,,,,,,,100.0,False,2025-10-23 09:30:00-04:00,True,bearish_non_magenta,False,False
NNE,2025-10-28,GAP_UP,0.024793388429752,0.024793388429752,2-5%,5.169642857142856,44.64,43.56,BEARISH,42.57214285714286,False,46.56,43.55,44.105,285.0,0.0,,,,,0.0119847670250896,,,,,,,,,,-75.17442544399266,False,2025-10-28 09:30:00-04:00,True,magenta_max_bear,True,False
NNE,2025-11-05,GAP_UP,0.0417067307692307,0.0417067307692307,2-5%,3.8675000000000006,43.335,41.6,BEARISH,41.788,False,45.425,42.59,43.43,30.0,0.0,,,,,-0.0021922233760239,,,,,,,,,,22.106029314283425,False,2025-11-05 09:30:00-05:00,True,bearish_non_magenta,False,False
NNE,2025-11-10,GAP_UP,0.0364795918367346,0.0364795918367346,2-5%,3.945714285714288,40.63,39.2,BEARISH,39.05171428571429,True,40.63,36.94,37.9,0.0,100.0,38.535,2025-11-10 10:20:00-05:00,50.0,0.016479,0.067192,0.011807,0.041391,True,0.001427,False,0.027637,0.038407,0.027378,-0.001168,100.0,False,2025-11-10 09:30:00-05:00,True,bearish_non_magenta,True,True
NNE,2025-12-22,GAP_UP,0.0260369361186799,0.0260369361186799,2-5%,2.8607142857142853,33.89,33.03,BEARISH,32.745714285714286,True,33.89,32.21,32.92,0.0,190.0,32.655,2025-12-22 11:30:00-05:00,120.0,-0.008115,0.028622,0.009953,0.013627,True,0.004747,False,-0.00444,0.004593,0.007809,0.001072,44.18977283017121,False,2025-12-22 09:30:00-05:00,True,bearish_non_magenta,True,False
NNE,2026-01-09,GAP_UP,0.0610456331217889,0.0610456331217889,5-8%,2.4453571428571435,35.11,33.09,BEARISH,34.13185714285714,True,35.79,31.81,31.98,60.0,360.0,33.91,2026-01-09 10:50:00-05:00,80.0,0.056915,0.089148,0.006193,0.061929,True,0.006193,False,-0.002212,0.006488,0.010469,0.040401,28.212280946268347,False,2026-01-09 09:30:00-05:00,True,bearish_non_magenta,True,True
NNE,2026-02-25,GAP_UP,0.031041257367387,0.031041257367387,2-5%,1.867857142857143,26.24,25.45,BEARISH,25.49285714285714,True,27.355,25.255,27.21,305.0,5.0,25.365,2026-02-25 09:35:00-05:00,5.0,-0.072738,-0.036966,0.078455,0.004337,True,0.003548,True,-0.016755,-0.032919,-0.046324,-0.062291,100.0,False,2026-02-25 09:30:00-05:00,True,bearish_non_magenta,False,False
NRG,2024-05-06,GAP_UP,0.0212738188462541,0.0212738188462541,2-5%,2.1678571428571405,78.25,76.62,BEARISH,77.38285714285715,True,78.285,76.43,77.87,180.0,10.0,77.15,2024-05-06 09:30:00-04:00,0.0,-0.009332,0.004856,0.014712,0.009332,True,0.001815,False,-0.000259,-0.003759,-0.007129,-0.013091,-100.0,False,2024-05-06 09:30:00-04:00,True,magenta_max_bear,True,False
NRG,2025-01-15,GAP_UP,0.0346192384769538,0.0346192384769538,2-5%,3.660357142857144,103.255,99.8,BEARISH,101.79085714285712,False,104.87,102.315,104.09,110.0,0.0,,,,,-0.0080867754588156,,,,,,,,,,-3.713375951570915,False,2025-01-15 09:30:00-05:00,True,bearish_non_magenta,False,False
NRG,2025-01-22,GAP_UP,0.0286047345767575,0.0286047345767575,2-5%,4.313214285714286,114.71,111.52,BEARISH,112.98471428571428,True,115.065,109.675,110.32,0.0,40.0,112.0,2025-01-22 09:35:00-05:00,5.0,0.015,0.03827,0.005268,0.020759,True,0.002232,False,0.008214,0.018304,0.011161,0.013571,-3.884360582845369,False,2025-01-22 09:30:00-05:00,True,bearish_non_magenta,True,True
NRG,2026-01-09,GAP_UP,0.0496918201762021,0.0496918201762021,2-5%,5.126785714285709,150.72,143.585,BEARISH,148.6692857142857,True,151.64,147.64,149.47,55.0,0.0,147.985,2026-01-09 09:30:00-05:00,0.0,-0.010035,0.008294,0.024698,0.002331,True,0.013549,False,-0.005778,-0.014224,-0.019191,-0.017198,100.0,False,2026-01-09 09:30:00-05:00,True,bearish_non_magenta,True,False
NRG,2026-02-06,GAP_UP,0.0345543937400457,0.0345543937400457,2-5%,5.635000000000005,149.4,144.41,BEARISH,147.14600000000002,False,153.55,149.09,153.29,380.0,0.0,,,,,-0.0260374832663988,,,,,,,,,,96.5374668905874,False,2026-02-06 09:30:00-05:00,True,bearish_non_magenta,False,False
NRG,2026-02-12,GAP_UP,0.0276057390059444,0.0276057390059444,2-5%,5.86964285714286,165.09,160.655,BEARISH,162.74214285714285,True,165.99,159.185,161.89,45.0,230.0,162.7,2026-02-12 11:30:00-05:00,115.0,0.004978,0.019383,0.010633,0.021604,True,0.010633,False,-0.003995,-0.000461,-0.005439,0.015427,49.562499203049775,False,2026-02-12 09:35:00-05:00,True,bearish_non_magenta,True,True
NVDA,2024-06-13,GAP_UP,0.0328065134099615,0.0328065134099615,2-5%,116.80035714285714,129.39,125.28,BEARISH,82.66985714285713,False,129.8,127.17,129.37,385.0,195.0,,,,,0.0001545714506529,,,,,,,,,,100.0,False,2024-06-13 09:30:00-04:00,True,bearish_non_magenta,True,False
NVDA,2025-01-28,GAP_UP,0.0278457514133828,0.0278457514133828,2-5%,8.116428571428555,121.81,118.51,BEARISH,118.56342857142856,True,128.99,116.26,128.81,385.0,10.0,118.015,2025-01-28 09:35:00-05:00,5.0,-0.091471,-0.057467,0.092997,0.014871,True,0.001568,True,-0.002923,-0.008007,-0.028259,-0.035462,84.65952262315994,False,2025-01-28 09:30:00-05:00,True,bearish_non_magenta,False,False
NVO,2024-06-25,GAP_UP,0.0227703984819735,0.0227703984819735,2-5%,2.264285714285716,145.53,142.29,BEARISH,144.62428571428572,False,148.15,144.79,146.98,110.0,0.0,,,,,-0.0099635813921527,,,,,,,,,,62.0344343485568,False,2024-06-25 09:30:00-04:00,True,bearish_non_magenta,False,False
NVO,2024-07-31,GAP_UP,0.026782258688753,0.026782258688753,2-5%,3.5007142857142903,132.65,129.19,BEARISH,131.24971428571428,False,132.87,131.655,132.7,380.0,15.0,,,,,-0.0003769317753485,,,,,,,,,,100.0,False,2024-07-31 09:30:00-04:00,True,bearish_non_magenta,False,False
NVO,2024-10-11,GAP_UP,0.0201199540601471,0.0201199540601471,2-5%,2.3685714285714323,119.91,117.545,BEARISH,118.96257142857142,False,120.555,119.5,120.04,50.0,230.0,,,,,-0.0010841464431657,,,,,,,,,,51.30465969171962,False,2024-10-11 09:30:00-04:00,True,bearish_non_magenta,False,False
