ticker,date,cs,is_nr7,bar1_time,data_ok
CRDO,2025-02-27,54.490921693424,False,2025-02-27 09:30:00-05:00,True
CRDO,2025-03-03,84.2271044433207,False,2025-03-03 09:30:00-05:00,True
CRDO,2025-06-18,65.8540376446237,False,2025-06-18 09:30:00-04:00,True
CRDO,2025-06-24,85.91259828752183,False,2025-06-24 09:30:00-04:00,True
CRDO,2025-06-25,28.00926417647026,False,2025-06-25 09:30:00-04:00,True
CRDO,2025-10-13,-22.76934932778747,False,2025-10-13 09:30:00-04:00,True
CRDO,2025-10-27,-63.74424323124471,False,2025-10-27 09:30:00-04:00,True
CRDO,2025-11-05,,,,False
CRDO,2025-11-10,,,,False
CRDO,2025-11-12,,,,False
CRDO,2025-11-20,,,,False
CRDO,2026-02-10,17.772979520956458,False,2026-02-10 09:30:00-05:00,True
CRDO,2026-02-12,48.25112621287818,False,2026-02-12 09:30:00-05:00,True
CRWD,2024-02-09,-5.700067782180845,False,2024-02-09 09:30:00-05:00,True
CRWD,2024-07-23,,,,False
CRWV,2025-04-22,80.63494435542708,False,2025-04-22 09:30:00-04:00,True
CRWV,2025-04-24,25.897724887039313,False,2025-04-24 09:30:00-04:00,True
CRWV,2025-05-09,64.5786976043727,True,2025-05-09 09:30:00-04:00,True
CRWV,2025-05-12,100.0,False,2025-05-12 09:30:00-04:00,True
CRWV,2025-05-20,,,,False
CRWV,2025-05-22,,,,False
CRWV,2025-05-30,,,,False
CRWV,2025-08-21,100.0,False,2025-08-21 09:30:00-04:00,True
CRWV,2025-09-15,,,,False
CRWV,2026-01-06,,,,False
CRWV,2026-01-28,,,,False
CSCO,2025-02-25,51.89863486871006,False,2025-02-25 09:30:00-05:00,True
CSCO,2025-11-03,,,,False
CVNA,2024-02-14,-6.414972447872243,False,2024-02-14 09:30:00-05:00,True
CVNA,2024-02-29,86.59689373618768,False,2024-02-29 09:30:00-05:00,True
CVNA,2024-03-12,,,,False
CVNA,2024-06-03,100.0,False,2024-06-03 09:30:00-04:00,True
CVNA,2024-06-06,-7.763630184836276,False,2024-06-06 09:30:00-04:00,True
CVNA,2024-07-22,,,,False
CVNA,2024-10-31,-9.75483399027922,False,2024-10-31 09:30:00-04:00,True
CVNA,2024-11-06,,,,False
CVNA,2026-01-29,100.0,False,2026-01-29 09:30:00-05:00,True
CVS,2024-09-30,-16.602282431403573,False,2024-09-30 09:30:00-04:00,True
DAL,2025-10-09,100.0,False,2025-10-09 09:30:00-04:00,True
DASH,2024-03-27,-56.91746491917852,False,2024-03-27 09:30:00-04:00,True
DASH,2024-04-04,48.535076434732645,False,2024-04-04 09:30:00-04:00,True
DASH,2024-10-31,-56.92052746576742,False,2024-10-31 09:30:00-04:00,True
DASH,2025-06-23,-9.864654040382998,False,2025-06-23 09:30:00-04:00,True
DASH,2025-10-27,-22.496213868520897,False,2025-10-27 09:30:00-04:00,True
DASH,2026-02-19,-8.795994654178257,False,2026-02-19 09:30:00-05:00,True
DELL,2024-07-26,48.56331681239061,False,2024-07-26 09:30:00-04:00,True
DELL,2024-10-30,100.0,False,2024-10-30 09:30:00-04:00,True
DELL,2025-02-26,81.7967391761373,False,2025-02-26 09:30:00-05:00,True
DELL,2025-10-13,70.37094307594073,False,2025-10-13 09:30:00-04:00,True
DELL,2025-11-03,100.0,False,2025-11-03 09:30:00-05:00,True
DELL,2025-11-10,85.70704200974349,False,2025-11-10 09:30:00-05:00,True
DHI,2024-07-26,14.228206920537263,False,2024-07-26 09:30:00-04:00,True
DHI,2025-01-21,,,,False
DIA,2025-04-08,100.0,False,2025-04-08 09:30:00-04:00,True
DIA,2025-05-12,20.789622757713797,False,2025-05-12 09:30:00-04:00,True
DJT,2024-01-26,100.0,False,2024-01-26 09:30:00-05:00,True
DJT,2024-02-05,59.14395653872835,False,2024-02-05 09:30:00-05:00,True
DJT,2024-02-15,100.0,False,2024-02-15 09:30:00-05:00,True
DJT,2024-03-04,100.0,False,2024-03-04 09:30:00-05:00,True
DJT,2024-03-05,100.0,False,2024-03-05 09:30:00-05:00,True
DJT,2024-03-21,25.754088558782506,False,2024-03-21 09:30:00-04:00,True
DJT,2024-03-25,-100.0,False,2024-03-25 09:30:00-04:00,True
DJT,2024-03-26,52.06284929120583,False,2024-03-26 09:30:00-04:00,True
DJT,2024-03-27,25.28408670281261,False,2024-03-27 09:30:00-04:00,True
DJT,2024-03-28,-3.7247124245129695,False,2024-03-28 09:30:00-04:00,True
DJT,2024-04-17,86.94490407258408,False,2024-04-17 09:30:00-04:00,True
DJT,2024-04-19,90.78174342496618,False,2024-04-19 09:30:00-04:00,True
DJT,2024-04-26,91.98149513758639,False,2024-04-26 09:30:00-04:00,True
DJT,2024-05-31,-100.0,False,2024-05-31 09:30:00-04:00,True
DJT,2024-06-24,100.0,False,2024-06-24 09:30:00-04:00,True
DJT,2024-06-25,6.462092761778004,False,2024-06-25 09:30:00-04:00,True
DJT,2024-06-28,4.69631084566543,False,2024-06-28 09:30:00-04:00,True
DJT,2024-07-12,60.792656074717485,False,2024-07-12 09:30:00-04:00,True
DJT,2024-07-15,100.0,False,2024-07-15 09:30:00-04:00,True
DJT,2024-08-22,20.18356186899044,False,2024-08-22 09:30:00-04:00,True
DJT,2024-10-01,42.57821896873611,False,2024-10-01 09:30:00-04:00,True
DJT,2024-10-08,-16.644865141471517,False,2024-10-08 09:30:00-04:00,True
DJT,2024-10-11,70.08708044653382,False,2024-10-11 09:30:00-04:00,True
DJT,2024-10-15,46.04831963321014,False,2024-10-15 09:30:00-04:00,True
DJT,2024-10-16,-100.0,False,2024-10-16 09:30:00-04:00,True
DJT,2025-01-29,100.0,False,2025-01-29 09:30:00-05:00,True
DJT,2025-05-27,18.168708681439373,False,2025-05-27 09:30:00-04:00,True
DJT,2025-06-03,73.9301172634765,False,2025-06-03 09:30:00-04:00,True
DJT,2025-06-24,,,,False
DJT,2025-10-28,,,,False
DKNG,2024-02-22,100.0,False,2024-02-22 09:30:00-05:00,True
DKNG,2025-03-14,,,,False
DKNG,2025-11-06,,,,False
DLTR,2025-01-27,60.13595182849571,False,2025-01-27 09:30:00-05:00,True
DLTR,2025-07-21,,,,False
DLTR,2025-10-15,,,,False
DLTR,2026-02-17,-35.56904629348922,False,2026-02-17 09:30:00-05:00,True
DOCU,2024-03-08,57.2734552117835,False,2024-03-08 09:30:00-05:00,True
DOCU,2024-11-06,36.42658084675337,False,2024-11-06 09:30:00-05:00,True
DOCU,2025-02-27,-2.850829864415787,False,2025-02-27 09:30:00-05:00,True
DOCU,2025-03-12,22.812099309423512,False,2025-03-12 09:30:00-04:00,True
DTCR,2025-01-22,,False,2025-01-22 09:30:00-05:00,True
DTCR,2026-01-28,-32.8858397378877,False,2026-01-28 09:30:00-05:00,True
DVN,2025-04-08,93.5927546792456,False,2025-04-08 09:30:00-04:00,True
DVN,2025-04-14,,,,False
EBAY,2024-01-24,22.455270545402154,False,2024-01-24 09:30:00-05:00,True
EBAY,2025-10-07,,,,False
ENPH,2024-02-14,12.953430914330513,False,2024-02-14 09:30:00-05:00,True
ENPH,2024-07-18,,,,False
ENPH,2024-07-22,,,,False
ENPH,2024-10-04,100.0,False,2024-10-04 09:30:00-04:00,True
ENPH,2025-01-29,100.0,False,2025-01-29 09:30:00-05:00,True
ENPH,2025-02-05,15.041823008799012,False,2025-02-05 09:30:00-05:00,True
EOG,2024-11-06,58.02417959339811,False,2024-11-06 09:30:00-05:00,True
EOG,2025-04-08,,,,False
EOG,2026-02-18,36.36751312159309,False,2026-02-18 09:30:00-05:00,True
EOG,2026-03-02,8.912785788769794,False,2026-03-02 09:30:00-05:00,True
EOSE,2024-02-14,-16.828389989449786,False,2024-02-14 09:30:00-05:00,True
EOSE,2024-02-27,8.321425916932538,False,2024-02-27 09:30:00-05:00,True
EOSE,2024-03-04,31.21898190537415,False,2024-03-04 09:30:00-05:00,True
EOSE,2024-03-06,-69.07088057571679,False,2024-03-06 09:30:00-05:00,True
EOSE,2024-04-01,30.161370447625924,False,2024-04-01 09:30:00-04:00,True
EOSE,2024-05-06,84.70059215176809,False,2024-05-06 09:30:00-04:00,True
EOSE,2024-05-17,-51.521231271469205,False,2024-05-17 09:30:00-04:00,True
EOSE,2024-06-18,-56.58846063490497,False,2024-06-18 09:30:00-04:00,True
EOSE,2024-07-02,6.904660963014797,False,2024-07-02 09:30:00-04:00,True
EOSE,2024-07-03,46.62739317577846,False,2024-07-03 09:30:00-04:00,True
EOSE,2024-07-15,-58.42696026525819,False,2024-07-15 09:30:00-04:00,True
EOSE,2024-08-08,-100.0,False,2024-08-08 09:30:00-04:00,True
EOSE,2024-08-12,100.0,False,2024-08-12 09:30:00-04:00,True
EOSE,2024-09-24,12.974281520471873,False,2024-09-24 09:30:00-04:00,True
EOSE,2024-11-05,-11.115068763485853,False,2024-11-05 09:30:00-05:00,True
EOSE,2024-11-13,79.27087184710064,False,2024-11-13 09:30:00-05:00,True
EOSE,2025-01-31,-81.87610822037797,False,2025-01-31 09:30:00-05:00,True
EOSE,2025-03-03,-29.571475721770863,False,2025-03-03 09:30:00-05:00,True
EOSE,2025-07-02,,,,False
EOSE,2025-09-22,-85.41935513170522,False,2025-09-22 09:30:00-04:00,True
EOSE,2025-09-29,51.770424178404326,False,2025-09-29 09:30:00-04:00,True
EOSE,2025-10-15,,,,False
EOSE,2025-10-20,,,,False
EOSE,2025-10-21,,,,False
EOSE,2026-02-06,42.49638664419068,False,2026-02-06 09:30:00-05:00,True
EOSE,2026-02-09,5.105154073902355,False,2026-02-09 09:30:00-05:00,True
EOSE,2026-02-11,,,,False
ETHU,2024-07-29,63.681257090403385,False,2024-07-29 09:30:00-04:00,True
ETHU,2024-07-30,2.947323587535405,False,2024-07-30 09:35:00-04:00,True
ETHU,2024-08-02,-85.56054387162702,False,2024-08-02 09:45:00-04:00,True
ETHU,2024-08-09,100.0,False,2024-08-09 09:35:00-04:00,True
ETHU,2024-09-17,-22.667756743304146,False,2024-09-17 09:30:00-04:00,True
ETHU,2024-10-14,100.0,False,2024-10-14 09:30:00-04:00,True
ETHU,2024-10-29,29.738628698411908,False,2024-10-29 09:30:00-04:00,True
ETHU,2024-11-08,39.06361553271401,False,2024-11-08 09:30:00-05:00,True
ETHU,2024-11-21,100.0,False,2024-11-21 09:30:00-05:00,True
ETHU,2024-12-06,-56.42135631930532,False,2024-12-06 09:30:00-05:00,True
ETHU,2024-12-12,100.0,False,2024-12-12 09:30:00-05:00,True
ETHU,2024-12-27,21.308393713569433,False,2024-12-27 09:30:00-05:00,True
ETHU,2025-01-14,100.0,False,2025-01-14 09:30:00-05:00,True
ETHU,2025-01-15,100.0,False,2025-01-15 09:30:00-05:00,True
ETHU,2025-01-17,-11.271159568970294,False,2025-01-17 09:30:00-05:00,True
ETHU,2025-01-24,100.0,False,2025-01-24 09:30:00-05:00,True
ETHU,2025-01-31,84.38895033645782,False,2025-01-31 09:30:00-05:00,True
ETHU,2025-02-21,90.33797003469624,False,2025-02-21 09:30:00-05:00,True
ETHU,2025-03-03,100.0,False,2025-03-03 09:35:00-05:00,True
ETHU,2025-03-05,41.75345478411178,False,2025-03-05 09:35:00-05:00,True
ETHU,2025-03-11,-100.0,False,2025-03-11 09:30:00-04:00,True
ETHU,2025-04-09,100.0,False,2025-04-09 09:30:00-04:00,True
ETHU,2025-04-11,6.186300496482763,False,2025-04-11 09:30:00-04:00,True
ETHU,2025-04-14,24.29991581286195,False,2025-04-14 09:30:00-04:00,True
ETHU,2025-05-22,70.52190043860037,False,2025-05-22 09:30:00-04:00,True
ETHU,2025-05-27,7.395163149344931,False,2025-05-27 09:30:00-04:00,True
ETHU,2025-05-29,-16.89116875719279,False,2025-05-29 09:30:00-04:00,True
ETHU,2025-06-11,21.187687792368017,False,2025-06-11 09:30:00-04:00,True
ETHU,2025-06-20,57.75936536581923,False,2025-06-20 09:30:00-04:00,True
ETHU,2025-06-30,9.06075379896392,False,2025-06-30 09:30:00-04:00,True
ETHU,2025-07-02,3.9722151467867515,False,2025-07-02 09:35:00-04:00,True
ETHU,2025-07-09,-1.1583556370092936,False,2025-07-09 09:30:00-04:00,True
ETHU,2025-07-11,-5.9027696208704015,False,2025-07-11 09:30:00-04:00,True
ETHU,2025-07-14,-45.08517618810103,False,2025-07-14 09:30:00-04:00,True
ETHU,2025-07-15,-43.89552183916265,False,2025-07-15 09:30:00-04:00,True
ETHU,2025-07-17,63.566152960507324,False,2025-07-17 09:30:00-04:00,True
ETHU,2025-07-28,67.51100710340508,False,2025-07-28 09:30:00-04:00,True
ETHU,2025-07-31,3.9900908903710652,False,2025-07-31 09:30:00-04:00,True
ETHU,2025-09-03,100.0,False,2025-09-03 09:30:00-04:00,True
ETHU,2025-09-10,100.0,False,2025-09-10 09:30:00-04:00,True
ETHU,2025-10-06,16.017569480924557,False,2025-10-06 09:30:00-04:00,True
ETHU,2025-10-31,100.0,False,2025-10-31 09:30:00-04:00,True
ETHU,2025-11-05,61.383362728511536,False,2025-11-05 09:30:00-05:00,True
ETHU,2025-11-10,53.4018729045829,False,2025-11-10 09:30:00-05:00,True
ETHU,2025-11-12,2.9417843867683184,False,2025-11-12 09:30:00-05:00,True
ETHU,2025-11-20,100.0,False,2025-11-20 09:30:00-05:00,True
ETHU,2025-11-28,-18.653012388405923,False,2025-11-28 09:30:00-05:00,True
ETHU,2025-12-03,-13.893760353693107,False,2025-12-03 09:30:00-05:00,True
ETHU,2025-12-15,100.0,False,2025-12-15 09:30:00-05:00,True
ETHU,2025-12-18,100.0,False,2025-12-18 09:30:00-05:00,True
ETHU,2025-12-22,80.3844533711389,False,2025-12-22 09:30:00-05:00,True
ETHU,2025-12-31,7.266812661060317,False,2025-12-31 09:30:00-05:00,True
ETHU,2026-01-06,94.27213545895299,False,2026-01-06 09:30:00-05:00,True
ETOR,2025-06-09,-81.58340351142539,False,2025-06-09 09:30:00-04:00,True
ETOR,2025-11-12,-100.0,False,2025-11-12 09:30:00-05:00,True
ETSY,2024-11-06,95.36711598202928,False,2024-11-06 09:30:00-05:00,True
ETSY,2025-02-03,-15.055080519774053,False,2025-02-03 09:30:00-05:00,True
ETSY,2025-10-13,13.300168005802906,False,2025-10-13 09:30:00-04:00,True
EZU,2025-04-08,100.0,False,2025-04-08 09:30:00-04:00,True
FAZ,2024-04-12,-42.98439968372016,False,2024-04-12 09:30:00-04:00,True
FAZ,2024-08-02,54.46840272819903,False,2024-08-02 09:35:00-04:00,True
FAZ,2024-08-05,3.1682555340021143,False,2024-08-05 09:35:00-04:00,True
FAZ,2025-02-03,100.0,False,2025-02-03 09:30:00-05:00,True
FAZ,2025-03-20,77.44621254669289,False,2025-03-20 09:30:00-04:00,True
FAZ,2025-03-21,69.87813912290255,False,2025-03-21 09:30:00-04:00,True
FAZ,2025-04-01,-36.86232992200083,False,2025-04-01 09:30:00-04:00,True
FAZ,2025-04-02,-44.286497222285384,False,2025-04-02 09:30:00-04:00,True
FAZ,2025-04-03,100.0,False,2025-04-03 09:30:00-04:00,True
FAZ,2025-04-04,100.0,False,2025-04-04 09:30:00-04:00,True
FAZ,2025-04-09,57.05126797553034,False,2025-04-09 09:30:00-04:00,True
FAZ,2025-05-23,,,,False
FAZ,2025-06-12,,,,False
FAZ,2026-01-20,97.1531896446969,False,2026-01-20 09:30:00-05:00,True
FAZ,2026-03-03,100.0,False,2026-03-03 09:30:00-05:00,True
FCG,2026-03-02,84.13487601092555,False,2026-03-02 09:30:00-05:00,True
FIG,2025-08-28,100.0,False,2025-08-28 09:30:00-04:00,True
FIG,2025-09-15,32.34960563989448,False,2025-09-15 09:30:00-04:00,True
FIG,2025-10-07,,,,False
FIG,2025-10-10,,,,False
FIG,2025-10-13,,,,False
FIG,2025-10-15,,,,False
FSLY,2024-02-14,-20.152777633692335,False,2024-02-14 09:30:00-05:00,True
FSLY,2024-02-22,100.0,False,2024-02-22 09:30:00-05:00,True
FSLY,2024-03-06,97.93965988020842,False,2024-03-06 09:30:00-05:00,True
FSLY,2024-08-09,100.0,False,2024-08-09 09:30:00-04:00,True
FSLY,2024-08-12,6.767127216755657,False,2024-08-12 09:30:00-04:00,True
FSLY,2024-12-04,,,,False
FSLY,2025-03-05,14.526197518660759,False,2025-03-05 09:30:00-05:00,True
FSLY,2025-03-12,95.38405006376817,False,2025-03-12 09:30:00-04:00,True
FSLY,2025-03-24,,,,False
FSLY,2025-04-08,,,,False
FSLY,2025-04-14,,,,False
FSLY,2025-04-23,,,,False
FSLY,2025-06-16,-39.67387887500984,False,2025-06-16 09:30:00-04:00,True
FSLY,2025-08-19,,,,False
FSLY,2026-02-11,-50.70591111092845,False,2026-02-11 09:30:00-05:00,True
FUBO,2024-01-24,62.21129584783651,False,2024-01-24 09:30:00-05:00,True
FUBO,2024-02-14,0.6416386591952279,False,2024-02-14 09:30:00-05:00,True
FUBO,2024-02-27,100.0,False,2024-02-27 09:30:00-05:00,True
FUBO,2024-03-04,84.15595173940737,False,2024-03-04 09:30:00-05:00,True
FUBO,2024-03-27,,,,False
FUBO,2024-07-12,100.0,False,2024-07-12 09:30:00-04:00,True
FUBO,2024-07-26,,,,False
FUBO,2024-08-06,,,,False
FUBO,2024-08-07,,,,False
FUBO,2024-09-27,27.851540091305544,False,2024-09-27 09:30:00-04:00,True
FUBO,2024-11-25,,,,False
FUBO,2025-01-30,7.657328894542237,False,2025-01-30 09:30:00-05:00,True
FUBO,2025-05-27,88.55768965640274,False,2025-05-27 09:30:00-04:00,True
FUBO,2025-07-24,,,,False
FUBO,2025-07-31,,,,False
FUBO,2025-09-24,99.26115228204449,False,2025-09-24 09:30:00-04:00,True
GE,2024-11-06,100.0,False,2024-11-06 09:30:00-05:00,True
GEMI,2025-12-11,100.0,False,2025-12-11 09:30:00-05:00,True
GEMI,2026-01-06,-33.88286048625106,False,2026-01-06 09:35:00-05:00,True
GILD,2024-06-21,44.98046908303202,False,2024-06-21 09:30:00-04:00,True
GLD,2025-04-21,100.0,False,2025-04-21 09:30:00-04:00,True
GLD,2025-05-05,,,,False
GLD,2025-05-06,,,,False
GLD,2026-01-20,,,,False
GLD,2026-01-29,,,,False
GM,2024-10-04,100.0,False,2024-10-04 09:30:00-04:00,True
GME,2024-07-11,-66.97842307453516,False,2024-07-11 09:30:00-04:00,True
GME,2024-11-21,-19.633570486143892,False,2024-11-21 09:30:00-05:00,True
GME,2025-02-14,95.21846538539506,False,2025-02-14 09:30:00-05:00,True
GME,2025-02-27,36.82374593272038,False,2025-02-27 09:30:00-05:00,True
GME,2025-03-26,93.7243462800673,False,2025-03-26 09:30:00-04:00,True
GME,2025-04-01,44.87733829325124,False,2025-04-01 09:30:00-04:00,True
GME,2025-04-08,,,,False
GME,2025-06-16,44.33438747964588,False,2025-06-16 09:30:00-04:00,True
GME,2025-10-27,5.934064937553488,False,2025-10-27 09:30:00-04:00,True
GME,2025-11-28,,,,False
GOLD,2024-04-09,-87.99085375768443,False,2024-04-09 09:30:00-04:00,True
GOLD,2024-08-23,-12.590651765262152,True,2024-08-23 10:10:00-04:00,True
GOLD,2025-04-09,26.4242345816535,False,2025-04-09 10:05:00-04:00,True
GOLD,2025-09-15,-100.0,False,2025-09-15 09:30:00-04:00,True
GOLD,2025-11-10,100.0,False,2025-11-10 09:30:00-05:00,True
GOLD,2025-11-28,100.0,False,2025-11-28 09:55:00-05:00,True
GOLD,2025-12-02,61.46383775591413,False,2025-12-02 10:20:00-05:00,True
GOLD,2026-01-12,-43.21640248996093,False,2026-01-12 09:30:00-05:00,True
GOLD,2026-01-20,71.08093485358191,False,2026-01-20 09:30:00-05:00,True
GOLD,2026-01-26,-36.07332039847673,False,2026-01-26 09:30:00-05:00,True
GOLD,2026-01-29,42.1293437169809,False,2026-01-29 09:30:00-05:00,True
GOLD,2026-02-03,100.0,False,2026-02-03 09:30:00-05:00,True
GOLD,2026-02-10,-74.96065973950633,False,2026-02-10 09:30:00-05:00,True
GOOGL,2024-10-28,,,,False
GOOGL,2024-10-30,,,,False
GOOGL,2025-10-30,,,,False
GS,2024-10-15,34.39051229774084,False,2024-10-15 09:30:00-04:00,True
GS,2025-04-14,,,,False
GS,2025-06-30,-30.407128462785664,False,2025-06-30 09:30:00-04:00,True
HAL,2024-11-06,100.0,False,2024-11-06 09:30:00-05:00,True
HAL,2025-06-02,47.49222456040628,False,2025-06-02 09:30:00-04:00,True
HAL,2025-10-22,31.400811052472875,False,2025-10-22 09:30:00-04:00,True
HAL,2025-10-23,44.86155544084924,False,2025-10-23 09:30:00-04:00,True
HAL,2025-10-27,-9.178042477245036,False,2025-10-27 09:30:00-04:00,True
HAL,2026-03-02,-76.84214827104245,False,2026-03-02 09:30:00-05:00,True
HD,2025-04-08,96.88255839308147,False,2025-04-08 09:30:00-04:00,True
HIMS,2024-07-10,100.0,False,2024-07-10 09:30:00-04:00,True
HIMS,2024-07-22,1.1481879577193321,False,2024-07-22 09:30:00-04:00,True
HIMS,2024-07-26,-8.929276845332408,False,2024-07-26 09:30:00-04:00,True
HIMS,2024-10-04,64.13261795620213,False,2024-10-04 09:30:00-04:00,True
HIMS,2024-11-05,-100.0,False,2024-11-05 09:30:00-05:00,True
HIMS,2025-06-30,60.50348593535355,False,2025-06-30 09:30:00-04:00,True
HIMS,2025-10-06,-100.0,False,2025-10-06 09:30:00-04:00,True
HIMS,2025-10-20,83.8362406785437,False,2025-10-20 09:30:00-04:00,True
HIMS,2025-10-27,-100.0,False,2025-10-27 09:30:00-04:00,True
HIMS,2025-11-03,100.0,False,2025-11-03 09:30:00-05:00,True
HIMS,2026-02-04,100.0,False,2026-02-04 09:30:00-05:00,True
HON,2024-10-08,40.226396357796986,False,2024-10-08 09:30:00-04:00,True
HOOD,2024-02-14,100.0,False,2024-02-14 09:30:00-05:00,True
HOOD,2024-03-04,,,,False
HOOD,2024-03-14,,,,False
HOOD,2024-03-27,,,,False
HOOD,2024-10-14,-59.472369104367594,False,2024-10-14 09:30:00-04:00,True
HOOD,2024-10-28,,,,False
HOOD,2024-11-06,,,,False
HOOD,2024-11-14,,,,False
HOOD,2025-02-21,,,,False
HOOD,2025-03-03,,,,False
HOOD,2025-03-19,,,,False
HOOD,2025-07-14,,,,False
HOOD,2025-10-13,,,,False
HOOD,2025-10-15,,,,False
HOOD,2025-11-05,,,,False
HOOD,2026-02-25,,,,False
IBB,2025-04-08,100.0,False,2025-04-08 09:30:00-04:00,True
IBKR,2024-08-07,20.435326845367427,False,2024-08-07 09:30:00-04:00,True
IBKR,2024-12-19,-31.244782278451016,False,2024-12-19 09:30:00-05:00,True
IBKR,2025-01-22,77.35132337740497,False,2025-01-22 09:30:00-05:00,True
IBKR,2025-04-14,20.119106757867552,False,2025-04-14 09:30:00-04:00,True
IBKR,2025-05-08,,,,False
IBKR,2025-06-30,51.8245531765554,False,2025-06-30 09:30:00-04:00,True
IBKR,2025-08-26,,,,False
IBKR,2025-12-18,,,,False
ICLN,2024-02-07,98.91700279327985,False,2024-02-07 09:30:00-05:00,True
ICLN,2024-05-15,100.0,False,2024-05-15 09:30:00-04:00,True
ICLN,2024-06-12,91.9672875881613,False,2024-06-12 09:30:00-04:00,True
ICLN,2025-04-08,41.590055186536176,False,2025-04-08 09:30:00-04:00,True
ICLN,2025-10-24,39.669398700620626,False,2025-10-24 09:30:00-04:00,True
IGV,2024-02-22,100.0,False,2024-02-22 09:30:00-05:00,True
INTC,2024-02-22,58.63188170507026,False,2024-02-22 09:30:00-05:00,True
INTC,2024-09-23,100.0,False,2024-09-23 09:30:00-04:00,True
INTC,2025-02-12,27.249490413414218,False,2025-02-12 09:30:00-05:00,True
IONQ,2024-02-22,100.0,False,2024-02-22 09:30:00-05:00,True
IONQ,2024-02-29,6.370397895072659,False,2024-02-29 09:30:00-05:00,True
IONQ,2024-03-06,100.0,False,2024-03-06 09:30:00-05:00,True
IONQ,2024-03-12,1.3561976998822172,False,2024-03-12 09:30:00-04:00,True
IONQ,2024-05-30,91.61372848795631,False,2024-05-30 09:30:00-04:00,True
IONQ,2024-07-22,76.82717800984219,False,2024-07-22 09:30:00-04:00,True
IONQ,2024-07-26,14.778831372245502,False,2024-07-26 09:30:00-04:00,True
IONQ,2024-07-29,73.98429800743696,False,2024-07-29 09:30:00-04:00,True
IONQ,2024-08-06,66.4714032377975,False,2024-08-06 09:30:00-04:00,True
IONQ,2024-08-08,-10.399158549480573,False,2024-08-08 09:30:00-04:00,True
IONQ,2024-08-26,,,,False
IONQ,2024-09-27,67.09372686466145,False,2024-09-27 09:30:00-04:00,True
IONQ,2024-10-01,-52.10985665362239,False,2024-10-01 09:30:00-04:00,True
IONQ,2024-10-07,-15.415169680803334,False,2024-10-07 09:30:00-04:00,True
IONQ,2024-10-24,48.46305666749709,False,2024-10-24 09:30:00-04:00,True
IONQ,2024-10-28,-4.603682852135332,False,2024-10-28 09:30:00-04:00,True
IONQ,2024-11-06,,,,False
IONQ,2025-01-28,58.87707718785785,False,2025-01-28 09:30:00-05:00,True
IONQ,2025-02-20,11.100102754219545,False,2025-02-20 09:30:00-05:00,True
IONQ,2025-02-26,,,,False
IONQ,2025-03-05,,,,False
IONQ,2025-06-06,-2.9487376680438993,False,2025-06-06 09:30:00-04:00,True
IONQ,2025-06-09,-11.40186575585709,False,2025-06-09 09:30:00-04:00,True
IONQ,2025-06-25,,,,False
IONQ,2025-10-07,24.200529981586392,False,2025-10-07 09:30:00-04:00,True
IONQ,2025-10-15,,,,False
IONQ,2025-10-20,,,,False
IONQ,2025-10-23,,,,False
IONQ,2026-01-21,-96.2450999037574,False,2026-01-21 09:30:00-05:00,True
IONQ,2026-01-27,-27.577605367098833,False,2026-01-27 09:30:00-05:00,True
IONQ,2026-02-03,100.0,False,2026-02-03 09:30:00-05:00,True
IONQ,2026-02-06,39.19815339519296,False,2026-02-06 09:30:00-05:00,True
IONQ,2026-02-11,-58.22232839949435,False,2026-02-11 09:30:00-05:00,True
IONQ,2026-02-13,100.0,False,2026-02-13 09:30:00-05:00,True
IREN,2024-02-14,88.33405078517157,False,2024-02-14 09:30:00-05:00,True
IREN,2024-03-27,-54.945555263830926,False,2024-03-27 09:30:00-04:00,True
IREN,2024-04-08,,,,False
IREN,2024-06-04,-71.51723744766522,False,2024-06-04 09:30:00-04:00,True
IREN,2024-07-10,,,,False
IREN,2024-09-19,-64.73824792805608,False,2024-09-19 09:30:00-04:00,True
IREN,2024-09-27,-78.75924464161915,False,2024-09-27 09:30:00-04:00,True
IREN,2024-10-18,-58.58158428480182,False,2024-10-18 09:30:00-04:00,True
IREN,2024-10-29,,,,False
IREN,2024-11-05,,,,False
IREN,2025-01-28,31.88255126413549,False,2025-01-28 09:30:00-05:00,True
IREN,2025-02-20,,,,False
IREN,2025-05-27,6.647394041763434,False,2025-05-27 09:30:00-04:00,True
IREN,2025-06-09,-30.243951896183653,False,2025-06-09 09:30:00-04:00,True
IREN,2025-06-23,,,,False
IREN,2025-06-30,,,,False
IREN,2025-10-07,10.356601264298227,False,2025-10-07 09:30:00-04:00,True
IREN,2025-10-13,,,,False
IREN,2025-10-20,,,,False
IREN,2026-01-21,-46.205935849474635,False,2026-01-21 09:30:00-05:00,True
ITA,2025-05-12,-34.7519285206654,False,2025-05-12 09:30:00-04:00,True
ITB,2024-04-18,82.93671480694232,False,2024-04-18 09:30:00-04:00,True
ITB,2024-09-19,-44.91228084379544,False,2024-09-19 09:30:00-04:00,True
IWM,2024-11-06,100.0,False,2024-11-06 09:30:00-05:00,True
JD,2024-01-24,-11.013085847022902,False,2024-01-24 09:30:00-05:00,True
JD,2024-02-06,,,,False
JD,2024-09-19,54.55476718056676,False,2024-09-19 09:30:00-04:00,True
JD,2024-09-27,,,,False
JD,2024-10-02,,,,False
JD,2024-10-18,,,,False
JD,2024-10-25,,,,False
