ticker,date,prior_close,open_price,gap_pct,day_close,day_high,day_low
MEXX,2026-02-06 05:00:00+00:00,32.03,34.37,0.0730565095223227,35.93,35.95,34.37
MMM,2024-03-12 04:00:00+00:00,94.04,100.73,0.07113994045087194,98.74,100.85,97.27
MMM,2024-07-26 04:00:00+00:00,103.36,112.685,0.09021865325077402,127.13,127.99,112.685
MMM,2025-04-22 04:00:00+00:00,125.88,133.16,0.057832856688910084,136.38,137.23,130.56
MP,2024-06-12 04:00:00+00:00,14.5,15.395,0.061724137931034456,14.645,15.395,14.595
MP,2024-09-24 04:00:00+00:00,14.24,14.96,0.050561797752809036,16.0,16.215,14.95
MP,2024-12-03 05:00:00+00:00,20.805,23.07,0.10886806056236485,23.13,24.0,22.7
MP,2025-01-06 05:00:00+00:00,18.19,19.22,0.056624518966464955,20.46,21.13,18.845
MP,2025-02-21 05:00:00+00:00,23.2,24.5,0.056034482758620725,24.31,24.62,23.505
MP,2025-03-05 05:00:00+00:00,22.4,23.91,0.06741071428571437,25.61,25.61,23.69
MP,2025-04-04 04:00:00+00:00,24.835,26.32,0.05979464465472113,23.035,26.325,22.15
MP,2025-04-08 04:00:00+00:00,24.02,26.04,0.08409658617818483,21.935,26.1,21.575
MP,2025-04-14 04:00:00+00:00,22.655,24.74,0.09203266387111,27.61,28.35,24.58
MP,2025-04-15 04:00:00+00:00,27.61,29.11,0.05432814197754437,25.03,29.62,24.935
MP,2025-05-14 04:00:00+00:00,20.765,22.145,0.06645798218155545,21.1,22.16,20.88
MP,2025-07-10 04:00:00+00:00,30.04,47.74,0.589214380825566,45.27,47.76,42.885
MP,2025-07-15 04:00:00+00:00,48.51,53.9,0.11111111111111113,58.2,62.81,53.14
MP,2025-08-08 04:00:00+00:00,71.05,76.94,0.08289936664320902,74.36,78.95,71.67
MP,2025-10-13 04:00:00+00:00,78.355,86.55,0.10458809265522293,95.05,98.85,85.96
MP,2025-11-19 05:00:00+00:00,58.51,62.01,0.05981883438728423,63.57,66.07,60.465
MP,2026-02-03 05:00:00+00:00,59.11,62.1,0.050583657587548674,64.595,64.9,60.67
