Date,Close,High,Low,Open,Volume,atr,raw_pc,raw_ema_slope,raw_ma_dist,norm_pc,norm_ema,norm_ma,consensus,trend_score,signal_line,slope,slope_state,momentum,acceleration,ts_zone,warmup
2023-03-21,305.31561279296875,305.7681570175095,301.4393987245314,302.9544746352989,49757000,6.067320130386134,2.7183404926316053,0.12725833049401944,0.7635902353572882,,,,,,,,,,,,True
2023-03-22,301.1639404296875,310.1461313695426,300.9967095272802,305.24674630503034,75791900,6.478267025302974,1.8716849137036078,0.13662822714492884,0.7076317577700587,,,,,,,,,,,,True
2023-03-23,304.7351379394531,309.063895798946,302.03950823154344,304.90239884454496,74576000,6.667825471163713,1.9754607622613367,0.13412053709188884,0.7178307831441066,,,,,,,,,,,,True
2023-03-24,305.85675048828125,305.9551074840104,301.98053611385967,304.31216135449586,57195200,6.308724924361982,3.039526582515289,0.13984674004592604,0.8046635925204356,,,,,,,,,,,,True
2023-03-27,303.7611389160156,307.6373521271822,302.90522915021126,306.5551552874033,50287400,6.098511331376514,2.464045279267987,0.13555463883125862,0.8440301600223363,,,,,,,,,,,,True
2023-03-28,302.14776611328125,303.21029788017563,299.8358062740696,303.18078477684537,48585900,5.808754172785779,2.373479127710682,0.11391277695162572,0.8730529875403654,,,,,,,,,,,,True
2023-03-29,307.6570739746094,308.27687909765626,305.0302879825297,305.8468671210992,53274300,5.8514686809976775,3.6938384294876276,0.12504800660860405,0.9191708079078981,,,,,,,,,,,,True
2023-03-30,310.56915283203125,311.1988056823133,307.7456227608923,310.1362740033374,58354800,5.54350375122518,3.997323837402033,0.13707124178904317,1.0362303903004506,,,,,,,,,,,,True
2023-03-31,315.73419189453125,315.9703267522427,310.49049687814465,310.7954756301641,62138100,5.535013900941566,3.8593860383006233,0.16037373984617548,1.1451983040030382,,,,,,,,,,,,True
2023-04-03,314.9668273925781,315.2324753598224,312.2810447798072,313.6091645220105,47126800,5.257431662779232,3.8536641607724245,0.18676243677385357,1.3086310896360758,,,,,,,,,,,,True
2023-04-04,313.9043273925781,316.42287910007366,312.6843823298661,315.40955579606964,45875400,5.054907010436345,4.512977797290782,0.21274945225868694,1.4524954760300457,,,,,,,,,,,,True
2023-04-05,310.8052978515625,313.8944459319647,308.98524317445697,312.9499966490808,62795700,5.0367973047943195,3.6252851872310754,0.20830694891079174,1.4807796366581674,,,,,,,,,,,,True
2023-04-06,312.9008178710937,313.39272296444466,307.75550980968626,309.1525034616404,46916500,5.116852751456197,4.968675462794039,0.20021301751480763,1.4962536032335652,,,,,,,,,,,,True
2023-04-10,312.72369384765625,312.7729023639507,308.17849624864294,309.9690377341633,45134700,5.064248600922137,5.782519966932799,0.17549316925322814,1.5548678714072484,,,,,,,,,,,,True
2023-04-11,310.7167053222656,312.74338158453696,310.2051349204636,312.6843253617337,40113600,4.727448342675634,5.3252997221445195,0.14724048307800836,1.6776783224114522,,,,,,,,,,,,True
2023-04-12,307.97198486328125,313.26488908352934,307.5095928211237,312.6745968985505,62813300,4.864494731972968,3.2621378412540505,0.11287007636917534,1.56663772731307,,,,,,,,,,,,True
2023-04-13,314.0026550292969,314.4748646204521,308.55233915122227,309.7328931526092,54613800,5.082946068666017,4.0069050603883145,0.11396936726320026,1.5416055695119044,,,,,,,,,,,,True
2023-04-14,313.4123840332031,315.1733824574707,310.5002845828092,312.4482393474442,56278300,5.028299642798755,2.393684582285313,0.10604182895959413,1.603507944111027,,,,,,,,,,,,True
2023-04-17,313.677978515625,314.0321657297846,310.92332250993337,312.9991472100262,43007000,4.772372119739084,2.876153383341036,0.10132687341101601,1.7740714414334735,,,,,,,,,,,,True
2023-04-18,313.6976928710937,316.2162744996255,312.4974732997396,315.793213313415,46746900,4.631895997091991,2.737808427573911,0.10366089924602469,1.880460854415683,,,,,,,,,,,,True
2023-04-19,313.5500793457031,314.6126109678501,311.1594282311205,311.2873283359622,38960100,4.4747342290436745,1.8402135481673552,0.1166478858786063,1.9763934763353643,,,,,,,,,,,,True
2023-04-20,311.1594543457031,314.1010369099434,309.8706655285175,310.5790099948983,62462100,4.442152516027967,2.2501509977314553,0.09750955489372995,1.9988798247919783,,,,,,,,,,,,True
2023-04-21,311.4841003417969,312.26131872486235,309.01475741476844,310.7954512881262,59002300,4.2827403552367596,1.575851404134597,0.08364121090425403,2.0581979017330196,,,,,,,,,,,,True
2023-04-24,310.8348083496094,312.5958067847505,308.6605664449473,311.2578394804979,44043100,4.23640701984562,1.175066002395004,0.06618994352657756,2.037283578282594,,,,,,,,,,,,True
2023-04-25,304.9712829589844,309.87066806010336,304.87292596789285,309.2016843984731,57121600,4.466470401428407,0.2709396758974912,0.025454837525780587,1.781416358886919,,,,,,,,,,,,True
2023-04-26,306.8208312988281,309.84113531671335,306.2994131803903,308.3654202618704,55400500,4.520254662268482,1.0338057332375394,-0.004037629654090956,1.6724793286380046,,,,,,,,,,,,True
2023-04-27,315.16363525390625,315.66535809035463,309.94942265568807,310.58892336877227,65430400,5.0968242795028855,1.4727918538382534,0.009528686207315711,1.5418228655012047,,,,,,,,,,,,True
2023-04-28,317.3377685546875,317.42630785671025,313.7960463562758,314.9274219134559,59712600,4.901282575627097,1.3809886735188361,0.029061635000709983,1.695826402667871,,,,,,,,,,,,True
2023-05-01,316.9737548828125,318.3904437230442,315.8915578488161,316.87536787544934,41013400,4.580963015440565,0.27059004495412575,0.04991236135642159,1.8673850367648588,,,,,,,,,,,,True
2023-05-02,314.20928955078125,317.22959390769427,312.4679263755595,316.90491974602446,56519400,4.605056950999792,-0.16450129712997533,0.08197297407079537,1.8431245321898855,,,,,,,,,,,,True
2023-05-03,312.1531066894531,317.2492356655561,312.04487196912623,314.5732710641641,59882100,4.6849645170571375,-0.3737959373542983,0.09529046149672815,1.728407486803531,,,,,,,,,,,,True
2023-05-04,311.0513000488281,313.077946762573,310.01828127190566,311.9268755593751,50224500,4.468257980205163,0.05505550448417253,0.07236024616784119,1.7056995537001207,,,,,,,,,,,,True
2023-05-05,317.6625061035156,318.5184162174425,311.0906308142083,313.3140515872184,51806100,4.868105738659725,0.9781398531686183,0.0673919344959329,1.5810654093150713,,,,,,,,,,,,True
2023-05-08,318.4494934082031,318.7938329476194,316.11786827688667,317.2000653906943,36465800,4.575820262936129,1.2513165359499605,0.06699892539072386,1.6776820704125932,,,,,,,,,,,,True
2023-05-09,316.4326477050781,317.652562439321,316.117821314468,316.78680487689167,31768800,4.27660050704266,1.3365621533738183,0.07078924488908482,1.7507972013409085,,,,,,,,,,,,True
2023-05-10,319.87603759765625,320.7319476003551,316.3933413578968,318.8725320578006,60446600,4.284867938431412,2.778160938778615,0.0970026043876738,1.7538526596701947,,,,,,,,,,,,True
2023-05-11,320.9188537597656,321.4599372836662,318.87251202066807,320.4269487294922,44278500,4.058542248373641,1.7041090882422731,0.1313428480485236,1.850919906684014,,,,,,,,,,,,True
2023-05-12,319.76776123046875,321.8731290294451,317.7116019453039,321.4500679140584,48432800,4.072273559809315,1.5606459398968315,0.1325715361029573,1.8180605332279813,,,,,,,,,,,,True
2023-05-15,321.4992980957031,321.7354029027165,318.7150988111692,320.2400224191314,33375600,3.9320109640410474,1.9891398197018038,0.13799074573981987,1.906241944862902,,,,,,,,,,,,True
2023-05-16,321.86328125,323.57510103209444,320.74172344552545,320.7810842518662,40019200,3.7855265137114396,2.1570548639218297,0.15267987288432514,1.9972778994512133,,,,,,,,,,,,True
2023-05-17,325.7591552734375,326.33959955792614,321.74522377154244,322.9257777316302,47486100,3.8933730834010736,3.1358607732164936,0.16884503617795749,2.000578965377827,,,,,,,,,,,,True
2023-05-18,331.8096008300781,332.02604023945787,326.1330277171861,326.15269310949344,64213500,4.20984133441698,4.905207784329676,0.20030757861075568,1.9985981392981633,,,,,,,,,,,,True
2023-05-19,331.0619201660156,332.7343791895953,329.99938852891864,332.0260347726971,61554900,4.013194577918271,4.878362970971166,0.23366315470489338,2.179471528917445,,,,,,,,,,,,True
2023-05-22,332.1736755371094,333.1869987970139,330.79631729968287,330.8061650087656,43015900,3.796859500506643,5.620136111081434,0.2635213255927532,2.361869415941336,,,,,,,,,,,,True
2023-05-23,327.9629211425781,331.6030305288364,327.60876391719165,330.45198952282885,48216700,3.8992664497614538,5.896400894840186,0.26669007678739576,2.256855938198579,,,,,,,,,,,,True
2023-05-24,326.2806396484375,327.5202500806925,324.2244799784853,326.0051739994368,62891200,3.8778230783389693,5.018230062714673,0.24446632017087824,2.2105962660454876,,,,,,,,,,,,True
2023-05-25,334.2200012207031,335.4891247810154,331.21939213019834,333.6494045169645,66862800,4.588578018904159,4.1530003169365095,0.2293641081481645,1.9459416050794018,,,,,,,,,,,,True
2023-05-26,342.7594909667969,343.59573569832304,335.14480910887875,335.2431961402653,63007000,5.226865546732927,4.863664883823025,0.24028241914414533,1.9078217630372494,,,,,,,,,,,,False
2023-05-30,344.3138122558594,348.199843489482,342.8872758390697,346.9995941664613,72652200,5.255330476859889,5.2023478815328135,0.24688082652434223,2.078854403789573,,,,,,,,,,,,False
2023-05-31,342.3560791015625,344.9238391648621,340.90005931752535,342.72993175643774,65105400,5.091123726256805,5.528600573114706,0.26899714104643874,2.2739433078515296,,,,,,,,,,,,False
2023-06-01,346.3109741210937,347.6390936268913,341.04758451891763,342.1002684440527,50488600,5.291175110485718,6.455629745450808,0.30844249297639365,2.357038709177858,,,,,,,,,,,,False
2023-06-02,348.908203125,350.0690916948379,346.31096039208313,348.07195863796505,53372100,5.086769269454923,7.4422292561007914,0.3278381281108639,2.617609429091039,,1.0,,1.0,100.0,100.0,,,,,OB,False
2023-06-05,349.1542053222656,351.7121176370537,348.1212167064388,348.69181336527123,47266200,4.8873201576095875,6.4435515176384,0.32480030960451217,2.880410337082185,,1.0,,1.0,100.0,100.0,,,0.0,,OB,False
2023-06-06,349.0951538085937,350.05929846403603,347.2160730142063,348.5442225836268,41390400,4.614774196572274,6.640771377969764,0.32034366057694774,3.1855470245137543,,1.0,,1.0,100.0,100.0,,,0.0,0.0,OB,False
2023-06-07,343.17266845703125,351.3382808051396,342.5430155410741,349.38050818718546,69225900,5.172173005571372,5.169978019518925,0.2942085319226363,2.841061799061156,,0.844130615008361,,0.844130615008361,84.4130615008361,96.88261230016722,,,-15.586938499163907,-15.586938499163907,OB,False
2023-06-08,347.4324951171875,347.8948870176242,343.2414849377276,343.4677420224423,47153900,5.112179079574252,5.390354502570786,0.2743021675252641,2.9150177705927844,,0.7267026861254936,,0.7267026861254936,72.67026861254936,92.04014356264366,,,-11.74279288828673,3.8441456108771774,OB,False
2023-06-09,348.7606811523437,351.86952467742464,347.31447910149126,348.8885812693616,53196900,5.037894612422136,5.5264807096058295,0.2499795625105672,3.0198742157167735,,0.594256517681182,,0.594256517681182,59.4256517681182,85.51724520373857,-8.11486964637636,-1.0,-13.244616844431164,-1.5018239561444346,BULL,False
2023-06-12,354.6536865234375,354.7520735362464,349.44935281140937,350.4233151841649,44606500,5.165027648619549,6.754257221119168,0.24411656275403493,3.082106163656508,,0.5571259022055517,,0.5571259022055517,55.71259022055517,79.5563142071019,-8.486175801132664,-1.0,-3.7130615475630293,9.531555296868135,BULL,False
2023-06-13,357.3788452148437,358.2150597311599,354.2011279729432,357.4083583151432,57097800,5.011548196565836,7.1593738525206705,0.24702281814573554,3.348607591426185,,0.5627997655748408,,0.5627997655748408,56.279976557484076,74.90104667717834,-8.615090244817925,-1.0,0.5673863369289052,4.2804478844919345,BULL,False
2023-06-14,359.97613525390625,360.2614486098314,354.5848747365158,357.388709702646,69525600,5.100218286799136,7.472788782894551,0.28494216582188936,3.4631558339077952,,0.7366055477159106,,0.7366055477159106,73.66055477159105,74.65294829606088,-5.382795795333466,-1.0,17.380578214106976,16.81319187717807,OB,False
2023-06-15,364.2655334472656,365.7510662668436,358.0872072844245,358.70698242124115,71138800,5.442037046215136,7.075728784428029,0.3143317905076083,3.4317698955212887,,0.8605038049853031,,0.8605038049853031,86.05038049853032,76.93243473655477,-1.353386709068638,-1.0,12.389825726939264,-4.990752487167711,OB,False
2023-06-16,361.9732360839844,366.81359489534935,361.53053956140593,366.685694780993,80932000,5.420839484578908,5.564384509025795,0.32824250889902434,3.553312951929694,,0.9047319054038104,,0.9047319054038104,90.47319054038104,79.64058589732002,2.428060522691965,1.0,4.422810041850724,-7.9670156850885405,OB,False
2023-06-20,361.4550476074219,362.8539874538742,358.48973768510257,360.51916403560494,49204700,5.279960855804604,5.756316812082633,0.3207972457598155,3.730652386523688,,0.8500111618406389,,0.8500111618406389,85.00111618406389,80.7126919546688,4.142882857696854,1.0,-5.472074356317151,-9.894884398167875,OB,False
2023-06-21,356.5292358398437,360.74571751962696,355.6031834558307,360.3122449115917,53378300,5.356214628576151,4.547159139739101,0.2850429550567443,3.6640282411448184,,0.6736926342213997,,0.6736926342213997,67.36926342213997,78.04400624816304,3.180370115314016,1.0,-17.631852761923923,-12.159778405606772,BULL,False
2023-06-22,360.7358703613281,360.8934694257264,354.87415926141705,355.27807826755804,47603000,5.444627366673909,6.019319048232828,0.257925012644337,3.627935713639436,,0.544760471694695,,0.544760471694695,54.476047169469496,73.33041443242433,-0.32826570255514764,-1.0,-12.89321625267047,4.738636509253453,BULL,False
2023-06-23,357.1597900390625,359.46506002591866,355.4653142284648,356.8346705164173,48922900,5.421417868832496,5.695770209514367,0.21104363907538662,3.587406775520197,,0.32652743375956855,,0.32652743375956855,32.65274337595685,65.19488022113084,-5.50389656353492,-1.0,-21.823303793512643,-8.930087540842173,BULL,False
2023-06-26,352.3718566894531,359.4256025963642,352.2831959387062,356.6277531134022,52685500,5.65088304067589,3.212215743644005,0.1594833231145381,3.3340872500314704,0.05950014052814,0.08863052456119569,,0.07406533254466785,7.406533254466785,53.637210827798036,-11.058614010358886,-1.0,-25.246210121490066,-3.4229063279774223,NEUT,False
2023-06-27,358.4305725097656,359.1596109936208,353.1895467479593,353.918555167132,49428100,5.802465875808126,2.7007623790266915,0.13177435177144337,3.2160693046916156,-0.03438576603079986,-0.036508591313888346,,-0.03544717867234411,-3.544717867234411,42.200825088791554,-14.383890410309274,-1.0,-10.951251121701196,14.29495899978887,NEUT,False
2023-06-28,359.13006591796875,361.08066255918993,356.5292303100963,356.6080599092529,46498000,5.6356613922461944,2.6290177196405495,0.12693756370344475,3.277522207158807,-0.04174328878754916,-0.05365978376053671,,-0.04770153627404294,-4.7701536274042935,32.80662934555239,-14.405886910109064,-1.0,-1.2254357601698826,9.725815361531314,NEUT,False
2023-06-29,358.4109191894531,359.4749084159968,356.7657194591643,358.8345306108151,46151000,5.245465067524371,3.060708608525307,0.10822558102706674,3.4617897727659224,0.04931732298179648,-0.13633611649543506,,-0.043509396756819294,-4.350939675681929,25.375115541305526,-13.085642139569675,-1.0,0.4192139517223641,1.6446497118922467,NEUT,False
2023-06-30,363.9377136230469,364.991811664529,361.7802114510369,362.0954397093564,58712500,5.423522055197904,3.250053991217702,0.12088554168222103,3.3564605963054936,0.09061094829182186,-0.07021596856440633,,0.010197489863707762,1.0197489863707763,20.50404223031858,-9.706120508743446,-1.0,5.3706886620527055,4.951474710330341,NEUT,False
2023-07-03,364.7947387695313,365.4252252489016,363.4943209459328,364.57800246559816,19432900,4.95783968823402,3.2043262072860776,0.15521960442024726,3.6639691550421105,0.08645810363473769,0.09997152603360136,,0.09321481483416952,9.321481483416951,18.26753008093825,-4.661565431476706,-1.0,8.301732497046174,2.931043834993469,NEUT,False
2023-07-05,364.7848815917969,366.48921845817017,363.1889279109318,363.2283427115424,34460900,4.736833136101268,3.2998156828459333,0.16935465226651295,3.8072182615980865,0.10809484357522928,0.17258711597883034,,0.1403409797770298,14.03409797770298,17.420843660291197,-0.572901131244614,-1.0,4.71261649428603,-3.5891160027601448,NEUT,False
2023-07-06,362.0067138671875,362.4500476832648,359.11034243267966,361.0708303488999,49374700,4.861860605836728,2.6556828970154567,0.1679446647078164,3.618348274868398,-0.019783610208991408,0.16743257658315383,,0.07382448318708121,7.3824483187081205,15.413164591974583,0.9288096289889344,1.0,-6.65164965899486,-11.36426615328089,NEUT,False
2023-07-07,360.8048706054688,364.981968081345,360.5783031210823,361.7801991300152,47133700,4.800767853093523,3.6727879139324977,0.1631219238259427,3.5174803014079634,0.18271429847578816,0.14416991253410236,,0.16344210550494526,16.344210550494527,15.599373783678573,2.5339198371121125,1.0,8.961762231786405,15.613411890781265,NEUT,False
2023-07-10,360.9230346679688,361.60279715578974,358.01683206358047,360.5289768648785,48498800,4.6387941516422915,2.9081996548618556,0.14193890027061978,3.489702334973206,0.030654668220267817,0.04196353354066812,,0.036309100880467966,3.6309100880467966,13.205681044552218,1.5280760287236583,1.0,-12.71330046244773,-21.675062694234136,NEUT,False
2023-07-11,362.7062072753906,363.159372253432,359.20887280974875,361.3466822765827,38214100,4.547021523914422,3.066958458345181,0.12367971786060847,3.464666884120187,0.06389131178923017,-0.04613159088416698,,0.008879860452531595,0.8879860452531595,10.742142044692407,-0.07931152945455,0.0,-2.742924042793637,9.970376419654093,NEUT,False
2023-07-12,367.2872009277344,368.6368647386652,364.8045795508427,366.8143135072111,61975400,4.731506315829113,2.6700829632271295,0.12212070490059064,3.3094644815039995,-0.011530807287925653,-0.05294652161969058,,-0.032238664453808116,-3.2238664453808115,7.948940346677764,-1.7654522070356542,-1.0,-4.111852490633971,-1.3689284478403336,NEUT,False
2023-07-13,373.5233154296875,374.3508460168655,369.8880735253081,370.4693141735156,46960000,5.042458152269379,3.201706335942108,0.15237002378969006,3.161042346217687,0.0980773093057629,0.0928478501723672,,0.09546257973906505,9.546257973906505,8.268403872123512,-0.6663451379979887,-1.0,12.770124419287317,16.88197690992129,NEUT,False
2023-07-14,373.4444274902344,377.178160434744,372.5676210839724,373.9566996187592,55148500,4.984868978736335,2.7018347510795238,0.1844246986350826,3.214613403416902,-0.0022940305280568065,0.24521588434753003,,0.12146092690973662,12.146092690973662,9.043941635893542,-0.7529843549510808,-1.0,2.599834717067157,-10.17028970222016,NEUT,False
2023-07-17,376.931884765625,377.80869120494543,373.68087024397227,374.1635888076031,40868900,4.902121610199632,2.583850896722971,0.22623014419875545,3.306684828654265,-0.029809665773135468,0.4397381940909067,,0.2049642641588856,20.49642641588856,11.334438591892546,1.310059455308636,1.0,8.350333724914899,5.750499007847742,NEUT,False
2023-07-18,380.0154418945313,381.3848281242164,374.3606355985572,376.2915399324803,55262000,5.185064398927575,3.479649320127749,0.26464723915583777,3.1752817780729563,0.14674293594911797,0.6124443390024673,,0.37959363747579267,37.95936374757927,16.65942362302989,4.362167497886929,1.0,17.462937331690707,9.112603606775808,BULL,False
2023-07-19,379.9267883300781,382.2222270016943,378.5968168760338,381.0794382741658,54093000,4.977110495825298,3.7113382831564583,0.2848263887711388,3.3530072243112143,0.1893929706322609,0.6950437986825991,,0.44221838465743,44.221838465743005,22.171906591572515,6.925654240055847,1.0,6.2624747181637375,-11.20046261352697,BULL,False
