ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,candle_color,ft_level,has_ft,session_high,session_low,eod_close,hod_minutes_from_open,lod_minutes_from_open,entry_price,entry_time,ft_minutes_from_open,eod_return,eod_return_from_open,mae_pct,mfe_pct,adverse_after_ft,bounce_depth_before_dest,close_above_open,fwd_15min,fwd_30min,fwd_1hr,fwd_2hr
ARM,2024-02-21,GAP_DN,-0.032854,0.032854,2-5%,15.8796,117.75,121.75,BULLISH,124.10184,True,125.47,117.01,123.44,225.0,0.0,124.23,2024-02-21 10:30:00-05:00,60.0,-0.006359,0.048323,0.043307,0.009981,True,0.043307,True,-0.018192,-0.007325,-0.010947,-0.031796
ARM,2024-09-30,GAP_DN,-0.031271,0.031271,2-5%,7.0968,140.95,145.5,BULLISH,143.78871999999998,True,144.97,140.77,142.79,20.0,0.0,143.95,2024-09-30 09:35:00-04:00,5.0,-0.008058,0.013054,0.018757,0.007086,True,0.003821,True,0.005557,-0.012921,-0.00785,-0.009517
ARM,2024-10-30,GAP_DN,-0.029225,0.029225,2-5%,7.04,152.635,157.23,BULLISH,155.451,False,155.42,150.54,154.34,305.0,15.0,,,,,0.011170439283257528,,,,,,,,,
ARM,2024-11-07,GAP_DN,-0.031743,0.031743,2-5%,7.2979,140.01,144.6,BULLISH,142.92916,True,154.55,139.84,150.56,40.0,0.0,145.03,2024-11-07 09:35:00-05:00,5.0,0.03813,0.075352,0.018617,0.065642,True,0.008343,True,0.02434,0.051369,0.0513,0.052403
ARM,2025-02-03,GAP_DN,-0.045605,0.045605,2-5%,9.9929,152.35,159.63,BULLISH,156.34716,True,159.1,152.35,155.58,70.0,0.0,156.5,2025-02-03 10:05:00-05:00,35.0,-0.005879,0.021201,0.009521,0.016613,True,0.009521,True,0.003898,0.008083,0.009137,0.004217
ARM,2025-06-12,GAP_DN,-0.020527,0.020527,2-5%,5.7207,137.42,140.3,BULLISH,139.70827999999997,True,140.59,137.36,138.56,70.0,0.0,140.08,2025-06-12 09:50:00-04:00,20.0,-0.010851,0.008296,0.014634,0.003641,True,0.00414,True,0.001713,-0.00207,0.00025,-0.006354
ARM,2025-11-04,GAP_DN,-0.04584,0.04584,2-5%,7.2218,160.795,168.52,BULLISH,163.68372,True,165.95,160.55,160.715,30.0,385.0,164.26,2025-11-04 09:40:00-05:00,10.0,-0.021582,-0.000498,0.022586,0.010289,True,0.0,False,0.00551,-0.000791,0.003318,-0.004962
ARM,2026-02-27,GAP_DN,-0.021109,0.021109,2-5%,5.71,126.6,129.33,BULLISH,128.884,False,128.63,126.04,127.48,50.0,290.0,,,,,0.006951026856240203,,,,,,,,,
ARM,2026-03-06,GAP_DN,-0.025707,0.025707,2-5%,5.6439,117.49,120.59,BULLISH,119.74756,False,119.06,113.545,114.41,0.0,365.0,,,,,-0.02621499702102305,,,,,,,,,
ASML,2024-02-13,GAP_DN,-0.04306,0.04306,2-5%,22.3843,889.61,929.64,BULLISH,898.56372,True,914.895,889.61,903.015,95.0,0.0,906.21,2024-02-13 09:45:00-05:00,15.0,-0.003526,0.015068,0.012679,0.009584,True,0.009032,True,-0.005937,-0.004259,0.00949,-0.006665
ASML,2024-04-10,GAP_DN,-0.021348,0.021348,2-5%,25.6568,966.355,987.435,BULLISH,976.61772,True,982.98,966.18,975.19,65.0,0.0,979.96,2024-04-10 09:35:00-04:00,5.0,-0.004868,0.009143,0.008786,0.003082,True,0.006378,True,-0.001653,-0.000255,-0.00049,-0.005888
ASML,2024-06-14,GAP_DN,-0.028278,0.028278,2-5%,32.9889,1022.3,1052.05,BULLISH,1035.4955599999998,False,1030.355,1017.76,1028.17,20.0,135.0,,,,,0.005741954416511903,,,,,,,,,
ASML,2024-08-05,GAP_DN,-0.045822,0.045822,2-5%,54.3932,772.34,809.43,BULLISH,794.0972800000001,True,836.04,770.74,821.06,180.0,0.0,794.94,2024-08-05 09:45:00-04:00,15.0,0.032858,0.063081,0.011234,0.051702,True,0.007422,True,0.011925,0.004529,0.007403,0.028166
ASML,2024-08-09,GAP_DN,-0.024111,0.024111,2-5%,46.5589,856.255,877.41,BULLISH,874.87856,False,864.84,849.73,860.98,240.0,65.0,,,,,0.005518215952023665,,,,,,,,,
ASML,2024-10-10,GAP_DN,-0.024184,0.024184,2-5%,19.0736,825.54,846.0,BULLISH,833.16944,True,835.06,821.93,834.065,380.0,20.0,833.34,2024-10-10 11:35:00-04:00,125.0,0.00087,0.010327,0.004092,0.002064,True,0.004092,True,0.001752,0.000582,-0.000492,-0.002172
ASML,2025-02-03,GAP_DN,-0.027052,0.027052,2-5%,26.8832,718.96,738.95,BULLISH,729.71328,True,735.34,718.87,731.88,285.0,0.0,731.99,2025-02-03 10:25:00-05:00,55.0,-0.00015,0.01797,0.008948,0.004577,True,0.008948,True,0.001837,-0.000861,-0.001339,-0.005765
ASML,2025-03-21,GAP_DN,-0.030153,0.030153,2-5%,22.8964,711.79,733.92,BULLISH,720.9485599999999,True,721.17,711.79,716.65,170.0,0.0,721.17,2025-03-21 12:20:00-04:00,170.0,-0.006268,0.006828,0.008722,0.0,True,0.00122,True,-0.007204,-0.00434,-0.005158,-0.005956
ASML,2025-04-03,GAP_DN,-0.031353,0.031353,2-5%,18.0814,648.49,669.48,BULLISH,655.72256,False,650.39,623.15,623.15,20.0,385.0,,,,,-0.0390753905225987,,,,,,,,,
ASML,2025-06-13,GAP_DN,-0.02055,0.02055,2-5%,16.9939,769.49,785.635,BULLISH,776.28756,False,772.615,760.51,761.61,170.0,380.0,,,,,-0.010240548935008895,,,,,,,,,
ASML,2025-10-08,GAP_DN,-0.023678,0.023678,2-5%,23.01,978.255,1001.98,BULLISH,987.459,True,990.915,978.255,989.395,330.0,0.0,987.72,2025-10-08 10:40:00-04:00,70.0,0.001696,0.011388,0.002374,0.003235,True,0.000931,True,-5.1e-05,0.000385,0.000607,0.000769
ASML,2026-01-20,GAP_DN,-0.02883,0.02883,2-5%,45.8136,1319.495,1358.665,BULLISH,1337.82044,True,1350.15,1311.68,1326.335,150.0,305.0,1338.87,2026-01-20 11:10:00-05:00,100.0,-0.009362,0.005184,0.020308,0.008425,True,0.002435,True,0.001165,-0.002375,0.006476,-0.000232
ASML,2026-02-27,GAP_DN,-0.022768,0.022768,2-5%,42.2207,1430.34,1463.665,BULLISH,1447.2282799999998,True,1461.4,1425.14,1451.29,120.0,0.0,1449.89,2026-02-27 10:05:00-05:00,35.0,0.000966,0.014647,0.005483,0.007939,True,0.002628,True,0.00089,-0.000503,0.000469,0.006228
ASML,2026-03-02,GAP_DN,-0.022632,0.022632,2-5%,43.03,1418.445,1451.29,BULLISH,1435.657,True,1442.185,1412.38,1423.56,5.0,120.0,1437.62,2026-03-02 09:35:00-05:00,5.0,-0.00978,0.003606,0.017557,0.003175,True,0.011213,True,-0.00649,-0.002302,-0.015498,-0.014705
ASML,2026-03-06,GAP_DN,-0.056094,0.056094,5-8%,52.8936,1292.51,1369.32,BULLISH,1313.66744,True,1337.245,1288.5,1293.36,140.0,365.0,1317.155,2026-03-06 09:50:00-05:00,20.0,-0.018065,0.000658,0.021755,0.015253,True,0.003845,True,0.006624,0.011756,0.00339,0.012614
ASTS,2024-02-13,GAP_DN,-0.062767,0.062767,5-8%,0.2457,3.285,3.505,BULLISH,3.38328,True,3.39,3.16,3.165,5.0,380.0,3.39,2024-02-13 09:35:00-05:00,5.0,-0.066372,-0.03653,0.067847,0.0,True,0.00885,False,-0.022124,-0.023599,-0.014749,-0.029499
ASTS,2024-02-28,GAP_DN,-0.02819,0.02819,2-5%,0.2446,3.275,3.37,BULLISH,3.37284,False,3.3,3.155,3.19,0.0,300.0,,,,,-0.025954198473282432,,,,,,,,,
ASTS,2024-04-10,GAP_DN,-0.045553,0.045553,2-5%,0.1907,2.2,2.305,BULLISH,2.2762800000000003,False,2.225,2.11,2.14,5.0,370.0,,,,,-0.027272727272727296,,,,,,,,,
ASTS,2024-05-22,GAP_DN,-0.023404,0.023404,2-5%,0.5296,4.59,4.7,BULLISH,4.801839999999999,False,4.85,4.18,4.655,5.0,90.0,,,,,0.014161220043573071,,,,,,,,,
ASTS,2024-06-27,GAP_DN,-0.027629,0.027629,2-5%,1.0504,10.91,11.22,BULLISH,11.33016,True,11.82,10.91,11.45,15.0,0.0,11.335,2024-06-27 09:30:00-04:00,0.0,0.010146,0.049496,0.037494,0.042788,True,0.003088,True,0.041023,0.038377,0.015439,-0.020732
ASTS,2024-07-15,GAP_DN,-0.028505,0.028505,2-5%,0.9993,12.61,12.98,BULLISH,13.00972,True,13.65,12.6,13.48,345.0,0.0,13.07,2024-07-15 09:55:00-04:00,25.0,0.03137,0.068993,0.005356,0.044376,True,0.005356,True,0.021041,0.010712,0.009946,0.015302
ASTS,2025-02-03,GAP_DN,-0.062067,0.062067,5-8%,1.9304,18.965,20.22,BULLISH,19.73716,True,21.92,18.87,21.47,355.0,0.0,20.03,2025-02-03 09:30:00-05:00,0.0,0.071892,0.132085,0.057913,0.094358,True,0.002496,True,0.01348,0.01348,0.047928,0.047928
ASTS,2025-02-28,GAP_DN,-0.025862,0.025862,2-5%,3.2539,25.425,26.1,BULLISH,26.72656,True,27.535,25.065,27.11,55.0,0.0,26.98,2025-02-28 10:10:00-05:00,40.0,0.004818,0.066273,0.020015,0.020571,True,0.004077,True,0.018162,0.006116,0.010193,0.014085
ASTS,2025-03-04,GAP_DN,-0.033581,0.033581,2-5%,3.3089,24.75,25.61,BULLISH,26.07356,True,30.69,24.5,28.59,265.0,0.0,27.29,2025-03-04 09:35:00-05:00,5.0,0.047636,0.155152,0.067058,0.124588,True,0.036277,True,0.013925,0.002931,0.009161,-0.006229
ASTS,2025-06-17,GAP_DN,-0.028837,0.028837,2-5%,2.7196,40.75,41.96,BULLISH,41.83784,False,41.55,38.83,40.12,0.0,260.0,,,,,-0.015460122699386566,,,,,,,,,
ASTS,2025-06-25,GAP_DN,-0.05359,0.05359,5-8%,3.8389,50.42,53.275,BULLISH,51.955560000000006,True,52.79,48.78,49.95,0.0,360.0,52.46,2025-06-25 09:30:00-04:00,0.0,-0.047846,-0.009322,0.070149,0.006291,True,0.0122,False,-0.017823,-0.028403,-0.007911,-0.035074
ASTS,2025-10-07,GAP_DN,-0.073668,0.073668,5-8%,5.4279,67.525,72.895,BULLISH,69.69616,True,75.99,67.49,74.71,360.0,0.0,69.7,2025-10-07 09:30:00-04:00,0.0,0.071879,0.106405,0.031707,0.090244,True,0.012052,True,0.018006,-0.003659,0.02891,-0.001578
ASTS,2025-10-17,GAP_DN,-0.069944,0.069944,5-8%,9.0064,83.24,89.5,BULLISH,86.84255999999999,False,87.21,80.895,83.6,5.0,125.0,,,,,0.004324843825084088,,,,,,,,,
ASTS,2026-02-17,GAP_DN,-0.029194,0.029194,2-5%,11.3014,80.14,82.55,BULLISH,84.66056,True,84.79,78.88,82.94,265.0,20.0,84.67,2026-02-17 13:55:00-05:00,265.0,-0.020432,0.034939,0.021259,0.001417,True,0.005492,True,-0.012519,-0.016889,-0.008563,-0.020432
ASTS,2026-02-24,GAP_DN,-0.027483,0.027483,2-5%,9.0543,81.565,83.87,BULLISH,85.18672,True,86.25,80.97,85.85,380.0,0.0,85.51,2026-02-24 15:15:00-05:00,345.0,0.003976,0.052535,0.011344,0.008654,True,0.011227,True,-0.001637,0.004795,0.003976,0.003976
AVGO,2024-02-09,GAP_DN,-0.020715,0.020715,2-5%,34.4036,1248.99,1275.41,BULLISH,1262.75144,True,1285.12,1248.99,1282.63,380.0,0.0,1266.02,2024-02-09 09:45:00-05:00,15.0,0.01312,0.026934,0.0,0.015087,False,-0.001524,True,0.004005,0.007938,0.005983,0.002579
AVGO,2024-07-15,GAP_DN,-0.89981,0.89981,12%+,157.4775,170.185,1698.62,BULLISH,233.176,False,173.46,169.335,171.475,110.0,285.0,,,,,0.007579986485295367,,,,,,,,,
AVGO,2024-07-24,GAP_DN,-0.02245,0.02245,2-5%,138.18,160.025,163.7,BULLISH,215.29700000000003,False,161.405,151.19,151.55,0.0,385.0,,,,,-0.05296047492579281,,,,,,,,,
AVGO,2025-01-27,GAP_DN,-0.130564,0.130564,12%+,10.7371,212.125,243.98,BULLISH,216.41984,True,218.26,196.23,202.255,5.0,235.0,218.26,2025-01-27 09:35:00-05:00,5.0,-0.07333,-0.046529,0.100935,0.0,True,0.01764,False,-0.011729,-0.018212,-0.030949,-0.061899
AVGO,2025-02-12,GAP_DN,-0.021351,0.021351,2-5%,12.5489,230.1,235.12,BULLISH,235.11956,True,236.48,230.085,236.34,385.0,0.0,235.53,2025-02-12 14:40:00-05:00,310.0,0.003439,0.027119,0.002505,0.004033,True,0.002463,True,0.001528,0.003014,-4.2e-05,0.003439
AVGO,2025-06-13,GAP_DN,-0.021692,0.021692,2-5%,8.1461,250.535,256.09,BULLISH,253.79344,False,253.82,248.475,248.74,5.0,385.0,,,,,-0.007164667611311743,,,,,,,,,
BA,2024-03-11,GAP_DN,-0.024379,0.024379,2-5%,4.2996,193.69,198.53,BULLISH,195.40984,False,195.995,189.86,192.56,0.0,55.0,,,,,-0.005834064742629952,,,,,,,,,
BA,2025-06-12,GAP_DN,-0.056293,0.056293,5-8%,5.2575,202.01,214.06,BULLISH,204.113,True,206.25,201.39,203.74,45.0,0.0,205.59,2025-06-12 09:40:00-04:00,10.0,-0.008998,0.008564,0.017924,0.00321,True,0.010944,True,-0.009534,-0.000559,-0.010823,-0.008877
BABA,2024-02-07,GAP_DN,-0.048118,0.048118,2-5%,2.5989,74.48,78.245,BULLISH,75.51956,True,76.14,73.15,73.62,5.0,95.0,75.52,2024-02-07 09:30:00-05:00,0.0,-0.025159,-0.011547,0.031382,0.00821,True,0.003972,False,-0.006753,-0.0241,-0.017214,-0.027675
BABA,2024-09-25,GAP_DN,-0.029673,0.029673,2-5%,2.3457,94.34,97.225,BULLISH,95.27828000000001,True,96.16,94.07,95.415,215.0,0.0,95.315,2024-09-25 09:50:00-04:00,20.0,0.001049,0.011395,0.004459,0.008865,True,0.001626,True,0.004354,0.005088,0.004144,0.002361
BABA,2024-10-03,GAP_DN,-0.037707,0.037707,2-5%,4.2646,110.885,115.23,BULLISH,112.59084,True,114.075,110.805,112.835,185.0,0.0,112.83,2024-10-03 10:05:00-04:00,35.0,4.4e-05,0.017586,0.009129,0.011034,True,0.009129,True,0.001329,-0.00585,-0.002747,0.001773
BABA,2025-02-03,GAP_DN,-0.020848,0.020848,2-5%,3.3268,96.75,98.81,BULLISH,98.08072,True,101.83,96.33,98.6,55.0,0.0,98.55,2025-02-03 09:35:00-05:00,5.0,0.000507,0.019121,0.004972,0.033283,True,0.000304,True,0.006494,0.007915,0.023744,0.02141
BABA,2025-02-05,GAP_DN,-0.021492,0.021492,2-5%,3.7043,100.165,102.365,BULLISH,101.64672,False,101.8,99.035,99.25,30.0,380.0,,,,,-0.009134927369839826,,,,,,,,,
BABA,2025-02-13,GAP_DN,-0.024854,0.024854,2-5%,5.2386,115.35,118.29,BULLISH,117.44543999999999,True,119.57,114.79,119.51,385.0,0.0,117.97,2025-02-13 09:50:00-05:00,20.0,0.013054,0.036064,0.009409,0.013563,True,0.007036,True,0.002543,-0.003815,-0.002289,0.006527
BABA,2025-05-19,GAP_DN,-0.027292,0.027292,2-5%,4.1239,120.11,123.48,BULLISH,121.75956,True,123.06,120.09,123.04,385.0,0.0,121.81,2025-05-19 10:45:00-04:00,75.0,0.010098,0.024394,0.000328,0.010262,True,0.000328,True,0.001067,0.004023,0.006732,0.0055
BABA,2025-06-13,GAP_DN,-0.026237,0.026237,2-5%,2.9968,113.57,116.63,BULLISH,114.76871999999999,False,114.72,112.3,112.84,5.0,310.0,,,,,-0.006427753808223913,,,,,,,,,
BABA,2025-10-10,GAP_DN,-0.021051,0.021051,2-5%,7.6682,169.97,173.625,BULLISH,173.03728,False,172.885,157.255,158.98,50.0,365.0,,,,,-0.06465846914161329,,,,,,,,,
BABA,2025-10-14,GAP_DN,-0.040645,0.040645,2-5%,7.2814,160.03,166.81,BULLISH,162.94256000000001,True,166.41,160.01,162.96,195.0,0.0,163.125,2025-10-14 10:35:00-04:00,65.0,-0.001011,0.018309,0.003525,0.020138,True,0.003004,True,-0.001808,0.004996,0.007755,0.016276
BABA,2025-10-17,GAP_DN,-0.021018,0.021018,2-5%,6.9611,161.63,165.1,BULLISH,164.41443999999998,True,169.1,161.2,167.05,305.0,0.0,164.615,2025-10-17 10:10:00-04:00,40.0,0.014792,0.033533,0.004343,0.027245,True,0.002096,True,0.008839,0.002794,0.004465,0.012848
BABA,2026-01-20,GAP_DN,-0.021217,0.021217,2-5%,6.3532,161.92,165.43,BULLISH,164.46128,True,166.135,161.69,162.3,0.0,370.0,165.805,2026-01-20 09:30:00-05:00,0.0,-0.021139,0.002347,0.024818,0.00199,True,0.005609,True,-0.00778,-0.009017,-0.006242,-0.00585
BABA,2026-02-13,GAP_DN,-0.035309,0.035309,2-5%,5.5882,153.135,158.74,BULLISH,155.37027999999998,True,158.06,153.065,155.66,65.0,0.0,155.68,2026-02-13 09:35:00-05:00,5.0,-0.000128,0.016489,0.008864,0.015288,True,0.005974,True,0.004239,0.009186,0.011498,0.010149
BABA,2026-03-02,GAP_DN,-0.033905,0.033905,2-5%,4.4929,139.195,144.08,BULLISH,140.99215999999998,True,142.99,139.195,142.56,300.0,0.0,141.13,2026-03-02 11:05:00-05:00,95.0,0.010133,0.024175,0.005669,0.013179,True,0.005669,True,0.000567,0.002338,0.006306,0.008007
BAC,2025-07-08,GAP_DN,-0.024152,0.024152,2-5%,0.87,47.475,48.65,BULLISH,47.823,False,47.79,46.81,47.14,20.0,185.0,,,,,-0.007056345444971055,,,,,,,,,
BAC,2026-02-19,GAP_DN,-0.027179,0.027179,2-5%,1.4782,51.9,53.35,BULLISH,52.491279999999996,True,52.805,51.87,52.77,130.0,0.0,52.515,2026-02-19 09:30:00-05:00,0.0,0.004856,0.016763,0.012282,0.005522,True,0.006379,True,-0.002095,-0.002285,-0.001904,0.003523
BAC,2026-03-02,GAP_DN,-0.020379,0.020379,2-5%,1.765,48.79,49.805,BULLISH,49.496,True,50.415,48.58,49.79,170.0,0.0,49.515,2026-03-02 09:40:00-05:00,10.0,0.005554,0.020496,0.008381,0.018176,True,0.003635,True,0.002726,0.006564,0.006463,0.014238
BE,2024-02-16,GAP_DN,-0.244147,0.244147,12%+,0.85,9.04,11.96,BULLISH,9.379999999999999,True,9.88,9.02,9.87,385.0,50.0,9.425,2024-02-16 09:30:00-05:00,0.0,0.047215,0.091814,0.042971,0.048276,True,0.042971,True,0.0,-0.02069,-0.029708,0.012732
BE,2024-02-20,GAP_DN,-0.026342,0.026342,2-5%,0.8864,9.61,9.87,BULLISH,9.964559999999999,False,9.77,8.78,8.92,0.0,245.0,,,,,-0.07180020811654522,,,,,,,,,
BE,2025-02-03,GAP_DN,-0.06925,0.06925,5-8%,2.6,21.975,23.61,BULLISH,23.015,True,24.53,21.975,23.585,70.0,0.0,23.03,2025-02-03 09:55:00-05:00,25.0,0.024099,0.073265,0.010421,0.065132,True,0.010421,True,0.00304,0.048849,0.044507,0.049501
BE,2025-05-23,GAP_DN,-0.027778,0.027778,2-5%,0.9875,17.85,18.36,BULLISH,18.245,True,19.575,17.85,19.48,340.0,0.0,18.48,2025-05-23 09:30:00-04:00,0.0,0.054113,0.091317,0.034091,0.059253,True,0.001082,True,0.007305,0.015152,0.03355,0.035173
BE,2025-06-13,GAP_DN,-0.035025,0.035025,2-5%,0.9736,21.49,22.27,BULLISH,21.87944,True,22.17,21.49,21.96,385.0,0.0,21.9,2025-06-13 12:15:00-04:00,165.0,0.00274,0.021871,0.007306,0.012329,True,0.007306,True,0.0,-0.003653,-0.006164,0.006393
BE,2025-09-23,GAP_DN,-0.057565,0.057565,5-8%,5.8343,81.285,86.25,BULLISH,83.61872,True,85.93,75.66,77.375,35.0,255.0,84.42,2025-09-23 09:45:00-04:00,15.0,-0.083452,-0.048102,0.103767,0.017887,True,0.002132,False,0.016584,0.004738,-0.012793,-0.062544
BE,2025-10-17,GAP_DN,-0.037108,0.037108,2-5%,10.3346,110.8,115.07,BULLISH,114.93384,False,114.02,106.42,111.545,25.0,125.0,,,,,0.006723826714801485,,,,,,,,,
BE,2026-01-20,GAP_DN,-0.036722,0.036722,2-5%,10.3343,144.01,149.5,BULLISH,148.14372,True,155.08,143.8,151.795,190.0,0.0,149.05,2026-01-20 09:30:00-05:00,0.0,0.018417,0.054059,0.035223,0.040456,True,0.033881,True,-0.021738,-0.004025,-0.008789,-0.003086
BIDU,2024-01-22,GAP_DN,-0.0451,0.0451,2-5%,3.7536,98.03,102.66,BULLISH,99.53144,True,100.37,97.72,99.69,5.0,0.0,99.62,2024-01-22 09:30:00-05:00,0.0,0.000703,0.016934,0.019072,0.007529,True,0.002208,True,0.004517,0.001004,-0.003513,-0.006224
BIDU,2024-01-30,GAP_DN,-0.031465,0.031465,2-5%,4.2629,104.35,107.74,BULLISH,106.05516,True,106.09,103.76,105.3,145.0,0.0,106.09,2024-01-30 11:55:00-05:00,145.0,-0.007447,0.009104,0.010274,0.0,True,0.000848,True,-0.001791,-0.005467,-0.007258,-0.00886
BIDU,2024-02-07,GAP_DN,-0.027464,0.027464,2-5%,3.7439,104.64,107.595,BULLISH,106.13756000000001,False,106.2,104.22,105.315,5.0,50.0,,,,,0.006450688073394468,,,,,,,,,
BIDU,2024-03-05,GAP_DN,-0.022139,0.022139,2-5%,3.3386,98.495,100.725,BULLISH,99.83044000000001,True,100.05,98.17,98.27,45.0,330.0,99.98,2024-03-05 10:10:00-05:00,40.0,-0.017103,-0.002284,0.018104,0.0007,True,0.0007,False,-0.003201,-0.002701,-0.007702,-0.005401
BIDU,2024-05-21,GAP_DN,-0.033431,0.033431,2-5%,3.7664,105.24,108.88,BULLISH,106.74655999999999,False,105.78,104.54,105.155,0.0,175.0,,,,,-0.0008076776890915408,,,,,,,,,
BIDU,2024-07-23,GAP_DN,-0.022818,0.022818,2-5%,3.9639,90.145,92.25,BULLISH,91.73056,False,90.74,89.83,90.35,105.0,5.0,,,,,0.002274113927561133,,,,,,,,,
BIDU,2024-09-25,GAP_DN,-0.025628,0.025628,2-5%,2.2546,92.39,94.82,BULLISH,93.29184000000001,True,95.47,91.935,94.0,210.0,0.0,93.46,2024-09-25 10:05:00-04:00,35.0,0.005778,0.017426,0.004066,0.021507,True,0.004066,True,0.001498,0.003638,0.007543,0.004868
BIDU,2024-10-03,GAP_DN,-0.058123,0.058123,5-8%,4.5696,108.41,115.1,BULLISH,110.23783999999999,True,111.185,107.71,109.24,25.0,0.0,110.56,2024-10-03 09:50:00-04:00,20.0,-0.011939,0.007656,0.012934,0.005653,True,0.002126,True,0.001085,-0.003527,-0.009361,-0.003256
BIDU,2024-10-15,GAP_DN,-0.028009,0.028009,2-5%,5.6146,96.3,99.075,BULLISH,98.54584,False,97.39,93.89,93.975,0.0,385.0,,,,,-0.02414330218068539,,,,,,,,,
BIDU,2024-10-30,GAP_DN,-0.020838,0.020838,2-5%,3.0379,91.63,93.58,BULLISH,92.84515999999999,True,93.14,91.56,92.21,165.0,0.0,92.88,2024-10-30 10:30:00-04:00,60.0,-0.007214,0.00633,0.007214,0.002799,True,0.002692,True,-0.002261,-0.001184,-0.001453,0.001615
BIDU,2025-02-03,GAP_DN,-0.041409,0.041409,2-5%,3.2596,86.81,90.56,BULLISH,88.11384,True,90.56,86.65,87.7,70.0,0.0,88.14,2025-02-03 09:30:00-05:00,0.0,-0.004992,0.010252,0.016905,0.027456,True,-0.000681,True,0.004879,0.003971,0.015941,0.01872
BIDU,2025-06-13,GAP_DN,-0.022886,0.022886,2-5%,1.7814,85.815,87.825,BULLISH,86.52756,True,86.83,85.76,85.97,145.0,375.0,86.53,2025-06-13 09:30:00-04:00,0.0,-0.006472,0.001806,0.008899,0.003467,True,0.006934,True,-0.003929,-0.004276,-0.004854,0.000578
BIDU,2025-10-10,GAP_DN,-0.024625,0.024625,2-5%,7.2564,129.125,132.385,BULLISH,132.02756,False,130.96,120.42,121.68,40.0,365.0,,,,,-0.05765730880929327,,,,,,,,,
BIDU,2026-02-20,GAP_DN,-0.039063,0.039063,2-5%,5.1993,131.73,137.085,BULLISH,133.80972,True,136.63,131.44,135.79,275.0,0.0,134.42,2026-02-20 10:00:00-05:00,30.0,0.010192,0.030821,0.006323,0.016441,True,0.006323,True,0.002976,0.005133,0.007291,0.003162
BIDU,2026-03-02,GAP_DN,-0.039658,0.039658,2-5%,4.375,119.505,124.44,BULLISH,121.255,True,124.005,119.505,123.57,295.0,0.0,121.82,2026-03-02 09:35:00-05:00,5.0,0.014365,0.034015,0.0,0.017936,False,-0.001478,True,0.002627,0.011328,0.009933,0.013709
BLSH,2025-10-17,GAP_DN,-0.026942,0.026942,2-5%,4.295,55.98,57.53,BULLISH,57.69799999999999,True,58.19,55.81,57.13,40.0,125.0,57.765,2025-10-17 09:35:00-04:00,5.0,-0.010993,0.020543,0.033844,0.007357,True,0.010906,True,-0.001818,-0.00026,-0.020514,-0.02943
BLSH,2025-10-22,GAP_DN,-0.0226,0.0226,2-5%,4.165,56.005,57.3,BULLISH,57.671,False,56.36,51.385,52.635,30.0,285.0,,,,,-0.06017319882153387,,,,,,,,,
BLSH,2025-11-04,GAP_DN,-0.027761,0.027761,2-5%,3.0111,49.03,50.43,BULLISH,50.23444,True,51.79,45.605,45.76,50.0,365.0,50.725,2025-11-04 10:00:00-05:00,30.0,-0.097881,-0.066694,0.100936,0.020996,True,0.004239,False,0.01725,-0.000887,-0.01587,-0.04485
BLSH,2026-01-07,GAP_DN,-0.02923,0.02923,2-5%,2.0182,40.02,41.225,BULLISH,40.82728,False,40.21,39.085,39.25,0.0,355.0,,,,,-0.019240379810095028,,,,,,,,,
BLSH,2026-01-20,GAP_DN,-0.03858,0.03858,2-5%,1.9271,37.505,39.01,BULLISH,38.27584,True,39.65,37.505,38.965,155.0,0.0,38.39,2026-01-20 10:25:00-05:00,55.0,0.014978,0.038928,0.003647,0.032821,True,-0.008596,True,0.026048,0.014327,0.02149,0.019797
BLSH,2026-02-05,GAP_DN,-0.071665,0.071665,5-8%,1.8814,25.26,27.21,BULLISH,26.01256,True,27.59,24.795,24.92,10.0,385.0,26.2,2026-02-05 09:30:00-05:00,0.0,-0.048855,-0.01346,0.053626,0.053053,True,-0.018511,False,0.022901,0.004962,-0.007824,-0.017939
BLSH,2026-02-24,GAP_DN,-0.02611,0.02611,2-5%,2.0629,29.84,30.64,BULLISH,30.66516,True,30.98,29.75,30.74,270.0,130.0,30.73,2026-02-24 13:35:00-05:00,245.0,0.000325,0.030161,0.006834,0.008135,True,-0.001952,True,0.00358,-0.002441,0.000325,0.002603
BROS,2024-02-13,GAP_DN,-0.026969,0.026969,2-5%,0.7132,27.06,27.81,BULLISH,27.34528,False,27.32,26.42,26.57,0.0,345.0,,,,,-0.018107908351810732,,,,,,,,,
BROS,2024-02-28,GAP_DN,-0.039166,0.039166,2-5%,1.125,28.58,29.745,BULLISH,29.029999999999998,True,29.51,28.3,28.68,175.0,0.0,29.03,2024-02-28 10:30:00-05:00,60.0,-0.012056,0.003499,0.014296,0.016535,True,0.004134,True,0.0,-0.0031,0.004478,0.009473
BROS,2024-03-22,GAP_DN,-0.06322,0.06322,5-8%,1.3464,33.34,35.59,BULLISH,33.87856,False,33.81,32.7,33.62,25.0,285.0,,,,,0.008398320335932633,,,,,,,,,
BROS,2024-08-05,GAP_DN,-0.061849,0.061849,5-8%,1.8018,35.115,37.43,BULLISH,35.83572,True,36.76,34.43,36.14,170.0,5.0,36.04,2024-08-05 10:00:00-04:00,25.0,0.002775,0.02919,0.017897,0.019978,True,0.017897,True,-0.010266,0.000416,-0.008047,0.011376
