ticker,event_date,atr,ticker_open,max_high,min_low,open_high_exc_pct,open_low_exc_pct,max_exc_pct,range_pct,open_high_atr,open_low_atr,max_exc_atr,range_atr,time_to_0.5atr,time_to_1.0atr,time_to_1.5atr,premarket_max_exc_atr,morning_max_exc_atr,regime
KLAC,2023-09-28,10.777142857142858,444.51,462.87,444.51,0.041303907673618176,0.0,0.041303907673618176,0.041303907673618176,1.7036055143160138,0.0,1.7036055143160138,1.7036055143160138,30.0,115.0,140.0,0.0,1.5514316012725369,DOWNSIDE
ASML,2023-09-28,12.382857142857151,565.96,587.07,563.995,0.03729945579192878,0.003471976818149749,0.03729945579192878,0.040771432610078526,1.7047761882787262,0.1586871250576859,1.7047761882787262,1.8634633133364122,20.0,75.0,150.0,0.0,1.395073834794644,DOWNSIDE
TSM,2023-09-28,1.6067857142857136,85.2,87.13,85.0,0.022652582159624325,0.0023474178403756203,0.022652582159624325,0.024999999999999946,1.2011558124027522,0.12447210491220453,1.2011558124027522,1.3256279173149565,35.0,140.0,,0.0,1.1046899310957943,DOWNSIDE
MRVL,2023-09-28,1.5546428571428572,52.465,54.725,52.305,0.04307633660535591,0.003049652149051819,0.04307633660535591,0.04612598875440773,1.45371008499885,0.10291752814151398,1.45371008499885,1.556627613140364,30.0,130.0,,0.0,1.2639558924879368,DOWNSIDE
ON,2023-09-28,2.9850000000000003,92.1,95.605,91.5,0.03805646036916406,0.006514657980455965,0.03805646036916406,0.04457111834962003,1.1742043551088808,0.2010050251256262,1.1742043551088808,1.3752093802345071,30.0,140.0,,0.0,1.092127303182581,DOWNSIDE
MPWR,2023-09-28,13.05392857142858,441.54,458.86,440.16,0.039226344159079565,0.003125424650088317,0.039226344159079565,0.04235176880916788,1.3268036442231388,0.10571530190692416,1.3268036442231388,1.432518946130063,60.0,105.0,,0.0,1.1824026702415797,DOWNSIDE
MCHP,2023-09-28,1.6707142857142858,76.78,79.28,76.49,0.03256056264652253,0.003777025266996695,0.03256056264652253,0.03633758791351922,1.496365968362548,0.1735784523300593,1.496365968362548,1.6699444206926073,75.0,125.0,,0.0,1.2988456605386927,DOWNSIDE
ADI,2023-09-28,3.1846428571428556,172.465,177.56,172.465,0.0295422259588902,0.0,0.0295422259588902,0.0295422259588902,1.5998654255915672,0.0,1.5998654255915672,1.5998654255915672,10.0,95.0,120.0,0.0,1.5841650779410084,DOWNSIDE
MU,2023-12-21,1.960714285714287,84.8,85.97,83.15,0.013797169811320776,0.01945754716981122,0.01945754716981122,0.033254716981132,0.5967213114754103,0.8415300546448039,0.8415300546448039,1.438251366120214,0.0,,,0.0,0.8415300546448039,FLAT
NVDA,2023-12-21,13.919999999999991,488.325,490.75,484.335,0.004965955050427505,0.008170787897404412,0.008170787897404412,0.013136742947831917,0.17420977011494346,0.2866379310344836,0.2866379310344836,0.4608477011494271,,,,0.0,0.23060344827586074,FLAT
AMD,2023-12-21,5.0875,137.99,139.97,137.38,0.014348865859844842,0.0044206101891442395,0.014348865859844842,0.01876947604898908,0.38918918918918716,0.11990171990172258,0.38918918918918716,0.5090909090909097,,,,0.0,0.3262899262899256,FLAT
AVGO,2023-12-21,34.37178571428571,1134.37,1134.37,1115.0,0.0,0.01707555735782848,0.01707555735782848,0.01707555735782848,0.0,0.5635436040772613,0.5635436040772613,0.5635436040772613,230.0,,,0.0,0.3689072224935272,FLAT
QCOM,2023-12-21,2.4457142857142884,141.905,142.675,141.01,0.005426165392340017,0.006307036397590009,0.006307036397590009,0.011733201789930026,0.3148364485981347,0.36594626168224675,0.36594626168224675,0.6807827102803814,,,,0.0,0.2719042056074731,FLAT
INTC,2023-12-21,1.451428571428572,46.48,47.11,46.025,0.013554216867469935,0.009789156626505988,0.013554216867469935,0.023343373493975923,0.43405511811023784,0.31348425196850266,0.43405511811023784,0.7475393700787405,,,,0.0,0.31348425196850266,FLAT
TXN,2023-12-21,3.4410714285714232,166.815,167.55,165.72,0.004406078590054933,0.006564157899469465,0.006564157899469465,0.010970236489524398,0.21359626362221498,0.3182148417228855,0.3182148417228855,0.5318111053451005,,,,0.0,0.21359626362221498,FLAT
AMAT,2023-12-21,4.192857142857146,161.05,161.8,159.67,0.004656938838869916,0.008568767463520793,0.008568767463520793,0.01322570630239071,0.17887563884156718,0.3291311754684893,0.3291311754684893,0.5080068143100565,,,,0.0,0.2599659284497451,FLAT
LRCX,2023-12-21,18.414642857142862,778.105,778.995,763.985,0.0011438044993927379,0.018146651158905295,0.018146651158905295,0.019290455658298032,0.04833110296541884,0.766781094237893,0.766781094237893,0.8151121972033119,15.0,,,0.0,0.766781094237893,FLAT
KLAC,2023-12-21,12.636071428571443,577.4,581.95,573.44,0.007880152407343381,0.006858330446830487,0.007880152407343381,0.014738482854173868,0.3600802690709753,0.3133885418727501,0.3600802690709753,0.6734688109437253,,,,0.0,0.3133885418727501,FLAT
ASML,2023-12-21,12.375714285714277,745.04,755.72,743.72,0.014334800816063652,0.0017717169547942881,0.014334800816063652,0.01610651777085794,0.8629804917465138,0.10666051021585549,0.8629804917465138,0.9696410019623694,120.0,,,0.0,0.5446150294355315,FLAT
TSM,2023-12-21,1.8846428571428555,101.365,102.715,101.285,0.013318206481527239,0.0007892270507571479,0.013318206481527239,0.014107433532284388,0.716316088686759,0.042448360811066024,0.716316088686759,0.758764449497825,125.0,,,0.0,0.5173393973848828,FLAT
MRVL,2023-12-21,2.0632142857142868,59.09,60.355,59.09,0.02140802166187161,0.0,0.02140802166187161,0.02140802166187161,0.6131209970572927,0.0,0.6131209970572927,0.6131209970572927,350.0,,,0.0,0.4507529859788814,FLAT
ON,2023-12-21,2.801785714285716,83.14,84.045,82.66,0.010885253788790007,0.005773394274717392,0.010885253788790007,0.0166586480635074,0.3230082855321863,0.17131931166348124,0.3230082855321863,0.49432759719566755,,,,0.0,0.27482472912683076,FLAT
MPWR,2023-12-21,15.695000000000018,625.885,625.885,615.605,0.0,0.016424742564528583,0.016424742564528583,0.016424742564528583,0.0,0.6549856642242727,0.6549856642242727,0.6549856642242727,80.0,,,0.0,0.6298184135074851,FLAT
MCHP,2023-12-21,2.0842857142857127,90.095,90.32,88.92,0.002497363893667732,0.013041789222487343,0.013041789222487343,0.015539153116155075,0.10795065113090893,0.563742289239204,0.563742289239204,0.671692940370113,285.0,,,0.0,0.43899931459903696,FLAT
ADI,2023-12-21,3.7789285714285734,194.93,197.59,194.77,0.013645924177910001,0.0008208074693479535,0.013645924177910001,0.014466731647257954,0.7039032227577721,0.04234004347415086,0.7039032227577721,0.7462432662319229,50.0,,,0.0,0.7039032227577721,FLAT
MU,2024-03-21,3.6085714285714294,113.365,113.47,108.855,0.0009262117937635424,0.03978300180831819,0.03978300180831819,0.040709213602081726,0.02909738717339777,1.2498020585906544,1.2498020585906544,1.2788994457640521,0.0,0.0,,0.0,1.2498020585906544,DOWNSIDE
NVDA,2024-03-21,45.92928571428571,922.6,926.005,904.2,0.0036906568393669766,0.019943637546065443,0.019943637546065443,0.02363429438543242,0.07413570551002258,0.4006158535637077,0.4006158535637077,0.4747515590737303,,,,0.0,0.4006158535637077,DOWNSIDE
AMD,2024-03-21,9.924285714285714,185.91,187.69,177.685,0.00957452530794471,0.04424183744822761,0.04424183744822761,0.05381636275617232,0.1793579962573774,0.8287750107960264,0.8287750107960264,1.0081330070534038,20.0,,,0.0,0.8287750107960264,DOWNSIDE
AVGO,2024-03-21,54.65499999999997,1328.505,1403.61,1317.935,0.0565334718348819,0.00795631179408445,0.0565334718348819,0.06448978362896636,1.374165218186805,0.19339493184521395,1.374165218186805,1.5675601500320189,35.0,80.0,,0.0,1.374165218186805,DOWNSIDE
QCOM,2024-03-21,4.971071428571427,170.795,172.86,169.65,0.012090517872303207,0.006703943323867689,0.012090517872303207,0.018794461196170897,0.4154034054170612,0.2303326388389935,0.4154034054170612,0.6457360442560547,,,,0.0,0.4154034054170612,DOWNSIDE
INTC,2024-03-21,1.6460714285714286,42.99,43.595,42.32,0.014073040241916652,0.015585019772040049,0.015585019772040049,0.0296580600139567,0.3675417661097833,0.40702972445215985,0.40702972445215985,0.7745714905619431,,,,0.0,0.3675417661097833,DOWNSIDE
TXN,2024-03-21,3.850357142857143,172.665,174.74,171.72,0.012017490516317824,0.005473025801407311,0.012017490516317824,0.017490516317725135,0.5389110472126935,0.2454317781281867,0.5389110472126935,0.7843428253408802,10.0,,,0.0,0.5207309154994887,DOWNSIDE
AMAT,2024-03-21,5.520000000000004,213.265,214.89,210.41,0.007619628162145688,0.013387100555646684,0.013387100555646684,0.021006728717792373,0.2943840579710143,0.517210144927534,0.517210144927534,0.8115942028985483,325.0,,,0.0,0.49456521739130216,DOWNSIDE
LRCX,2024-03-21,26.447857142857167,981.55,1000.71,977.18,0.019520146706739426,0.004452142020274061,0.019520146706739426,0.023972288727013485,0.7244443244119181,0.16523077754071355,0.7244443244119181,0.8896751019526317,75.0,,,0.0,0.7244443244119181,DOWNSIDE
KLAC,2024-03-21,18.658214285714273,715.2,726.02,711.965,0.015128635346756063,0.004523210290827759,0.015128635346756063,0.01965184563758382,0.5799054418773777,0.17338207989587207,0.5799054418773777,0.7532875217732498,155.0,,,0.0,0.4938843481423308,DOWNSIDE
ASML,2024-03-21,32.62928571428569,1004.64,1004.64,989.74,0.0,0.014831183309444157,0.014831183309444157,0.014831183309444157,0.0,0.4566449946367195,0.4566449946367195,0.4566449946367195,,,,0.0,0.4020927738009242,DOWNSIDE
TSM,2024-03-21,6.4992857142857146,142.51,142.54,139.06,0.00021051154304961854,0.024208827450705135,0.024208827450705135,0.024419338993754754,0.004615891856248114,0.5308275634685112,0.5308275634685112,0.5354434553247593,330.0,,,0.0,0.3577316188592135,DOWNSIDE
MRVL,2024-03-21,3.7250000000000005,67.98,68.55,66.46,0.008384819064430614,0.022359517505148724,0.022359517505148724,0.030744336569579336,0.15302013422818606,0.4080536912751705,0.4080536912751705,0.5610738255033565,,,,0.0,0.1932885906040265,DOWNSIDE
ON,2024-03-21,3.280714285714287,76.875,77.36,75.17,0.006308943089430887,0.022178861788617863,0.022178861788617863,0.02848780487804875,0.14783365991726516,0.5197038972349219,0.5197038972349219,0.6675375571521871,310.0,,,0.0,0.2514696276943182,DOWNSIDE
MPWR,2024-03-21,26.91857142857143,684.92,687.24,669.135,0.0033872569059160925,0.023046487180984596,0.023046487180984596,0.026433744086900687,0.08618585150984637,0.5863981319322814,0.5863981319322814,0.6725839834421277,305.0,,,0.0,0.28623361460489033,DOWNSIDE
MCHP,2024-03-21,2.8446428571428553,90.375,91.31,88.56,0.010345781466113441,0.020082987551867194,0.020082987551867194,0.030428769017980636,0.32868801004394327,0.6380414312617698,0.6380414312617698,0.9667294413057131,305.0,,,0.0,0.34802259887005493,DOWNSIDE
ADI,2024-03-21,4.615714285714282,196.24,198.595,194.365,0.012000611496127139,0.009554626987362412,0.012000611496127139,0.02155523848348955,0.5102135561745571,0.4062209842154135,0.5102135561745571,0.9164345403899706,165.0,,,0.0,0.48963169297430975,DOWNSIDE
MU,2024-06-27,5.9157142857142855,136.32,137.32,131.12,0.007335680751173709,0.038145539906103205,0.038145539906103205,0.045481220657276916,0.16904129437333978,0.8790147307413649,0.8790147307413649,1.0480560251147046,95.0,,,0.22313450857280737,0.7133542622554937,DOWNSIDE
NVDA,2024-06-27,90.53892857142856,124.09,126.4,122.945,0.018615520992827803,0.009227173825449353,0.018615520992827803,0.027842694818277156,0.025513887080932066,0.012646493812843052,0.025513887080932066,0.03816038089377512,,,,0.014027115408131426,0.025513887080932066,DOWNSIDE
AMD,2024-06-27,5.394285714285717,156.925,160.56,156.925,0.023163931814561035,0.0,0.023163931814561035,0.023163931814561035,0.6738612288135574,0.0,0.6738612288135574,0.6738612288135574,300.0,,,0.0,0.4921875,DOWNSIDE
AVGO,2024-06-27,69.1078571428571,1589.64,1605.29,1572.405,0.009844996351375068,0.010842077451498532,0.010842077451498532,0.0206870738028736,0.22645760767330386,0.24939277113415048,0.24939277113415048,0.47585037880745434,,,,0.0,0.24939277113415048,DOWNSIDE
QCOM,2024-06-27,6.745,196.96,198.5,193.855,0.00781884646628753,0.015764622258326654,0.015764622258326654,0.023583468724614184,0.22831727205337168,0.46034099332839407,0.46034099332839407,0.6886582653817658,,,,0.0,0.4091919940696841,DOWNSIDE
INTC,2024-06-27,0.6682142857142858,30.42,30.65,30.295,0.007560815253122842,0.00410913872452334,0.007560815253122842,0.011669953977646181,0.3442009620523737,0.18706574024585781,0.3442009620523737,0.5312667022982315,,,,0.0,0.3367183324425409,DOWNSIDE
TXN,2024-06-27,3.1292857142857207,192.815,193.865,191.83,0.00544563441640957,0.005108523714441227,0.00544563441640957,0.010554158130850798,0.3355398310887955,0.31476831773567143,0.3355398310887955,0.6503081488244669,,,,0.0,0.31476831773567143,DOWNSIDE
AMAT,2024-06-27,6.373571428571426,235.85,237.765,231.865,0.00811956752172988,0.01689633241467028,0.01689633241467028,0.02501589993640016,0.300459486719712,0.6252381486047274,0.6252381486047274,0.9256976353244393,90.0,,,0.0,0.6244536590832667,DOWNSIDE
LRCX,2024-06-27,28.445357142857183,1076.0,1083.75,1048.075,0.007202602230483271,0.025952602230483228,0.025952602230483228,0.0331552044609665,0.272452195311813,0.9817067811719181,0.9817067811719181,1.254158976483731,80.0,,,0.0,0.9817067811719181,DOWNSIDE
KLAC,2024-06-27,22.314285714285706,818.72,818.72,808.205,0.0,0.012843218682821948,0.012843218682821948,0.012843218682821948,0.0,0.47122279129321337,0.47122279129321337,0.47122279129321337,,,,0.0,0.47122279129321337,DOWNSIDE
ASML,2024-06-27,25.58071428571431,1032.925,1041.2,1025.77,0.008011230244209494,0.006926930803301278,0.008011230244209494,0.014938161047510772,0.323485885013825,0.279702901181134,0.323485885013825,0.603188786194959,,,,0.0,0.323485885013825,DOWNSIDE
TSM,2024-06-27,5.722500000000001,173.81,175.36,171.17,0.0089177837868938,0.015188999482193283,0.015188999482193283,0.024106783269087086,0.2708606378331168,0.4613368283093079,0.4613368283093079,0.7321974661424248,,,,0.0,0.4578418523372659,DOWNSIDE
MRVL,2024-06-27,2.4085714285714297,67.92,69.135,67.74,0.01788869257950535,0.00265017667844533,0.01788869257950535,0.02053886925795068,0.5044483985765137,0.07473309608541205,0.5044483985765137,0.5791814946619257,15.0,,,0.0,0.5044483985765137,DOWNSIDE
ON,2024-06-27,2.172142857142856,67.96,68.365,67.455,0.005959387875220735,0.0074308416715714466,0.0074308416715714466,0.013390229546792181,0.1864518250575475,0.232489312726075,0.232489312726075,0.4189411377836225,,,,0.0,0.232489312726075,DOWNSIDE
MPWR,2024-06-27,23.581785714285697,816.39,818.3,808.2,0.0023395680985802965,0.010031970014331313,0.010031970014331313,0.01237153811291161,0.08099471444365225,0.34730194308561163,0.34730194308561163,0.4282966575292639,,,,0.0,0.3027760529464323,DOWNSIDE
MCHP,2024-06-27,2.421071428571427,89.48,90.02,88.31,0.006034868126955655,0.01307554760840413,0.01307554760840413,0.019110415735359786,0.22304174657028744,0.48325711756896395,0.48325711756896395,0.7062988641392514,,,,0.0,0.48325711756896395,DOWNSIDE
ADI,2024-06-27,4.265357142857141,226.91,228.195,226.03,0.005663038208981519,0.003878189590586556,0.005663038208981519,0.009541227799568076,0.3012643389433134,0.20631332161098453,0.3012643389433134,0.507577660554298,,,,0.0,0.3012643389433134,DOWNSIDE
ALAB,2024-06-27,3.517500000000001,55.4,57.97,55.15,0.04638989169675091,0.004512635379061372,0.04638989169675091,0.05090252707581228,0.7306325515280738,0.07107320540156359,0.7306325515280738,0.8017057569296374,215.0,,,0.0,0.25302061122956654,DOWNSIDE
MU,2024-09-26,3.4957142857142847,113.1,114.79,107.53,0.01494252873563229,0.0492484526967285,0.0492484526967285,0.0641909814323608,0.48344912137311347,1.5933796485492424,1.5933796485492424,2.076828769922356,5.0,80.0,130.0,0.0,1.51614221495709,DOWNSIDE
NVDA,2024-09-26,4.855714285714271,126.76,127.66,121.8,0.007100031555695736,0.03912906279583471,0.03912906279583471,0.04622909435153044,0.18534863195057252,1.0214769049720553,1.0214769049720553,1.206825536922628,80.0,225.0,,0.0,0.9473374521918257,DOWNSIDE
AMD,2024-09-26,5.236071428571427,167.065,168.66,164.08,0.009547182234459635,0.017867297159788017,0.017867297159788017,0.027414479394247654,0.30461769319964516,0.5700838960507442,0.5700838960507442,0.8747015892503894,90.0,,,0.0,0.5700838960507442,DOWNSIDE
AVGO,2024-09-26,7.394642857142862,178.87,180.24,175.0,0.007659193827919743,0.021635824900765946,0.021635824900765946,0.029295018728685687,0.1852692586331809,0.5233518473798602,0.5233518473798602,0.7086211060130411,90.0,,,0.0,0.5233518473798602,DOWNSIDE
QCOM,2024-09-26,4.994999999999998,174.87,175.665,166.94,0.004546234345513739,0.045347972779779304,0.045347972779779304,0.04989420712529304,0.1591591591591567,1.5875875875875896,1.5875875875875896,1.7467467467467461,5.0,55.0,85.0,0.0,1.5875875875875896,DOWNSIDE
INTC,2024-09-26,1.0767857142857147,24.275,24.42,23.26,0.005973223480947606,0.041812564366632214,0.041812564366632214,0.04778578784757982,0.13466003316749872,0.9426202321724678,0.9426202321724678,1.0772802653399667,55.0,,,0.0,0.9426202321724678,DOWNSIDE
TXN,2024-09-26,5.074642857142856,210.31,210.46,205.13,0.0007132328467500627,0.024630307641101263,0.024630307641101263,0.025343540487851327,0.029558730382153283,1.0207614891969894,1.0207614891969894,1.0503202195791426,10.0,90.0,,0.0,1.0207614891969894,DOWNSIDE
AMAT,2024-09-26,5.962499999999996,210.32,212.045,202.565,0.00820178775199693,0.036872384937238475,0.036872384937238475,0.0450741726892354,0.2893081761006282,1.3006289308176102,1.3006289308176102,1.5899371069182384,55.0,85.0,,0.0,1.3006289308176102,DOWNSIDE
LRCX,2024-09-26,24.392500000000002,862.915,862.915,825.435,0.0,0.04343417370192895,0.04343417370192895,0.04343417370192895,0.0,1.5365378702470027,1.5365378702470027,1.5365378702470027,0.0,85.0,90.0,0.0,1.5365378702470027,DOWNSIDE
KLAC,2024-09-26,23.899642857142858,820.475,820.475,781.16,0.0,0.04791736494104032,0.04791736494104032,0.04791736494104032,0.0,1.6450036611425776,1.6450036611425776,1.6450036611425776,10.0,80.0,85.0,0.0,1.6450036611425776,DOWNSIDE
ASML,2024-09-26,25.449642857142855,860.42,861.205,840.295,0.000912345133771974,0.023389739894470143,0.023389739894470143,0.024302085028242118,0.030845226567875347,0.7907773053228365,0.7907773053228365,0.8216225318907118,85.0,,,0.0,0.7907773053228365,DOWNSIDE
TSM,2024-09-26,5.347857142857145,188.495,189.295,183.835,0.004244144407013358,0.02472214117085332,0.02472214117085332,0.028966285577866676,0.1495926272205123,0.8713770535595021,0.8713770535595021,1.0209696807800144,55.0,,,0.0,0.8713770535595021,DOWNSIDE
MRVL,2024-09-26,2.900714285714289,73.855,74.82,71.48,0.013066143118272143,0.03215760612010019,0.03215760612010019,0.045223749238372336,0.33267668062053274,0.8187638512681596,0.8187638512681596,1.1514405318886924,80.0,,,0.0,0.8187638512681596,DOWNSIDE
ON,2024-09-26,2.853214285714288,72.365,73.91,70.09,0.0213501001865543,0.03143784978926265,0.03143784978926265,0.05278794997581695,0.5414945550131433,0.7973463512329416,0.7973463512329416,1.3388409062460849,85.0,,,0.0,0.7973463512329416,DOWNSIDE
MPWR,2024-09-26,32.98892857142858,930.41,950.29,908.96,0.021366924259197555,0.023054352382283008,0.023054352382283008,0.04442127664148056,0.6026264222845323,0.6502181467808441,0.6502181467808441,1.2528445690653764,75.0,,,0.0,0.6502181467808441,DOWNSIDE
MCHP,2024-09-26,2.3375000000000026,78.89,80.755,77.3,0.023640512105463238,0.020154645709215407,0.023640512105463238,0.043795157814678645,0.7978609625668418,0.6802139037433163,0.7978609625668418,1.4780748663101582,85.0,,,0.0,0.6802139037433163,DOWNSIDE
ADI,2024-09-26,6.150357142857144,232.615,233.885,224.87,0.005459665111880067,0.03329535928465492,0.03329535928465492,0.038755024396534984,0.20649207363102887,1.259276464781372,1.259276464781372,1.4657685384124008,5.0,85.0,,0.0,1.259276464781372,DOWNSIDE
ALAB,2024-09-26,2.175714285714285,53.96,55.06,52.16,0.020385470719051176,0.03335804299481105,0.03335804299481105,0.053743513713862226,0.5055810899540389,0.8273145108338827,0.8273145108338827,1.3328956007879218,80.0,,,0.0,0.8273145108338827,DOWNSIDE
MU,2024-12-19,4.611071428571429,90.075,91.5,84.62,0.015820149875104047,0.060560643907854546,0.060560643907854546,0.07638079378295859,0.30903880412051676,1.1830222291069625,1.1830222291069625,1.4920610332274793,5.0,35.0,,0.0,1.1830222291069625,DOWNSIDE
NVDA,2024-12-19,4.860357142857123,131.715,134.0,129.59,0.01734806210378466,0.016133318149033897,0.01734806210378466,0.033481380252818556,0.4701300609890526,0.43721066940995107,0.4701300609890526,0.9073407303990036,,,,0.10801675361893026,0.4701300609890526,DOWNSIDE
AMD,2024-12-19,4.7096428571428595,122.15,123.31,118.46,0.009496520671305743,0.0302087597216538,0.0302087597216538,0.03970528039295954,0.24630317737165305,0.783498900432246,0.783498900432246,1.029802077803899,55.0,,,0.0,0.5669219686054449,DOWNSIDE
AVGO,2024-12-19,12.892142857142854,227.91,227.91,217.58,0.0,0.045324908955289296,0.045324908955289296,0.045324908955289296,0.0,0.8012632278796599,0.8012632278796599,0.8012632278796599,60.0,,,0.20942988531220483,0.6057953349216026,DOWNSIDE
QCOM,2024-12-19,4.218571428571427,154.03,155.3,150.1,0.008245147049276182,0.025514510160358415,0.025514510160358415,0.0337596572096346,0.30104977988486536,0.9315949881476484,0.9315949881476484,1.2326447680325139,15.0,,,0.0,0.8604808669150009,DOWNSIDE
INTC,2024-12-19,0.9128571428571431,19.52,19.675,19.03,0.007940573770491862,0.025102459016393363,0.025102459016393363,0.033043032786885224,0.16979655712050198,0.536776212832549,0.536776212832549,0.706572769953051,380.0,,,0.10954616588419558,0.35054773082942114,DOWNSIDE
TXN,2024-12-19,3.951428571428571,186.975,187.125,183.95,0.000802246289610941,0.016178633507153393,0.016178633507153393,0.016980879796764336,0.037960954446856106,0.7655459146782372,0.7655459146782372,0.8035068691250933,55.0,,,0.0,0.5757411424439639,DOWNSIDE
AMAT,2024-12-19,5.304642857142854,162.845,165.1,161.065,0.013847523718873747,0.010930639565230748,0.013847523718873747,0.024778163284104496,0.42509930653739925,0.3355551067124491,0.42509930653739925,0.7606544132498484,,,,0.0,0.42509930653739925,DOWNSIDE
LRCX,2024-12-19,3.005357142857144,72.625,72.89,70.205,0.003648881239242693,0.03332185886402756,0.03332185886402756,0.036970740103270255,0.08817587641117068,0.8052287581699349,0.8052287581699349,0.8934046345811056,25.0,,,0.0,0.8052287581699349,DOWNSIDE
KLAC,2024-12-19,18.38428571428573,628.855,634.885,620.79,0.009588855936583112,0.012824896041217854,0.012824896041217854,0.022413751977800968,0.3279975134043031,0.43868987489315664,0.43868987489315664,0.7666873882974597,,,,0.0,0.3279975134043031,DOWNSIDE
ASML,2024-12-19,18.326071428571424,718.44,720.8,709.2,0.00328489505038681,0.01286119926507434,0.01286119926507434,0.01614609431546115,0.12877828230662253,0.5041997154717134,0.5041997154717134,0.632977997778336,365.0,,,0.0,0.33285911952137015,DOWNSIDE
TSM,2024-12-19,6.39392857142857,198.31,198.32,193.99,5.042610054959863e-05,0.021784075437446388,0.021784075437446388,0.021834501537995987,0.0015639836898829547,0.6756409540300499,0.6756409540300499,0.6772049377199328,35.0,,,0.0,0.6756409540300499,DOWNSIDE
MRVL,2024-12-19,7.617142857142857,107.565,110.315,106.695,0.025565936875377678,0.008088132756937708,0.025565936875377678,0.03365406963231539,0.3610277569392348,0.11421605401350397,0.3610277569392348,0.47524381095273877,,,,0.0,0.3610277569392348,DOWNSIDE
ON,2024-12-19,2.7907142857142873,66.13,66.82,64.78,0.010433993648873397,0.02041433539996967,0.02041433539996967,0.03084832904884307,0.2472485282825688,0.4837471205528516,0.4837471205528516,0.7309956488354203,,,,0.0,0.3296647043767601,DOWNSIDE
MPWR,2024-12-19,22.966785714285713,606.465,612.545,586.79,0.01002531061149436,0.03244210300676884,0.03244210300676884,0.04246741361826321,0.26473012269270524,0.8566719019702396,0.8566719019702396,1.1214020246629448,155.0,,,0.0,0.45609342684311294,DOWNSIDE
MCHP,2024-12-19,2.6228571428571437,56.35,57.69,55.9,0.023779946761313155,0.007985803016858967,0.023779946761313155,0.03176574977817212,0.5108932461873623,0.17156862745098142,0.5108932461873623,0.6824618736383437,45.0,,,0.0,0.5108932461873623,DOWNSIDE
ADI,2024-12-19,5.304285714285713,209.27,210.27,207.395,0.004778515792994696,0.008959717111865054,0.008959717111865054,0.01373823290485975,0.18852679773767847,0.3534877457581471,0.3534877457581471,0.5420145434958256,,,,0.0,0.3534877457581471,DOWNSIDE
ALAB,2024-12-19,7.709642857142854,124.145,128.66,119.1,0.036368762334367075,0.040637963671513164,0.040637963671513164,0.07700672600588024,0.5856302404224768,0.6543753184787146,0.6543753184787146,1.2400055589011914,0.0,,,0.0,0.6543753184787146,DOWNSIDE
