ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,cs_score,candle_tier,session_high,session_low,eod_close,hod_pct,lod_pct,hod_atr,lod_atr,hod_minutes,lod_minutes,hod_timing_bucket,lod_timing_bucket,eod_return,win,std_ft_fired,std_ft_minutes,reverse_ft_fired,reverse_ft_minutes,trade_date,path_type,setup_direction,path_ft_fired,path_ft_minutes,path_reverse_ft_fired,path_reverse_ft_minutes,ft_trigger_ref_price,close_from_open_abs,close_from_open_pct,close_from_open_atr,achieved_0p70_atr,achieved_1p00_atr,destination_minutes,adverse_peak_minutes,destination_timing_bucket,adverse_timing_bucket,open_5m_high,open_5m_low,open_5m_close,open_5m_range,open_5m_range_atr,relevant_or_level,or_violated,first_or_violation_minutes,max_violation_depth_abs,max_violation_depth_pct,max_violation_depth_atr,violation_depth_bucket,violation_timing_abs_bucket,violation_timing_rel_bucket,mfe_after_violation_abs,mfe_after_violation_pct,mfe_after_violation_atr,mae_after_violation_abs,mae_after_violation_pct,mae_after_violation_atr
ICLN,2024-05-14 04:00:00+00:00,GAP_UP,0.0227027027027026,0.0227027027027026,2-5%,0.2385714285714283,14.19,13.875,26.17,BULLISH,14.27,13.99,14.125,0.005638,0.014094,0.3353,0.8383,0.0,210.0,AT_OPEN,MID_SESSION,0.004581,1,False,,True,50.0,2024-05-14,gapup_continuation_long,LONG,False,,True,50.0,14.285428571428572,-0.0649999999999995,-0.00458069062720222,-0.2724550898203575,False,False,0.0,210.0,at_open,2hr_to_4hr,14.27,14.19,14.23,0.08000000000000007,0.33532934131736597,14.19,True,5.0,0.1999999999999993,0.014094432699083812,0.8383233532934111,0.50+ ATR,at_open,pre_ft_early,0.009999999999999787,0.000704721634954178,0.041916167664669816,0.1999999999999993,0.014094432699083812,0.8383233532934111
ICLN,2024-05-15 04:00:00+00:00,GAP_UP,0.0208849557522123,0.0208849557522123,2-5%,0.2403571428571426,14.42,14.125,100.0,BEARISH,14.42,14.19,14.295,0.0,0.01595,0.0,0.9569,0.0,30.0,AT_OPEN,FIRST_30MIN,0.008669,1,True,10.0,False,,2024-05-15,gapup_fade_short,SHORT,False,,True,10.0,14.323857142857143,0.125,0.008668515950069348,0.5200594353640422,False,False,30.0,0.0,first_30min,at_open,14.42,14.38,14.38,0.03999999999999915,0.16641901931648995,14.42,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
ICLN,2024-06-12 04:00:00+00:00,GAP_UP,0.0207130730050933,0.0207130730050933,2-5%,0.2796428571428574,15.03,14.725,91.97,BEARISH,15.135,14.835,14.87,0.006986,0.012974,0.3755,0.6973,10.0,365.0,FIRST_30MIN,LAST_HOUR,0.010645,1,True,350.0,False,,2024-06-12,gapup_fade_short,SHORT,False,,True,350.0,14.918142857142856,0.16000000000000014,0.010645375914837003,0.5721583652618135,False,False,365.0,10.0,last_30min,first_30min,15.03,15.01,15.01,0.019999999999999574,0.0715197956577251,15.03,True,5.0,0.10500000000000043,0.006986027944111805,0.3754789272030663,0.25-0.50 ATR,at_open,pre_ft_early,0.1949999999999985,0.012974051896207485,0.6973180076628293,0.10500000000000043,0.006986027944111805,0.3754789272030663
ICLN,2024-07-11 04:00:00+00:00,GAP_UP,0.0230880230880231,0.0230880230880231,2-5%,0.2296428571428571,14.18,13.86,96.2,MAX_BULLISH,14.26,14.12,14.235,0.005642,0.004231,0.3484,0.2613,30.0,140.0,FIRST_30MIN,MID_SESSION,-0.003879,0,False,,False,,2024-07-11,gapup_continuation_long,LONG,False,,False,,14.271857142857142,0.054999999999999716,0.0038787023977432805,0.23950233281492883,False,False,30.0,140.0,first_30min,2hr_to_4hr,14.23,14.16,14.22,0.07000000000000028,0.30482115085536676,14.16,True,10.0,0.040000000000000924,0.0028208744710861017,0.17418351477449862,0.10-0.25 ATR,first_30min,pre_ft_early,0.08000000000000007,0.0056417489421720785,0.3483670295489895,0.0600000000000005,0.00423131170662909,0.26127527216174407
ICLN,2024-08-07 04:00:00+00:00,GAP_UP,0.0221238938053096,0.0221238938053096,2-5%,0.2714285714285711,13.86,13.56,52.93,BULLISH,13.98,13.65,13.66,0.008658,0.015152,0.4421,0.7737,75.0,385.0,FIRST_2HR,LAST_HOUR,0.01443,1,True,75.0,True,275.0,2024-08-07,gapup_continuation_long,LONG,True,75.0,True,275.0,13.968571428571428,-0.1999999999999993,-0.01443001443001438,-0.7368421052631562,False,False,75.0,385.0,1hr_to_2hr,last_30min,13.92,13.86,13.92,0.0600000000000005,0.2210526315789495,13.86,True,200.0,0.20999999999999908,0.015151515151515086,0.7736842105263134,0.50+ ATR,2hr_to_4hr,late_after_ft,0.0,0.0,0.0,0.20999999999999908,0.015151515151515086,0.7736842105263134
ICLN,2025-04-08 04:00:00+00:00,GAP_UP,0.026070763500931,0.026070763500931,2-5%,0.2407142857142856,11.02,10.74,41.59,BEARISH,11.02,10.485,10.55,0.0,0.048548,0.0,2.2226,0.0,375.0,AT_OPEN,LAST_HOUR,0.04265,1,True,70.0,False,,2025-04-08,gapup_fade_short,SHORT,False,,True,70.0,10.923714285714285,0.46999999999999886,0.042649727767694996,1.9525222551928745,True,True,375.0,0.0,last_30min,at_open,11.02,10.97,10.98,0.049999999999998934,0.20771513353115295,11.02,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
ICLN,2025-05-13 04:00:00+00:00,GAP_UP,0.0234154218813081,0.0234154218813081,2-5%,0.1939285714285711,12.675,12.385,3.12,BULLISH,12.93,12.675,12.845,0.020118,0.0,1.3149,0.0,115.0,0.0,FIRST_2HR,AT_OPEN,-0.013412,0,True,0.0,False,,2025-05-13,gapup_continuation_long,LONG,True,0.0,False,,12.752571428571429,0.16999999999999993,0.013412228796844176,0.8766114180478833,True,False,115.0,0.0,1hr_to_2hr,at_open,12.845,12.675,12.845,0.16999999999999993,0.8766114180478833,12.675,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
ICLN,2025-09-05 04:00:00+00:00,GAP_UP,0.0202513966480446,0.0202513966480446,2-5%,0.2503571428571428,14.61,14.32,100.0,MAX_BULLISH,14.74,14.49,14.69,0.008898,0.008214,0.5193,0.4793,10.0,75.0,FIRST_30MIN,FIRST_2HR,-0.005476,0,True,10.0,True,75.0,2025-09-05,gapup_continuation_long,LONG,True,10.0,True,75.0,14.710142857142857,0.08000000000000007,0.005475701574264208,0.3195435092724683,False,False,10.0,75.0,first_30min,1hr_to_2hr,14.66,14.61,14.66,0.05000000000000071,0.19971469329529534,14.61,True,50.0,0.11999999999999922,0.00821355236139625,0.4793152639086989,0.25-0.50 ATR,30min_to_1hr,30min_plus_after_ft,0.08500000000000085,0.0058179329226557734,0.33951497860200064,0.11999999999999922,0.00821355236139625,0.4793152639086989
ICLN,2025-10-13 04:00:00+00:00,GAP_UP,0.0278833967046894,0.0278833967046894,2-5%,0.2878571428571427,16.22,15.78,36.84,NEUTRAL,16.49,16.22,16.38,0.016646,0.0,0.938,0.0,70.0,0.0,FIRST_2HR,AT_OPEN,-0.009864,0,False,,False,,2025-10-13,gapup_continuation_long,LONG,False,,False,,16.335142857142856,0.16000000000000014,0.009864364981504324,0.5558312655086857,False,False,70.0,0.0,1hr_to_2hr,at_open,16.32,16.22,16.25,0.10000000000000142,0.34739454094293315,16.22,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
ICLN,2025-10-24 04:00:00+00:00,GAP_UP,0.0223173341485783,0.0223173341485783,2-5%,0.38,16.72,16.355,39.67,BEARISH,16.755,16.6,16.705,0.002093,0.007177,0.0921,0.3158,20.0,80.0,FIRST_30MIN,FIRST_2HR,0.000897,1,False,,False,,2025-10-24,gapup_fade_short,SHORT,False,,False,,16.567999999999998,0.015000000000000568,0.0008971291866029049,0.03947368421052781,False,False,80.0,20.0,1hr_to_2hr,first_30min,16.72,16.68,16.68,0.03999999999999915,0.1052631578947346,16.72,True,20.0,0.03500000000000014,0.0020933014354067073,0.0921052631578951,0-0.10 ATR,first_30min,pre_ft_early,0.11999999999999744,0.007177033492822814,0.3157894736842038,0.03500000000000014,0.0020933014354067073,0.0921052631578951
ICLN,2025-10-29 04:00:00+00:00,GAP_UP,0.0219129404797155,0.0219129404797155,2-5%,0.4103571428571428,17.255,16.885,-19.69,NEUTRAL,17.575,17.155,17.3,0.018545,0.005795,0.7798,0.2437,50.0,10.0,FIRST_HOUR,FIRST_30MIN,-0.002608,0,False,,False,,2025-10-29,gapup_continuation_long,LONG,False,,False,,17.419142857142855,0.045000000000001705,0.002607939727615283,0.10966057441253681,False,False,50.0,10.0,30min_to_1hr,first_30min,17.295,17.19,17.215,0.10500000000000043,0.2558746736292439,17.19,True,10.0,0.03500000000000014,0.002028397565922929,0.08529155787641463,0-0.10 ATR,first_30min,pre_ft_early,0.3200000000000003,0.018545349174152438,0.7798085291557885,0.09999999999999787,0.005795421616922508,0.24369016536117846
ICLN,2026-02-04 05:00:00+00:00,GAP_UP,0.0261472785485593,0.0261472785485593,2-5%,0.5003571428571431,19.23,18.74,100.0,NEUTRAL,19.34,18.3,18.69,0.00572,0.048362,0.2198,1.8587,5.0,200.0,AT_OPEN,MID_SESSION,0.028081,1,False,,False,,2026-02-04,gapup_continuation_long,LONG,False,,False,,19.430142857142858,-0.5399999999999991,-0.028081123244929753,-1.0792291220556725,False,False,5.0,200.0,at_open,2hr_to_4hr,19.31,19.13,19.23,0.17999999999999972,0.3597430406852241,19.13,True,15.0,0.8299999999999983,0.04316172646905867,1.6588151320485327,0.50+ ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.9299999999999997,0.048361934477379076,1.8586723768736604
ICLN,2026-02-06 05:00:00+00:00,GAP_UP,0.0253933204526635,0.0253933204526635,2-5%,0.5489285714285719,18.575,18.115,47.49,BULLISH,18.76,18.325,18.605,0.00996,0.013459,0.337,0.4554,0.0,80.0,AT_OPEN,FIRST_2HR,-0.001615,0,False,,True,80.0,2026-02-06,gapup_continuation_long,LONG,False,,True,80.0,18.794571428571427,0.030000000000001137,0.0016150740242261716,0.054651919323359215,False,False,0.0,80.0,at_open,1hr_to_2hr,18.76,18.575,18.69,0.18500000000000227,0.33702016916070654,18.575,True,5.0,0.25,0.013458950201884253,0.4554326610279762,0.25-0.50 ATR,at_open,pre_ft_early,0.08500000000000085,0.004576043068640692,0.15484710474951346,0.25,0.013458950201884253,0.4554326610279762
ICLN,2024-02-02,GAP_DN,-0.024579,0.024579,2-5%,0.3514,13.89,14.24,-62.61,BEARISH,14.01,13.815,13.975,0.008639,0.0054,0.3415,0.2134,350.0,10.0,LAST_HOUR,FIRST_30MIN,0.00612,1,False,,False,,2024-02-01,gapdown_continuation_short,SHORT,False,,False,,13.74944,-0.08499999999999908,-0.0061195104391648,-0.24188958451906398,False,False,10.0,350.0,first_30min,after_4hr,14.195,14.185,14.195,0.009999999999999787,0.02845759817871311,14.195,True,5.0,0.15000000000000036,0.010799136069114496,0.42686397268070675,0.25-0.50 ATR,at_open,pre_ft_early,0.0,0.0,0.0,0.45500000000000007,0.03275737940964723,1.2948207171314743
ICLN,2024-02-13,GAP_DN,-0.03141,0.03141,2-5%,0.3661,14.185,14.645,-87.74,BULLISH,14.32,14.035,14.12,0.009517,0.010575,0.3688,0.4097,0.0,45.0,AT_OPEN,FIRST_HOUR,-0.004582,0,False,,False,,2024-02-12,gapdown_bounce_long,LONG,False,,False,,14.33144,-0.06500000000000128,-0.004582305252026879,-0.1775471182736992,False,False,0.0,45.0,at_open,30min_to_1hr,14.46,14.39,14.39,0.07000000000000028,0.19120458891013464,14.39,True,5.0,0.015000000000000568,0.0010574550581600682,0.04097241190931595,0-0.10 ATR,at_open,pre_ft_early,0.5800000000000001,0.040888262248854425,1.5842665938268234,0.0,0.0,0.0
ICLN,2024-04-10,GAP_DN,-0.032054,0.032054,2-5%,0.2786,13.74,14.195,8.15,NEUTRAL,13.87,13.655,13.825,0.009461,0.006186,0.4666,0.3051,0.0,20.0,AT_OPEN,FIRST_30MIN,0.006186,1,False,,False,,2024-04-09,gapdown_continuation_short,SHORT,False,,False,,13.62856,-0.08499999999999908,-0.006186317321688433,-0.3050969131371108,False,False,20.0,0.0,first_30min,at_open,14.07,13.95,14.07,0.120000000000001,0.43072505384063525,14.07,True,10.0,0.125,0.009097525473071324,0.44867193108399134,0.25-0.50 ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.45500000000000007,0.033114992721979625,1.6331658291457287
ICLN,2024-11-06,GAP_DN,-0.081822,0.081822,8-12%,0.265,12.4,13.505,-9.32,NEUTRAL,12.58,12.275,12.51,0.014516,0.010081,0.6792,0.4717,300.0,20.0,MID_SESSION,FIRST_30MIN,0.008871,1,False,,False,,2024-11-05,gapdown_continuation_short,SHORT,False,,False,,12.294,-0.10999999999999943,-0.008870967741935437,-0.41509433962263936,False,False,20.0,300.0,first_30min,after_4hr,13.27,13.255,13.26,0.014999999999998792,0.056603773584901096,13.27,True,5.0,0.2400000000000002,0.019354838709677438,0.9056603773584914,0.50+ ATR,at_open,pre_ft_early,0.0,0.0,0.0,1.1099999999999994,0.08951612903225802,4.188679245283017
ICLN,2025-04-04,GAP_DN,-0.030796,0.030796,2-5%,0.1882,11.33,11.69,-100.0,MAX_BEARISH,11.33,11.025,11.08,0.0,0.02692,0.0,1.6206,0.0,315.0,AT_OPEN,LAST_HOUR,-0.022065,0,True,5.0,False,,2025-04-03,gapdown_continuation_short,SHORT,True,5.0,False,,11.25472,0.25,0.02206531332744925,1.3283740701381508,True,True,315.0,0.0,after_4hr,at_open,11.75,11.65,11.75,0.09999999999999964,0.5313496280552584,11.75,True,5.0,0.08000000000000007,0.007060900264783766,0.4250797024442087,0.25-0.50 ATR,at_open,0_to_15min_after_ft,0.0,0.0,0.0,0.5,0.0441306266548985,2.6567481402763016
ICLN,2025-05-22,GAP_DN,-0.028169,0.028169,2-5%,0.2257,12.42,12.78,-37.63,BEARISH,12.495,12.33,12.45,0.006039,0.007246,0.3323,0.3988,355.0,5.0,LAST_HOUR,AT_OPEN,0.002415,1,False,,False,,2025-05-21,gapdown_continuation_short,SHORT,False,,False,,12.32972,-0.02999999999999936,-0.0024154589371980163,-0.13291980505094975,False,False,5.0,355.0,at_open,after_4hr,12.86,12.85,12.85,0.009999999999999787,0.044306601683649915,12.86,True,20.0,0.02000000000000135,0.0016103059581321537,0.0886132033673077,0-0.10 ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.46000000000000085,0.037037037037037104,2.0381036774479435
ICLN,2025-06-17,GAP_DN,-0.048442,0.048442,2-5%,0.1925,12.67,13.315,-27.03,NEUTRAL,12.81,12.63,12.72,0.01105,0.003157,0.7273,0.2078,40.0,5.0,FIRST_HOUR,AT_OPEN,0.003946,1,False,,False,,2025-06-16,gapdown_continuation_short,SHORT,False,,False,,12.593,-0.05000000000000071,-0.003946329913180798,-0.25974025974026343,False,False,5.0,40.0,at_open,30min_to_1hr,13.33,13.29,13.29,0.040000000000000924,0.20779220779221258,13.33,True,35.0,0.019999999999999574,0.0015785319652722631,0.10389610389610168,0.10-0.25 ATR,30min_to_1hr,pre_ft_mid,0.0,0.0,0.0,0.6799999999999997,0.05367008681925807,3.532467532467531
IGV,2024-02-22 05:00:00+00:00,GAP_UP,0.0298958029019379,0.0298958029019379,2-5%,8.532142857142853,423.04,410.76,100.0,BEARISH,423.61,420.52,421.25,0.001347,0.005957,0.0668,0.2954,0.0,35.0,AT_OPEN,FIRST_HOUR,0.004231,1,False,,False,,2024-02-22,gapup_fade_short,SHORT,False,,False,,419.62714285714287,1.7900000000000205,0.004231278366112,0.20979489326078107,False,False,35.0,0.0,30min_to_1hr,at_open,423.61,421.22,421.22,2.3899999999999864,0.2801172038509822,423.61,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
IGV,2024-11-06 05:00:00+00:00,GAP_UP,0.027536617842876,0.027536617842876,2-5%,1.5014285714285722,96.46,93.875,28.36,BULLISH,97.74,96.27,97.71,0.01327,0.00197,0.8525,0.1265,385.0,0.0,LAST_HOUR,AT_OPEN,-0.012959,0,True,5.0,False,,2024-11-06,gapup_continuation_long,LONG,True,5.0,False,,97.06057142857142,1.25,0.012958739373833714,0.8325404376784011,True,False,385.0,0.0,last_30min,at_open,96.93,96.27,96.85,0.6600000000000108,0.439581351094203,96.27,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
IGV,2026-02-06 05:00:00+00:00,GAP_UP,0.0224704996233995,0.0224704996233995,2-5%,2.924642857142859,81.45,79.66,100.0,MAX_BULLISH,82.53,80.21,82.46,0.01326,0.015224,0.3693,0.424,385.0,35.0,LAST_HOUR,FIRST_HOUR,-0.0124,0,False,,False,,2026-02-06,gapup_continuation_long,LONG,False,,False,,82.61985714285714,1.009999999999991,0.012400245549416707,0.3453413115154442,False,False,385.0,35.0,last_30min,30min_to_1hr,81.975,81.07,81.825,0.9050000000000011,0.3094394920014656,81.07,True,25.0,0.8599999999999994,0.0105586249232658,0.2940529979240441,0.25-0.50 ATR,first_30min,pre_ft_early,1.0799999999999983,0.013259668508287272,0.3692758578581015,1.240000000000009,0.015224063842848485,0.42398339235560184
IGV,2024-02-13,GAP_DN,-0.033463,0.033463,2-5%,6.8046,422.57,437.2,-100.0,BULLISH,431.24,422.57,427.48,0.020517,0.0,1.2741,0.0,70.0,0.0,FIRST_2HR,AT_OPEN,0.011619,1,True,5.0,False,,2024-02-12,gapdown_bounce_long,LONG,False,,True,5.0,425.29184,4.910000000000025,0.011619376671320788,0.7215707021720638,True,False,70.0,0.0,1hr_to_2hr,at_open,440.56,440.56,440.56,0.0,0.0,440.56,True,5.0,3.865000000000009,0.009146413611945972,0.5679981189195558,0.50+ ATR,at_open,pre_ft_early,19.269999999999982,0.045601912109236295,2.831907827058164,0.0,0.0,0.0
IGV,2024-02-21,GAP_DN,-0.035157,0.035157,2-5%,8.0729,407.54,422.39,-10.83,BULLISH,410.76,406.35,410.76,0.007901,0.00292,0.3989,0.1474,385.0,310.0,LAST_HOUR,LAST_HOUR,0.007901,1,False,,False,,2024-02-20,gapdown_bounce_long,LONG,False,,False,,410.76916,3.2199999999999704,0.007901064926142147,0.39886533959295545,False,False,385.0,310.0,last_30min,after_4hr,425.77,424.94,425.51,0.8299999999999841,0.10281311548513966,424.94,True,5.0,7.2900000000000205,0.017887814693036314,0.9030212191405839,0.50+ ATR,at_open,pre_ft_early,17.529999999999973,0.04301418265691705,2.1714625475355787,0.0,0.0,0.0
IGV,2024-03-07,GAP_DN,-0.798784,0.798784,12%+,31.8211,84.885,421.86,-35.96,NEUTRAL,85.62,84.25,85.41,0.008659,0.007481,0.0231,0.02,270.0,15.0,MID_SESSION,FIRST_30MIN,0.006185,1,False,,False,,2024-03-06,gapdown_continuation_short,SHORT,False,,False,,72.15656,-0.5249999999999915,-0.0061848383106554924,-0.016498486853062638,False,False,15.0,270.0,first_30min,after_4hr,425.5,423.7,423.7,1.8000000000000114,0.05656624063907317,425.5,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
IGV,2025-03-06,GAP_DN,-0.020839,0.020839,2-5%,2.995,95.15,97.175,-15.17,BULLISH,96.625,93.06,93.45,0.015502,0.021965,0.4925,0.6978,50.0,300.0,FIRST_HOUR,MID_SESSION,-0.017867,0,True,50.0,True,245.0,2025-03-05,gapdown_bounce_long,LONG,True,245.0,True,50.0,96.348,-1.7000000000000028,-0.017866526537046797,-0.5676126878130227,False,False,50.0,300.0,30min_to_1hr,after_4hr,95.29,95.115,95.24,0.17500000000001137,0.058430717863108966,95.115,True,5.0,0.4749999999999943,0.004992117708880655,0.15859766277128357,0.10-0.25 ATR,at_open,pre_ft,2.219999999999999,0.02333158171308459,0.7412353923205338,0.5100000000000051,0.0053599579611140835,0.17028380634390822
IHE,2025-04-08 04:00:00+00:00,GAP_UP,0.0214331413947536,0.0214331413947536,2-5%,1.2607142857142877,63.86,62.52,-66.35,NEUTRAL,64.04,61.395,61.395,0.002819,0.0386,0.1428,1.9552,10.0,350.0,FIRST_30MIN,LAST_HOUR,0.0386,1,False,,False,,2025-04-08,gapup_continuation_long,LONG,False,,False,,64.36428571428571,-2.4649999999999963,-0.03860006263701842,-1.955240793201127,False,False,10.0,350.0,first_30min,after_4hr,63.86,63.86,63.86,0.0,0.0,63.86,True,210.0,2.4649999999999963,0.03860006263701842,1.955240793201127,0.50+ ATR,2hr_to_4hr,pre_ft_late,0.0,0.0,0.0,2.4649999999999963,0.03860006263701842,1.955240793201127
IHE,2025-04-17 04:00:00+00:00,GAP_UP,0.0395205701328151,0.0395205701328151,2-5%,2.271785714285716,64.18,61.74,63.46,NEUTRAL,65.37,64.18,64.72,0.018542,0.0,0.5238,0.0,315.0,0.0,LAST_HOUR,AT_OPEN,-0.008414,0,False,,False,,2025-04-17,gapup_continuation_long,LONG,False,,False,,65.08871428571429,0.539999999999992,0.008413836086007978,0.23769847508253053,False,False,315.0,0.0,after_4hr,at_open,64.18,64.18,64.18,0.0,0.0,64.18,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
IHE,2025-08-15 04:00:00+00:00,GAP_UP,0.0452841505473083,0.0452841505473083,2-5%,0.966071428571426,69.71,66.69,-8.27,NEUTRAL,69.755,69.71,69.75,0.000646,0.0,0.0466,0.0,70.0,0.0,FIRST_2HR,AT_OPEN,-0.000574,0,False,,False,,2025-08-15,gapup_continuation_long,LONG,False,,False,,70.09642857142856,0.04000000000000625,0.0005738057667480455,0.04140480591497885,False,False,70.0,0.0,1hr_to_2hr,at_open,69.71,69.71,69.71,0.0,0.0,69.71,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
IHE,2025-10-31 04:00:00+00:00,GAP_UP,0.0204136812221171,0.0204136812221171,2-5%,0.5875000000000006,75.48,73.97,-63.51,BEARISH,76.1,75.43,75.98,0.008214,0.000662,1.0553,0.0851,310.0,0.0,LAST_HOUR,AT_OPEN,-0.006624,0,False,,True,225.0,2025-10-31,gapup_fade_short,SHORT,True,225.0,False,,75.245,-0.5,-0.006624271330153682,-0.8510638297872332,False,False,0.0,310.0,at_open,after_4hr,75.48,75.43,75.43,0.04999999999999716,0.08510638297871849,75.48,True,25.0,0.6199999999999903,0.008214096449390439,1.0553191489361526,0.50+ ATR,first_30min,pre_ft,0.0,0.0,0.0,0.6199999999999903,0.008214096449390439,1.0553191489361526
IHE,2026-01-07 05:00:00+00:00,GAP_UP,0.0218650277744946,0.0218650277744946,2-5%,0.7196428571428564,86.46,84.61,60.83,NEUTRAL,86.495,85.79,86.2,0.000405,0.007749,0.0486,0.931,110.0,270.0,FIRST_2HR,MID_SESSION,0.003007,1,False,,False,,2026-01-07,gapup_continuation_long,LONG,False,,False,,86.74785714285714,-0.2599999999999909,-0.003007170946102139,-0.3612903225806329,False,False,110.0,270.0,1hr_to_2hr,after_4hr,86.46,86.46,86.46,0.0,0.0,86.46,True,45.0,0.6699999999999875,0.00774924820726333,0.9310173697270308,0.50+ ATR,30min_to_1hr,pre_ft_mid,0.0350000000000108,0.0004048114735138885,0.04863523573202499,0.6699999999999875,0.00774924820726333,0.9310173697270308
IHE,2025-04-04,GAP_DN,-0.022612,0.022612,2-5%,0.9339,65.7,67.22,-82.51,NEUTRAL,65.7,63.72,63.72,0.0,0.030137,0.0,2.1201,0.0,215.0,AT_OPEN,MID_SESSION,-0.030137,0,False,,False,,2025-04-03,gapdown_continuation_short,SHORT,False,,False,,65.32644,1.980000000000004,0.030136986301369923,2.120141342756188,True,True,215.0,0.0,2hr_to_4hr,at_open,68.03,68.03,68.03,0.0,0.0,68.03,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
IHE,2025-04-09,GAP_DN,-0.028748,0.028748,2-5%,1.5843,59.63,61.395,-55.75,BULLISH,63.77,59.13,63.77,0.069428,0.008385,2.6131,0.3156,385.0,100.0,LAST_HOUR,FIRST_2HR,0.069428,1,True,235.0,False,,2025-04-08,gapdown_bounce_long,LONG,False,,True,235.0,60.26372,4.140000000000001,0.06942814019788697,2.613141450482863,True,True,385.0,100.0,last_30min,1hr_to_2hr,63.86,63.86,63.86,0.0,0.0,63.86,True,210.0,2.4649999999999963,0.04133825255743747,1.5558921921353255,0.50+ ATR,2hr_to_4hr,pre_ft_late,2.1599999999999966,0.036223377494549666,1.3633781480780134,0.0,0.0,0.0
INDL,2024-05-23 04:00:00+00:00,GAP_UP,0.023076923076923,0.023076923076923,2-5%,0.6982142857142841,66.5,65.0,,BEARISH,66.61,66.285,66.385,0.001654,0.003233,0.1575,0.3079,175.0,30.0,MID_SESSION,FIRST_30MIN,0.001729,1,False,,False,,2024-05-23,gapup_fade_short,SHORT,False,,False,,66.22071428571428,0.11499999999999488,0.0017293233082705999,0.16470588235293424,False,False,30.0,175.0,first_30min,2hr_to_4hr,66.5,66.4,66.4,0.09999999999999432,0.1432225063938541,66.5,True,175.0,0.10999999999999943,0.001654135338345856,0.15754475703324763,0.10-0.25 ATR,2hr_to_4hr,pre_ft_late,0.11499999999999488,0.0017293233082705999,0.16470588235293424,0.10999999999999943,0.001654135338345856,0.15754475703324763
INDL,2024-06-03 04:00:00+00:00,GAP_UP,0.0749921801689083,0.0749921801689083,5-8%,1.0967857142857136,68.735,63.94,,BEARISH,68.735,68.305,68.655,0.0,0.006256,0.0,0.3921,0.0,115.0,AT_OPEN,FIRST_2HR,0.001164,1,False,,False,,2024-06-03,gapup_fade_short,SHORT,False,,False,,68.29628571428572,0.0799999999999983,0.0011638903033388856,0.07294041028980637,False,False,115.0,0.0,1hr_to_2hr,at_open,68.735,68.69,68.69,0.045000000000001705,0.04102898078801851,68.735,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
INDL,2024-06-05 04:00:00+00:00,GAP_UP,0.0522388059701493,0.0522388059701493,5-8%,1.890714285714285,63.45,60.3,,NEUTRAL,63.56,63.45,63.535,0.001734,0.0,0.0582,0.0,50.0,0.0,FIRST_HOUR,AT_OPEN,-0.00134,0,False,,False,,2024-06-05,gapup_continuation_long,LONG,False,,False,,64.20628571428571,0.08499999999999375,0.0013396375098501771,0.044956554590098716,False,False,50.0,0.0,30min_to_1hr,at_open,63.45,63.45,63.45,0.0,0.0,63.45,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
INDL,2024-06-07 04:00:00+00:00,GAP_UP,0.0263157894736841,0.0263157894736841,2-5%,1.9682142857142848,66.495,64.79,,NEUTRAL,66.495,66.2,66.2,0.0,0.004436,0.0,0.1499,0.0,360.0,AT_OPEN,LAST_HOUR,0.004436,1,False,,False,,2024-06-07,gapup_continuation_long,LONG,False,,False,,67.28228571428572,-0.2950000000000017,-0.004436423791262526,-0.14988205407367178,False,False,0.0,360.0,at_open,after_4hr,66.495,66.495,66.495,0.0,0.0,66.495,True,15.0,0.2950000000000017,0.004436423791262526,0.14988205407367178,0.10-0.25 ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.2950000000000017,0.004436423791262526,0.14988205407367178
INDL,2024-07-26 04:00:00+00:00,GAP_UP,0.0307296505395553,0.0307296505395553,2-5%,0.8250000000000018,72.115,69.965,-66.14,NEUTRAL,72.355,72.115,72.29,0.003328,0.0,0.2909,0.0,115.0,0.0,FIRST_2HR,AT_OPEN,-0.002427,0,False,,False,,2024-07-26,gapup_continuation_long,LONG,False,,False,,72.445,0.17500000000001137,0.002426679608958072,0.21212121212122542,False,False,115.0,0.0,1hr_to_2hr,at_open,72.115,72.115,72.115,0.0,0.0,72.115,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
